idx,branch_name,merge,left,right,notes,diff_contains_java_file,diff_size,left parent test coverage,left parent test result,left_tree_fingerprint,parents pass,right parent test coverage,right parent test result,right_tree_fingerprint,sampled for testing,test merge
2,refs/heads/master,8e71d5b8d714d63b1c3cdd4b8d70de278f04bc07,039b6f1fd1e3d214a90f74ff0c60319be73f0e24,d803b272aa0c08461eb4e0e9c63e12be5ebda020,,True,80,0.0,Tests_failed,7c128dff941dbe2fd39139010b2994aa344030a8cc92ed36f19c8095c583a2f6,False,0.0,Tests_failed,53d0a41787ec55dd2ac86dbaae3a91e149beede903f667fb597fac5db6d4eeac,False,False
3,refs/heads/master,d803b272aa0c08461eb4e0e9c63e12be5ebda020,90eee0a764ea101a01fb540a9866ff3aa892db47,0fa7725dbb9300d05338e9d1437c4c796c6ace63,,True,465,0.0,Tests_failed,53d0a41787ec55dd2ac86dbaae3a91e149beede903f667fb597fac5db6d4eeac,False,0.0,Tests_failed,ab261bcdf25f8c027a4136d17c8e199cd86c49e0ac2cc8595e80ba16e03f4773,False,False
4,refs/heads/master,90eee0a764ea101a01fb540a9866ff3aa892db47,4c9b74a8e152894c7b6b34abf5558cb5fb99472f,87d56a1dfd92cc7c21a08fd21d9d45ea79ecbb9a,,True,474,0.0,Tests_failed,53d0a41787ec55dd2ac86dbaae3a91e149beede903f667fb597fac5db6d4eeac,False,0.0,Tests_failed,3b1cc69c3401ca24fb38967315871885dd78e59e9f4e4b3cc5dcc1bf6dc7b3a1,False,False
5,refs/heads/master,4c9b74a8e152894c7b6b34abf5558cb5fb99472f,7f89a2ffc54e89a722ed7a0fd990bada2dda8c41,d78e885659596a45b51804455403f223dd79e2c9,,True,342,0.0,Tests_failed,4ce68b09c7f27e8e121cc7c055ef7cd7264aeb0ac900d75d77a363f4424a8da6,False,0.0,Tests_failed,09ef7d712616ddc3ecb820c398b5b6d9f3faad0281e18a576fb9d0921a8a308c,False,False
6,refs/heads/master,7f89a2ffc54e89a722ed7a0fd990bada2dda8c41,9daf92c4d9da3493737a47c7006bc330f55f04b3,c390e329e161bc006e6a7ba3cb5229443bb39952,,True,71,0.0,Tests_failed,75d78489c795a542314afbd11005b482542ba7a9b0466de382b349202129b7b7,False,0.0,Tests_failed,0e671cb7fcb6544c935eabf1d57986e7d63fa7516204d050073989d90a413215,False,False
7,refs/heads/master,9daf92c4d9da3493737a47c7006bc330f55f04b3,2ca9eb27222edb85e5c6e6d379d0fdb1c5a7973c,3399d6fd9019f208f7ceb60c887ee135856fc621,,True,206,0.0,Tests_failed,a691b7554c821ebeb5c985440d6972efdc84f264d3cc1fc50bbc37ff097ea98b,False,0.0,Tests_failed,905604b015bbe13f1eff5ba73277aa4e182676ce822722d60920e61a1b12bf81,False,False
8,refs/heads/master,2ca9eb27222edb85e5c6e6d379d0fdb1c5a7973c,387faff731eb2e43dedf612fbfa217e5705632f5,68536f8f0ba76241b3d77cea09df50be3d40c3e6,,True,55,0.0,Tests_failed,da32158b1b2a58f567c8badcf0b60f4ba5cfc04b6a88ad45c11295442435766a,False,0.0,Tests_failed,1b59e07346b03ac80e8123d7fa059ccf85a4a8ff273dee2cb707f47eaf9ab092,False,False
9,refs/heads/master,387faff731eb2e43dedf612fbfa217e5705632f5,04e40965ade882428313dd9dbf05fe423be556d9,134d52f254748aa94947c92e1eb84c7e9c1920f8,,False,48,,,,,,,,False,False
10,refs/heads/master,04e40965ade882428313dd9dbf05fe423be556d9,9e88f3fa9233b82eef624abd96068139f3dc3db4,b321d69cdf65ac5f6af52b9feb3d8042154f5577,,False,36,,,,,,,,False,False
12,refs/heads/master,2461b3ee8bb8d0b2e4381cb2262188ff94b65fea,24f1270254c068bc640920363987ef0c4565cf65,74a70d32b065ed893c13d97609701675e6e274e2,,False,18,,,,,,,,False,False
