idx,branch_name,merge,left,right,notes,left_tree_fingerprint,left parent test result,right_tree_fingerprint,right parent test result,parents pass,diff contains java file,test merge,sampled for testing,gitmerge_ort,gitmerge_ort_merge_fingerprint,gitmerge_ort_adjacent,gitmerge_ort_adjacent_merge_fingerprint,gitmerge_ort_ignorespace,gitmerge_ort_ignorespace_merge_fingerprint,gitmerge_ort_imports,gitmerge_ort_imports_merge_fingerprint,gitmerge_ort_imports_ignorespace,gitmerge_ort_imports_ignorespace_merge_fingerprint,gitmerge_resolve,gitmerge_resolve_merge_fingerprint,gitmerge_recursive_histogram,gitmerge_recursive_histogram_merge_fingerprint,gitmerge_recursive_ignorespace,gitmerge_recursive_ignorespace_merge_fingerprint,gitmerge_recursive_minimal,gitmerge_recursive_minimal_merge_fingerprint,gitmerge_recursive_myers,gitmerge_recursive_myers_merge_fingerprint,gitmerge_recursive_patience,gitmerge_recursive_patience_merge_fingerprint,git_hires_merge,git_hires_merge_merge_fingerprint,spork,spork_merge_fingerprint,intellimerge,intellimerge_merge_fingerprint
6,refs/heads/master,8f1b7980fcc7cf0c354a0ebfa7ea4a25fc18369b,79808d4b1c50be0a2c2e7a9f597cf296588af834,eb6dc2321c5198e4a4fb6ef287e916e83038fa7c,,183c487854158db438f22a36b5292c710c0657cbee0e66987c59fb8f9771162b,Tests_passed,3a620503782c6d4a406093433100a85c902a1eea9a37a3646d88f45bc0a8e729,Tests_passed,True,True,True,True,Tests_passed,c92649eca3b3b59938a126b1e8d3cb7f165f7f02b0ddd832a8e49e0d50d14294,Tests_passed,c92649eca3b3b59938a126b1e8d3cb7f165f7f02b0ddd832a8e49e0d50d14294,Tests_passed,c92649eca3b3b59938a126b1e8d3cb7f165f7f02b0ddd832a8e49e0d50d14294,Tests_passed,c92649eca3b3b59938a126b1e8d3cb7f165f7f02b0ddd832a8e49e0d50d14294,Tests_passed,c92649eca3b3b59938a126b1e8d3cb7f165f7f02b0ddd832a8e49e0d50d14294,Tests_passed,c92649eca3b3b59938a126b1e8d3cb7f165f7f02b0ddd832a8e49e0d50d14294,Tests_passed,c92649eca3b3b59938a126b1e8d3cb7f165f7f02b0ddd832a8e49e0d50d14294,Tests_passed,c92649eca3b3b59938a126b1e8d3cb7f165f7f02b0ddd832a8e49e0d50d14294,Tests_passed,c92649eca3b3b59938a126b1e8d3cb7f165f7f02b0ddd832a8e49e0d50d14294,Tests_passed,c92649eca3b3b59938a126b1e8d3cb7f165f7f02b0ddd832a8e49e0d50d14294,Tests_passed,c92649eca3b3b59938a126b1e8d3cb7f165f7f02b0ddd832a8e49e0d50d14294,Tests_passed,c92649eca3b3b59938a126b1e8d3cb7f165f7f02b0ddd832a8e49e0d50d14294,Tests_passed,c92649eca3b3b59938a126b1e8d3cb7f165f7f02b0ddd832a8e49e0d50d14294,Merge_failed,c92649eca3b3b59938a126b1e8d3cb7f165f7f02b0ddd832a8e49e0d50d14294
7,refs/heads/master,79808d4b1c50be0a2c2e7a9f597cf296588af834,ef092a9acd3215544c10f00c0cb18f3fba2fef40,a5198855887d112d5dd218760842a08b8166d57b,,a9aa55948a4205f77ee33cd4d4aa0f576d54d94c49de32ac096199609ad48a86,Tests_passed,d9db1596ae3985aaaec373b12384f7fd6edbccddb2fbee0a61acfca1805fe8e8,Tests_passed,True,True,True,True,Tests_passed,183c487854158db438f22a36b5292c710c0657cbee0e66987c59fb8f9771162b,Tests_passed,183c487854158db438f22a36b5292c710c0657cbee0e66987c59fb8f9771162b,Tests_passed,183c487854158db438f22a36b5292c710c0657cbee0e66987c59fb8f9771162b,Tests_passed,183c487854158db438f22a36b5292c710c0657cbee0e66987c59fb8f9771162b,Tests_passed,183c487854158db438f22a36b5292c710c0657cbee0e66987c59fb8f9771162b,Tests_passed,183c487854158db438f22a36b5292c710c0657cbee0e66987c59fb8f9771162b,Tests_passed,183c487854158db438f22a36b5292c710c0657cbee0e66987c59fb8f9771162b,Tests_passed,183c487854158db438f22a36b5292c710c0657cbee0e66987c59fb8f9771162b,Tests_passed,183c487854158db438f22a36b5292c710c0657cbee0e66987c59fb8f9771162b,Tests_passed,183c487854158db438f22a36b5292c710c0657cbee0e66987c59fb8f9771162b,Tests_passed,183c487854158db438f22a36b5292c710c0657cbee0e66987c59fb8f9771162b,Tests_passed,183c487854158db438f22a36b5292c710c0657cbee0e66987c59fb8f9771162b,Tests_passed,183c487854158db438f22a36b5292c710c0657cbee0e66987c59fb8f9771162b,Merge_failed,183c487854158db438f22a36b5292c710c0657cbee0e66987c59fb8f9771162b
11,refs/heads/master,a31de447db8f28890b66e4e8bd8bdf6518c871c4,9e97f74ee8655b794043f1d12448cae63afcee72,d346b685b19874d87f6f9cf156bda1220280ce88,,57bf0bacc0fb4ef0f1e66ffb13bb29b1397725d0a4e1021239d255036d8ae231,Tests_passed,300cce678ea98ca9d9fe97a146860f564ea992c32609c3ccd7255de9788f1e6d,Tests_passed,True,True,True,True,Tests_passed,e1fed08e45c5bbc4b5a657ae74ea622cc7476c77170f9c05a4327bb7280d0c2d,Tests_passed,e1fed08e45c5bbc4b5a657ae74ea622cc7476c77170f9c05a4327bb7280d0c2d,Tests_passed,e1fed08e45c5bbc4b5a657ae74ea622cc7476c77170f9c05a4327bb7280d0c2d,Tests_passed,e1fed08e45c5bbc4b5a657ae74ea622cc7476c77170f9c05a4327bb7280d0c2d,Tests_passed,e1fed08e45c5bbc4b5a657ae74ea622cc7476c77170f9c05a4327bb7280d0c2d,Tests_passed,e1fed08e45c5bbc4b5a657ae74ea622cc7476c77170f9c05a4327bb7280d0c2d,Tests_passed,e1fed08e45c5bbc4b5a657ae74ea622cc7476c77170f9c05a4327bb7280d0c2d,Tests_passed,e1fed08e45c5bbc4b5a657ae74ea622cc7476c77170f9c05a4327bb7280d0c2d,Tests_passed,e1fed08e45c5bbc4b5a657ae74ea622cc7476c77170f9c05a4327bb7280d0c2d,Tests_passed,e1fed08e45c5bbc4b5a657ae74ea622cc7476c77170f9c05a4327bb7280d0c2d,Tests_passed,e1fed08e45c5bbc4b5a657ae74ea622cc7476c77170f9c05a4327bb7280d0c2d,Tests_passed,e1fed08e45c5bbc4b5a657ae74ea622cc7476c77170f9c05a4327bb7280d0c2d,Tests_passed,e1fed08e45c5bbc4b5a657ae74ea622cc7476c77170f9c05a4327bb7280d0c2d,Merge_failed,e1fed08e45c5bbc4b5a657ae74ea622cc7476c77170f9c05a4327bb7280d0c2d
27,refs/heads/master,1f22844c51753edd813e117213a7e336d917d262,cfdd480dd2b83b4ac26b1d1e5299939ae961dd02,d4a48bc0cd2edfeb5d811525eb2c516c661401b9,,f98b9b65692bd9500811a1a4cf0c74804498fd15039f75a4a8f4a9062aa3dbe3,Tests_passed,6052122dde5c73ab3e06c959253212b4b3e0bbdff7a90f0d688bfec59565ab36,Tests_passed,True,True,True,True,Merge_failed,f98b9b65692bd9500811a1a4cf0c74804498fd15039f75a4a8f4a9062aa3dbe3,Tests_passed,f98b9b65692bd9500811a1a4cf0c74804498fd15039f75a4a8f4a9062aa3dbe3,Merge_failed,f98b9b65692bd9500811a1a4cf0c74804498fd15039f75a4a8f4a9062aa3dbe3,Tests_passed,f98b9b65692bd9500811a1a4cf0c74804498fd15039f75a4a8f4a9062aa3dbe3,Tests_passed,f98b9b65692bd9500811a1a4cf0c74804498fd15039f75a4a8f4a9062aa3dbe3,Merge_failed,f98b9b65692bd9500811a1a4cf0c74804498fd15039f75a4a8f4a9062aa3dbe3,Merge_failed,f98b9b65692bd9500811a1a4cf0c74804498fd15039f75a4a8f4a9062aa3dbe3,Merge_failed,f98b9b65692bd9500811a1a4cf0c74804498fd15039f75a4a8f4a9062aa3dbe3,Merge_failed,f98b9b65692bd9500811a1a4cf0c74804498fd15039f75a4a8f4a9062aa3dbe3,Merge_failed,f98b9b65692bd9500811a1a4cf0c74804498fd15039f75a4a8f4a9062aa3dbe3,Merge_failed,f98b9b65692bd9500811a1a4cf0c74804498fd15039f75a4a8f4a9062aa3dbe3,Merge_failed,f98b9b65692bd9500811a1a4cf0c74804498fd15039f75a4a8f4a9062aa3dbe3,Merge_failed,e97de2bb89b055588b0b7ec5b0b86f010ae7c750be970f20e12c8925722b754f,Merge_failed,2677e044961ab951d915db26abc586274a53533cd969455ff646fabd1215f9b6
28,refs/heads/master,a2314b3372b8426599ac46223a72706ea6974384,4feb70091c215bc6ccaaeb6e3f58537fa48e9263,d4a48bc0cd2edfeb5d811525eb2c516c661401b9,,df9eae2b745e25d6defff9dd4948ad3204158688c49284c18c1bad3ddb42056c,Tests_passed,6052122dde5c73ab3e06c959253212b4b3e0bbdff7a90f0d688bfec59565ab36,Tests_passed,True,True,True,True,Tests_passed,fbae40dfd3e3922e0a9a45fef2a4fde54731382cb81643de201e2e4a8ab121be,Tests_passed,fbae40dfd3e3922e0a9a45fef2a4fde54731382cb81643de201e2e4a8ab121be,Tests_passed,e3bc07ff28d6d0fb605e7b3196cb1ec571ca11b6d9bcc8b2e073ebc680d89065,Tests_passed,fbae40dfd3e3922e0a9a45fef2a4fde54731382cb81643de201e2e4a8ab121be,Tests_passed,e3bc07ff28d6d0fb605e7b3196cb1ec571ca11b6d9bcc8b2e073ebc680d89065,Tests_passed,fbae40dfd3e3922e0a9a45fef2a4fde54731382cb81643de201e2e4a8ab121be,Tests_passed,fbae40dfd3e3922e0a9a45fef2a4fde54731382cb81643de201e2e4a8ab121be,Tests_passed,e3bc07ff28d6d0fb605e7b3196cb1ec571ca11b6d9bcc8b2e073ebc680d89065,Tests_passed,fbae40dfd3e3922e0a9a45fef2a4fde54731382cb81643de201e2e4a8ab121be,Tests_passed,fbae40dfd3e3922e0a9a45fef2a4fde54731382cb81643de201e2e4a8ab121be,Tests_passed,fbae40dfd3e3922e0a9a45fef2a4fde54731382cb81643de201e2e4a8ab121be,Tests_passed,fbae40dfd3e3922e0a9a45fef2a4fde54731382cb81643de201e2e4a8ab121be,Tests_passed,b7034e4484afa275cd70125445ee471e7e0a2805e8eb197b81ddefe3beadd97f,Merge_failed,fbae40dfd3e3922e0a9a45fef2a4fde54731382cb81643de201e2e4a8ab121be
35,refs/heads/master,b9574faa32fb53ea61ed6cf82a57901818710c66,7c95056d015322ce8c6f5bcb662dc65f47fbdde2,ddad22ca58e5a9efdcefac07b9bb53e0466a4bf3,,2debbb47b9ee5281c80f5d94fb16c5e8a7672704d5fa4b0e579f773c5ba1c9bf,Tests_passed,64105117773a1f39fc0d51c5e01196baf2938b9fdc406113abd04aa4a76bc31c,Tests_passed,True,True,True,True,Tests_failed,1446d8e7567b2ab9c3f221c7f707db50dce13f53db1c434a670ae24bdfe49da2,Tests_failed,1446d8e7567b2ab9c3f221c7f707db50dce13f53db1c434a670ae24bdfe49da2,Tests_failed,1446d8e7567b2ab9c3f221c7f707db50dce13f53db1c434a670ae24bdfe49da2,Tests_failed,1446d8e7567b2ab9c3f221c7f707db50dce13f53db1c434a670ae24bdfe49da2,Tests_failed,1446d8e7567b2ab9c3f221c7f707db50dce13f53db1c434a670ae24bdfe49da2,Tests_failed,1446d8e7567b2ab9c3f221c7f707db50dce13f53db1c434a670ae24bdfe49da2,Tests_failed,1446d8e7567b2ab9c3f221c7f707db50dce13f53db1c434a670ae24bdfe49da2,Tests_failed,1446d8e7567b2ab9c3f221c7f707db50dce13f53db1c434a670ae24bdfe49da2,Tests_failed,1446d8e7567b2ab9c3f221c7f707db50dce13f53db1c434a670ae24bdfe49da2,Tests_failed,1446d8e7567b2ab9c3f221c7f707db50dce13f53db1c434a670ae24bdfe49da2,Tests_failed,1446d8e7567b2ab9c3f221c7f707db50dce13f53db1c434a670ae24bdfe49da2,Tests_failed,1446d8e7567b2ab9c3f221c7f707db50dce13f53db1c434a670ae24bdfe49da2,Tests_failed,1446d8e7567b2ab9c3f221c7f707db50dce13f53db1c434a670ae24bdfe49da2,Merge_failed,1446d8e7567b2ab9c3f221c7f707db50dce13f53db1c434a670ae24bdfe49da2
45,refs/heads/master,4b1e707b49866a558b6808a7f9bbb2ba3e7944bb,3fbe849dd3f664a9b3aa9cf18a3e5188dfb3b26e,11e2cf70ab674e5652948f6b3ecb4b472c83cc57,,05c7c1e4936271eb163b51c82b1c8f0e103eeacec67366524546bcaa9f3750a6,Tests_passed,8f2e46b094bb68eda8ed3c3f21ee65daace540914cb6065cdc24040a657d4c71,Tests_passed,True,True,True,True,Tests_passed,2c1d2ca42ea3fdffae2370a349f2a1ca434d4a62eefca02be69a3cb8a2a15dca,Tests_passed,2c1d2ca42ea3fdffae2370a349f2a1ca434d4a62eefca02be69a3cb8a2a15dca,Tests_passed,2c1d2ca42ea3fdffae2370a349f2a1ca434d4a62eefca02be69a3cb8a2a15dca,Tests_passed,2c1d2ca42ea3fdffae2370a349f2a1ca434d4a62eefca02be69a3cb8a2a15dca,Tests_passed,2c1d2ca42ea3fdffae2370a349f2a1ca434d4a62eefca02be69a3cb8a2a15dca,Tests_passed,2c1d2ca42ea3fdffae2370a349f2a1ca434d4a62eefca02be69a3cb8a2a15dca,Tests_passed,2c1d2ca42ea3fdffae2370a349f2a1ca434d4a62eefca02be69a3cb8a2a15dca,Tests_passed,2c1d2ca42ea3fdffae2370a349f2a1ca434d4a62eefca02be69a3cb8a2a15dca,Tests_passed,2c1d2ca42ea3fdffae2370a349f2a1ca434d4a62eefca02be69a3cb8a2a15dca,Tests_passed,2c1d2ca42ea3fdffae2370a349f2a1ca434d4a62eefca02be69a3cb8a2a15dca,Tests_passed,2c1d2ca42ea3fdffae2370a349f2a1ca434d4a62eefca02be69a3cb8a2a15dca,Tests_passed,2c1d2ca42ea3fdffae2370a349f2a1ca434d4a62eefca02be69a3cb8a2a15dca,Tests_passed,2c1d2ca42ea3fdffae2370a349f2a1ca434d4a62eefca02be69a3cb8a2a15dca,Merge_failed,2c1d2ca42ea3fdffae2370a349f2a1ca434d4a62eefca02be69a3cb8a2a15dca
54,refs/heads/master,8cf3337ab28fa212143b7c18ae6270c1b7f3c2f3,42c41edc645c19a02604661fc550a4972a33dc6c,7fcb138a9735c3bd491a209aadcf2134daa764f2,,a36ca160c92ab7cbea95dd1cad41ef6dd9df920cc75ddd1ecb07a40f28ef3079,Tests_passed,b6359b94c97639a631b14e2f466ac07b233b7a8581fc710b8a6038519f915d20,Tests_passed,True,True,True,True,Tests_passed,b9677051e516d695d79e2a43970df3094799535a18617e3dcfdc82db24e028d2,Tests_passed,b9677051e516d695d79e2a43970df3094799535a18617e3dcfdc82db24e028d2,Tests_passed,b9677051e516d695d79e2a43970df3094799535a18617e3dcfdc82db24e028d2,Tests_passed,b9677051e516d695d79e2a43970df3094799535a18617e3dcfdc82db24e028d2,Tests_passed,b9677051e516d695d79e2a43970df3094799535a18617e3dcfdc82db24e028d2,Tests_passed,b9677051e516d695d79e2a43970df3094799535a18617e3dcfdc82db24e028d2,Tests_passed,b9677051e516d695d79e2a43970df3094799535a18617e3dcfdc82db24e028d2,Tests_passed,b9677051e516d695d79e2a43970df3094799535a18617e3dcfdc82db24e028d2,Tests_passed,b9677051e516d695d79e2a43970df3094799535a18617e3dcfdc82db24e028d2,Tests_passed,b9677051e516d695d79e2a43970df3094799535a18617e3dcfdc82db24e028d2,Tests_passed,b9677051e516d695d79e2a43970df3094799535a18617e3dcfdc82db24e028d2,Tests_passed,b9677051e516d695d79e2a43970df3094799535a18617e3dcfdc82db24e028d2,Tests_passed,b9677051e516d695d79e2a43970df3094799535a18617e3dcfdc82db24e028d2,Merge_failed,b9677051e516d695d79e2a43970df3094799535a18617e3dcfdc82db24e028d2
56,refs/heads/master,932c5d904af3e7141afd19ba8fea17c2d7aa2149,1f9ca42e1eb6ebef6664254928613ef013628d95,b5ada45abf6819ec38bd2bd67f40c5902dcc301c,,9ba8e4c2ba1be0b70e0f0634bd2f327f3b5c3ac41048d09b955b7138721371a8,Tests_passed,17745b628bbd11e73bfd3e6635911ca66532bb7399327757f98bd2b1888f0ddd,Tests_passed,True,True,True,True,Tests_passed,17745b628bbd11e73bfd3e6635911ca66532bb7399327757f98bd2b1888f0ddd,Tests_passed,17745b628bbd11e73bfd3e6635911ca66532bb7399327757f98bd2b1888f0ddd,Tests_passed,17745b628bbd11e73bfd3e6635911ca66532bb7399327757f98bd2b1888f0ddd,Tests_passed,17745b628bbd11e73bfd3e6635911ca66532bb7399327757f98bd2b1888f0ddd,Tests_passed,17745b628bbd11e73bfd3e6635911ca66532bb7399327757f98bd2b1888f0ddd,Tests_passed,17745b628bbd11e73bfd3e6635911ca66532bb7399327757f98bd2b1888f0ddd,Tests_passed,17745b628bbd11e73bfd3e6635911ca66532bb7399327757f98bd2b1888f0ddd,Tests_passed,17745b628bbd11e73bfd3e6635911ca66532bb7399327757f98bd2b1888f0ddd,Tests_passed,17745b628bbd11e73bfd3e6635911ca66532bb7399327757f98bd2b1888f0ddd,Tests_passed,17745b628bbd11e73bfd3e6635911ca66532bb7399327757f98bd2b1888f0ddd,Tests_passed,17745b628bbd11e73bfd3e6635911ca66532bb7399327757f98bd2b1888f0ddd,Tests_passed,17745b628bbd11e73bfd3e6635911ca66532bb7399327757f98bd2b1888f0ddd,Tests_passed,17745b628bbd11e73bfd3e6635911ca66532bb7399327757f98bd2b1888f0ddd,Merge_failed,17745b628bbd11e73bfd3e6635911ca66532bb7399327757f98bd2b1888f0ddd
65,refs/heads/master,4985c2539f00bbf810d52c8c7f1d3d9cee8548f7,5dab4952e7dba96a755499750f9b1af8c10f0ae3,1503f1c1f3b8a45160dfb9f96646ceab42b69634,,67e173062a7aaf726f65aca0c26388063002a192b41928c681d1f69cedbd0aab,Tests_passed,81d7e1cb35eac71443620c14bd598f174ff45cedd8a5c6919b50e6c53a9e9322,Tests_passed,True,True,True,True,Tests_passed,81d7e1cb35eac71443620c14bd598f174ff45cedd8a5c6919b50e6c53a9e9322,Tests_passed,81d7e1cb35eac71443620c14bd598f174ff45cedd8a5c6919b50e6c53a9e9322,Tests_passed,e573ff82e7a31597c9692e2bf6793b5911f697939f4a7365f2e85c70e5d997b9,Tests_passed,81d7e1cb35eac71443620c14bd598f174ff45cedd8a5c6919b50e6c53a9e9322,Tests_passed,e573ff82e7a31597c9692e2bf6793b5911f697939f4a7365f2e85c70e5d997b9,Tests_passed,81d7e1cb35eac71443620c14bd598f174ff45cedd8a5c6919b50e6c53a9e9322,Tests_passed,81d7e1cb35eac71443620c14bd598f174ff45cedd8a5c6919b50e6c53a9e9322,Tests_passed,e573ff82e7a31597c9692e2bf6793b5911f697939f4a7365f2e85c70e5d997b9,Tests_passed,81d7e1cb35eac71443620c14bd598f174ff45cedd8a5c6919b50e6c53a9e9322,Tests_passed,81d7e1cb35eac71443620c14bd598f174ff45cedd8a5c6919b50e6c53a9e9322,Tests_passed,81d7e1cb35eac71443620c14bd598f174ff45cedd8a5c6919b50e6c53a9e9322,Tests_passed,81d7e1cb35eac71443620c14bd598f174ff45cedd8a5c6919b50e6c53a9e9322,Tests_passed,81d7e1cb35eac71443620c14bd598f174ff45cedd8a5c6919b50e6c53a9e9322,Merge_failed,81d7e1cb35eac71443620c14bd598f174ff45cedd8a5c6919b50e6c53a9e9322
