idx,branch_name,merge,left,right,notes,test merge,diff contains java file,left_tree_fingerprint,left parent test result,right_tree_fingerprint,right parent test result,parents pass,sampled for testing,gitmerge_ort,gitmerge_ort_merge_fingerprint,gitmerge_ort_ignorespace,gitmerge_ort_ignorespace_merge_fingerprint,gitmerge_resolve,gitmerge_resolve_merge_fingerprint,gitmerge_recursive_histogram,gitmerge_recursive_histogram_merge_fingerprint,gitmerge_recursive_ignorespace,gitmerge_recursive_ignorespace_merge_fingerprint,gitmerge_recursive_minimal,gitmerge_recursive_minimal_merge_fingerprint,gitmerge_recursive_myers,gitmerge_recursive_myers_merge_fingerprint,gitmerge_recursive_patience,gitmerge_recursive_patience_merge_fingerprint,gitmerge_ort_adjacent,gitmerge_ort_adjacent_merge_fingerprint,gitmerge_ort_imports,gitmerge_ort_imports_merge_fingerprint,gitmerge_ort_imports_ignorespace,gitmerge_ort_imports_ignorespace_merge_fingerprint,git_hires_merge,git_hires_merge_merge_fingerprint,spork,spork_merge_fingerprint,intellimerge,intellimerge_merge_fingerprint
14,refs/heads/master,82bbdf0b66f2ebaf8cd845c77dd4762b96982363,c424e02c02e5e8c86082b1de353664bbfd858716,f5c6ecd1da3feb49d3cd6f4dcd53c457b062e519,,True,True,50ca1aa6fbfabbd1446bd4915e1fcbafd586bb322df2649d93a0649bee5281e9,Tests_passed,88af2617aeddca172e8c4087af3e2eff659b15cc2676c915a143040c9483f60e,Tests_passed,True,True,Tests_passed,0125e01199418235a0e297f4286a1396fcde9057b3a4105c02e6c675f4768270,Tests_passed,0125e01199418235a0e297f4286a1396fcde9057b3a4105c02e6c675f4768270,Tests_passed,0125e01199418235a0e297f4286a1396fcde9057b3a4105c02e6c675f4768270,Tests_passed,0125e01199418235a0e297f4286a1396fcde9057b3a4105c02e6c675f4768270,Tests_passed,0125e01199418235a0e297f4286a1396fcde9057b3a4105c02e6c675f4768270,Tests_passed,0125e01199418235a0e297f4286a1396fcde9057b3a4105c02e6c675f4768270,Tests_passed,0125e01199418235a0e297f4286a1396fcde9057b3a4105c02e6c675f4768270,Tests_passed,0125e01199418235a0e297f4286a1396fcde9057b3a4105c02e6c675f4768270,Tests_passed,0125e01199418235a0e297f4286a1396fcde9057b3a4105c02e6c675f4768270,Tests_passed,0125e01199418235a0e297f4286a1396fcde9057b3a4105c02e6c675f4768270,Tests_passed,0125e01199418235a0e297f4286a1396fcde9057b3a4105c02e6c675f4768270,Tests_passed,0125e01199418235a0e297f4286a1396fcde9057b3a4105c02e6c675f4768270,Tests_failed,69f72544125d7779197150f51091e8b6da12e542e7719a4e18b998dbe775936e,Tests_passed,0125e01199418235a0e297f4286a1396fcde9057b3a4105c02e6c675f4768270
14,refs/heads/master,82bbdf0b66f2ebaf8cd845c77dd4762b96982363,c424e02c02e5e8c86082b1de353664bbfd858716,f5c6ecd1da3feb49d3cd6f4dcd53c457b062e519,,True,True,50ca1aa6fbfabbd1446bd4915e1fcbafd586bb322df2649d93a0649bee5281e9,Tests_passed,88af2617aeddca172e8c4087af3e2eff659b15cc2676c915a143040c9483f60e,Tests_passed,True,True,Tests_passed,0125e01199418235a0e297f4286a1396fcde9057b3a4105c02e6c675f4768270,Tests_passed,0125e01199418235a0e297f4286a1396fcde9057b3a4105c02e6c675f4768270,Tests_passed,0125e01199418235a0e297f4286a1396fcde9057b3a4105c02e6c675f4768270,Tests_passed,0125e01199418235a0e297f4286a1396fcde9057b3a4105c02e6c675f4768270,Tests_passed,0125e01199418235a0e297f4286a1396fcde9057b3a4105c02e6c675f4768270,Tests_passed,0125e01199418235a0e297f4286a1396fcde9057b3a4105c02e6c675f4768270,Tests_passed,0125e01199418235a0e297f4286a1396fcde9057b3a4105c02e6c675f4768270,Tests_passed,0125e01199418235a0e297f4286a1396fcde9057b3a4105c02e6c675f4768270,Tests_passed,0125e01199418235a0e297f4286a1396fcde9057b3a4105c02e6c675f4768270,Tests_passed,0125e01199418235a0e297f4286a1396fcde9057b3a4105c02e6c675f4768270,Tests_passed,0125e01199418235a0e297f4286a1396fcde9057b3a4105c02e6c675f4768270,Tests_passed,0125e01199418235a0e297f4286a1396fcde9057b3a4105c02e6c675f4768270,Tests_failed,69f72544125d7779197150f51091e8b6da12e542e7719a4e18b998dbe775936e,Tests_passed,0125e01199418235a0e297f4286a1396fcde9057b3a4105c02e6c675f4768270
14,refs/heads/master,82bbdf0b66f2ebaf8cd845c77dd4762b96982363,c424e02c02e5e8c86082b1de353664bbfd858716,f5c6ecd1da3feb49d3cd6f4dcd53c457b062e519,,True,True,50ca1aa6fbfabbd1446bd4915e1fcbafd586bb322df2649d93a0649bee5281e9,Tests_passed,88af2617aeddca172e8c4087af3e2eff659b15cc2676c915a143040c9483f60e,Tests_passed,True,True,Tests_passed,0125e01199418235a0e297f4286a1396fcde9057b3a4105c02e6c675f4768270,Tests_passed,0125e01199418235a0e297f4286a1396fcde9057b3a4105c02e6c675f4768270,Tests_passed,0125e01199418235a0e297f4286a1396fcde9057b3a4105c02e6c675f4768270,Tests_passed,0125e01199418235a0e297f4286a1396fcde9057b3a4105c02e6c675f4768270,Tests_passed,0125e01199418235a0e297f4286a1396fcde9057b3a4105c02e6c675f4768270,Tests_passed,0125e01199418235a0e297f4286a1396fcde9057b3a4105c02e6c675f4768270,Tests_passed,0125e01199418235a0e297f4286a1396fcde9057b3a4105c02e6c675f4768270,Tests_passed,0125e01199418235a0e297f4286a1396fcde9057b3a4105c02e6c675f4768270,Tests_passed,0125e01199418235a0e297f4286a1396fcde9057b3a4105c02e6c675f4768270,Tests_passed,0125e01199418235a0e297f4286a1396fcde9057b3a4105c02e6c675f4768270,Tests_passed,0125e01199418235a0e297f4286a1396fcde9057b3a4105c02e6c675f4768270,Tests_passed,0125e01199418235a0e297f4286a1396fcde9057b3a4105c02e6c675f4768270,Tests_failed,69f72544125d7779197150f51091e8b6da12e542e7719a4e18b998dbe775936e,Tests_passed,0125e01199418235a0e297f4286a1396fcde9057b3a4105c02e6c675f4768270
14,refs/heads/master,82bbdf0b66f2ebaf8cd845c77dd4762b96982363,c424e02c02e5e8c86082b1de353664bbfd858716,f5c6ecd1da3feb49d3cd6f4dcd53c457b062e519,,True,True,50ca1aa6fbfabbd1446bd4915e1fcbafd586bb322df2649d93a0649bee5281e9,Tests_passed,88af2617aeddca172e8c4087af3e2eff659b15cc2676c915a143040c9483f60e,Tests_passed,True,True,Tests_passed,0125e01199418235a0e297f4286a1396fcde9057b3a4105c02e6c675f4768270,Tests_passed,0125e01199418235a0e297f4286a1396fcde9057b3a4105c02e6c675f4768270,Tests_passed,0125e01199418235a0e297f4286a1396fcde9057b3a4105c02e6c675f4768270,Tests_passed,0125e01199418235a0e297f4286a1396fcde9057b3a4105c02e6c675f4768270,Tests_passed,0125e01199418235a0e297f4286a1396fcde9057b3a4105c02e6c675f4768270,Tests_passed,0125e01199418235a0e297f4286a1396fcde9057b3a4105c02e6c675f4768270,Tests_passed,0125e01199418235a0e297f4286a1396fcde9057b3a4105c02e6c675f4768270,Tests_passed,0125e01199418235a0e297f4286a1396fcde9057b3a4105c02e6c675f4768270,Tests_passed,0125e01199418235a0e297f4286a1396fcde9057b3a4105c02e6c675f4768270,Tests_passed,0125e01199418235a0e297f4286a1396fcde9057b3a4105c02e6c675f4768270,Tests_passed,0125e01199418235a0e297f4286a1396fcde9057b3a4105c02e6c675f4768270,Tests_passed,0125e01199418235a0e297f4286a1396fcde9057b3a4105c02e6c675f4768270,Tests_failed,69f72544125d7779197150f51091e8b6da12e542e7719a4e18b998dbe775936e,Tests_passed,0125e01199418235a0e297f4286a1396fcde9057b3a4105c02e6c675f4768270
93,refs/heads/master,c529e392bc595c92c3b134c2b74df8e59d182e0d,dd079be1a78730359a872fc99f99c112cfac0fa6,8fb8f1b3f8884aa7381e76f03ab84f4536ca3f3e,,True,True,c0484d75d4defb1eaa5d1527d2d7cd67d7de6766c98e20bcbe018558c75d5c9c,Tests_passed,ecac356c79234ee2fa8ecf775d2a9a3261f3bd94b17aba7a1ba6918cdfcf95b3,Tests_passed,True,True,Tests_passed,d8683785a91e70f2aa731c7460281dd7fe32d2d0f3e2e3425798b7b8fc8e8519,Tests_passed,267e9da2e6e85ccf32ebc6c1ae212104a453abed179214a8319a51eae5cf39e1,Tests_passed,d8683785a91e70f2aa731c7460281dd7fe32d2d0f3e2e3425798b7b8fc8e8519,Tests_passed,d8683785a91e70f2aa731c7460281dd7fe32d2d0f3e2e3425798b7b8fc8e8519,Tests_passed,267e9da2e6e85ccf32ebc6c1ae212104a453abed179214a8319a51eae5cf39e1,Tests_passed,d8683785a91e70f2aa731c7460281dd7fe32d2d0f3e2e3425798b7b8fc8e8519,Tests_passed,d8683785a91e70f2aa731c7460281dd7fe32d2d0f3e2e3425798b7b8fc8e8519,Tests_passed,d8683785a91e70f2aa731c7460281dd7fe32d2d0f3e2e3425798b7b8fc8e8519,Tests_passed,d8683785a91e70f2aa731c7460281dd7fe32d2d0f3e2e3425798b7b8fc8e8519,Tests_passed,d8683785a91e70f2aa731c7460281dd7fe32d2d0f3e2e3425798b7b8fc8e8519,Tests_passed,267e9da2e6e85ccf32ebc6c1ae212104a453abed179214a8319a51eae5cf39e1,Tests_passed,d8683785a91e70f2aa731c7460281dd7fe32d2d0f3e2e3425798b7b8fc8e8519,Tests_failed,c02f17da7737db91604f73eb64da9fa08ad736b870c706c6cf14d761216a7eaf,Tests_passed,d8683785a91e70f2aa731c7460281dd7fe32d2d0f3e2e3425798b7b8fc8e8519
93,refs/heads/master,c529e392bc595c92c3b134c2b74df8e59d182e0d,dd079be1a78730359a872fc99f99c112cfac0fa6,8fb8f1b3f8884aa7381e76f03ab84f4536ca3f3e,,True,True,c0484d75d4defb1eaa5d1527d2d7cd67d7de6766c98e20bcbe018558c75d5c9c,Tests_passed,ecac356c79234ee2fa8ecf775d2a9a3261f3bd94b17aba7a1ba6918cdfcf95b3,Tests_passed,True,True,Tests_passed,d8683785a91e70f2aa731c7460281dd7fe32d2d0f3e2e3425798b7b8fc8e8519,Tests_passed,267e9da2e6e85ccf32ebc6c1ae212104a453abed179214a8319a51eae5cf39e1,Tests_passed,d8683785a91e70f2aa731c7460281dd7fe32d2d0f3e2e3425798b7b8fc8e8519,Tests_passed,d8683785a91e70f2aa731c7460281dd7fe32d2d0f3e2e3425798b7b8fc8e8519,Tests_passed,267e9da2e6e85ccf32ebc6c1ae212104a453abed179214a8319a51eae5cf39e1,Tests_passed,d8683785a91e70f2aa731c7460281dd7fe32d2d0f3e2e3425798b7b8fc8e8519,Tests_passed,d8683785a91e70f2aa731c7460281dd7fe32d2d0f3e2e3425798b7b8fc8e8519,Tests_passed,d8683785a91e70f2aa731c7460281dd7fe32d2d0f3e2e3425798b7b8fc8e8519,Tests_passed,d8683785a91e70f2aa731c7460281dd7fe32d2d0f3e2e3425798b7b8fc8e8519,Tests_passed,d8683785a91e70f2aa731c7460281dd7fe32d2d0f3e2e3425798b7b8fc8e8519,Tests_passed,267e9da2e6e85ccf32ebc6c1ae212104a453abed179214a8319a51eae5cf39e1,Tests_passed,d8683785a91e70f2aa731c7460281dd7fe32d2d0f3e2e3425798b7b8fc8e8519,Tests_failed,c02f17da7737db91604f73eb64da9fa08ad736b870c706c6cf14d761216a7eaf,Tests_passed,d8683785a91e70f2aa731c7460281dd7fe32d2d0f3e2e3425798b7b8fc8e8519
93,refs/heads/master,c529e392bc595c92c3b134c2b74df8e59d182e0d,dd079be1a78730359a872fc99f99c112cfac0fa6,8fb8f1b3f8884aa7381e76f03ab84f4536ca3f3e,,True,True,c0484d75d4defb1eaa5d1527d2d7cd67d7de6766c98e20bcbe018558c75d5c9c,Tests_passed,ecac356c79234ee2fa8ecf775d2a9a3261f3bd94b17aba7a1ba6918cdfcf95b3,Tests_passed,True,True,Tests_passed,d8683785a91e70f2aa731c7460281dd7fe32d2d0f3e2e3425798b7b8fc8e8519,Tests_passed,267e9da2e6e85ccf32ebc6c1ae212104a453abed179214a8319a51eae5cf39e1,Tests_passed,d8683785a91e70f2aa731c7460281dd7fe32d2d0f3e2e3425798b7b8fc8e8519,Tests_passed,d8683785a91e70f2aa731c7460281dd7fe32d2d0f3e2e3425798b7b8fc8e8519,Tests_passed,267e9da2e6e85ccf32ebc6c1ae212104a453abed179214a8319a51eae5cf39e1,Tests_passed,d8683785a91e70f2aa731c7460281dd7fe32d2d0f3e2e3425798b7b8fc8e8519,Tests_passed,d8683785a91e70f2aa731c7460281dd7fe32d2d0f3e2e3425798b7b8fc8e8519,Tests_passed,d8683785a91e70f2aa731c7460281dd7fe32d2d0f3e2e3425798b7b8fc8e8519,Tests_passed,d8683785a91e70f2aa731c7460281dd7fe32d2d0f3e2e3425798b7b8fc8e8519,Tests_passed,d8683785a91e70f2aa731c7460281dd7fe32d2d0f3e2e3425798b7b8fc8e8519,Tests_passed,267e9da2e6e85ccf32ebc6c1ae212104a453abed179214a8319a51eae5cf39e1,Tests_passed,d8683785a91e70f2aa731c7460281dd7fe32d2d0f3e2e3425798b7b8fc8e8519,Tests_failed,c02f17da7737db91604f73eb64da9fa08ad736b870c706c6cf14d761216a7eaf,Tests_passed,d8683785a91e70f2aa731c7460281dd7fe32d2d0f3e2e3425798b7b8fc8e8519
93,refs/heads/master,c529e392bc595c92c3b134c2b74df8e59d182e0d,dd079be1a78730359a872fc99f99c112cfac0fa6,8fb8f1b3f8884aa7381e76f03ab84f4536ca3f3e,,True,True,c0484d75d4defb1eaa5d1527d2d7cd67d7de6766c98e20bcbe018558c75d5c9c,Tests_passed,ecac356c79234ee2fa8ecf775d2a9a3261f3bd94b17aba7a1ba6918cdfcf95b3,Tests_passed,True,True,Tests_passed,d8683785a91e70f2aa731c7460281dd7fe32d2d0f3e2e3425798b7b8fc8e8519,Tests_passed,267e9da2e6e85ccf32ebc6c1ae212104a453abed179214a8319a51eae5cf39e1,Tests_passed,d8683785a91e70f2aa731c7460281dd7fe32d2d0f3e2e3425798b7b8fc8e8519,Tests_passed,d8683785a91e70f2aa731c7460281dd7fe32d2d0f3e2e3425798b7b8fc8e8519,Tests_passed,267e9da2e6e85ccf32ebc6c1ae212104a453abed179214a8319a51eae5cf39e1,Tests_passed,d8683785a91e70f2aa731c7460281dd7fe32d2d0f3e2e3425798b7b8fc8e8519,Tests_passed,d8683785a91e70f2aa731c7460281dd7fe32d2d0f3e2e3425798b7b8fc8e8519,Tests_passed,d8683785a91e70f2aa731c7460281dd7fe32d2d0f3e2e3425798b7b8fc8e8519,Tests_passed,d8683785a91e70f2aa731c7460281dd7fe32d2d0f3e2e3425798b7b8fc8e8519,Tests_passed,d8683785a91e70f2aa731c7460281dd7fe32d2d0f3e2e3425798b7b8fc8e8519,Tests_passed,267e9da2e6e85ccf32ebc6c1ae212104a453abed179214a8319a51eae5cf39e1,Tests_passed,d8683785a91e70f2aa731c7460281dd7fe32d2d0f3e2e3425798b7b8fc8e8519,Tests_failed,c02f17da7737db91604f73eb64da9fa08ad736b870c706c6cf14d761216a7eaf,Tests_passed,d8683785a91e70f2aa731c7460281dd7fe32d2d0f3e2e3425798b7b8fc8e8519
143,refs/heads/master,15d7299ba8224f96a4874c41398520ed37696631,422e8617b6fb771778c7fe0cef7f224938106635,d89fa27eabf9b72fa6edcd1b48ae7f1a63b7963d,,True,True,6a4b4a419eaa912024513c4a447ca6349fea4c70806b72f39a58f2ef63a7935e,Tests_passed,9b91c6d561666fc772171cae5322aba666f871a61e7a06572f47bb6c9930c64e,Tests_passed,True,True,Merge_failed,62a6d6ed921fd0e67aa4d3c07c603888a6c3d9aff1338663a886a95fac9d684d,Merge_failed,31827f12996ab22130b75dd0e5ec5c95f9860acf3a9281771ca5423bbd90e63f,Merge_failed,639a8f841be12832d580309d9d0e3a62cac165fd64d677b1ffe49faafe882a5b,Merge_failed,62a6d6ed921fd0e67aa4d3c07c603888a6c3d9aff1338663a886a95fac9d684d,Merge_failed,31827f12996ab22130b75dd0e5ec5c95f9860acf3a9281771ca5423bbd90e63f,Merge_failed,62a6d6ed921fd0e67aa4d3c07c603888a6c3d9aff1338663a886a95fac9d684d,Merge_failed,62a6d6ed921fd0e67aa4d3c07c603888a6c3d9aff1338663a886a95fac9d684d,Merge_failed,62a6d6ed921fd0e67aa4d3c07c603888a6c3d9aff1338663a886a95fac9d684d,Merge_failed,62a6d6ed921fd0e67aa4d3c07c603888a6c3d9aff1338663a886a95fac9d684d,Merge_failed,62a6d6ed921fd0e67aa4d3c07c603888a6c3d9aff1338663a886a95fac9d684d,Merge_failed,31827f12996ab22130b75dd0e5ec5c95f9860acf3a9281771ca5423bbd90e63f,Merge_failed,edc2558eaf78a8530c3c90fcac8b57abd0a9ac3547d5371b46f390d4a4cd3758,Tests_passed,70929b82855d56fc316529d3492cbdc64cd9c4e1ee40fdb1788e0beacba51aa8,Merge_failed,0cdb944185b303c95d338bcadb81c7cff5b4510ee00b152d7ce785639541bfa0
143,refs/heads/master,15d7299ba8224f96a4874c41398520ed37696631,422e8617b6fb771778c7fe0cef7f224938106635,d89fa27eabf9b72fa6edcd1b48ae7f1a63b7963d,,True,True,6a4b4a419eaa912024513c4a447ca6349fea4c70806b72f39a58f2ef63a7935e,Tests_passed,9b91c6d561666fc772171cae5322aba666f871a61e7a06572f47bb6c9930c64e,Tests_passed,True,True,Merge_failed,62a6d6ed921fd0e67aa4d3c07c603888a6c3d9aff1338663a886a95fac9d684d,Merge_failed,31827f12996ab22130b75dd0e5ec5c95f9860acf3a9281771ca5423bbd90e63f,Merge_failed,639a8f841be12832d580309d9d0e3a62cac165fd64d677b1ffe49faafe882a5b,Merge_failed,62a6d6ed921fd0e67aa4d3c07c603888a6c3d9aff1338663a886a95fac9d684d,Merge_failed,31827f12996ab22130b75dd0e5ec5c95f9860acf3a9281771ca5423bbd90e63f,Merge_failed,62a6d6ed921fd0e67aa4d3c07c603888a6c3d9aff1338663a886a95fac9d684d,Merge_failed,62a6d6ed921fd0e67aa4d3c07c603888a6c3d9aff1338663a886a95fac9d684d,Merge_failed,62a6d6ed921fd0e67aa4d3c07c603888a6c3d9aff1338663a886a95fac9d684d,Merge_failed,62a6d6ed921fd0e67aa4d3c07c603888a6c3d9aff1338663a886a95fac9d684d,Merge_failed,62a6d6ed921fd0e67aa4d3c07c603888a6c3d9aff1338663a886a95fac9d684d,Merge_failed,31827f12996ab22130b75dd0e5ec5c95f9860acf3a9281771ca5423bbd90e63f,Merge_failed,edc2558eaf78a8530c3c90fcac8b57abd0a9ac3547d5371b46f390d4a4cd3758,Tests_passed,70929b82855d56fc316529d3492cbdc64cd9c4e1ee40fdb1788e0beacba51aa8,Merge_failed,0cdb944185b303c95d338bcadb81c7cff5b4510ee00b152d7ce785639541bfa0
