idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,non_java_involved,num_diff_files,num_diff_lines,test merge,left parent test result,left_tree_fingerprint,parents pass,right parent test result,right_tree_fingerprint,sampled for testing
1,refs/heads/master,38d0ab12b6377b156e44a0e194f5ec39d95f22bd,bf70d8b1a1d1fdc55bf705845486febebf8ce0ac,5f832cc84bccd17b820c0517a1eda62ffcf26a0d,,False,False,True,4,4.0,False,,,,,,False
2,refs/heads/master,bf70d8b1a1d1fdc55bf705845486febebf8ce0ac,26a7e34fbddc5779a20aa4ccf31ee908a0bdbce1,a3a3c755ac4a914deb67dd215713ce44576aee22,,False,True,True,30,151.0,False,,,,,,False
3,refs/heads/master,26a7e34fbddc5779a20aa4ccf31ee908a0bdbce1,16e61c39b57da80b457332aa51d262815a3f20b3,4d8c0e1da5df2344413c9c35090ba2d6e43a3b53,,False,True,True,29,151.0,False,,,,,,False
4,refs/heads/master,1f3fc5098fbba7bb289565d4afdb4d716de78bca,786f5231164339734baae392b8658ea5c11b92bc,b044363f6035accc0e7f27275af0a706ee6a4f66,,False,False,True,6,8.0,False,,,,,,False
6,refs/heads/master,cf44c3b3d0c07c58b55bb42dd4a896fee1abf51e,4b3a51f689c6ba216284a748217918846817e95e,94dc85d75a4abdb650db764632c4c7e8a476d4a8,,False,False,True,9,100.0,False,,,,,,False
7,refs/heads/master,426c78928f6636e23d61a8842a7d29d2176083ba,f2b1a45b46ed4d2083ee9ecc4eb3a6faf1d9de42,cb66fe29f13b0fde8154185fb102114d0231ee4b,,False,False,True,7,12.0,False,,,,,,False
9,refs/heads/master,98a1b2e77ad9811a3aa4be48134e600bf6ea7db2,f8b0bb24d6aa4873c17717a63ce62a5839169bb8,1fe64bfb15b69c04edfb5a36a728603705b98340,,False,True,True,93,2748.0,False,,,,,,False
11,refs/heads/master,608feeb6f56023b52afedfe17f6979df0ad3ea55,21203e127e9f32e6f8e8343fa3a93ee32339a96c,bf2608aec74dd9414b6f456058425fa07b83ad8a,,False,True,True,43,1108.0,False,,,,,,False
12,refs/heads/master,ae7c82a52854f5bc0aeac1b95ae303626be583e0,e2ff82b918021594e853751ae416447e15b78345,f9108b58ebd6bea9e320665c0be77cf342d5d350,,False,True,True,15,787.0,False,,,,,,False
13,refs/heads/master,e2ff82b918021594e853751ae416447e15b78345,f2ab96bcb839adbfd2f6518861ca758747ca77ff,ebce6ce680624bf927c1c3c1301dcbbe65a3fc79,,False,True,True,18,809.0,False,,,,,,False
14,refs/heads/master,5c5f28e20f0507bbff700c8d69def637dae6c3d3,24f12604735c45436c5566457efa04e70c423d07,92ed0a5020611148d6fcc636abce6b7177f64e37,,False,True,True,26,316.0,False,,,,,,False
16,refs/heads/master,1de486a34f8a181cefa6b18b0085af7ba7a26a34,7d1fc930296660168ad79c33accd00e9e5394580,099f3368e643671e91ee9a1507ef16a52b7a9abe,,False,True,True,11,103.0,False,,,,,,False
17,refs/heads/master,776184c287ed47430b554fb004283f5913ce3dd3,170a8d2e856f86b1ada89c9eb858dd290e96d41f,e4da8fad1b0527a1c777faeed278cb46aae57d03,,False,False,False,0,0.0,False,,,,,,False
18,refs/heads/master,2f31a407221adb2d65459973b53cfdb8328c2cdb,392179ed3188572eade737307c2537578426934f,fc032eefbd3ae757ca6082bcf5a5a190295e7822,,False,True,True,16,1035.0,False,,,,,,False
19,refs/heads/master,bef8c98ad65c9edf60b3d4d39122b41973a570ea,883c4de4adfbd92b45b6df72555013b3b1ce63c3,3121440c1b29c555e817055723de656509c9c752,,False,True,True,69,1054.0,False,,,,,,False
20,refs/heads/master,85a8a9d0538694596ed3b609fa69a9c055835c99,011aa29d7f99e02d7c5a09d2e5d6144aa4c6c115,92de04c7ea7e9281bfc9299a9edda1a9c346d7ef,,False,False,True,11,71.0,False,,,,,,False
21,refs/heads/master,fcc36cff307b79665d94dfeb23bff2beb13579f4,01ada34d4b63194ad91b0255b93a995a098e9593,14a739325284b1282e862f0033d0233d456d4745,,False,False,True,5,6.0,False,,,,,,False
22,refs/heads/master,195e933938bb6a2b1aa3bc5803fe6f349908af26,3ebac41843bd14256375c4517f0816fce578a617,4e653f98973bda5b4f08e8d580a808b89f60e64a,,False,False,True,21,601.0,False,,,,,,False
23,refs/heads/master,fabee1e303a0b1b02a7d9e2e7dc44d992429afd5,ae1ab284736b73cf5d6f898aa77fa228dac440c0,a1b8ba823cd547402c3039328434a0b417841fc4,,False,True,True,72,2543.0,False,,,,,,False
24,refs/heads/master,77e3694add720513f4933680b6753621762cf5d2,c31cba54b8be50cb47147cd6064c5d232432110c,4c745437c526f88916e224d92e57e2e6c3d05598,,True,True,True,211,77151.0,False,Tests_failed,73981a0d3facdaa7b98680ca5dc8223bc3f3f2fdfd4b3cae4ba30afe89303c91,False,Tests_failed,6d5b89c1231b7caa6b1c65e8a837c9760b0b4072a05483be4042cd8c776402d0,False
25,refs/heads/master,236670e72a7a69015289fd1257ce57a824de040c,34c0e511b7413a991c5dfaa4a89f97309d012848,0ad6ded8af67d1259045402a8a3f0586e6bc7d68,,False,True,True,49,741.0,False,,,,,,False
26,refs/heads/master,d010744f10301ca3106272ca80280152fa08bf86,b3006272bca6d2d236b4f6dbf91b47c635b7c086,943444576965f8362b6ea05b5818c6b571474ab7,,False,True,True,96,12792.0,False,,,,,,False
27,refs/heads/master,b3006272bca6d2d236b4f6dbf91b47c635b7c086,cad52a9e885c99eaed7ff1eec3ccc36ea11a7d92,182353c60717d10a805d20d94a427fe9595d5488,,False,True,True,77,3636.0,False,,,,,,False
28,refs/heads/master,d70adcff597b38a64f7cf1a505f30a765eb79b80,c884c2af982bde49cb7e840f0f92392d2565941d,bbd9f1855b7d59a74d6cadc61f14d9c917ae4ddb,,False,True,True,97,13601.0,False,,,,,,False
29,refs/heads/master,f8d5db215aa52a857db1365667b53cb1d25d4b96,e57b8cf79e6802d66dd76b8f444c588058c425da,266b728d146cde936e85ea64082f685ffe7f785f,,False,True,True,6,501.0,False,,,,,,False
30,refs/heads/master,a98bb1a6b12d9a7dc3597346e388781b8296294b,cee819554f13705ac0b307b54215b8520c1fad1c,293780539cbb3be3403d45aa0dc16e43e883fc6c,,False,True,True,7,59.0,False,,,,,,False
31,refs/heads/master,3ef27a03c7dd2af328f738690629eacef3fc9fcf,eedbeb109e02d86659ae6c064759a948b02434ab,402a4d58a788905d5128bf550e2d7e60196cfb62,,False,False,True,6,194.0,False,,,,,,False
32,refs/heads/master,d8e482bc7de7f6fa615474176a3e7928c00ea640,ca192ef93532aba26bcef87d91425d73fbb24a85,6d46164a62deb910949051651702ad94d4165513,,False,True,True,14,410.0,False,,,,,,False
33,refs/heads/master,ca192ef93532aba26bcef87d91425d73fbb24a85,cd0890d03213108df0f6aa107a7c80bd27234f89,eec2c1eb56a6e82561d43a99944b7d0aa0d74c2a,,True,True,True,72,61237.0,False,Tests_failed,a32d93edbfea5db7a6fe9dc4f5184d728e521c2850748aecaf286dd86ec1e1fc,False,Tests_failed,e643a3a0cf29d91341559fae97d51022ed9757537f20605bfb29437bc5921e96,False
34,refs/heads/master,6d46164a62deb910949051651702ad94d4165513,2f26d01864244b187f3ed3475265ba16514a51af,44e42fa764b2235221c338a74e2f5b2e3422fc00,,False,True,True,26,1118.0,False,,,,,,False
35,refs/heads/master,19ef41a385f2f991acf0c8712438938f2a15e3fb,f8a6db2d3ed27782e6e3b81508cbdd4022bd7fef,4e15a3279f75ca3cd74a0a8e5c3e90193f5ad75d,,False,True,True,35,1533.0,False,,,,,,False
36,refs/heads/master,f8a6db2d3ed27782e6e3b81508cbdd4022bd7fef,da7750591c7fc47be347e4e8370106151139bda8,aa943e3657e2a134d27981b17b94f70626c5d92d,,False,True,True,39,2025.0,False,,,,,,False
37,refs/heads/master,da7750591c7fc47be347e4e8370106151139bda8,16b7f096258a29d5bc9d118f37c0105dcc440087,d469603253e4d6a9ef115bb78a7124a5584b4846,,False,True,True,34,1714.0,False,,,,,,False
