idx,branch_name,merge,left,right,notes,union_diff_files,num_intersecting_files,num_diff_lines,num_diff_hunks,diff contains java file,imports_involved,non_java_involved,num_diff_files,test merge,left parent test result,left_tree_fingerprint,parents pass,right parent test result,right_tree_fingerprint,sampled for testing
1,refs/heads/master,7dc206665a4c72cdcb85fbe8866e65d8972d7569,c4843d0f1d0917bfa13fd4927c9925d55f593f56,a588f58f3bf0e5447d8f6bcc580dd7d9ac329739,,2,2,8,4,False,False,True,2,False,,,,,,False
2,refs/heads/master,c4843d0f1d0917bfa13fd4927c9925d55f593f56,be81dd9cb34fd15fb5fdceac75793fabfc2a99df,41344e08a455c0a774a7849be4064c093d6ec987,,2,2,8,4,False,False,True,2,False,,,,,,False
3,refs/heads/master,be81dd9cb34fd15fb5fdceac75793fabfc2a99df,c2407b858fe4b3746592943b48e2d9033b2af8fa,18880e2f4c5a8c35abb2f239b305235f1eedfa89,,2,2,6,3,False,False,True,2,False,,,,,,False
4,refs/heads/master,c2407b858fe4b3746592943b48e2d9033b2af8fa,b20904152fc47042d01a14d00d2f2e2b06423d3f,c434e6ac0e1744edb98b1d2fe0f7e3cf7e6f40ec,,2,2,4,2,False,False,True,2,False,,,,,,False
11,refs/heads/master,c8d28167d28f2969a0b21cef3765504a01332bb0,8a821dfa5c7bfca27e4bc7587afe13c299823272,a435b6e620202f444e15b00a02d63f547e30b0db,,2,2,4,2,False,False,True,2,False,,,,,,False
25,refs/heads/master,ad900dd5bd678bc7b3ec0d26f7307d02d25c233f,703c029873750b01ef8cc489c0bd19caf3604e64,74eca19e8f4640f87ac49d5ca85600cc8f5245bd,,2,2,4,2,False,False,True,2,False,,,,,,False
29,refs/heads/master,f3ef0f3e558050923a166ad9115b70f1a7f51e09,9a86558f2181b31b51a82bd425136d9d4841dbb3,ba462131ec5e36e67109ce0a81351b4c81c59bde,,2,2,4,2,False,False,True,2,False,,,,,,False
39,refs/heads/master,618b09196d8c8ec32911c2d8e318e40462bf414c,b318ef13ff0638108239a25b122043941d11b45d,7868615214096d10acdf98a6a3fab68fa3793531,,3,1,5,2,False,False,True,3,False,,,,,,False
40,refs/heads/master,3a5108697b79afda653fd4ddad62d2f4185c9d19,2a5c39473a904962f80609ccf9a6a8861f73417c,683df6e0b8df12e7498a027c5a5d709015247fbb,,3,1,2,1,False,False,True,3,False,,,,,,False
41,refs/heads/master,4072a5bef34ba969de10ef3aac0401f487632ab0,3b94c80a8dcb04aaea5b51494afe4d495163c4d3,47dc44315b4dc9e09a3d37384e14a6b536fcca20,,4,2,54,14,True,False,True,4,True,Tests_passed,52d21b457040105f6ed59b54c43f4c86b377194348b308d23e73e9c2e3c11252,True,Tests_passed,dcfef962eecb9455166d77c9a86cadd2f7cfdf2c1f9d53c981e9b4d3adfb898e,True
42,refs/heads/master,569d7b55bd56dd9cd9792dafc200c7ddab9f3457,6fd7e104c2486d02ac8f959fbe988a0cfd6b4cd6,1deb9152f663aa5a3484592a9681672de30e7057,,3,0,33,4,False,True,True,3,False,,,,,,False
