idx,branch_name,merge,left,right,notes,union_diff_files,num_intersecting_files,num_diff_lines,num_diff_hunks,diff contains java file,imports_involved,left parent test result,left_tree_fingerprint,non_java_involved,num_diff_files,parents pass,right parent test result,right_tree_fingerprint,test merge,sampled for testing
6,refs/heads/master,80d3335e30e9d9c25a73861a083257d506b609d5,83eec0e14940cf104f704ce219f31a78d223a384,b71aa11f5b301d07c1b8987e8a94fe7dd5840eba,,3,1,8,3,False,False,,,True,3,,,,False,False
9,refs/heads/master,d3f5af169fcc112e825c918edd72e02950a8c23b,f2945f054b9b7eddc9bd5d007962516b0d514185,9298efd1aee5c8463b297bd04155f1b77dc1a5dc,,2,2,66,13,True,False,Tests_failed,a0f87817aff549c463f6856b657689853cd1bd21e415e7a6cc108c6340367ed1,True,2,False,Tests_failed,f4b642301f98aa05ec901e9638546739a5896d76c19b613125f252a0f17d35d2,False,False
12,refs/heads/master,cd6a0de669490e11fb5a67462b4925111d2fcd3b,068b90408a707d3a6c097e3419e5c5ed0677dea1,beb47bb37e729a46365d2c90c73fe6b4b4905a3d,,5,1,480,10,False,True,,,True,5,,,,False,False
13,refs/heads/master,70dc1cb4e022cf663437de7d38e405bbbcc01faf,d7868d2a9cecadc6d5ab15eeb8e462bd5b57ea4d,325d19174a572fdfb272a7604716eb0176260381,,49,1,1153,227,False,True,,,True,49,,,,False,False
14,refs/heads/master,d7868d2a9cecadc6d5ab15eeb8e462bd5b57ea4d,644131d8f4c8dc24fe053b51f5ded4eacbca1b0d,4075072a9ecdd5b35501ad98f8ad5400e735bd6d,,49,1,1145,227,False,True,,,True,49,,,,False,False
15,refs/heads/master,b69acac32a3ff4ea7902a0e071b1c4f66b670e05,0e760d8778fdc0916613fa77a39daaf05ea3af61,35a8f3616d501bb28a88d0186ad8e44616e84cce,,4,2,7,4,True,True,Tests_failed,c2e2db00ef1f88c9ff9674dd3f394067ae7a7ad2de9decc342632d646dc1bea1,True,4,False,Tests_failed,21d78182bbe04280c77cab5d1301c3d885a5dde7c21458ea2fcb55834c1abb19,False,False
17,refs/heads/master,4aad7932f2eae5b5c013b14df63deb4ce43fd1f7,530a38da1ba0562d81d4f888b1faaacc4369d616,3b3a3661ab82a018f05a94395c16b778d68fbf03,,39,1,3058,212,False,True,,,True,39,,,,False,False
18,refs/heads/master,9bdc4331192833749900012439329780b8717c65,ca7988528a98cd05956f052c5d45ffa7fe78a909,553243543a306b7178874b226d7c9709200883d3,,5,1,59,6,False,True,,,True,5,,,,False,False
19,refs/heads/master,9476a8eb0bbbed0ea638c2b9708cd174ebc53090,60b0a7225063b5a50a93a01b298d4d735ce7df50,fdadcd4006bd11d57e63ede4de2b3585302ce344,,3,1,31,13,False,False,,,True,3,,,,False,False
20,refs/heads/master,5cc816080cdf9e6b57b81ee3b0dac235781acc66,e27e739a271673416c81a539302ed1fe62e7ed17,e3faf3fc5e92a5f1e33a6be35244978adb70f2ce,,6,2,327,14,True,True,Tests_failed,91f0f5f8bb9e572b8d2da1e0d20e99f093d46ada39dd9d5a289c66c73148387a,True,6,False,Tests_failed,dbf4ed55c57652fe15bf26d09d0c52ae636af78df2999ccca4f836d86e44ac12,False,False
22,refs/remotes/origin/pull/57,f1f54ad8cacdbc7ccc16e9617fcd48dc8f48e745,970b0bbe758e510c93b2cbcdd5ec9eb4864b2004,278bf0118e55fc6451eea1180df0806819892666,,23,2,1621,89,False,True,,,True,23,,,,False,False
