idx,branch_name,merge,left,right,notes,diff contains java file,diff_logs,imports_involved,non_java_involved,num_diff_files,num_diff_lines,test merge,left_tree_fingerprint,left parent test result,right_tree_fingerprint,right parent test result,parents pass,sampled for testing
1,refs/heads/master,93f40535c48f5cf0ad438ee879fed252bc10f4f0,f84ca6290b7a0489a8671bc96bd76ede8b391415,2c46fc5a3147c7dfeb3acd67623ced55710b85fa,,False,"{'base_left': 'cache/diff_analyzer/logs/cognitect/transit-java/f84ca6290b7a0489a8671bc96bd76ede8b391415_2c46fc5a3147c7dfeb3acd67623ced55710b85fa_base_left.log', 'base_right': 'cache/diff_analyzer/logs/cognitect/transit-java/f84ca6290b7a0489a8671bc96bd76ede8b391415_2c46fc5a3147c7dfeb3acd67623ced55710b85fa_base_right.log', 'left_right': 'cache/diff_analyzer/logs/cognitect/transit-java/f84ca6290b7a0489a8671bc96bd76ede8b391415_2c46fc5a3147c7dfeb3acd67623ced55710b85fa_left_right.log'}",True,True,15,73,False,,,,,,False
2,refs/heads/master,641ef0f68dcd139f4bdbb55b8618f6f6d26a0257,f4146b0a0d72a3b5bb2a0363a88b670428da2241,49f9534927b70ce5882b160d216f49a951753b81,,True,"{'base_left': 'cache/diff_analyzer/logs/cognitect/transit-java/f4146b0a0d72a3b5bb2a0363a88b670428da2241_49f9534927b70ce5882b160d216f49a951753b81_base_left.log', 'base_right': 'cache/diff_analyzer/logs/cognitect/transit-java/f4146b0a0d72a3b5bb2a0363a88b670428da2241_49f9534927b70ce5882b160d216f49a951753b81_base_right.log', 'left_right': 'cache/diff_analyzer/logs/cognitect/transit-java/f4146b0a0d72a3b5bb2a0363a88b670428da2241_49f9534927b70ce5882b160d216f49a951753b81_left_right.log'}",True,True,18,360,True,76823149f28ada25ff05f29753e70d69a36f35131754456f64575bc992bae96f,Tests_passed,2aa09c053c09ef2ad21d8c23667d174d13d9343d850f201bbeb27e1644d5837d,Tests_passed,True,True
3,refs/heads/master,9d5b3e4ca22bae666bbc3a9dceb9deb0ed1e25b3,688db123014159f4a3192b2242146c60a18267de,53b81daf5a485524f99a7ea1018873f58f184740,,False,"{'base_left': 'cache/diff_analyzer/logs/cognitect/transit-java/688db123014159f4a3192b2242146c60a18267de_53b81daf5a485524f99a7ea1018873f58f184740_base_left.log', 'base_right': 'cache/diff_analyzer/logs/cognitect/transit-java/688db123014159f4a3192b2242146c60a18267de_53b81daf5a485524f99a7ea1018873f58f184740_base_right.log', 'left_right': 'cache/diff_analyzer/logs/cognitect/transit-java/688db123014159f4a3192b2242146c60a18267de_53b81daf5a485524f99a7ea1018873f58f184740_left_right.log'}",False,True,4,12,False,,,,,,False
4,refs/heads/master,e605a43b1f8e13fe3e28ae131257e1d12af3410e,ee5d94ded5054c68f7068c493ff1b334e575d037,69f1cf894b22482cf1e9ab6e34b3059347cf2803,,False,"{'base_left': 'cache/diff_analyzer/logs/cognitect/transit-java/ee5d94ded5054c68f7068c493ff1b334e575d037_69f1cf894b22482cf1e9ab6e34b3059347cf2803_base_left.log', 'base_right': 'cache/diff_analyzer/logs/cognitect/transit-java/ee5d94ded5054c68f7068c493ff1b334e575d037_69f1cf894b22482cf1e9ab6e34b3059347cf2803_base_right.log', 'left_right': 'cache/diff_analyzer/logs/cognitect/transit-java/ee5d94ded5054c68f7068c493ff1b334e575d037_69f1cf894b22482cf1e9ab6e34b3059347cf2803_left_right.log'}",True,True,11,30,False,,,,,,False
5,refs/heads/master,638c14d5a722ed4163bd375533d3a6d31ff1c95b,577ddf69aeff830696c444bcb9705bf34eec0db0,ef613790e21592f672a6f16d91ce655f807799be,,False,"{'base_left': 'cache/diff_analyzer/logs/cognitect/transit-java/577ddf69aeff830696c444bcb9705bf34eec0db0_ef613790e21592f672a6f16d91ce655f807799be_base_left.log', 'base_right': 'cache/diff_analyzer/logs/cognitect/transit-java/577ddf69aeff830696c444bcb9705bf34eec0db0_ef613790e21592f672a6f16d91ce655f807799be_base_right.log', 'left_right': 'cache/diff_analyzer/logs/cognitect/transit-java/577ddf69aeff830696c444bcb9705bf34eec0db0_ef613790e21592f672a6f16d91ce655f807799be_left_right.log'}",True,True,35,807,False,,,,,,False
6,refs/heads/master,bd5e649b3e290461390dd2a12212f622bf863977,773728fb204697de9a29949009afc98dfe8aa7b3,1cbdcaaf8b2d29391d09f86453bb59dc4aea76cf,,False,"{'base_left': 'cache/diff_analyzer/logs/cognitect/transit-java/773728fb204697de9a29949009afc98dfe8aa7b3_1cbdcaaf8b2d29391d09f86453bb59dc4aea76cf_base_left.log', 'base_right': 'cache/diff_analyzer/logs/cognitect/transit-java/773728fb204697de9a29949009afc98dfe8aa7b3_1cbdcaaf8b2d29391d09f86453bb59dc4aea76cf_base_right.log', 'left_right': 'cache/diff_analyzer/logs/cognitect/transit-java/773728fb204697de9a29949009afc98dfe8aa7b3_1cbdcaaf8b2d29391d09f86453bb59dc4aea76cf_left_right.log'}",False,True,2,0,False,,,,,,False
7,refs/heads/master,ce44a5308235da7c25fa9df0374ce4ea45776702,e67b91c0f4cafd535de5d4d755b99ef2ee889fb8,80d354c6833f95056cb03bb8d5408c0fe964bbde,,False,"{'base_left': 'cache/diff_analyzer/logs/cognitect/transit-java/e67b91c0f4cafd535de5d4d755b99ef2ee889fb8_80d354c6833f95056cb03bb8d5408c0fe964bbde_base_left.log', 'base_right': 'cache/diff_analyzer/logs/cognitect/transit-java/e67b91c0f4cafd535de5d4d755b99ef2ee889fb8_80d354c6833f95056cb03bb8d5408c0fe964bbde_base_right.log', 'left_right': 'cache/diff_analyzer/logs/cognitect/transit-java/e67b91c0f4cafd535de5d4d755b99ef2ee889fb8_80d354c6833f95056cb03bb8d5408c0fe964bbde_left_right.log'}",False,True,3,18,False,,,,,,False
8,refs/heads/master,d7d007b9166a8b521eae2e14a06cce7874852619,0be224975e760df55653c220eba020b09bbb943e,985ca9db9c90ba3a7c4f6f4003a4a26fe47b26cc,,False,"{'base_left': 'cache/diff_analyzer/logs/cognitect/transit-java/0be224975e760df55653c220eba020b09bbb943e_985ca9db9c90ba3a7c4f6f4003a4a26fe47b26cc_base_left.log', 'base_right': 'cache/diff_analyzer/logs/cognitect/transit-java/0be224975e760df55653c220eba020b09bbb943e_985ca9db9c90ba3a7c4f6f4003a4a26fe47b26cc_base_right.log', 'left_right': 'cache/diff_analyzer/logs/cognitect/transit-java/0be224975e760df55653c220eba020b09bbb943e_985ca9db9c90ba3a7c4f6f4003a4a26fe47b26cc_left_right.log'}",False,True,8,71,False,,,,,,False
9,refs/heads/master,6b18ca958dfe46709b80bfdb041fa43b2c5b9e1a,3d9c34e7428c6c972756f6284426d24a737fcf31,668438b54bdea3377dda22754a258c233b7c5921,,False,"{'base_left': 'cache/diff_analyzer/logs/cognitect/transit-java/3d9c34e7428c6c972756f6284426d24a737fcf31_668438b54bdea3377dda22754a258c233b7c5921_base_left.log', 'base_right': 'cache/diff_analyzer/logs/cognitect/transit-java/3d9c34e7428c6c972756f6284426d24a737fcf31_668438b54bdea3377dda22754a258c233b7c5921_base_right.log', 'left_right': 'cache/diff_analyzer/logs/cognitect/transit-java/3d9c34e7428c6c972756f6284426d24a737fcf31_668438b54bdea3377dda22754a258c233b7c5921_left_right.log'}",True,True,8,208,False,,,,,,False
10,refs/heads/master,43c4429f91edd663e4b71f661a5b1b260427c8b6,4c7211679657b1857ddbce946799cab93f18f9a1,e445c7a1d82e5142c075e12b05cecda8fcaa6518,,False,"{'base_left': 'cache/diff_analyzer/logs/cognitect/transit-java/4c7211679657b1857ddbce946799cab93f18f9a1_e445c7a1d82e5142c075e12b05cecda8fcaa6518_base_left.log', 'base_right': 'cache/diff_analyzer/logs/cognitect/transit-java/4c7211679657b1857ddbce946799cab93f18f9a1_e445c7a1d82e5142c075e12b05cecda8fcaa6518_base_right.log', 'left_right': 'cache/diff_analyzer/logs/cognitect/transit-java/4c7211679657b1857ddbce946799cab93f18f9a1_e445c7a1d82e5142c075e12b05cecda8fcaa6518_left_right.log'}",True,True,22,548,False,,,,,,False
