idx,branch_name,merge,left,right,notes,test merge,diff contains java file,left_tree_fingerprint,left parent test result,right_tree_fingerprint,right parent test result,parents pass,sampled for testing
2,refs/heads/master,76a2fef71dbb6ed6c86e830b7a92c6125fa67e8a,448e7ef70d8bc8c2b7816ea95cdcac736d8d437c,91b8a50ab885cf84326d986840761efe794d427e,,False,False,,,,,,False
4,refs/heads/master,7319a7989a7369267708311cd300d179be37d706,227aea3523f7baff0b00b13de5cd11ec952211ea,89aa8052b7e0f2438c3d6ff213244922587d002a,,False,False,,,,,,False
5,refs/heads/master,89aa8052b7e0f2438c3d6ff213244922587d002a,28217a0268c9fc22aa360cb0f8fd8ac9b5a32415,f3fbd3c64377f7e9e6123a588e2e32eed483706f,,False,False,,,,,,False
7,refs/heads/master,ed4f6fe69869bd505bffca691e5732e67e19050d,29c6cc19adc29240d6273db986c1f9db2db25597,062c9c7a2d80066dae46310bc172c25c6f0d4bba,,False,False,,,,,,False
8,refs/heads/master,29c6cc19adc29240d6273db986c1f9db2db25597,2b678d921d8056b9f2dfa9bc2067497338e87212,861715e4710120ad2892962d7874bdb3be622460,,False,False,,,,,,False
9,refs/heads/master,0d96bda567bf5784de41333b7d36affc3e4d9df4,3d059f9c6dbeae4b7015a41b23f6143127155db3,3b26f8e29d12ad162d960421247bd15f653ef611,,False,False,,,,,,False
11,refs/heads/master,13b03f1b9df266089468f111e79deb9bbacf4365,bcc1993dd704c902de190f723b4fb64fa3191868,259c965df90bc7889f124c1e832abe2b7799d4e5,,False,False,,,,,,False
13,refs/heads/master,bcc1993dd704c902de190f723b4fb64fa3191868,2d64899f02852d1037900efac9dc2a3fd74a6004,a66fddb2873b8f8ccee7a33ee924953d63280c19,,False,False,,,,,,False
14,refs/heads/master,a66fddb2873b8f8ccee7a33ee924953d63280c19,d395728d8f562f3656b4e466ef4e8844b7033e95,568e92f550be7e53ae657fdb146fafffd24dc21c,,False,False,,,,,,False
15,refs/heads/master,0c3e3e535b5514a92bd19280f2ce4bcde989ad23,c534abe100affbf873e577db76543f6a44c02a8a,1c532fc7d21e4a4a5ce3fb120ba7114626a02739,,True,True,10b3da864cdc0fcf0ceccbad7aa306cda1dc4e9c1608c52157660f71927f5377,Tests_passed,5a66e59d1d9995a540ff79fdddd6a68ce9906e2df384a829e4583a4994fac446,Tests_passed,True,True
16,refs/heads/master,c534abe100affbf873e577db76543f6a44c02a8a,7c44d324ff3a7c67ad4ff53d59f84ee04838eae2,2af1c9f40e0821300f26ec94a9918141fdbeb11c,,False,False,,,,,,False
18,refs/heads/master,ce9b5d1c81fbb3829ab9b872687fa7c2ac535280,2f2276bfb4a2f0e7baf834952d749687a03db6b4,f59f87e03ce191443d0e6b642f8b9d48f003445a,,False,True,b4c6729d6bc062cde41ee694254f4c55119536c9fb106a252469ac5d1d88eb0c,Tests_passed,9c07eba1c5c325cfa9d69df098b28a2a1c56556aee6faa3bde3ebaf58e1afb3e,Tests_failed,False,False
19,refs/heads/master,f59f87e03ce191443d0e6b642f8b9d48f003445a,ea9d850531559c0ef34097d9625c41761f2f225b,c74896fa3e4a6b5d4404757e09ae64f261e1718d,,False,False,,,,,,False
20,refs/heads/master,5e863b18d919208595fd19204504e2f5f3367c0f,9f4d854d0ddc4f4429f76845829019773cf0ecac,55324de7e341cdfab37e8e24e9586d348ffafaec,,False,False,,,,,,False
22,refs/heads/master,abf3106b9ef5e2a8a445505a1505f43fce4ff806,b4ca90dc1633170c76118976d1faa61afa1291c3,643d74d20a852266bda0221e3051abb68be0884b,,False,False,,,,,,False
23,refs/heads/master,b4ca90dc1633170c76118976d1faa61afa1291c3,2210fc20d82ae63ee42a1d73ad83f0bbc7f7f6da,a4a3708422270e834fda7b6b13f750768ff17604,,False,False,,,,,,False
24,refs/heads/master,a4a3708422270e834fda7b6b13f750768ff17604,7480b06d423c0859e415f6485956e24e7831999e,328007e12ba1575ff1aa3d5606bd6c0310e43e49,,False,False,,,,,,False
25,refs/heads/master,7480b06d423c0859e415f6485956e24e7831999e,64adf6935f49c213bfcd4b867e9b861ba454d8d4,645f9fb0a87f9e3695a70790b54853820abef3f6,,False,False,,,,,,False
26,refs/heads/master,64adf6935f49c213bfcd4b867e9b861ba454d8d4,0ad2b57efdc3f1f1018dc4acb8e6dc09322f0ff7,3f7de5c04c17fcde74aadd64a1d63b3d5045a563,,False,True,dedda36e1a31ea29542b385d231c37044d36b314df6095bfde8720c4fe040554,Tests_passed,8ae25ffb7422aaaba2098f4014a032c4abe60a46a9b98b9e72ca054cf5193f5b,Tests_failed,False,False
