idx,branch_name,merge,left,right,notes,left_tree_fingerprint,left parent test result,right_tree_fingerprint,right parent test result,parents pass,diff contains java file,test merge,sampled for testing
15,refs/heads/master,4d0d1a940434412310817c8a584da2658c717e8b,cdb32db4373d5f14751b39ab3027850d6f4c75b9,844c22d10a6754692fa2e104b219616d453b1fd5,,3f4b9696683eb571853ca5709422b49689c89e48e58d031fd476ef8c2f568431,Tests_passed,006ea9691ddf01b4f5a349b0332183128efc654dc42f1415d496fbbcdad2ea01,Tests_passed,True,True,True,True
21,refs/heads/master,719b49f9899c65f47a96b880640bb95662b56ae5,b53a50be2714513d0cd4b0db67c07fc02f585491,91fc8b7e03f1e1c10a4d3818218c4859d0852209,,,,,,,False,False,False
23,refs/heads/master,4698ebf34b3953e5262efef5698e1fc053b6159d,af2906f180de45ad4cdc7ee08d885d78c9c7b336,cabc7098c2fc187d18546079c921f5898b9d2f36,,,,,,,False,False,False
24,refs/heads/master,af2906f180de45ad4cdc7ee08d885d78c9c7b336,609934fa6ece818dc384f3f2b0fbf584ad1e05a0,c5c09117513a82aa313a6d3431fdd3c5968ff7da,,,,,,,False,False,False
25,refs/heads/master,609934fa6ece818dc384f3f2b0fbf584ad1e05a0,d877fc960066ec1c7c66e8ebe428baab2b9f7b11,a24f59ecf7fdba1e756ac979c6ba78e8d52511a6,,,,,,,False,False,False
30,refs/heads/master,dcfe45cb586d7bde4687f7df104c8a19e187e149,068f427e33ed974c696297c663b3b398d4bda6e6,b8bdea00a35d572f7aca1a86e9dacc17f6044e26,,,,,,,False,False,False
34,refs/heads/master,0a3efeaf45e8d90920c8c1ef393beadf89380cde,9e9d5438001b93afcbbe882a6ed269c56046efd9,19306523e3cf9f9c730a0ff9c21abded87e3323c,,,,,,,False,False,False
44,refs/heads/master,2960ff872bddfbdecd2b76ad51fc6d13de7fdfe2,5a0ff8f242801e2094676be6e9f50c12e8158ea5,06769d04e54a23774d296c187c63083da54205b3,,e96ae19f4d178e70d881278d5b6f254d1b14726a73ecc82a41926ec88a253e06,Tests_passed,f9bbb2945fbbad336f036c196c5cb086e65a6afe3b035fede0f12d4157f41460,Tests_passed,True,True,True,True
52,refs/heads/master,43ffb3c66f6e399c232d3a4a8e453ff7eeeafbdf,fae536f8295f6053cd4c28c49aee0dc0d09cb57a,ff78122bba83cc0cf3c74917c3a22dd70724c30f,,,,,,,False,False,False
62,refs/heads/master,b487e6db7004c326e4590213115fcc0998f1ea56,8328920207cb807f809e7b0d74dbf47cadd63d44,d08f7a710b302eb0b8c9274700857ccf333e7151,,091739b04c3f1ed8e635fe79e64c1283509b3ce9159d0b8eb6dd4c21be18effc,Tests_passed,047eb2328e888e82fe7b174c6e10552305d73dd532f13d94c51f0c5c7169cf56,Tests_passed,True,True,True,True
