idx,branch_name,merge,left,right,notes,num_diff_files,num_diff_lines,imports_involved,non_java_involved,diff contains java file,diff_logs,left_tree_fingerprint,left parent test result,right_tree_fingerprint,right parent test result,parents pass,test merge,sampled for testing
2,refs/heads/main,d77e852645156517a9617431979cc04a12b8c484,c65de6d6c9f13986858cb40c6615cf2c593929ed,7529ef4ba47eb03afdf618ba59d1f0974e8edfcc,,20,69,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/wildfly/wildfly-arquillian/c65de6d6c9f13986858cb40c6615cf2c593929ed_7529ef4ba47eb03afdf618ba59d1f0974e8edfcc_base_left.log', 'base_right': 'cache/diff_analyzer/logs/wildfly/wildfly-arquillian/c65de6d6c9f13986858cb40c6615cf2c593929ed_7529ef4ba47eb03afdf618ba59d1f0974e8edfcc_base_right.log', 'left_right': 'cache/diff_analyzer/logs/wildfly/wildfly-arquillian/c65de6d6c9f13986858cb40c6615cf2c593929ed_7529ef4ba47eb03afdf618ba59d1f0974e8edfcc_left_right.log'}",,,,,,False,False
3,refs/heads/main,c65de6d6c9f13986858cb40c6615cf2c593929ed,ca3e39b23b4dc363f48d075582da95e4e7a9d3e9,88cd9a0e486efbbe895a37601c9abec988d509a4,,20,67,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/wildfly/wildfly-arquillian/ca3e39b23b4dc363f48d075582da95e4e7a9d3e9_88cd9a0e486efbbe895a37601c9abec988d509a4_base_left.log', 'base_right': 'cache/diff_analyzer/logs/wildfly/wildfly-arquillian/ca3e39b23b4dc363f48d075582da95e4e7a9d3e9_88cd9a0e486efbbe895a37601c9abec988d509a4_base_right.log', 'left_right': 'cache/diff_analyzer/logs/wildfly/wildfly-arquillian/ca3e39b23b4dc363f48d075582da95e4e7a9d3e9_88cd9a0e486efbbe895a37601c9abec988d509a4_left_right.log'}",,,,,,False,False
5,refs/heads/main,82873f84c503c74f482df3172af94154efccbb76,22a1ea7723f9e0f2683f9fc3ad842877ca175e6e,fef1e57d53c7649d97e4a208f9bb250159352ae7,,2,8,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/wildfly/wildfly-arquillian/22a1ea7723f9e0f2683f9fc3ad842877ca175e6e_fef1e57d53c7649d97e4a208f9bb250159352ae7_base_left.log', 'base_right': 'cache/diff_analyzer/logs/wildfly/wildfly-arquillian/22a1ea7723f9e0f2683f9fc3ad842877ca175e6e_fef1e57d53c7649d97e4a208f9bb250159352ae7_base_right.log', 'left_right': 'cache/diff_analyzer/logs/wildfly/wildfly-arquillian/22a1ea7723f9e0f2683f9fc3ad842877ca175e6e_fef1e57d53c7649d97e4a208f9bb250159352ae7_left_right.log'}",,,,,,False,False
6,refs/heads/main,22a1ea7723f9e0f2683f9fc3ad842877ca175e6e,fd0c61a442a59be06285540974b6edbcf4e20cbb,dac68e8d6b654962decd7a4151967e5d8a9c4518,,2,6,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/wildfly/wildfly-arquillian/fd0c61a442a59be06285540974b6edbcf4e20cbb_dac68e8d6b654962decd7a4151967e5d8a9c4518_base_left.log', 'base_right': 'cache/diff_analyzer/logs/wildfly/wildfly-arquillian/fd0c61a442a59be06285540974b6edbcf4e20cbb_dac68e8d6b654962decd7a4151967e5d8a9c4518_base_right.log', 'left_right': 'cache/diff_analyzer/logs/wildfly/wildfly-arquillian/fd0c61a442a59be06285540974b6edbcf4e20cbb_dac68e8d6b654962decd7a4151967e5d8a9c4518_left_right.log'}",,,,,,False,False
7,refs/heads/main,fd0c61a442a59be06285540974b6edbcf4e20cbb,f599eb524c4b62929c61513aee5d40d37563ecfb,c1242dc700b40d12a50b6193828b6bf844fdb0a6,,2,4,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/wildfly/wildfly-arquillian/f599eb524c4b62929c61513aee5d40d37563ecfb_c1242dc700b40d12a50b6193828b6bf844fdb0a6_base_left.log', 'base_right': 'cache/diff_analyzer/logs/wildfly/wildfly-arquillian/f599eb524c4b62929c61513aee5d40d37563ecfb_c1242dc700b40d12a50b6193828b6bf844fdb0a6_base_right.log', 'left_right': 'cache/diff_analyzer/logs/wildfly/wildfly-arquillian/f599eb524c4b62929c61513aee5d40d37563ecfb_c1242dc700b40d12a50b6193828b6bf844fdb0a6_left_right.log'}",,,,,,False,False
13,refs/heads/main,55dced6297b5144d320e744a514d0aa8bd54c5a7,2de3e7cea32780c6cc0096f144f6f32e662ba976,ed68afacca580d8fa0127065ee218e32eb8dc1a7,,2,4,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/wildfly/wildfly-arquillian/2de3e7cea32780c6cc0096f144f6f32e662ba976_ed68afacca580d8fa0127065ee218e32eb8dc1a7_base_left.log', 'base_right': 'cache/diff_analyzer/logs/wildfly/wildfly-arquillian/2de3e7cea32780c6cc0096f144f6f32e662ba976_ed68afacca580d8fa0127065ee218e32eb8dc1a7_base_right.log', 'left_right': 'cache/diff_analyzer/logs/wildfly/wildfly-arquillian/2de3e7cea32780c6cc0096f144f6f32e662ba976_ed68afacca580d8fa0127065ee218e32eb8dc1a7_left_right.log'}",,,,,,False,False
15,refs/heads/main,0d58a3120fa523a423267d88fb1d86980bf66d97,b0b7db081974ec35b3a26005dc8bb74f41ef946c,4e04a868ba1b48f4cc83cf2dadf5b6aadfee2483,,35,531,True,True,False,"{'base_left': 'cache/diff_analyzer/logs/wildfly/wildfly-arquillian/b0b7db081974ec35b3a26005dc8bb74f41ef946c_4e04a868ba1b48f4cc83cf2dadf5b6aadfee2483_base_left.log', 'base_right': 'cache/diff_analyzer/logs/wildfly/wildfly-arquillian/b0b7db081974ec35b3a26005dc8bb74f41ef946c_4e04a868ba1b48f4cc83cf2dadf5b6aadfee2483_base_right.log', 'left_right': 'cache/diff_analyzer/logs/wildfly/wildfly-arquillian/b0b7db081974ec35b3a26005dc8bb74f41ef946c_4e04a868ba1b48f4cc83cf2dadf5b6aadfee2483_left_right.log'}",,,,,,False,False
16,refs/heads/main,b0b7db081974ec35b3a26005dc8bb74f41ef946c,ebbd1d41ebf830c8dc7afab587c829a77e50dc6c,fdf8475e508336a52b66e8ba7de1df6006f3b04e,,35,529,True,True,False,"{'base_left': 'cache/diff_analyzer/logs/wildfly/wildfly-arquillian/ebbd1d41ebf830c8dc7afab587c829a77e50dc6c_fdf8475e508336a52b66e8ba7de1df6006f3b04e_base_left.log', 'base_right': 'cache/diff_analyzer/logs/wildfly/wildfly-arquillian/ebbd1d41ebf830c8dc7afab587c829a77e50dc6c_fdf8475e508336a52b66e8ba7de1df6006f3b04e_base_right.log', 'left_right': 'cache/diff_analyzer/logs/wildfly/wildfly-arquillian/ebbd1d41ebf830c8dc7afab587c829a77e50dc6c_fdf8475e508336a52b66e8ba7de1df6006f3b04e_left_right.log'}",,,,,,False,False
17,refs/heads/main,ebbd1d41ebf830c8dc7afab587c829a77e50dc6c,c0b1b9f928aac32eb419e92b1cb3d967d0e8d12a,fbd7e16e43648a804071bee2274197442fc4bc7b,,35,527,True,True,False,"{'base_left': 'cache/diff_analyzer/logs/wildfly/wildfly-arquillian/c0b1b9f928aac32eb419e92b1cb3d967d0e8d12a_fbd7e16e43648a804071bee2274197442fc4bc7b_base_left.log', 'base_right': 'cache/diff_analyzer/logs/wildfly/wildfly-arquillian/c0b1b9f928aac32eb419e92b1cb3d967d0e8d12a_fbd7e16e43648a804071bee2274197442fc4bc7b_base_right.log', 'left_right': 'cache/diff_analyzer/logs/wildfly/wildfly-arquillian/c0b1b9f928aac32eb419e92b1cb3d967d0e8d12a_fbd7e16e43648a804071bee2274197442fc4bc7b_left_right.log'}",,,,,,False,False
19,refs/heads/main,a7c0963a8e0de9d923924410620188774e1c94e5,5dafcd7ff821ed4722f0141add01b5b66c777081,42827aebd91353bdff078a8877e21e47408073e1,,8,155,True,True,False,"{'base_left': 'cache/diff_analyzer/logs/wildfly/wildfly-arquillian/5dafcd7ff821ed4722f0141add01b5b66c777081_42827aebd91353bdff078a8877e21e47408073e1_base_left.log', 'base_right': 'cache/diff_analyzer/logs/wildfly/wildfly-arquillian/5dafcd7ff821ed4722f0141add01b5b66c777081_42827aebd91353bdff078a8877e21e47408073e1_base_right.log', 'left_right': 'cache/diff_analyzer/logs/wildfly/wildfly-arquillian/5dafcd7ff821ed4722f0141add01b5b66c777081_42827aebd91353bdff078a8877e21e47408073e1_left_right.log'}",,,,,,False,False
