idx,branch_name,merge,left,right,notes,union_diff_files,num_intersecting_files,num_diff_lines,num_diff_hunks,diff contains java file,imports_involved,non_java_involved,num_diff_files,test merge,left parent test result,left_tree_fingerprint,parents pass,right parent test result,right_tree_fingerprint,sampled for testing
1,refs/heads/master,b91c112e66da4b6907929203ae0111ee68ffab0a,59d5d1f9596e1e2d9502b03b5e4092419b01826f,de8d0715f70211c2f52d37f1dca955d65a5c28d9,,2,2,4,2,False,False,True,2,False,,,,,,False
9,refs/heads/master,d49fc8599b49d1b166072cea71744aad5613de47,9e0d4a6e29b56911318e308bb84e74dc2b9a8748,bc8b80388c9b0c64e353408e6f8b1e4ee8262b88,,5,2,25,12,False,False,True,5,False,,,,,,False
10,refs/heads/master,a8e1bf2ddfada414cf67bc2e6dac6a8de288c0b2,c55895c2cb9e98a9548ede300453aaa6b4ffa99e,8b8c64752ca2647436596547a67ff6cc5a2a3973,,4,1,12,6,False,False,True,4,False,,,,,,False
11,refs/heads/master,8b8c64752ca2647436596547a67ff6cc5a2a3973,fe0366101f0bc331e2f36d22e2621b2fad1d126e,d95ade78942202fdefeb041312310c1d96edda1b,,3,2,10,5,False,False,True,3,False,,,,,,False
12,refs/heads/master,fe0366101f0bc331e2f36d22e2621b2fad1d126e,ca6d85aabb1bbc5717e8a1ab6ea0fb297b1022ca,a4496bba4465eed1ada86087ebc19eda4855b4b0,,3,2,8,4,False,False,True,3,False,,,,,,False
13,refs/heads/master,ca6d85aabb1bbc5717e8a1ab6ea0fb297b1022ca,59b4389ab46f6e0a97a66286f07313340b6b7aa0,a2dac02038258c21a34bb5f7c7242149f29a2c43,,3,2,6,3,False,False,True,3,False,,,,,,False
14,refs/heads/master,59b4389ab46f6e0a97a66286f07313340b6b7aa0,6a8b28d648547b749d267aca32d6f99fd026680c,e755f467c3354b6aba73be18e2e2b6dc5e28c1d3,,3,1,4,2,False,False,True,3,False,,,,,,False
16,refs/heads/master,153db692b293d5fcbc2751addf761891c3d56d89,7a25ba478c6dde44605b44eab5faacd71b92e3cd,4bdc3a6fca0f87ba95f6814ffe082aa74ac76bea,,2,2,6,3,False,False,True,2,False,,,,,,False
17,refs/heads/master,7a25ba478c6dde44605b44eab5faacd71b92e3cd,986eb707e5faa7d218194ed1724d741e2858e14c,22169696c471ba9f88f3b92bd3a8d6ccbbb388c3,,2,2,4,2,False,False,True,2,False,,,,,,False
19,refs/heads/master,bb2a796b880b5dba79e088946833b8e65a99218c,37d4cd9ce1fba6427afc55c4306b9888c35908ee,b59d439d07fe0e34d7f7e8dc895f8035303598a1,,3,1,11,2,False,False,True,3,False,,,,,,False
