idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,left parent test result,left_tree_fingerprint,non_java_involved,num_diff_files,num_diff_hunks,num_diff_lines,num_intersecting_files,parents pass,right parent test result,right_tree_fingerprint,test merge,union_diff_files,sampled for testing
4,refs/heads/master,e99a4dc4d57b353982c4695ef27e796ceec1278f,e1a40f7912d75e429d63fd01f4257b24bb191f2b,f4637590d7b49dc2cf60d6bd04a533d60236c20c,,True,True,Tests_passed,b90894a54016b08debfca457bba44f936e61f62ca5f7bdc1850d880c5bd12762,True,21,61,357.0,2,True,Tests_passed,e07f8842ad7067520cf628d4e9e147c3a6f9c462701bb2a492e3603c63bde5c5,True,21,True
5,refs/heads/master,e1a40f7912d75e429d63fd01f4257b24bb191f2b,2a14c37596e4186d12964183e59acb7d025b4909,330b00a60d2a831019fbda92a69d56b47e9aa5ba,,False,True,,,True,7,17,117.0,1,,,,False,7,False
6,refs/heads/master,2a14c37596e4186d12964183e59acb7d025b4909,3dc7f61d518af950c76f40721af5a7e0b0e54bfa,b331c78fa34eec1659521ddfd3e209b10ca1b39c,,False,True,,,True,9,22,140.0,1,,,,False,9,False
7,refs/heads/master,b331c78fa34eec1659521ddfd3e209b10ca1b39c,45609005f54e82e0eb1466bc02b68695c6f620b0,114fd2196ec45bb63d40e2b6391c1162d96acbc1,,False,True,,,True,7,18,129.0,1,,,,False,7,False
8,refs/heads/master,b0492402763d97c7c957ff00e91534af409b72e9,e386331bde846b23571e9e4321a1697446f7fcc4,0699c603e771c78f1289468ab1c815f13691b02d,,False,False,,,True,6,13,53.0,1,,,,False,6,False
9,refs/heads/master,78743dd6a1ac7b50a80f86e267100b9a861d2232,ca696c9b30ac6e72de48f4db148f9df995d5c9dd,89987b059912a26268abaa8c95942f3f1f2d1b65,,False,True,,,True,5,13,37.0,1,,,,False,5,False
10,refs/heads/master,ca696c9b30ac6e72de48f4db148f9df995d5c9dd,1084b8307bd152a417b3071dcfbf2aac5bf73e69,bf36add1c7d951de49a822f3ed12999cc71ab9a3,,False,False,,,True,4,5,31.0,2,,,,False,4,False
11,refs/heads/master,1084b8307bd152a417b3071dcfbf2aac5bf73e69,0c1fad2d09c85b9f36a1121e6a7b35786f52b45e,be4bad14e290d7d9d2d0eb988b35048068c60e2c,,False,False,,,True,3,3,27.0,1,,,,False,3,False
16,refs/heads/master,dbea494a5dd52280116649807e5c31ac7438e467,9a0d67eb00bc6e3f10fc54634af279516f5c8866,f4949b28eea4de7a38c53535680bfadd2f8f6f26,,False,True,,,True,15,24,214.0,1,,,,False,15,False
17,refs/heads/master,9a0d67eb00bc6e3f10fc54634af279516f5c8866,4711c462e6c56f1626aee1e154846dcda2452467,5d63a1e736eb61637d2f4c461dc7dc19e2fe78bb,,False,True,,,True,13,20,196.0,1,,,,False,13,False
18,refs/heads/master,4711c462e6c56f1626aee1e154846dcda2452467,3406358989f1d5468181141fcbb7ed95d5b7195e,4395fe667760f872506ebde87c9d17d1b041c27f,,False,True,,,True,10,14,156.0,1,,,,False,10,False
19,refs/heads/master,3406358989f1d5468181141fcbb7ed95d5b7195e,e20462194792d6d4715fc3bfae1d2fa28cdc1b23,c35c8b087f53ce064a50384f1a89a8b9aa044abd,,False,False,,,True,5,9,25.0,2,,,,False,5,False
21,refs/heads/master,4395fe667760f872506ebde87c9d17d1b041c27f,86701f3e91a120af545751d0ea979f9ed91e53eb,c35c8b087f53ce064a50384f1a89a8b9aa044abd,,False,True,,,True,7,7,149.0,1,,,,False,7,False
22,refs/heads/master,5d63a1e736eb61637d2f4c461dc7dc19e2fe78bb,69bc1e3fbaf87dd0075dc58a7248b61399b9b050,d9092fc132d06e1edd4ae51ee810f4389d1ddbd1,,False,False,,,False,0,Error,0.0,4,,,,False,4,False
25,refs/heads/master,0fffc07d4a825399e5b7090bafa4007f21ceef88,2070fe94b619ffd972f24ac23e9021768162c5fb,582e65f57c0377ecaca4dfb9b1968c8d8afce074,,False,True,,,True,5,25,305.0,1,,,,False,5,False
26,refs/heads/master,2070fe94b619ffd972f24ac23e9021768162c5fb,edbcc281e23dbfb2aed710f2375a6c6e97c5b543,783a5e19a88b46c849ea137554ed57b8c9ea3a53,,True,True,Tests_passed,0cc3984619146e6a94de6b15fb86f773ddaddbb71fb7f5db95dcebd2680ce20a,True,3,8,130.0,2,True,Tests_passed,7824c0b0c9acde4ce627764123296053378df889bae05448c171630873f5787e,True,3,True
28,refs/heads/master,ad1c58fd714f91f0c7d6f1b874bfca6b6053f0cf,07fa66fe2d75e57840fc29f7fdc28c5c311afeaf,364fcac57b3c037e1fbb2f212f90e9a84008bf65,,False,,,,True,42,204,,1,,,,False,42,False
29,refs/heads/master,07fa66fe2d75e57840fc29f7fdc28c5c311afeaf,d7c0d7ec8b66cdc6d89851f3072576b2d9cc957e,b56c0fecfc3a760f7971ddc8d43be5d16f573dc1,,False,True,,,True,25,68,541.0,1,,,,False,25,False
31,refs/heads/master,8d1518e89e9a88022d174e53118d8d1aaeaba86e,6df800f3b0534bcc85e5ca390e350a97f459b989,ff29138e224a0ce1027b0d5858800d343c7ff045,,False,True,,,True,3,6,18.0,1,,,,False,3,False
34,refs/heads/master,518d7c519b2e71c377204d83bfb0d2deda6d78ab,7d12e81c7a2ef782cca13368fceb439b6af8f7ba,f1d60f3ef71b47d5975688fc2e794039d0b32049,,False,True,,,True,16,33,165.0,1,,,,False,16,False
35,refs/heads/master,7d12e81c7a2ef782cca13368fceb439b6af8f7ba,f869ca5e92662c1110af06c04b25266d59725329,971f9353a9998405d02397fb7ccdc1d1ec554930,,False,True,,,True,16,32,126.0,1,,,,False,16,False
36,refs/heads/master,f869ca5e92662c1110af06c04b25266d59725329,c5d673815279b5fc1044588828386b780ef789bc,5bbd054e96cce3a6b5e283d31172c48418c798e3,,False,True,,,True,15,29,120.0,1,,,,False,15,False
