idx,repository,language,architecture,community,continuous_integration,documentation,history,issues,license,size,unit_test,stars,scorebased_org,randomforest_org,scorebased_utl,randomforest_utl,head hash
1003,arturmkrtchyan/iban4j,Java,0.863636,1,1,0.230023,12.25,1.1875,1,3069,0.305256,55,1,1,1,1,25bb2160a15392a731cbb074bdc49e6081747e01
1007,joelb-git/lqt,Java,1.0,1,0,0.079734,2.307692,0.461538,1,1331,0.403403,17,1,1,1,1,61a9ded75ab0e13a8fe5560311dfa5cf9376504f
1010,sudohippie/throttle,Java,1.0,1,1,0.252456,3.166667,1.166667,1,824,0.79589,13,1,1,1,1,287def25c13ca2f0d857e6af384520906d9c68cb
1014,dfabulich/sitemapgen4j,Java,1.0,3,0,0.19303,0.342466,0.082192,1,3051,0.384019,37,1,0,1,1,619bcfce92ae382dabd868ab02dd696bf87066f7
1027,bechte/junit-hierarchicalcontextrunner,Java,1.0,1,0,0.151604,4.428571,1.357143,1,2594,0.620732,71,1,1,1,1,c11bb846613a3db730ec2dd812e16cd2aaefc924
1034,mpetersen/aes-example,Java,1.0,1,0,0.035794,1.5625,0.25,1,517,0.252941,25,0,0,1,1,41937158ac3e70e9ece618c69fc5dc1971e70b84
1036,spring-guides/tut-rest,Java,0.935028,3,0,0.044619,100.0,7.0,1,5640,0.387009,77,1,1,1,1,50cf9c74bfc244b23f707ab16af8b4ef31136b3c
1038,ebay/cassandra-river,Java,0.875,1,0,0.127786,0.0,0.0,1,622,0.298429,32,0,0,1,0,02a64be1581e73d82475306d0ab71fa791440344
1042,selendroid/demoproject-selendroid,Java,0.4,1,0,0.185185,2.294118,0.764706,1,419,0.917874,26,1,0,1,1,8aa982a3b15218a2dccb63fb56ed8425d53f9b8f
1046,jcabi/jcabi-log,Java,0.952381,4,1,0.462267,9.222222,2.944444,1,3436,0.421481,23,1,1,1,1,0cebe2b8401bef369ebc5275c4356884044484ec
1049,jcabi/jcabi-jdbc,Java,0.909091,3,1,0.444036,7.222222,2.055556,1,1844,0.429094,30,1,1,1,1,94d68307e0ad86c8d209db09d1d975e215b05274
1053,jcabi/jcabi-aspects,Java,0.849315,4,1,0.453868,17.35,7.3,1,5702,0.36105,188,1,1,1,1,71940cd282746d82a1bc72babc5600920dcfe264
1055,spring-projects/spring-integration-samples,Java,0.860544,4,0,0.246227,4.189189,1.027027,1,25212,0.283737,647,1,1,1,1,60caa5d0ededdfc736e4b882a54ac64f6d1f601c
1056,jscep/jscep,Java,0.918519,1,1,0.309793,3.766667,0.9,1,6459,0.393702,32,1,1,1,1,360e2a4ec94cef3999f2eadc7a4e2c08c5aa809d
1059,code4craft/jsoup-learning,Java,0.934066,1,0,0.15763,1.041667,0.0625,1,21186,0.277988,176,0,0,1,1,2c0580fdd895cabedeb5eee14241bf511270dc61
1060,komoot/photon,Java,1.0,3,0,0.100688,33.222221,8.555556,0,5783,0.302583,322,1,1,1,1,716b45f969afa22c72f3ab210515c0a5e3e9fee2
1064,dakusui/jcunit,Java,0.968354,1,0,0.107851,20.555555,0.388889,1,11797,0.453625,15,1,1,1,1,5e081ae71f7e1ab8326aed77612a97c983c9dc06
1066,google/compile-testing,Java,0.83871,2,1,0.215255,10.315789,3.526316,1,4163,0.364624,236,1,1,1,1,90bf17f13b4c7eb5d573bb9943f1231c51da4a33
1070,maginatics/jdbclint,Java,1.0,1,0,0.159479,14.166667,3.5,1,1118,0.324818,18,1,1,1,1,e0bbd4be3641f4b8ab7cb44ed91e60d02c56c9e0
1073,twilio/starter-java,Java,0.25,1,0,0.103448,0.0,0.0,1,361,0.363636,11,0,0,1,1,28ff1255e45a1959fc90b0aed16695e3d0936688
1074,rackerlabs/blueflood,Java,0.990566,6,1,0.185987,91.0,20.666668,1,27413,0.298916,408,1,1,1,1,6557fd4fce7dedd87c51cc60be4d1c123638caf4
1075,cscotta/recordinality,Java,1.0,2,0,0.131965,0.0,0.0,1,336,0.449438,53,1,0,1,0,ab7616c89997b780449e0f5d90218aee066a0141
1078,relayrides/pushy,Java,0.955556,1,1,0.342358,33.210526,8.368421,0,4658,0.387911,335,0,1,1,1,da5f8b97106cd41278b421ec63e4e76a7313bed9
1080,feedzai/pdb,Java,0.87069,3,0,0.35491,5.578947,0.684211,1,14197,0.268202,18,1,1,1,1,52211fcf0aca7fc437156fb01d1f50ffe1eff6b0
1081,rathboma/hive-extension-examples,Java,1.0,1,0,0.065,0.0,0.0,0,209,0.431193,18,0,0,1,0,1a12dc13218aec74e616f362b170b727466c0f67
1082,joschi/dropwizard-elasticsearch,Java,0.5,1,1,0.191676,5.8,0.2,1,800,0.511387,26,1,1,1,1,22b4e6418177f73681a73f46d961c26bf9d290ab
1084,vorburger/mvnDeployGitHubTravisCI,Java,1.0,1,1,0.114583,0.0,0.0,1,98,0.625,14,0,0,1,1,f378eec70538d5b84bbb1ef5443603542096e2bf
1086,axelfontaine/final-nail,Java,0.5,1,0,0.14876,0.714286,0.142857,1,106,0.714286,15,0,0,1,1,0e50af8c2e3cea2a586842075e53a0f00656fa8e
1088,tacitknowledge/jcr-mock,Java,1.0,3,1,0.041347,4.333333,1.041667,1,2261,0.652505,13,1,1,1,1,3114f22d55cbdaabe23b0d4c814181c5c550deff
1091,alaisi/nalloc,Java,1.0,1,0,0.337942,0.0,0.0,1,1335,0.369489,20,0,0,1,1,1c3c2a6cf7f26e604a5705d75a4218708ae20e24
1095,SamirTalwar/Rekord,Java,1.0,1,1,0.01725,16.6,0.2,0,4287,0.453292,37,0,1,1,1,e90eecdca8e37c309e9012b7819955c15e27bbca
1097,fincatto/nfe,Java,0.998652,2,1,0.033423,16.736841,1.210526,1,83808,0.40445,84,1,1,1,1,b96f628308362918dda50e9177cce6dce91f7ec4
1107,yegor256/xembly,Java,0.87037,1,1,0.486458,14.421053,3.052632,1,3018,0.473151,101,1,1,1,1,8f2f365556717d97b3da90f8a8ef9b0c5dabd91b
1108,staale/java-sane,Java,0.5,0,0,0.230769,0.0,0.0,1,60,0.540541,19,0,0,1,0,7bba0ee9d27557fb24fb05c432b1bba8598937f4
1111,apache/qpid-jms,Java,0.986328,2,0,0.231549,45.136364,0.090909,1,60864,0.488399,13,1,1,1,1,b7ca2450329e2bd14e5016336fcfb9e9531a0081
1114,camunda/camunda-bpm-camel,Java,0.646154,3,0,0.156674,7.7,1.0,1,3762,0.453785,17,1,1,1,1,f50c4d9908f57f48d2dba9c979af1686bcefc9dd
1116,apache/commons-email,Java,0.93617,3,0,0.344598,6.894737,0.0,1,8747,0.586648,25,1,1,1,1,e066e13e44cb9e1472044c8ddab4e29f3091a855
1117,vidstige/jadb,Java,1.0,1,0,0.026341,5.818182,0.0,1,1186,0.318694,28,1,0,1,1,fedca18ae1ca3e5167487f737e48877939ca8dc7
1118,apache/commons-pool,Java,0.987342,3,0,0.363301,14.631579,0.052632,1,15177,0.550023,64,1,1,1,1,b3ba821b252eb97a8b220d898acc29cdc1da2ef2
1122,urbanairship/java-library,Java,0.988839,4,0,0.075991,18.111111,1.888889,1,31421,0.373054,28,1,1,1,1,7d1c77cff7dac1aa2bb110244a2f649b4700b6b1
1123,timotta/elasticsearch-fonetica-portuguesa,Java,1.0,1,0,0.014025,0.0,0.0,1,731,0.309198,26,0,0,1,0,0b81f44acc147e2ff8eb156e570b96be6eafb6ba
1126,guokr/simbase,Java,0.980769,2,1,0.014874,37.636364,3.363636,1,8702,0.260133,181,1,1,1,1,52cb8a553f67fadad03b46e5af56e7adc0cd076f
1128,matsev/spring-testing,Java,1.0,1,0,0.014794,1.608696,0.0,0,2515,0.711258,27,0,0,1,0,bef4744fc51568d338cb04856fd5c28c8241ee9c
1130,kdkanishka/Virustotal-Public-API-V2.0-Client,Java,0.953488,2,1,0.147246,6.733333,1.066667,1,3313,0.299459,14,1,1,1,1,cff6279f718c0dfea1cb1c8011a2049a7347ec03
1132,Graylog2/jersey-netty,Java,1.0,2,1,0.120424,2.9,0.05,1,914,0.392954,14,1,0,1,1,48232b672de983545b00ab2425a4857d56f487cd
1141,nurkiewicz/async-retry,Java,1.0,1,1,0.141883,6.294118,0.352941,1,2352,0.625205,182,1,1,1,1,409df80589218c047c99302f5ac14ea37c548f24
1145,tdunning/log-synth,Java,0.982456,1,0,0.227137,4.0,0.6,1,5548,0.264949,108,1,1,1,1,1088028036bf82b296db0d95790dcf00936b69fe
1147,opendatalab-de/geojson-jackson,Java,1.0,3,0,0.006926,2.526316,0.789474,1,1189,0.392685,57,1,1,1,1,2d41d1f274d4054123250698a596c02ff0b63687
1148,jrask/snmp-blog,Java,1.0,1,0,0.196172,0.0,0.0,0,504,0.27204,15,0,0,1,0,4ddfdc6019709e1d6fc06ec39707d1f9719712f1
1149,apache/commons-csv,Java,0.923077,3,0,0.30655,18.722221,0.333333,1,5862,0.588103,43,1,1,1,1,89ef8f549962bdfb6d0890e1cfd6ca41a6e5ea7c
1153,timgifford/maven-buildtime-extension,Java,1.0,1,0,0.017937,1.789474,0.736842,1,529,0.443182,25,0,0,1,1,909d4ad0c051f112d2d5c122aadd7b3e263430b9
1173,RichardWarburton/jspark,Java,1.0,3,0,0.275362,1.0,0.0,1,60,0.333333,12,0,0,1,1,a52c118e8c33a3c24f076a3101dfd55359e2b0cc
1177,lantunes/fixd,Java,0.965517,1,0,0.31927,9.090909,2.636364,1,3968,0.525029,30,1,1,1,1,6f34b8fe553577ae721fb88fe34a76c59e49cf54
1178,yandex-qatools/matchers-java,Java,1.0,5,1,0.092466,3.363636,0.863636,1,2332,0.420504,31,1,1,1,1,559fcc03fa568d4d293c9d82797df0c183edb55e
1181,omry/banana,Java,0.981481,1,0,0.126005,4.105263,0.105263,1,12631,0.28644,36,1,1,1,1,393f8dbd721286f79e997dab25c41771546520e0
1182,cdi-spec/cdi-tck,Java,0.893602,3,0,0.421595,21.666668,3.904762,1,103769,0.401593,17,1,1,1,1,920c7f8d57d4dfbabda5e1101aa51758f74ac32d
1185,jclagache/spring-data-mybatis,Java,1.0,1,0,0.155844,0.0,0.0,0,957,0.46558,29,0,0,1,0,de27ef782e004a1f2bd5bf318c3aa917330c6507
1188,davidmoten/geo,Java,0.904762,1,1,0.29159,16.6,0.9,1,2041,0.531563,129,1,1,1,1,28736cc472ebaf88ccaeea5e5ee46855223ad5d7
1189,dmfs/lib-recur,Java,0.986301,2,0,0.302368,7.263158,0.947368,1,12023,0.263065,12,1,1,1,1,8ce576642c1da38676e82a204256fff45e79e38d
1190,endgameinc/elasticsearch-term-plugin,Java,1.0,2,0,0.317757,3.571429,0.142857,1,1142,0.519909,22,1,1,1,1,b9c12275306cc27036eb12ff148679d763fe9788
1195,renatoathaydes/jersey-guice-app,Java,1.0,1,0,0.04298,0.0,0.0,0,334,0.546875,15,0,0,1,0,cf3f55873a288d9e15ea51bd7e790036dc78baba
1200,jitsi/dnssecjava,Java,0.938776,1,0,0.30753,8.190476,0.0,1,6070,0.547513,12,1,0,1,1,763611656eaaa6a091bd3104168eee10442bf91b
1201,siddii/jgoogleanalytics,Java,1.0,1,0,0.111597,0.0,0.0,1,6718,0.303571,31,0,0,1,1,eb53efd6b5d8247a0f1dba7a733b89de7619508c
1206,zeroturnaround/zt-exec,Java,0.984615,2,1,0.461739,7.333333,1.0,1,3064,0.261615,201,1,1,1,1,49cb49c3dbd1650437b527c410e71a5566fd9b6d
1214,jsprit/jsprit,Java,0.983412,1,1,0.144565,62.809525,7.047619,1,78192,0.435892,190,1,1,1,1,9998417be9b51770854b256a77ef2d566550367d
1219,ironjacamar/ironjacamar,Java,0.852459,2,0,0.282755,19.545456,14.136364,1,47119,0.255843,12,1,1,1,1,bab021a5ee2ce326ab66aab60627292b8c33e9d2
1220,mpatric/mp3agic-examples,Java,0.857143,1,0,0.016979,1.0,0.055556,1,1712,0.298507,14,0,0,1,1,2533fd3da03ecf11234e7162a7a7b8f2be182f2e
1224,melin/dubbo-rpc-swift,Java,0.666667,1,0,0.175983,0.0,0.0,0,403,0.806584,14,0,0,1,0,32673ba8cf1c733a6b6672f345382e95809e73fb
1229,typesafehub/netty-http-pipelining,Java,1.0,1,0,0.094059,2.291667,0.375,1,447,0.54698,17,1,0,1,1,c2dc7c40dff01ff26e2799160f03b4a4b8b7aee4
1230,Crate/elasticsearch-timefacets-plugin,Java,0.941176,2,0,0.051332,3.461538,1.230769,1,1959,0.298236,42,1,1,1,1,4791348273dc0a3fda1c5149fa300f8caecce094
1233,xuender/unidecode,Java,0.75,2,1,0.360862,8.153846,0.615385,1,392,0.723333,32,1,1,1,1,88a1f81e995beb1b64bc68241a7ab9894dc7d2fe
1238,code4craft/webmagic,Java,0.966102,1,1,0.068437,34.714287,9.571429,1,73131,0.276104,1903,1,1,1,1,717931166a5ea6e0931f85cb3efc195982ca7b91
1240,RisingOak/jenkins-client,Java,0.977273,8,0,0.131351,5.0,2.107143,1,2146,0.283315,77,1,1,1,1,ddf6a850beacf79480280c0c3c067bf73d84bca5
1244,google/gwteventbinder,Java,1.0,2,0,0.341216,2.857143,1.238095,1,1105,0.300932,147,1,1,1,1,46d3e72e9006a4c7801c077b1b83ffb11bf687f7
1245,google/gwtmockito,Java,0.971429,1,0,0.295982,5.318182,2.227273,1,2745,0.476003,141,1,1,1,1,a6ea4b597dbaf16f78575f114c21667dc09753d0
1247,GoogleCloudPlatform/appengine-tck,Java,0.992556,3,0,0.288103,19.590908,3.818182,1,95882,0.70165,43,1,1,1,1,6ea21bec33ccea2649df187fac06799a63e02725
1249,asciidoctor/asciidoclet,Java,0.941176,2,1,0.267081,4.7,2.0,1,2124,0.48155,45,1,1,1,1,82282b9b7694f1a726024641bc2d85952ddab447
1250,federecio/dropwizard-junit,Java,1.0,3,0,0.080586,2.714286,0.357143,1,279,0.53913,11,1,1,1,1,406bc4beb736c5d8c78251398d07fab79e4497fa
1252,ebay/cors-filter,Java,0.875,1,1,0.2435,52.5,3.0,1,2611,0.459736,96,1,1,1,1,f782f4cd0a67a3c814a92b0907674fd93aa96dbe
1253,trimou/trimou,Java,0.982353,1,1,0.294986,15.954545,2.636364,1,19839,0.355387,41,1,1,1,1,349c782bf7cc60eb4e20e9cbb86abba806e50871
1256,yandex-qatools/properties,Java,0.851852,4,1,0.14334,3.727273,1.045455,1,1537,0.384886,29,1,1,1,1,ae50b460a6bb4fcb21afe888b2e86a7613cd2115
1257,nurkiewicz/LazySeq,Java,1.0,1,1,0.196335,5.555556,0.5,1,4188,0.743464,91,1,1,1,1,c772354a23ada0cef2119f5a4fff179dafca34c6
1262,pmlopes/mod-bson-io,Java,0.923077,2,1,0.064117,6.166667,0.083333,1,2821,0.34486,22,1,1,1,1,69ba49156a7b6e2a13f1b05f663cc8097370c758
1265,Berico-Technologies/CLAVIN-NERD,Java,1.0,3,0,0.310496,2.636364,0.863636,1,499,0.28777,19,1,1,1,1,c26f8f022732ff2bdc4e39cc8378dace8abb5f05
1267,wurstmeister/storm-kafka-0.8-plus,Java,1.0,1,0,0.037106,5.454545,5.636364,1,2595,0.268562,167,1,1,1,1,e3498a478d32ce3809c1f980a5dbd2fe70c5bcb1
1270,jericks/geoserver-shell,Java,1.0,1,1,0.010493,6.0,0.368421,1,9821,0.484792,12,1,1,1,1,56699b2b09eaf8ffb501dec7d86c605a735d9ccd
1271,andrena/no-package-cycles-enforcer-rule,Java,0.789474,2,0,0.126423,7.333333,1.333333,1,17859,0.541448,17,1,1,1,1,6754b6093c8c04320157a306732e3079b4cdc454
1272,square/mimecraft,Java,1.0,2,1,0.106363,1.85,0.4,1,1021,0.448179,169,1,0,1,1,88f689c73972dde450961714ec4766378c777ad0
1277,trecloux/yeoman-maven-plugin,Java,1.0,1,1,0.079602,1.952381,1.0,1,622,0.514019,134,0,0,1,1,44b10f54a2c6a439a63b9e15d7ee12c20c7b8c5b
1281,tomekkaczanowski/junit-put-exercises,Java,0.305556,1,0,0.313324,3.0,0.0,0,469,0.273349,16,0,0,1,0,8c8799a58ae9d3a448f6a7531dc557680bdb0c96
1283,ActiveJpa/activejpa,Java,0.898734,1,1,0.2035,16.3125,1.5625,1,6879,0.359275,97,1,1,1,1,f6113a7fbdd16b8c3e2133f69af5d29076319d12
1285,spotify/netty-zmtp,Java,0.962264,2,1,0.231159,8.448276,1.37931,1,4138,0.313841,170,1,1,1,1,2daf31fbeefb0d8c5187e483e503b6675431706d
1286,danieldk/dictomaton,Java,1.0,1,0,0.25154,6.789474,0.210526,1,4325,0.268846,93,1,1,1,1,b23b48ba03ec43c0ce2ef1be85c0cbb8203a87b2
1287,metamx/bytebuffer-collections,Java,0.976744,3,0,0.192568,4.666667,0.619048,1,4438,0.307578,21,1,1,1,1,16a3a866b9da0f5111f7c5aa6b7205764ee3b5f5
1290,Beh01der/EasyFlow,Java,1.0,3,0,0.034311,5.75,2.125,1,1618,0.467877,157,1,1,1,1,f2ec91a8872a6ed2756029ee2b1085f3e257baf1
1293,maxmind/GeoIP2-java,Java,1.0,2,1,0.253948,20.368422,1.894737,1,2686,0.393954,147,1,1,1,1,db1511d3914b864afe4e6d73d77524fedf08d8ff
1297,weswilliams/GivWenZen,Java,0.958678,1,0,0.056058,2.174603,0.095238,1,8291,0.259792,13,1,1,1,1,455a03aa215f6362bc10cefb5e691d28246b2ebc
1302,codylerum/simple-email,Java,0.96,1,0,0.258264,0.75,0.0,1,3366,0.330667,18,0,0,1,1,96ff739402fe3317bc64014770563fda9a102b7c
1303,jberet/jsr352,Java,0.996016,1,0,0.193908,16.608696,1.826087,1,33534,0.274596,41,1,1,1,1,efc0ad258553a24c93203ee34683ebb4427ed1f7
1304,nastra/algorithms-java,Java,1.0,1,0,0.221432,7.2,0.0,0,7077,0.265119,20,0,0,1,0,38e04e9765eda9dd7f7ad8bb431615c435e2984c
1305,thrau/jarchivelib,Java,1.0,1,1,0.378675,6.35,1.95,1,2163,0.383505,82,1,1,1,1,4b3d39f313f613dbb08cbda8888e6cb9e279c124
1306,nkzawa/socket.io-client.java,Java,1.0,1,1,0.04538,5.826087,5.565217,1,3634,0.553784,1026,1,1,1,1,ad3a930e346ad54acd8e895b01418f7b936776dd
1307,zscott/MultiBitExchange,Java,0.958084,1,1,0.214796,13.0625,3.25,1,10825,0.288014,29,1,1,1,1,4796365d01ab9832533ffac941d948bf6f3f406a
1308,nkzawa/engine.io-client.java,Java,0.970588,1,1,0.042392,7.727273,0.727273,1,4309,0.461754,82,1,1,1,1,8519952a51baff36a2844d726876266b37ad6ffe
1311,leewin12/resteasy-spring-netty,Java,0.777778,1,0,0.049005,10.5,1.0,0,630,0.253086,11,0,0,1,1,6ac54538b382439c04186e8a79938c946df713aa
1313,yegor256/rexsl,Java,0.87037,1,1,0.455548,20.909092,8.681818,1,8839,0.29024,13,1,1,1,1,1b9c1b21f72c8ff0834ca9bc11ab85b6ab6e6f53
1314,webpagebytes/cms,Java,0.97449,1,0,0.122414,14.952381,0.047619,1,60380,0.414528,16,1,1,1,1,62ac3602fcda5a8c17129bb6f4ac344545292692
1315,nociar/jpa-cloner,Java,1.0,1,0,0.15807,3.533333,1.133333,1,2074,0.474567,31,1,1,1,1,7858cbafd4d2f53c58abff8a2be1f2b427df70c9
1316,Mashape/unirest-java,Java,0.933333,1,1,0.225946,11.88,3.32,1,2168,0.305373,722,1,1,1,1,04a9264bd11640d4b50cb68cfa093dd3737f84d1
1321,Nerdwin15/stash-jenkins-postreceive-webhook,Java,0.880952,2,0,0.267211,7.863636,5.090909,1,2586,0.569451,104,1,1,1,1,d0a07ce1918aa9dee6e9c67a2f40cf42c8c97208
1323,jiwhiz/JiwhizBlogWeb,Java,0.982609,1,0,0.230421,2.545455,0.181818,1,10028,0.289985,51,1,1,1,1,26b9161acf0e15785e891d2334bdbdb7778330df
1324,fommil/matrix-toolkits-java,Java,0.995556,1,1,0.438253,2.25,1.346154,1,15142,0.286785,179,1,1,1,1,6157618bc86bcda3749af2a60bf869d8f3292960
1326,FasterXML/jackson-datatype-jsr310,Java,0.977273,2,1,0.140559,7.045455,0.954545,1,4721,0.729951,39,1,1,1,1,a2331c200ca1610e13a2048f5037da91aa67409c
1329,linsolas/casperjs-runner-maven-plugin,Java,0.541667,2,0,0.067864,6.764706,1.823529,1,3034,0.3981,16,1,1,1,1,dbc2c26a86a19c157045553da856ebba02f819fa
1332,codefollower/H2-Research,Java,0.991095,2,0,0.200022,16.952381,0.142857,1,269627,0.257106,134,1,1,1,1,0862491d04c4a36675093fad4a354b7c3d3b9a56
1336,NitorCreations/wicket-metrics,Java,0.666667,1,0,0.062112,0.0,0.0,1,340,0.576471,12,0,0,1,0,6354a40c0dc74038dfcdbdcfd57ab06fcd8c3ddc
1337,mozilla/zest,Java,1.0,2,0,0.320203,8.45,3.7,1,9674,0.299515,39,1,1,1,1,bd7cd88ba138d9cce8d6281cc37a7fbb844abed0
1339,GoogleCloudPlatform/appengine-angular-guestbook-java,Java,0.888889,1,0,0.276892,3.666667,0.111111,1,1179,0.358639,49,1,0,1,1,10a11155a03d051f5a71502a9516e1f44dc14304
1341,lookfirst/sardine,Java,0.925,4,1,0.406985,3.815789,1.657895,1,6880,0.2795,137,1,1,1,1,a425600c2812967e98900ef260d90b6be7afa4c1
1342,joel-costigliola/assertj-assertions-generator,Java,0.979592,2,1,0.242578,5.6,1.533333,1,4201,0.34877,15,1,1,1,1,fa8d8af30d7cb4d2719dfa8c6fe9915037410362
1345,Docracy/megajar,Java,0.5,1,0,0.121622,0.0,0.0,0,148,0.714286,20,0,0,0,0,a174a4ae4853cb23d1655a6c4e37f5b5df9d35c3
1348,rackerlabs/atom-hopper,Java,0.961039,4,0,0.067679,9.0,2.777778,1,18513,0.455136,54,1,1,1,1,133a53bda4c5d9cadadce009bdbd09a00a1beea4
1350,HaraldWalker/user-agent-utils,Java,1.0,1,0,0.191769,8.619048,3.714286,1,13540,0.556526,313,1,1,1,1,7f954514298f76afff8a75723bc25205bfe30d1b
1354,marcphilipp/dbunit-datasetbuilder,Java,1.0,2,1,0.005535,0.774194,0.193548,1,580,0.392484,23,1,0,1,1,15e879def4879ff7602b39ea7e7b0116f5d873b0
1357,octo-technology/java-sql-dsl,Java,1.0,0,0,0.201359,0.0,0.0,1,2643,0.355865,12,0,0,1,1,3a95880acb91ee2a97b6943331004e96bcb6ed3c
1358,mpercy/flume-log4j-example,Java,0.5,0,0,0.01,0.0,0.0,0,107,0.34375,12,0,0,0,0,e9be79a14bbb7942a0f7b38517f3a1b7c3d4d4e5
1359,shazam/shazamcrest,Java,0.976744,3,0,0.202991,5.73913,0.652174,1,2744,0.494812,27,1,1,1,1,67a42d436811e25f85abe0788120ad9719c5a625
1361,joel-costigliola/assertj-guava,Java,1.0,1,0,0.423868,5.185185,0.703704,1,2826,0.625171,27,1,1,1,1,f673f43590111687eff2256d54ec41b727222c09
1365,joel-costigliola/assertj-core,Java,0.998588,9,1,0.423162,24.875,15.0,1,82832,0.689136,587,1,1,1,1,01dfa16cd5317572ff7c60b9733a6772344ea540
1368,elasticsearch/elasticsearch-hdfs,Java,0.75,2,0,0.239378,0.758621,0.034483,1,835,0.30916,38,1,0,1,1,a56b46f84ee2cd4f315695fcf39b9deac8f59333
1370,jonathanhds/sql-builder,Java,0.945946,1,1,0.025374,2.285714,0.095238,1,2244,0.281026,11,1,1,1,1,2a3970bb2b59f9dbeb9523e32f7310d4eabbbf78
1373,j256/simplejmx,Java,1.0,1,0,0.148475,5.583333,0.166667,1,8987,0.460659,25,1,1,1,1,7276a1c36df3f387b749dd6b6df5d85737d432ab
1374,j256/ormlite-core,Java,0.996283,1,0,0.14355,10.478261,2.086957,1,45949,0.57276,251,1,1,1,1,a2c9633b8ecdf2c3f9e7581c251e5795c97143b3
1375,RedHogs/cron-parser,Java,0.740741,1,1,0.115,3.269231,0.923077,1,1965,0.563681,47,1,1,1,1,7d3ec2aefc5d4756c48ad145ce1ce6b610dd7185
1376,Cue/lucene-interval-fields,Java,0.9375,2,0,0.41679,2.333333,0.0,1,812,0.313859,35,1,0,1,1,8f8bff6d0011df7d6efad65e37d4b14ca9fea010
1383,eldur/jwbf,Java,0.989247,1,1,0.138106,10.681818,2.272727,1,20904,0.542466,44,1,1,1,1,fa299ac718cb4a6095e3133708542c6776ef26c9
1389,tbroyer/promises,Java,0.923077,1,1,0.036403,0.0,0.0,1,1372,0.530854,17,0,0,1,1,4d18b9f05f5948d7baf55a1d85780e845d03d1fb
1390,alibaba/tamper,Java,1.0,1,0,0.15,2.307692,0.076923,1,7803,0.274264,65,1,1,1,1,781c159496991705e273fb8538024dfa687235a5
1392,hcoles/highwheel,Java,0.992593,1,1,0.036003,3.0,0.0,1,5878,0.357367,16,1,0,1,1,06a501a8014a0e1e1c71732564b3d21d5346095d
1393,mwanji/toml4j,Java,1.0,1,1,0.029146,8.08,0.4,1,4133,0.56535,37,1,1,1,1,1f32acc5976b69b80f7307449dc47791d235885a
1398,logstash/log4j-jsonevent-layout,Java,1.0,3,1,0.07518,3.956522,2.043478,1,1017,0.585331,144,1,1,1,1,6fe6dcdbda0245d3a2b59f3bfe47f222468f87e4
1399,qos-ch/cal10n,Java,0.576087,2,0,0.248086,0.727273,0.242424,1,4713,0.272643,18,1,0,1,1,22c048801fb6d04c991a0c8c01bb6fb97ef50b37
1400,hasanozgan/apache-oltu-oauth2-provider-demo,Java,0.809524,1,0,0.201724,0.277778,0.222222,1,1547,0.560659,38,0,0,1,1,8b3ff01af3a9f25a4d945b84e6fa56e1eb2b18a5
1403,robert-bor/CSVeed,Java,0.9,1,0,0.146564,10.888889,3.277778,1,6096,0.305584,21,1,1,1,1,7d00732758be3a5dab6872ad86c633d5b0dfefc6
1404,mybatis/velocity-scripting,Java,1.0,4,1,0.161438,1.90625,0.5,1,2201,0.338983,21,1,1,1,1,09ac67473c7a2eb0d08f1a997bf2b6111deb2acf
1409,mybatis/migrations,Java,0.961538,5,1,0.104643,3.076923,0.384615,1,3745,0.271315,47,1,1,1,1,94b420b1b1636b363d67cd4f6ad5d925fb8f79da
1412,varunpant/Quadtree,Java,0.875,1,0,0.204106,0.571429,0.142857,0,684,0.326531,25,0,0,1,0,a145e5051a5d6017ae3fa1b98b47639408e7b9c8
1414,tumblr/jumblr,Java,1.0,5,1,0.273251,5.583333,2.375,1,3078,0.428937,191,1,1,1,1,373629fd545defb016e227ea758f092507fbd624
1417,abelaska/jedis-lock,Java,1.0,2,0,0.226277,0.170732,0.04878,1,344,0.390863,25,1,0,1,1,6b75223f4cb6c9906a5bdaabfb0112064e429593
1420,undera/perfmon-agent,Java,0.989691,2,1,0.161371,3.857143,0.285714,1,5385,0.401091,13,1,1,1,1,3426343b1af97fd8a2bf6695f086e56894f311f4
1422,mybatis/mybatis-3,Java,0.933761,3,1,0.222094,33.575001,9.15,1,79145,0.358139,2171,1,1,1,1,b83c0f2edfcc1727941981adcf79b301c3a3b131
1431,mybatis/spring,Java,0.772152,3,1,0.262197,7.68,2.2,1,10761,0.491132,408,1,1,1,1,9e5ab69aef1cccbc9435179f7b8dfce78f827bd3
1437,junit-team/junit,Java,0.928934,31,1,0.18272,13.678363,6.508772,1,31046,0.911361,4545,1,1,1,1,e50487c97a8ae9a3168df89751457ba4cfab4d2a
1440,medcl/elasticsearch-analysis-stconvert,Java,0.8,1,0,0.218112,0.235294,0.058824,1,716,0.423246,29,0,0,1,1,b76a0424e8c2de9ee9af4ec228fcee4e0f8ccae1
1447,Firebase/firebase-token-generator-java,Java,1.0,3,0,0.17801,2.473684,0.526316,1,539,0.548387,26,1,1,1,1,2c77674d276fc1bf622228af721b0b77031fed2e
1449,getlantern/kaleidoscope,Java,0.933333,1,0,0.469332,3.777778,0.0,1,1653,0.494963,18,1,0,1,1,7516f05724c8f54e5d535d23da9116817c08a09f
