idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,non_java_involved,num_diff_files,num_diff_lines,test merge,left parent test result,left_tree_fingerprint,parents pass,right parent test result,right_tree_fingerprint,sampled for testing
2,refs/heads/master,80860dc89f54b11b03280be79afcf7783589a4ca,8b9470fde0e65203adea0724b0f874d10cdfa96f,27c07e52b2bbc33930a19de1b3f0f9e524cfe149,,True,True,True,140,5881.0,False,Tests_failed,d6f66564d36845e3a46ea76ffe1d98052191f2e8f8d050111155cbcce4f880aa,False,Tests_failed,90786f845dc0a1fa238162461a81d7895b4b69fa089b7ed746614e3e44b2311d,False
3,refs/heads/master,17c97c4cba51e59d8fb16cc169eaf8a10b123de2,9a9a8d15bcec828a8ca81c5b72b9e6bc9faea13e,3d82ba06a7538c0e8dca88b2c758a91bc293663b,,False,True,True,80,2910.0,False,,,,,,False
4,refs/heads/master,53b59ba04a252fb30e43feeb9312f70282dd23d9,13a05d19fd3ef1d97206528ff31feed22c733820,b73773b166bc0eb46f0abedd5c9cf98ce2ae32aa,,False,True,True,16,1611.0,False,,,,,,False
6,refs/heads/master,95e13fdfea363ba000ff1d36c553d502cb504c4a,c8028a89dbabd6d1dcbe88425234d5dfce39227e,fd0a0adf5a7bc19325f7a3a83714efd33d77b442,,False,True,True,4,325.0,False,,,,,,False
7,refs/heads/master,4423229d6d675ee9ba993d1280e3dea131f2e4a7,1871f76912640f3da892e18fa404ec553aff97f7,1608340219514b47d3405a112281f01017063001,,False,True,True,108,6303.0,False,,,,,,False
8,refs/heads/master,717feb86c3d4233422343eab34d3f73af26ad170,dfde497bb6eb3740e6d28795d5ed0ee1d351e83a,a44d9b67b5ce3f789b257378ac395a40d141e3e8,,False,True,True,10,895.0,False,,,,,,False
10,refs/heads/master,eaf601b96605fb5b6d0905bd92c161aac34c47f0,8ca3f1b0e67cb0739a39ab1427384ab56d4570fb,19dc6795273c656f23113ffc3d854ca86ccc2cae,,False,True,True,50,2661.0,False,,,,,,False
11,refs/heads/master,8ca3f1b0e67cb0739a39ab1427384ab56d4570fb,8217b0b0c59adbd88397c38b13fe49e8c3c191a3,8295637cd5548e7996ae471ec7ab3af9a7120956,,False,True,True,147,22648.0,False,,,,,,False
13,refs/heads/master,ae91566c167ef3e9030afdcbcb5c00f9e5217da8,7a774533a6156ad00c24838b6f13dd2900f942c4,70ab07a276d4713e317eae90c94c8fd5cb9aadaa,,False,,True,178,,False,,,,,,False
14,refs/heads/master,443265aee6c01db60db7e7033deb04cd07850320,0119d4e76698d8e2c4636c708187c39e11569256,aebbbcd9dabf4ab1767675021f376b29d249069a,,False,,True,24,,False,,,,,,False
15,refs/heads/master,4fe9237ac94a85410e00da932573a54d58e8e59b,72be6a782986ff2ed3b4ea2f5e72176da11db786,97cd313e4f3bb9fae10bcd579643066e6b08f087,,False,False,True,3,72.0,False,,,,,,False
17,refs/heads/master,0f868f62fc9c3f48bb097b7a5c727c45a65f5674,d069d51a77ad5e2c859afccbea516615a51a83e6,77e0c349e0bb6f70fa680c09e3441e7e6f7f3277,,False,False,True,3,2.0,False,,,,,,False
18,refs/heads/master,159d85b81ded52c06e3adbbfea8d2261176b9979,2d73ff9f4b651b5a4d656b4c12f2efbb5a17c996,68866e4adec400653da5dd959dbb20520d2b2935,,False,False,True,21,11.0,False,,,,,,False
19,refs/heads/master,8170acdf751442f1d0ea0901020efa5836d43c46,ffedbc5d0e5aec2e047338df2a1dd151edbc01d8,45aaec6f8344fcdfeeac65c792d86d32f834c9f4,,False,False,True,15,47.0,False,,,,,,False
23,refs/remotes/origin/pull/48,b6022a0cce8a508d5c939e2a91ef767b4c0decbb,c6b33bfb3360e385ad5ceec15287dc79c4d6420c,a6d0eacc933c4d7aeae92fec2b07eef0f0f0296f,,True,True,True,231,19699.0,False,Tests_failed,024dcffaf644a46efa049f62c2d78496e161ddd5760538913f05b40c7e8bf08b,False,Tests_passed,95779d654d41fc1fb9a89c308df51584eefb5b81172aa300219f45d3d567d481,False
24,refs/remotes/origin/pull/48,3fcd971e5393056e693ee74ea221f0758d7b21d0,c85930419c4265b07254b88f40a5364fe2bc262d,90c6b3633040bc79cffbac03e73ec79a3c3c6bc9,,False,False,True,8,196.0,False,,,,,,False
26,refs/remotes/origin/pull/54,4a31249f40c06f07e7acf2dcf05b3b3e81bbdc3f,51c6cb61279051be8fafb5bae6380fc53665576e,3cb10069a14e8867b33a4e0ece0f11b5ad70aabf,,False,False,True,16,379.0,False,,,,,,False
28,refs/remotes/origin/pull/54,3cb10069a14e8867b33a4e0ece0f11b5ad70aabf,e1791c807cd38901ffed099a84295e87a812a275,c8028a89dbabd6d1dcbe88425234d5dfce39227e,,False,True,True,18,694.0,False,,,,,,False
29,refs/remotes/origin/pull/55,68d30acca9ca346415d61c2b5717fcf39022605f,7252143506783480f2c506b1a74a2e619a1fc18c,c8028a89dbabd6d1dcbe88425234d5dfce39227e,,False,True,True,18,694.0,False,,,,,,False
30,refs/remotes/origin/pull/55,7252143506783480f2c506b1a74a2e619a1fc18c,5b6cdc3063627a34204cc879d72643bc4c6a32b2,e1791c807cd38901ffed099a84295e87a812a275,,False,False,True,6,20.0,False,,,,,,False
31,refs/remotes/origin/pull/82,2fd35604fa7cca557bdd4b8a7669d9e9d013257c,c92964ae4c0629c55fa7130ba8f27feeaafccbaf,6d48af3e2b3d30990910ad87f32d2a3ed3231ce2,,True,True,True,122,13283.0,False,Tests_failed,25a8219d7b74846d6cc07df1b5f6c6f2e734f1ed282af3417e272f8e388c08dd,False,Tests_failed,f076706a46a456788528e9a6128f28291fb4b866baadb46dc1d3bc1c4ebb6e6c,False
