idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,left parent test result,left_tree_fingerprint,non_java_involved,num_diff_files,num_diff_hunks,num_diff_lines,num_intersecting_files,parents pass,right parent test result,right_tree_fingerprint,test merge,union_diff_files,sampled for testing,gitmerge_ort,gitmerge_ort_merge_fingerprint,gitmerge_ort_ignorespace,gitmerge_ort_ignorespace_merge_fingerprint,gitmerge_recursive_histogram,gitmerge_recursive_histogram_merge_fingerprint,gitmerge_recursive_myers_ignorespace,gitmerge_recursive_myers_ignorespace_merge_fingerprint,gitmerge_recursive_minimal,gitmerge_recursive_minimal_merge_fingerprint,gitmerge_recursive_myers,gitmerge_recursive_myers_merge_fingerprint,gitmerge_recursive_patience,gitmerge_recursive_patience_merge_fingerprint,gitmerge_resolve,gitmerge_resolve_merge_fingerprint,git_hires_merge,git_hires_merge_merge_fingerprint,spork,spork_merge_fingerprint,mergiraf,mergiraf_merge_fingerprint,deepseekr1_merge,deepseekr1_merge_merge_fingerprint,intellimerge,intellimerge_merge_fingerprint,adjacent,adjacent_merge_fingerprint,imports,imports_merge_fingerprint,version_numbers,version_numbers_merge_fingerprint,ivn,ivn_merge_fingerprint,ivn_ignorespace,ivn_ignorespace_merge_fingerprint,gitmerge_ort_plus,gitmerge_ort_plus_merge_fingerprint,gitmerge_ort_ignorespace_plus,gitmerge_ort_ignorespace_plus_merge_fingerprint,gitmerge_recursive_histogram_plus,gitmerge_recursive_histogram_plus_merge_fingerprint,gitmerge_recursive_myers_ignorespace_plus,gitmerge_recursive_myers_ignorespace_plus_merge_fingerprint,gitmerge_recursive_minimal_plus,gitmerge_recursive_minimal_plus_merge_fingerprint,gitmerge_recursive_myers_plus,gitmerge_recursive_myers_plus_merge_fingerprint,gitmerge_recursive_patience_plus,gitmerge_recursive_patience_plus_merge_fingerprint,gitmerge_resolve_plus,gitmerge_resolve_plus_merge_fingerprint,git_hires_merge_plus,git_hires_merge_plus_merge_fingerprint,spork_plus,spork_plus_merge_fingerprint,mergiraf_plus,mergiraf_plus_merge_fingerprint,deepseekr1_merge_plus,deepseekr1_merge_plus_merge_fingerprint,intellimerge_plus,intellimerge_plus_merge_fingerprint,adjacent_plus,adjacent_plus_merge_fingerprint,imports_plus,imports_plus_merge_fingerprint,version_numbers_plus,version_numbers_plus_merge_fingerprint,ivn_plus,ivn_plus_merge_fingerprint,ivn_ignorespace_plus,ivn_ignorespace_plus_merge_fingerprint
8,refs/heads/master,eb599195344fd6bd2a87d34ec0ffec826b7f47c4,0f8f1b537a7f47b411d9884f48d5fb69e642beae,4abff6cd8b28c3d8e48f1be9da868d59870724c7,,True,True,Tests_passed,c5425ff8c7433b0d39bafbd94ace99df4e1c3d447cf1c7b66a0dba6452862858,True,27,187,1739,2,True,Tests_passed,a2abf93da43c90abc6c8dda153a313bfd483deae4c8b64167ddced6076bd3533,True,27,True,Tests_passed,e2908fc24d28df0287a766f45e7730b62005f89ec5e6869b4a037ab861773786,Tests_passed,7e1e965f2328c670919177d640645deef607bcd67423bad9ee6932b5034d18fc,Tests_passed,e2908fc24d28df0287a766f45e7730b62005f89ec5e6869b4a037ab861773786,Tests_passed,aa755a69b7ae570fa6c8af08382ebc149abd95bdca35cf76bb0a21a06591788e,Tests_passed,e2908fc24d28df0287a766f45e7730b62005f89ec5e6869b4a037ab861773786,Tests_passed,e2908fc24d28df0287a766f45e7730b62005f89ec5e6869b4a037ab861773786,Tests_passed,e2908fc24d28df0287a766f45e7730b62005f89ec5e6869b4a037ab861773786,Tests_passed,e2908fc24d28df0287a766f45e7730b62005f89ec5e6869b4a037ab861773786,Tests_passed,e2908fc24d28df0287a766f45e7730b62005f89ec5e6869b4a037ab861773786,Tests_passed,e38d5568356d4e697875b3747f9b582affe44ec922cb9082257407630044f706,Tests_passed,e2908fc24d28df0287a766f45e7730b62005f89ec5e6869b4a037ab861773786,Tests_passed,e2908fc24d28df0287a766f45e7730b62005f89ec5e6869b4a037ab861773786,Tests_failed,4c96fcf7326f49868154734e77cb5702848417c70dde193777e58430e45db968,Tests_passed,e2908fc24d28df0287a766f45e7730b62005f89ec5e6869b4a037ab861773786,Tests_passed,e2908fc24d28df0287a766f45e7730b62005f89ec5e6869b4a037ab861773786,Tests_passed,e2908fc24d28df0287a766f45e7730b62005f89ec5e6869b4a037ab861773786,Tests_passed,e2908fc24d28df0287a766f45e7730b62005f89ec5e6869b4a037ab861773786,Tests_passed,7e1e965f2328c670919177d640645deef607bcd67423bad9ee6932b5034d18fc,Tests_passed,e2908fc24d28df0287a766f45e7730b62005f89ec5e6869b4a037ab861773786,Tests_passed,7e1e965f2328c670919177d640645deef607bcd67423bad9ee6932b5034d18fc,Tests_passed,e2908fc24d28df0287a766f45e7730b62005f89ec5e6869b4a037ab861773786,Tests_passed,aa755a69b7ae570fa6c8af08382ebc149abd95bdca35cf76bb0a21a06591788e,Tests_passed,e2908fc24d28df0287a766f45e7730b62005f89ec5e6869b4a037ab861773786,Tests_passed,e2908fc24d28df0287a766f45e7730b62005f89ec5e6869b4a037ab861773786,Tests_passed,e2908fc24d28df0287a766f45e7730b62005f89ec5e6869b4a037ab861773786,Tests_passed,e2908fc24d28df0287a766f45e7730b62005f89ec5e6869b4a037ab861773786,Tests_passed,e2908fc24d28df0287a766f45e7730b62005f89ec5e6869b4a037ab861773786,Tests_passed,83d863cce88fb27fcd1517f1ecff6f857bccf587eb4e1d31ff5663834d92805c,Tests_passed,e2908fc24d28df0287a766f45e7730b62005f89ec5e6869b4a037ab861773786,Tests_passed,e2908fc24d28df0287a766f45e7730b62005f89ec5e6869b4a037ab861773786,Tests_failed,4c96fcf7326f49868154734e77cb5702848417c70dde193777e58430e45db968,Tests_passed,e2908fc24d28df0287a766f45e7730b62005f89ec5e6869b4a037ab861773786,Tests_passed,e2908fc24d28df0287a766f45e7730b62005f89ec5e6869b4a037ab861773786,Tests_passed,e2908fc24d28df0287a766f45e7730b62005f89ec5e6869b4a037ab861773786,Tests_passed,e2908fc24d28df0287a766f45e7730b62005f89ec5e6869b4a037ab861773786,Tests_passed,7e1e965f2328c670919177d640645deef607bcd67423bad9ee6932b5034d18fc
