idx,branch_name,merge,left,right,notes,diff_contains_java_file,diff_size,left parent test coverage,left parent test result,left_tree_fingerprint,parents pass,right parent test coverage,right parent test result,right_tree_fingerprint,test merge
8,refs/heads/main,98b616a22b8b86d76621c7426e5b966a96a3b86d,b875ef51b3e75c5887af79d817b1ecea174c3905,6d6792545865f700286a063545f51c6bef75af22,,True,17,0,Tests_failed,dd4f581ee43879d8ec785df0f79c2218084f1418133114a20ed526e921bd76c9,False,0,Tests_failed,3e4e33e30284b64d457756979b9e3a1bb3b627d98be0306cd1a46093816278db,False
40,refs/heads/main,e494ea60cb2d52571143844227654d8c948a489c,a4681883979dce5cae36860867f525609505c9d2,c1b82ddecb1c9c528394f0383e71f2f3b5ab2333,,False,153,0,Tests_passed,d19fff1c520b628c6d1d2bd7c05114f2708273acb43b97b13bd8f17a020d1992,False,0,Tests_failed,10c4e14e777c1bd696a023b714f6d66c0898cd97e813d61793c4f31e1c1b888a,False
47,refs/heads/main,a4681883979dce5cae36860867f525609505c9d2,e531c5b49598f0b2c636fb939b98bf253e00d6ad,e9e440f1be92aef09a081c2f88e8eb005da630f3,,False,11,0,Tests_failed,c9f1385e56ba3e83a10800f468e37e3540192fcc9d0e6e5ab7fb09926fab0986,False,0,Tests_passed,d19fff1c520b628c6d1d2bd7c05114f2708273acb43b97b13bd8f17a020d1992,False
50,refs/heads/main,e531c5b49598f0b2c636fb939b98bf253e00d6ad,7037f23785f136ffafc4f84d737d55cc52716d71,3388288951c67217064e6fb5d5b326be063638cc,,False,200,0,Tests_passed,994ed17b651dc82647fe01e9e59fbb09ce88f89453c9a82f34508c8dea5306c1,False,0,Tests_failed,c9f1385e56ba3e83a10800f468e37e3540192fcc9d0e6e5ab7fb09926fab0986,False
51,refs/heads/main,386b821c20e3a21f4a000cf65c6d133f86d5dab1,baad40c7178248143a6109ad4a6adcadcd42557c,ad7e25dbde447336df5096c5b56500387e06ffe5,,False,821,0,Tests_timedout,7f16920e146bdb1fddb5d4fe431c179c961b6863d76c3b51e20d64b4673e7f24,False,0,Tests_timedout,0a5a1d57921ed519bf6737eb380ad2310526740683011af152edb683c0c8f7a6,False
55,refs/heads/main,7037f23785f136ffafc4f84d737d55cc52716d71,03407aa228d717c102351667ad3cff140df4fc4b,160f10458619bb19ebbdee25cd3481eff4f91c98,,True,14175,0,Tests_failed,0e96a04c1fb5ebd1b9f84131c51f9582912ad36a40b88744621e474f85d9e3eb,False,0,Tests_passed,994ed17b651dc82647fe01e9e59fbb09ce88f89453c9a82f34508c8dea5306c1,False
57,refs/heads/main,ab9f69ac3f28a5326ca7a3e60f8734f570a75070,6198dee98768467da2c3461467ca370f5f6e4a67,7448a9c9530c3efeae24a21c4cd9bf83675a55e3,,False,12,0,Tests_failed,bbb5fd0acdbc9a0177205634864f04a9128b93a106bcdc769d6f4af6f947858d,False,0,Tests_failed,48583a0bb005e70d802fe1a801a2853a64b75afe137dcc40bc4ceeb982e15fb6,False
62,refs/heads/main,91e6d5310aa4c25fd9f373ec26a05ec6fec6671d,d08b06ab01475a4f5af6faeb09fe267786e9b303,0df8ea5fe1ba57c7d111a8f77c4a38319028e808,,False,532,0,Tests_failed,73076777c883435bc940199f7e76d49c53d669f4b160d966a885b69a1a5117fc,False,0,Tests_failed,c101a8b2877703d353720d930113edb0b717aa1c93be53585ab947ca27ce369b,False
63,refs/heads/main,d08b06ab01475a4f5af6faeb09fe267786e9b303,f9405e613c1dd0be88179b31720527e25c67801b,392618e45a87d210d7b6ac442f034e50e9a70969,,False,557,0,Tests_failed,229b911ebc2fc7104d82327ba2f0462b3477df2b6b35d0bb3659696b7ef88844,False,0,Tests_failed,35f812f71fecba311f96157912d94975e3d009e9afa6cfc218d1c2b9e4871bd5,False
66,refs/heads/main,c12c7b1b90c8da0c9551d3ed9da635650d4b819c,fc2ea2099ccad5c1799d6bc2282c979c48d76ce1,6425fd7de86cf523687170ba97aca671ce07f0a7,,False,12,0,Tests_failed,3d0a4849f5e4303fbd8dbcbdc051c03b38e0ba3c004990e17d6883c18fe7dc13,False,0,Tests_failed,abf132fce0bdb9d28df490cbe44f28bc0aff384bb8b2069e9ca66e33612494de,False
67,refs/heads/main,fc2ea2099ccad5c1799d6bc2282c979c48d76ce1,3ac662a1f4c31912975a6e9a17591367761df6d9,4785108745f608f2908fc5f0c130f5fa31632639,,False,7,0,Tests_failed,d34982a4802190eeef104aac9f844253a264d137df4297032239e35ba44a1125,False,0,Tests_failed,0c8d889b62ebaa9d1433db8434f0ee5b58570068e650649f6db558812ad0d219,False
