idx,branch_name,merge,left,right,notes,diff_contains_java_file,diff_size,left parent test coverage,left parent test result,left_tree_fingerprint,parents pass,right parent test coverage,right parent test result,right_tree_fingerprint,test merge,sampled for testing
1,refs/heads/master,e94276a98b30e952836b9f553373e70e19b7daf3,dd5be155fecc83c484d04c37780d333c9c189c9b,a3f9d2b3b8edc0699ef56879340c899274625f01,,True,202,0,Tests_passed,cde7f45cc0c58b85d92fb3c0088eee51b46f0cfe53d8d748878a82ec1d1d8b64,True,0,Tests_passed,037935304e0ded3c8c78a8343484461406d64997d3243458fb3c820bb8eb2f26,True,True
2,refs/heads/master,830cebc5849c3825cedd989e93740ddbcddc05b2,8dd3a59429d1fe1500bc7bf4d00a1a3b383a8200,f9bc48b201dc39522b610d8235c9754b98860a43,,False,25,0,Tests_passed,aa6b493368eb0547516bd05348767cd2a616c57c88dff95bef01bcb9484ee19f,True,0,Tests_passed,9a84a976cfb356b80cba161bced8a0cc676b048055cff6d26358c13b41cb08ec,False,False
3,refs/heads/master,34c37d6e7da81a97bf9a8ea02f6537efedbedc3d,23206cb098fb48e4e0700df7c22dc6606109e060,f0ec0ab16a632e923d4d596c7f72a16d50a01466,,False,5,0,Tests_passed,e7827050fd4f707a917ba3bc777be8099713efd5f8f1cce1c414fbb216e7096a,True,0,Tests_passed,39185478e83181e2d1ad9ae6630b2794759be5f57b0931f4c8bd173e1373ff7b,False,False
4,refs/heads/master,a9b34977f47877066a4f20fe45ab2fe0c68e5652,e645fc58d3cd66c121af1d3dac38ce71c62595de,a115c97bdd40b558dec358ea0bfa3043cb799ab6,,False,29,0,Tests_passed,b8710485ad29b8a1717667127f585ea590dec07288c3fef18c055ea9f22cce46,True,0,Tests_passed,2d21fcb16c366cbab16da112f31f37ecf985915b7856e43b17cdaf176218c58c,False,False
7,refs/heads/master,3cb6b51962406d9b498c4a9e65d22c7a871c12c0,ed270634736d2e1b7c8dbf72a67f82d0aa17d6fd,4698c1c283aeaf88b3afc6507ec65e5f67a9faad,,False,5,0,Tests_passed,014c0bf45289dc85370c9a1ad527613461ebf8c3d5813f7d28798462cd1ebb48,True,0,Tests_passed,014c0bf45289dc85370c9a1ad527613461ebf8c3d5813f7d28798462cd1ebb48,False,False
12,refs/heads/master,cb9799454f2c7930ebc21801589c058b012ab196,543fea40a44dca31d9ee44e56ab2800b40ea10c8,72c688ad40cf678d2c17760278b10bae8a2d687b,,False,8,0,Tests_passed,8ca4b19ce0103c452b3360801cc8ebbd4eddc13529dffe80c4cc4a9cb039e043,True,0,Tests_passed,6e3f16511e497f60d5238f4edba83f9ff2d8e24e8827353e94f6564f46aa3e57,False,False
16,refs/heads/master,d415bf3569a8cbcc558aa223de99339148358054,96275c5ac8e5335b1286a2701b6e7c26164b6fd4,048d261e7df1b7f4b91386cd873d970d0a43dbea,,False,8,0,Tests_passed,a32500f4ed8765269ffe2c9f45f5fb58d23e23b8ac38916a312b9acf38e2ffc6,True,0,Tests_passed,a32500f4ed8765269ffe2c9f45f5fb58d23e23b8ac38916a312b9acf38e2ffc6,False,False
20,refs/heads/master,5872998cbb4a2ec41ee25351dfc66550411a2202,ffb3fd082ed662cb0a816821bb72dcb5e29816c6,62606f279737940739ed9c72c2a8f49c0cfe1587,,False,6,0,Tests_passed,bfe4764288f7426328291f2f4c567d754624b1dd2962426eb4ccc117f47e7077,True,0,Tests_passed,848df0046393a06fbbb9b862d131b0247c53a05aa06f86973a7deab7fb550b49,False,False
27,refs/heads/master,ec7a37d0b4c5e558728ef8421d33415419020050,c6a31ee14f87f77d14807e0e1c29d6bb0ef72e0a,9245479e549a9d04c4667608633b326b94ad7117,,False,6,0,Tests_passed,fd925f5d51085d80f4df738b4ec9eb00840ba30ae1491e8fc13bc4d03288a8ee,True,0,Tests_passed,5740c2dc5916064080cf1261649d6358fa64fc20c2375a4e6716acfc6847e67d,False,False
28,refs/heads/master,c6a31ee14f87f77d14807e0e1c29d6bb0ef72e0a,549f4b80fc65a06a03891291a87cb0abec4ff0e8,8e3e8c502a4889ac8a22adaf35f1c92844c2ab9e,,False,30,0,Tests_passed,388bdce5aa0e6ee76349cdc0001ef723c76ccde2096f6d38d79fe136da24d945,True,0,Tests_passed,26ceaadc5b26b91e45bc9fc4dfb52a3f3502139bea208f7627cabaf3f5eb20bb,False,False
