idx,branch_name,merge,left,right,notes,diff_contains_java_file,diff_size,left parent test coverage,left parent test result,left_tree_fingerprint,parents pass,right parent test coverage,right parent test result,right_tree_fingerprint,test merge,sampled for testing
8,refs/heads/master,eb27fa51a68bccece61d6f1062469b7125482a27,39008a505501a1f74832579fd30f6df46abac487,5932729d6c3a6d77537c7015195a6c71e2167086,,True,33,0,Tests_failed,c1648aabd3ffc1610956a89170cf305efb89bd04fd813b6c1d807a4dc4c8ece6,False,0,Tests_failed,a37dd4d6eb9f42debb3bc9e3e7cb4b6407eaa8469d9de56a4375dd427993d0aa,False,False
11,refs/heads/master,51116b98d1f678a9ce773fb24a236a889446f35f,c0358d07cf1d2c25f99d8f5c98aff607ea25dc5f,640074d8ef95ce1049ae66d4b55cfbd7f50f2961,,False,86,0,Tests_failed,7d9f2e9eb92b8654eaef0073d17629bd52661062a16535ae8f571661b772880d,False,0,Tests_failed,16f50345bc1b1823b6053935b38f6a2d261d93f2bf4868ab9b512b690c2c8d28,False,False
13,refs/heads/master,e39f6c0ad040bf66aa0ef0d746e6557563068756,a2d772eea9c150f54012c349920ac4bd08c09811,96da183095aef0d84f119af8017bc8a4f00d7f42,,True,43,0,Tests_failed,18eedac972a7a08602ae02756749690577e971dc75f95bad2053f81b4e1022ea,False,0,Tests_failed,e1446fb4eb36ad07a5babc148419d4eb7a50266b930465d98331e3bfb2164541,False,False
14,refs/heads/master,96da183095aef0d84f119af8017bc8a4f00d7f42,55a1e805538df8219edd3e1190248764dac604be,efb1291098b54929dd6253db92633b2e9133b04f,,True,28,0,Tests_failed,c2e77694c821bbf8d2be22d9e41245ee1b96cd8cedb800fda6c21c45050712bd,False,0,Tests_failed,7ad00484910dd7f0bfab80a14f2f6d455e70e0bd466dadf0b248d40cfe325e52,False,False
15,refs/heads/master,83b35c7aea3c7436db58489fad4b20f5088780e3,fd7bd866f48630ab7746bf63160cdab4b39d1b52,3a54cd9bcfea37dfee85f570e905834bb4ad5cf4,,False,18,0,Tests_failed,e7ee2d5a42da4dd83671b50d291a3b739664917d2442b7dec738b58a5a861db3,False,0,Tests_failed,6d99596cb1a5bf00dc2401ab041bc46b95a35fa27d9828865e3315ace322db23,False,False
17,refs/heads/master,7a8194ab37b91c9e47149f20ae1b874e17989990,ab9c68cadbab8e16991a966472e59872a2265df1,0462d0d4ae96fb8ce5f76e5289b9d14ae5eb4b3f,,True,95,0,Tests_failed,103b83dad7761c75c692e911825aaa11e732cda9f9df86567894796129ee5a3f,False,0,Tests_failed,650ef9a22216fb52c4b520db7b5484dd5ceda9446401cd99ac2bd676523c8f96,False,False
20,refs/heads/master,fd47224a9a97d54e3b0e85b23ecd41a8e967f619,9757d68b6d2a3324f146d6649a911af08ddc6106,c6ec925dbfa4f434eac21c4b2c8189c7bca17a67,,True,260,0,Tests_failed,1c0b188f53c428d88f7b15ddc458ed26bfaab713ffc7d053922684710f4fea9e,False,0,Tests_failed,b9298e1931779ebe765f1e540cd15825c47629873c71eee59910a8288a54f606,False,False
22,refs/heads/master,a0e76dd8b6dc067a9aed5a270a97b0f63370a286,27e2bbdd7f1d04a534c4ff7cfc43416815b3d4a5,a15c1f92b0be18eff6cf816d290da2a39014cfe5,,True,39,0,Tests_failed,8fc7089926d42a91a25b984e43a0f3fd47f445bfb9b9e1791af864218517b8fa,False,0,Tests_failed,de793b0c3ae8508835466bc47a0b4e6c0fb367ec2046ac87468ad48e1d693c6b,False,False
23,refs/heads/master,a15c1f92b0be18eff6cf816d290da2a39014cfe5,57ae09e8304d7a886b3261cef7fc3832899e1ae5,6e098cff8243eb5ab33dddf9e7f98a93c948ff77,,False,47,0,Tests_failed,dac09e8976ce5dda6513a647839dc70471170b58bc302c245d3784e1c8c79ad3,False,0,Tests_failed,3320e41a92601eb88918fda741b0bb027b9973d2680c04a75a287b6970e3b7f0,False,False
27,refs/heads/master,09be2d7978b5f5e63fc69689639d9c7e01bff405,b48a3da1336df9f0564acd21f2a777bdc12fa006,1bd60fd2ecbe2c0c9064ed79388a2f804f29c979,,True,435,0,Tests_failed,d8098f076834eff67af1961ab62372197040d7bd9ba74770f783b2e3c959126d,False,0,Tests_failed,3d65acc0076bf27289ec203e584a62dc64b6a287fba304b8f58367836b8bc8bf,False,False
29,refs/heads/master,336a197856dd62f987f4a30ab7a8d8e3b7e5ac79,558475eca757533fac9e02db14b03c83a5a78ebd,7a72a5dea62507a1b279360a786b90c063aec97d,,False,99,0,Tests_failed,f69c171ee7640a8bd41c0edaa0eafc939bf9a785b84d83e6ff911a1f6b40cffc,False,0,Tests_failed,6d3611721255eda1cb5c601e3412e9b5edbadf4b9ba1fa87efca26ba74aa09e6,False,False
31,refs/heads/master,9b824303efa919dd1ddf55b6e7aa809be50d0fa3,6b99cd0e89b335ce821f404e50309c2b3aed91ad,acf2aa1afd88cdbd0fcb5ca9c1bb80cd5e7fe262,,True,181,0,Tests_failed,42181938673bf7e69042f137b792f925e515a0a22916e2fb2f8740eeca38c0ba,False,0,Tests_failed,93f8869ee5e0f503f73ef02f000f86b0777c7647ce257691068af03644d34500,False,False
33,refs/heads/master,4187aa6dccadd4e036ba1a16471c7ec9d8c3c83c,727379a1c425b94c2a3c2db768f266485f4b11d2,9ba48cc08482c5c4a5695ad543f43957609658b5,,True,187,0,Tests_failed,4e68885b43912f24df575b47daa8ac8f5dda9a20629739e341210180789d9cb0,False,0,Tests_failed,6b4d673333145458411c9534362cffadaf362212910aaae43d1af2fcf81a9cb3,False,False
