idx,branch_name,merge,left,right,notes,sampled for testing,left_tree_fingerprint,right_tree_fingerprint,diff_size,diff_contains_java_file,left parent test result,left parent test coverage,right parent test result,right parent test coverage,parents pass,test merge
2,refs/heads/master,e5340b5eb6b92fa19b3ea34d19e4f786f31a35ae,b9571b4601b41ac8fc30244f544b3343815c8df0,99065cc049bcfcd35ce1bf737844353afd797daf,,False,,,9,False,,,,,,False
4,refs/heads/master,ed52f2f18c5092d031ba1b10ba906a2443675946,be8b2c6df24d398f1ee0de9bc500b17566909fb8,bc8e54edabbcb973a4d19b801c662b26380a29ef,,True,3b2071bd52ca7b187750fdb7517a322af76f8bfa41bacba218d01e2f4717c851,fa9e981010bda91840e01ef54c58703aa00261ad2dee8f9c775eda75f659daa9,514,True,Tests_passed,0.4447239027485102,Tests_passed,0.4460238884599664,True,True
5,refs/heads/master,004bb440e4b6ff44b98017ab2225f91b5628ddc9,c47496c9254fe07c6cac9e729dc75b666efe3507,2e76a2954ee45bc800ed64cbecf400e4d21c9fc1,,True,372709e80f85c1930b5cfd843a4937ed65eb8364b6919090b01f8e533985ade8,2aa5951ce7f399800244ee330c8af1dd214760aeacb9dbae22bad65bb463153e,19,True,Tests_passed,0.444862268938021,Tests_passed,0.444862268938021,True,True
18,refs/heads/master,b9e0c0c8b216855a15478361d5528b62688b9f4b,9f108c974c8bcc1f17ed0b202df0ea0a669ec65e,eef7bcbe4341da1a9bad3e5b30781bf1e381ec90,,True,78f5fd833ef4083e296242256078379e4ce043dd2e5f6f2f9e0f07ec5c937e8d,911ed6fe66d5c9ff285ab292254578c250115a8fe9eca28f75942eaec65fb2e4,197,True,Tests_passed,0.4524724753227031,Tests_passed,0.44170476058549196,True,True
19,refs/heads/master,b731a2e19d0501418d97691c1b58e85a45cc8637,dcff894a923601fdb399d8de7e5f1647bdba5d4b,8891ae7c9beac202ea2f975e03ae292d955739cb,,True,35b704bdfd349375a43e45a075fb6884be6b0d176044b7cb78c38b6b3744684a,a54a4aefadcbdcb9b5c4b7b4721e97045aac26e5a7e3315f69beaacc71ed50eb,106,True,Tests_passed,0.44170476058549196,Tests_passed,0.45251595454437615,True,True
21,refs/heads/master,2d60ecc35dee938a21a13244326f642f0568cb56,7687994e5d4e054314bd120f85f2936841ce55ca,4f8797cb8072d9f0dbb8d9b7b38c95a6d4b5a663,,False,b9de76ceffc26990d6c438ffb2e7e46aa8be2d65c5bb294b488b79fc23f5d30a,c25141d52a7cd15e1b3046690258b08ab8b919b7088aea719b958a29ba64af2c,264,True,Tests_failed,0.0,Tests_failed,0.0,False,False
22,refs/heads/master,1c07572765f2fb0330c1d87e2731b4ff72ff63c1,12cdcc2b0f4ced400018e1512a35dc7385cfdb69,f75578ee79348816a99f73bf36a4ea8886d0df43,,False,c0b1b20f8df68beddcab0eaf52d196f0a0d756e093496ddbccbbb2dcc58232b1,4b8eaa8ae1692ce686e3e77c298da7de63a380f044759da6f9ffc1806c07fbb5,183,True,Tests_failed,0.0,Tests_failed,0.0,False,False
24,refs/heads/master,eaa2ed121e8d9215ef3b38b725444dec61bb18f2,7eb86628226e5893d8a002ed6cf0f5d9a354c6b9,3abe333003cc785e826c53a554509d5575ce0dcb,,False,,,48,False,,,,,,False
29,refs/heads/master,45e2ad80267725ce3f109ee0a2099eb79d48571b,feadb4c6f2965e6b8cdd12a8e1fab2b54f23c88e,c70f7ad9cbf460c5d58c799a49eebd00a63d0f10,,False,b81618b0fbb35754cf87c0542e7acd3d7e22f98dac5fcc35d233bc30b13e8164,983b8159f6ba05cb5fc25635ab6861615f465785d1b31d5134a2522a0b9728a2,74,True,Tests_failed,0.0,Tests_failed,0.0,False,False
31,refs/heads/master,13da1e6ff96469810e0919a3681d17847fccfb1e,c1cec365e708ebed80b5306fd84f96503e823f4b,493eae20f00684b8c74c77dc4f36816fb653bfd8,,False,a3a5c8057ad64f093d125abb4fa1dd02eb9f1ae52f49ca9475824f620363690f,ad57abed61e05e526bac0405cfe68a0bd339a158e81d16627862a145d2b0207c,13,True,Tests_failed,0.0,Tests_failed,0.0,False,False
33,refs/heads/master,2348a767ab9fee31275b1d2b133cd5c11d9e9c60,499b044caf4280b4695f846481d441e6bc3624ec,bc0b55a0e6c2b7d8e894b5de74010d9a4cba801e,,False,,,1011,False,,,,,,False
35,refs/heads/master,0cc3fd3f255471609611333de9194dce1d8d5acf,780753d8fd23b993538c507d65d5107fa5a20b01,c2a2c3b2d9bfdab88e4335505f9f0ebc1b14ae1c,,False,,,11,False,,,,,,False
37,refs/heads/master,3e662dda8a37b7ecd90c26870c0e0d31b54544e3,38c44ae4ae9e4d35e352b726fa7bddadc89647fe,33dab532100af4382d4cba16a9a2c5c092de6ff1,,False,2a8dadca4af4f9b15caa1a22e7b44e2067cfd382c19778627ec0ae72675647b9,dbd90103b26f00a14271811bc0be475557838ec6904a70155a416019a0033845,61,True,Tests_failed,0.0,Tests_failed,0.0,False,False
