idx,branch_name,merge,left,right,notes,diff_contains_java_file,diff_size,left parent test coverage,left parent test result,left_tree_fingerprint,parents pass,right parent test coverage,right parent test result,right_tree_fingerprint,test merge
2,refs/heads/master,b5a40bb804382b21052c99890298fc5afcd4b6b1,f1a4013c4f3a8d85879574f36c43e60214116b9e,a357f921c5ce966b1e8e61650d5541fa02ab2f27,,False,5,0.4603658536585366,Tests_passed,52852961f97f69652d8b6831bbef8ccb09bf651c37221b84087567baf5236619,True,0.4793650793650794,Tests_passed,5551da408aa8f3ac531f4cc4413936307e9a8553eaae4007eedb2fe74be3336a,False
3,refs/heads/master,2263a0de6b18577cee667c5b3f5a217581ad8c11,74622c908fa6531dc9e106db53bb903d82c6f483,0478f2b8ae52401e744b4f021abf2e31b36cd4b1,,True,32,0.0,Tests_passed,908f4f1c0a1a914a1af23d1f216b79db034f03ed1e57aeaef501b1016a3db03c,True,0.5519713261648745,Tests_passed,6ddd315b80ba665d67b5e563f80038cbe9eb1413ae6f07f01f90c54e1b99a8db,True
