idx,branch_name,merge,left,right,notes,sampled for testing,left_tree_fingerprint,right_tree_fingerprint,diff_size,diff_contains_java_file,left parent test result,left parent test coverage,right parent test result,right parent test coverage,parents pass,test merge
1,refs/heads/master,8af8a75f1db5a66ddba67ea9bbeaeb56ec1c7996,401fb82434184c2ce45c67b763ce9d1bfa1d9108,384c98780240ef9c682af24d2b15e58e1ae09376,,False,,,269,False,,,,,,False
