idx,branch_name,merge,left,right,notes,diff_contains_java_file,diff_size,test merge,sampled for testing,left_tree_fingerprint,right_tree_fingerprint,left parent test result,left parent test coverage,right parent test result,right parent test coverage,parents pass
320,refs/heads/master,65f1ca4824fcfb7c937af19bc85331a806366c54,cf0fa36d20a5853e4379cae86c801afa3a8e5156,5482d2b3f5be12547b73480ed0eab79e7bb240c7,,True,169,False,False,781e337900f5cd55bc5d914d70ceba0db8f0c6b0c6ca1862ac5ae06d44b81495,a78f2ca5bd65de1c91ccf1aa80b182b29bf1a087ee50af723b996bc1d6ed610c,Tests_passed,0.0,Tests_failed,0.0,False
332,refs/heads/master,0e970ed6a13ee9b25283c3bfc92f143a5252ba3d,bda7375da712b97d12f244445ab97e1508ffed14,b5854f4cbd5816c27071e15944060523fae8f859,,False,6,False,False,,,,,,,
338,refs/heads/master,9d24b71bb827feac2fef7310a79054776c8bed79,4765267e9019903b1e7d380064d5dfde927f67c1,709d4dc066defb8f6ba548d81b8700b5a1af1373,,True,9213,False,False,c280a1c9ed9908b8b84811180ab6119be295f5e792d45e32a7936ba7fc874754,d7d339af5ed18a48953bf188c9313f47028a1be4be0c89ef53473843901a0a55,Tests_failed,0.0,Tests_passed,0.0,False
339,refs/heads/master,61f14003bd1a5f17ded3b4800d27a381079fba9a,6be7aa12fd3adc2482e3e1bc06bcf0d8c8dcccf5,ff99d9eab3ecec5980d384f917fd81f0a4ce15b2,,True,1819,False,False,9bf298597b816115dc926581298c8c68194202dd3533e3ae9dffb7a9eaf525dc,f5eccf88cea2cca642cf3d905c9eb8ba4c17b643418c3c5c6470fa17a1f9be95,Tests_failed,0.0,Tests_failed,0.0,False
360,refs/heads/master,2d81f169a46713df8a12e00ae829eae50c433261,fa7b43db4500cea8d76c7232a3e22a6f3b282917,e3ca6880bdbf857b93e53fd5df1e459d24990c7a,,True,429,False,False,d5a3a78131d4a04a134dca3979bc635e4b316ff7320c01964425523b3c081abe,b8675c4e4430e7afed27a567f19ecf15aa1441907b932bbeed1c00ff6878b459,Tests_failed,0.0,Tests_passed,0.0,False
365,refs/heads/master,9229d2a22c71bb63f85dc4a94c5cdb8f202c1182,ad94819d479671b0eb916f2d966109e698e56901,00750b354d2a6c33262bce105810e3cde0a0072d,,False,6,False,False,,,,,,,
386,refs/heads/master,b1bc92553786b2d5de2c0038b90bc8c5174d557a,7a9b12e8538776581046a085c369407b8d5c3d82,95239de28aa42c924a6c61730622be1ecb938593,,False,74,False,False,,,,,,,
388,refs/heads/master,52197474dd3c216b44c47ad98a84ed2a0c957bf7,7776f29f6101812add26f7db34a08d44039d42c4,51d6f960605beb7846baa0272d8127481b04b38e,,False,7,False,False,,,,,,,
408,refs/heads/master,6b4f044ff25215ab88cfbf48fcf96cbcfc0f1316,a42473937fd43e98651bdc0338d23d28d7c85afa,d712fe1dad0c90ad9b59673e370bd07e3055c68a,,False,38,False,False,,,,,,,
416,refs/heads/master,68e9e2625d5050ba100cc18aad403aac3478af77,6376bd8c4ed5c557db0ee4bb8b6196902d854caf,6e1c7b82dd6e7a6da6f902c99a5529b0630d4912,,True,201,False,False,76644d9aa51ec639e35ee1885e24c72345f04141d5c35f84cb86e50664142213,26d65078ce874ca2d08e4fb143ff13cd41ceea8ee99244d34a2b91dcd6f05efa,Tests_passed,0.0,Tests_failed,0.0,False
423,refs/heads/master,325b430545ef816c1b996fb6b09f5db33b2ad6be,55dfefc6c5fc7748bc44a890899fc0d5c17db055,387643701fbc65f173340c1ce76c0af66bc7c016,,True,475,True,True,f59d1d9bfea036325ef4ecfcc2c137ab0e1126d4593cbc17ae79929282c98a9e,8fa208fbfb61f8909bb1e30f32b2bf284e2d451e08d6d4da8ec90f5194c4b62d,Tests_passed,0.0,Tests_passed,0.0,True
425,refs/heads/master,788ed0638fbce9a7d22af4a8d870475683530268,e2a6dc91d1b68f97c2669b462126fa9675ae1179,1d3ef859f4abfcdcf055134e930a3a025c8d7ee0,,False,68,False,False,5134662ccd5d71f28a0f33f3b810fa1b49762fc774179bfff7d0c2f073fc7285,3010cb34b7e5e6244660cddd55cb44b7cdb4ca0aeb8557e338f3b000924ff5df,Tests_failed,0.0,Tests_failed,0.0,False
436,refs/heads/master,8cd8da7c2fd85267506164d6ff0555c3e741dfb6,40fae45bff14b08c43427bba91e8a802e2388b35,58f8fd619bcb16f1582fedd1e759f23be01cdb6a,,False,6,False,False,,,,,,,
443,refs/heads/master,755989fbb9ba930d94a62c774bc731d8f2de6149,698d40afca381190078f56d62915175b2b372ac8,e627f2e8e146f612aa255cf54bcee0114e8a2eab,,True,383,False,False,d6666c03765f8fc14ee173fb52c773959f78f379357ac7c622e4f4c60dee5cda,376b35717fa7520a28dac6d6a285e6567af6ed76c2ec5845fd5e8fc2d18afdb4,Tests_failed,0.0,Tests_failed,0.0,False
456,refs/heads/master,951fb20985b69512d1704ca6994d39829a4045e7,6ffa2ba338e08494efd9c824a17f8c84eb77cd69,e964cb15cf004a786271ed99539b094d7f3ca3b0,,False,68,False,False,,,,,,,
484,refs/heads/master,33eb8b452a4fc98cee7f352f3f0cc6ebbd92d7ca,141a3841e9de3d30c1bbd1bd82c49a18f57c11ab,788ed0638fbce9a7d22af4a8d870475683530268,,False,38,False,False,,,,,,,
524,refs/heads/master,d3df817a1717c96339e7634254810c43ef908d28,a0d50bede69b3ea671ab78383b4296891d40d478,4262459a4e3901d095e7cdf5ed96455a1f7d9093,,False,13,False,False,,,,,,,
529,refs/heads/master,36c1da103430cc123334e78e24567531768eb852,fa2707763188a0f5972ffb49509bc022d40e6b89,d1baedd614a46175070573e23990c24dce5928f9,,False,6,False,False,,,,,,,
553,refs/heads/master,35b96edf1a0c6154a2e3ae82d822f4dc46e312f2,276ab5cc35fcc5dd2bd82546d4833e835e967894,683b91b474fe50dc09680b76fb08142d72a00b75,,False,198,False,False,,,,,,,
557,refs/heads/master,20b28424dcd3c11ad64ec7a221b8a80dd0dad351,e79d844588e7bfe891fcaf0e3f12a7bed629bfe1,a1a50552069144278344a49debfefd7bd0942b9a,,False,6,False,False,,,,,,,
558,refs/heads/master,6bf4355ff3b40ddbf8ed920a263be9a552b4459f,b2c614620672510b0dfa3ae6e6e7ad1bda4f0a4a,4b2b4b69b8af6723f959617c6f84701d427d65bc,,True,95,False,False,fadf1cf82e126ffeee44e71eb42f50b2f83ccaff1e9ca77944551c5d20d7cf8c,d9656c25fb47d36e3c0483e5c91f5b46103784425ba6b9300fc6517da414e8b3,Tests_failed,0.0,Tests_passed,0.0,False
561,refs/heads/master,844a5325341ea6b1143a8b2c9075991b451865f8,b7d5dee83101404a43210b983c53c27c96660d72,a011ac2e758646ff4aec699a8186c42b8ecc3c23,,False,6,False,False,,,,,,,
567,refs/heads/master,004b4a608eedc0377b2f4040bbd5e05eead02d38,0bf070e2c805017acd227457b7ac2923764815c7,2a7f31b1744dca6aad0e198c04b9b6ef440d268d,,False,7,False,False,7b43e6f76221592c7a7595a6b5b585700427f2834df2d71a2966c7ebc50ffc75,487a12090a8580a4c76f529c6c47c93e270319af13e3f0152d129cd40aa941da,Tests_failed,0.0,Tests_failed,0.0,False
576,refs/heads/master,9dee6bfc567a7f36f1de93b6e9cc501297ba3053,7d450a9dadd59eb29be3d5c1663a2d4e3a967a71,d8d6cf661e86789269abb0fe29a5b45f98824e4e,,True,172,True,True,52330f78c6c282f103ba67b285f77b0f4a9ad3c87ac595c5f822e55051ba6a98,a5e7c1adc115236b29c0d0f629c421888b093717a232a52b93ad78afd0219d91,Tests_passed,0.0,Tests_passed,0.0,True
584,refs/heads/master,8f643d590caabd7e7436ae769701402004ab6404,db0b38f9bf82afd4eb62fd3ba3fdeaa86d2a9e7f,1c846156332e0808261cf0f117f28bad9606aa97,,False,50,False,False,,,,,,,
601,refs/heads/master,5a71535f9aae5b2f0a7ba6c484344f61ba2da129,dde1af1796ef3757fec89cee2941b04641cf759e,9eb17ef5b0e190ef85933aa696d2e9194983d5da,,False,40,False,False,,,,,,,
611,refs/heads/master,8f64bafa6864952ca0d5cc69d7219c0f00e45b2f,1d34ce608cf4b6f6d0b2b8bdf2af60e996d40973,2253e62741d5e1630d2a4e6d67698cef78184284,,True,202,False,False,db5ef541b418a809252272dcac99cfd05d4420f3dccfd7ce88cd06165945f31e,5b29d4981bc1016b6be3176047b5cf9577bb2403f1b1db9d44c411a71477b43f,Tests_failed,0.0,Tests_failed,0.0,False
623,refs/heads/master,098c1459b462bd93a428b20ec05ac7bc24ecb94e,7a3ea429c089349f7ecebfb2d669cc552339acee,0638fb126619be98509f066bf261934db1d95110,,False,1769,False,False,8b9e7ab3fbae406b7b4622cc7d25b2bf304c6fb27ae34358345822e184a560a7,c6cb1d175173672f06831acc20b3a6ccc79d315397a805fd145f2c2c97cefe7e,Tests_failed,0.0,Tests_failed,0.0,False
630,refs/heads/master,0885fe522c13c35c3b777e5bc7fc154e09a8b396,7ac1e274eb711e2321575717072f8c4a75618000,501d00193026245e87718279b7fef6d7353635e7,,False,6,False,False,e1831b0ebc73435844604f7a44c8761ef7f028c3a6ff5f04545c0e604003764e,781e337900f5cd55bc5d914d70ceba0db8f0c6b0c6ca1862ac5ae06d44b81495,Tests_failed,0.0,Tests_passed,0.0,False
651,refs/heads/master,7dba14152546aac65637c7ad0f508c3116d7532d,f058ec79eac08d2bdb2a6d805b4a264f96badecd,cd10a97fa07db2c4565486893a1784f2ed9b5168,,False,6,False,False,,,,,,,
655,refs/heads/master,b5f75807b2badcda589110b905cbc64c1a014c04,b47294c2e0c2402609fba3369c69140ae2ff3321,6759da10d565f633c185e9cd19fd416ae99a28e0,,True,44,False,False,7b43e6f76221592c7a7595a6b5b585700427f2834df2d71a2966c7ebc50ffc75,2a3d30607bfc7778f28552ce7e555740bf701922fa6c0f2fbc19814fc7e3f6fd,Tests_failed,0.0,Tests_failed,0.0,False
713,refs/heads/master,ac3457e94ed5c60e8c8bfffd4f522add5cc62d38,51fd16f023d349a95c85cdee1fbea2cc765df41b,268ea81c360fb39afe17889fcdd0ca1ce2661451,,True,572,False,False,55dad894d8126d26b7ff4a54616eb612852840028217910fe260e5693ed2ae77,09c2ed09dba6169f0dcd1b6ff7a206030b7ae7b2e101f2a33fb887d493ccd178,Tests_failed,0.0,Tests_failed,0.0,False
715,refs/heads/master,21143d131a3712469e45eec2685cf09ca9fcba77,7a6eb647fd20b29c9af29d584cd27eedc13cc78a,58809ad60cfd58a9492ad08b2ffef1f3a6fcb42c,,False,6,False,False,,,,,,,
738,refs/heads/master,99b19099b7dd090075017246bb6bb3358294d1d3,0fdcfafab64188e2dd38558a5a2bd7b3bec40f96,1910e0c3909633a7660015072ec6e2e1c4fb7be3,,True,251,False,False,392059e3783cfdeb4008fb4d1b7d5f4768723fff0c2be0b8207aeaff0012d740,0a936b58adad894adb08dc7d36b65efd831c69265b75102c65898b28f205ad80,Tests_failed,0.0,Tests_failed,0.0,False
742,refs/heads/master,b3ca433e6bcfe395e269ca3a0eeb8b7abb7d3149,7d3dbe519a7ab44df8362a5dcee9ad96da89a81a,09950c9c856c219919640b1271ccfb839bbae0e3,,True,2347,False,False,d08b6c07bcd33272ef994a0fa70b907eb277695e4b896009fd6528aeb1df77c3,f5ce2b7ea0dcdc8656b851467460c9b9f3b4f8d20b6ec6d22d1b14c19db39d9e,Tests_failed,0.0,Tests_timedout,0.0,False
744,refs/heads/master,f5c572bef6b968788227b41bb22c9520d586b998,5e285c231aeba06a52e4d0a615fed90265db2637,6a1c673b190de6afcba31923b1b72c75a77a7513,,False,1769,False,False,,,,,,,
780,refs/heads/master,b2121c8488c5f20c22c4b7fbd1ac6b64c8e54333,c749f3d788ad9f8db67c78766684d5026db423ea,8df6d61ab48ed9cf1ebebe745109427b787ac7e6,,False,10,False,False,,,,,,,
788,refs/heads/master,2e3de3a694c846a8ae66a8621ca897422ef66abb,c20f30aed42c3900c31a416fae3a31608a2c34a2,91803d6b43db39be3f7ed1619f9479279e6acec2,,True,7405,True,True,45d36d8551a6140cff6b200e6230623e4f55ccfa0bafe87eb15b4fc148f0157d,ea83730333f1fc3025a1d522dcc434264ea79d45bed6bf83c458c772c82f59e6,Tests_passed,0.0,Tests_passed,0.0,True
797,refs/heads/master,fce6134e475b25ac6a26e0396812da5ea7fbc2fe,3a56a7a78ceeb1f154e5cedfcb3ff4f18fbcdf1d,2ef410cf73795b7c70fee33ecf40482399b1764b,,False,6,False,False,,,,,,,
818,refs/heads/master,5fc855a26cdd4367a5a7fca92f22a7526652006d,b8c420c2a5abf2cb658604980dd11f3d3ec992e4,1abf30b2210e15c37b572df1a90a10f8dcb14eb4,,False,6,False,False,,,,,,,
822,refs/heads/master,bbd512f458f84e4f47ca0310ca1dbecd4505eb02,9c75d218d9300ff0404898209eb0913bdb5ca55c,73568487f67b0a45273e2cff4e657601049d025b,,False,8,False,False,2af7382503f5c575d8f7e3f03c0d24afe61aa08f2b13eba6c67e3564562e9d17,0b2b733da02d64270416ad13233153d5d1ac2bc163fbd12fe32bced5c7130207,Tests_failed,0.0,Tests_passed,0.0,False
829,refs/heads/master,b17e1595281e833b9b84d7cf43b2acc65e3fa12d,b316cf4405baaa801055ebf9823469747141fc18,f896df9e799b76c8e76f58fb53b9629427449753,,False,188,False,False,,,,,,,
835,refs/heads/master,b6bdbbb2b1977bea3e8ae3e75ac5bcf082eddbe1,535f085c93655b8a681bc928741cabfa4e913cc7,df9705913e6e71f18990fca376944ebf39495716,,True,2165,False,False,1feb60ca72350707c4dcb626a950d570f13d3121a3de410b0c5b27150ebc4ae9,870fe234fd23a6f695d9e53b4ac89ce97208015915b8751ba893b82a114cf988,Tests_passed,0.0,Tests_timedout,0.0,False
846,refs/heads/master,4c823386b70996cd5adda376a2238bded0c7e3f1,8aa49d750a4c2b08f0c62b45e88199bfc5896916,b04ef6920f30ce79ba60b030655a249b16c7a61c,,False,6,False,False,,,,,,,
847,refs/heads/master,63f8e018d1b45cd9bf6ed7a4f5aa24c023b6129b,5531a392bdc671014fe517623dcbdd2cdc0fd04d,f58096c43ad476ace122cece078d6f257815bb8d,,True,717,True,True,1067afe854e9bfdbcee515c7a362954ed6b7dd7f8cf22a9f0034e974edf38be4,cc852943e45b57ed50dc42b513682d0a6ebd7c7c806d7e6bea334f22e8d09535,Tests_passed,0.0,Tests_passed,0.0,True
848,refs/heads/master,75467facc3c7310f6c36c8dcfeb4ec9e2c995ca4,9bf3fc8fa48fb06fb2939fb098428149c015fe66,54fcf591897a206beb91e86dd50c5844c065cfca,,True,385,False,False,d672c77740198134e6b180f1e285cbfc9f26b3efbfc72f82902557f3776ce33e,0ebc4343f99d2d8aca11e318f7de9af5e27768015fee788dfd3c6103ce42d0ca,Tests_failed,0.0,Tests_failed,0.0,False
916,refs/heads/master,4e651e8834119b6494353486d54654ce05e19f03,39ecbac2fbda8b27da957565ad8b7fcf476eb2af,1f7a9a1b528fae6f2906ac3e35eadb53d7ccd3b3,,False,68,False,False,5134662ccd5d71f28a0f33f3b810fa1b49762fc774179bfff7d0c2f073fc7285,3010cb34b7e5e6244660cddd55cb44b7cdb4ca0aeb8557e338f3b000924ff5df,Tests_failed,0.0,Tests_failed,0.0,False
920,refs/heads/master,1ce5e0d2f69bbb96dcd006c2046e4004cf2484c1,73a4760713c087085623410a58d96b4b4b925869,ef188e335a47743a2421f08f7221a41d64af903d,,False,21,False,False,968669364c0a3044ab973da0806aa085284f7b9c0f18189dc776e62d8bbc59e5,7d4ece242bfd5db79a2da61cddc7731eb7dd7b3c57ea657386ef20979c3272e4,Tests_passed,0.0,Tests_passed,0.0,True
949,refs/heads/master,527ded0a8ac2e08a33a76bbadc90883b5649a471,503d93d54db2875d1c9de329a39652039547c67b,7fc680899c7ec56b19d3fd8da0d52e695ff9729f,,True,5665,False,False,555bcb4fabf400a5f67811c2c33fa4b8fff1b21ffdfb81ce2ca83a26c1e911fb,b65dbcae7edd56fa8e60b16bfdd9798521f0d1ecdd233b6584161d80fd83b820,Tests_failed,0.0,Tests_failed,0.0,False
975,refs/heads/master,572e675b18192a176af09e0909dccdcbc435d044,988f3a7b2a5954cf569b3be38358041c528da0a9,8ff2d0d9119b575726a7db4834f96cab6de8e557,,False,89,False,False,d11fc20b625bb82a2eae083774e6ae8e4fe93d0a8c97d8ec0cdfd6a0bacbec44,215f271b9754d8c697130a7c6fecf3b5be512806da000723abaff1ef3ba19fc7,Tests_failed,0.0,Tests_failed,0.0,False
996,refs/heads/master,534c14e5b63a0fd103a680e58e7df8c34a4667c3,6547cf86903c99ba9c5312ae8e0eca302b5bb718,1941aecc7386d787a526a369b0f1168441ec0a83,,True,95,False,False,0e2032d8ea370714f505c0c069726e250823a373f923713c7484c832b62336d1,d9656c25fb47d36e3c0483e5c91f5b46103784425ba6b9300fc6517da414e8b3,Tests_failed,0.0,Tests_passed,0.0,False
