idx,branch_name,merge,left,right,notes,diff_contains_java_file,diff_size,left parent test coverage,left parent test result,left_tree_fingerprint,parents pass,right parent test coverage,right parent test result,right_tree_fingerprint,test merge
13,refs/heads/3.2,306914428aca40e1f255714da0195106842e16d1,ac0d3df24917327d0a32c754efddee2e6c158a99,48fa5b5a7c86646ad07ad24371f7556b1a6fc1ec,,True,82,0.9624246721020915,Tests_passed,ecf63dcc9a6ee13ac4cb6cdef313f4ce58d02ba7e88408d705a06747eb8bddc1,True,0.9690902704601335,Tests_passed,a6bcc6d5f4d3a2e3c54c708ac735231040c3a7a75fed477dc69c8eba425776a4,True
14,refs/heads/3.2,ba206d70ac0a5c880817ee9e8e8beda185091ef9,cac9f9a76a333036445be440a817bc1949d458c3,f28badfde1d2a2c46b37f8062f4807143f2a895b,,False,4,0.9690031701303276,Tests_passed,e642712610d8f82518ca03177d8aa8aa222477b7e80ce6618aa357f5e4ceb2b5,True,0.9690031701303276,Tests_passed,9d070fad3775753d7b2a9c8ebceeb76c2364098482921c9bd42b18994467c00e,False
21,refs/heads/3.2,a57dad25592ffaa7c377163843949dbbc60af01e,3123e2c4e895647ab6b783d0e75ba1d04bc091d6,219c2b3d0d8c88dce8b0710b158998ddb48d038b,,False,24,0.9826435246995995,Tests_passed,449c0fa402be5bf484fedbc86c8cf634b4c0c7395876fb46e6db5a3e85f2c5c4,True,0.9826435246995995,Tests_passed,dbf5f5805004e796ca65eab10e36d27efab0bc7e72d3226f21c2d88cab28fa77,False
23,refs/heads/3.2,375e8c807ffca5524e6333b5ba602e2ce430300f,5d5d75105eb5407939194035646bb312a0bc0769,58cab5d53fc9267a54c392c1cf72bcd98b268379,,True,1405,0.9758040719976394,Tests_passed,bdf643a5e41853b19b664f4ed5658e33ebe16e2316bf0f9e896873a23c9a31e5,True,0.9517411571154374,Tests_passed,5accb39e8d00069cb07512aa018a56f63c11f53c47234f5689e604a840703d4f,True
24,refs/heads/3.2,58cab5d53fc9267a54c392c1cf72bcd98b268379,c3a0cf3c7e42298ff0e7e898dc023db81e091fbe,73ecd02d6259dac2f8958369e5485e4e458a0e0e,,False,16,0.9517411571154374,Tests_passed,db5c84df8848202870fdd05d84fef3b7b15f03d50005694f5c6d027e00a06776,True,0.9507140856902828,Tests_passed,86507bca19645287313f478c29e197631005f44601584a4f5fed0685aedaf927,False
28,refs/heads/3.2,f3c6c0855752e47bd0a7c10a36833bdf42385c17,6f20ae22119d802221da06fd7c601d1a886ee880,62731952d46ab965d4b0d8f624f18921c41fcbdc,,False,166,0.9566068515497553,Tests_passed,4282072e4ea809fa5a2563fadccff82887127e4694497359bd5d2b9f8ac02e1a,True,0.9568041571938941,Tests_passed,f3b042897b814b25f315709a3b1e37f016f845db6106f3e01a6bc8c9212bcf80,False
30,refs/heads/3.2,e6d44c51d01b4856e41e6604ed163bcb1db7eea2,e912fc2f848d29bccd3a7a15533b75b8562039ff,e506d495f504de4da8e58de18246e101f06deb50,,False,12,0.0,Tests_failed,f4975b9614731e359e6e3bfec583501d4ccf96b1e4cf7d6d9ed5ee448684cf69,False,0.0,Tests_failed,56854b7197080d7636fe283f4f961a8d22c709915b74431c4b122c548fe0b1e7,False
31,refs/heads/3.2,e506d495f504de4da8e58de18246e101f06deb50,ed2ca9e3920a246a4c17f507deef15ab77ba1966,cf1ebb11cce777cc4aa140aefd251341de3bac2a,,False,14,0.0,Tests_failed,767fb2bfefdf274e6adf33c8e7036f73660bd99d92a7cbcc80cdacd3382accdc,False,0.0,Tests_failed,25a17029b38c9103bd6d9d68caf72032227d20e6142b5a116ba4649621b625bb,False
34,refs/heads/3.2,8012d7ca5dd5c6a3f03be3c2502e15f92ae5c974,891aeebf168cb1e616442a9e0a871dc1e52ff560,57f75c1a22bdb7274964b039d1db14847f29d1a8,,False,61,0.0,Tests_failed,a25b9d7effbccdd959879d4c9c72db197a1782a93ff173b19161934a30b4b102,False,0.0,Tests_failed,277a1dd0c1e91cb1762491c8ddcda13c7010670b058574b34fa7b19b8c9cccef,False
35,refs/heads/3.2,2740f2069e5dbefca4c7caaf0c1583c09fdcc905,9bb827702c38aba076a129eb108ee8ba242196c7,7ec8c3a649dbb79ef8751c597a6f57a48424c507,,False,56,0.0,Tests_failed,d6fb7b3d5ebecd3406490f37bb91af066534462eddd8b4565ea9c30a5c590587,False,0.0,Tests_failed,559c7ececa85734635fe5139a40b8860ff28076accb576e171409676bcd3b153,False
36,refs/heads/3.2,ba12a182abbf6e5fa4a2fd01c6858108eaffb127,645d2388a493da126efad2c19b9708b3bfde57e0,f97b5baf5bde0c86a634a80e80c8d5d8615c3299,,False,99,0.0,Tests_failed,786cc877f9d353b7f2aaee1f0bcc05f93e89b2bb063bb0a9e24b3b3aafcbe3ea,False,0.0,Tests_failed,77e70e2057972c70082f484bfde1300b02365026d2a49774f7996777c4c3cdeb,False
37,refs/heads/3.2,645d2388a493da126efad2c19b9708b3bfde57e0,9d9cb8be7fbadccee4073a0cea7dd2181f557763,9067492498463e9caf5c1c1a22e656e2e62deb67,,False,14,0.0,Tests_failed,7be638258064ba936d108996fb0cf1f5d14754a598b4271e8ba5c6e5986f9efb,False,0.0,Tests_failed,2dfe2c9d28dc384ce14cdb162547abe8c94c47cdbcc9a9c3175e52c2b785fa26,False
38,refs/heads/3.2,9067492498463e9caf5c1c1a22e656e2e62deb67,487076f328de209ba41ea987323fd299abaf9f40,801e1a8fe74f6cb11abf7d341a525238c8974378,,False,15,0.0,Tests_failed,c2392445a47d61e29a43b9f59da72afa67f49ce65c157734448c6828a5e05533,False,0.0,Tests_failed,2858881a3b1042ca8c32438350b60b47d7c59a2dffda6262abad0142cf0e727f,False
39,refs/heads/3.2,3e7a68178125450564e38897192edb838c9983cd,8b4354ed20337e34c6936ed3a110d567d9ce3686,487076f328de209ba41ea987323fd299abaf9f40,,False,10,0.0,Tests_failed,923542f4d051ca3850e99c3b127a12b98fc4f615003191c21600c7408d995733,False,0.0,Tests_failed,c2392445a47d61e29a43b9f59da72afa67f49ce65c157734448c6828a5e05533,False
40,refs/heads/3.2,8b4354ed20337e34c6936ed3a110d567d9ce3686,7f43ab054265c30e2fbaeae42955750f261cf128,2ac9f0ee1c07a5c219d6531645655c4596d2e6c3,,True,3,0.0,Tests_failed,3d0127264c7ae0a388a67794efee210f474c75034f98e1a9e2d9b11aba128729,False,0.0,Tests_failed,a9052d671cb517c9ca45bf66a257790d84adfb371a11eddd2f19247f39112ce6,False
42,refs/remotes/origin/pull/62,94e1f18d03fee7d311d02aca3ec0300295cfe4df,b86adad3ab09461aa910a488af42930b7b8854f2,9bf90dde0c7d9a2bc4bb21ebd41f5f0fad3bc4f9,,False,21,0.0,Tests_failed,24a15b3f4f93cde212497619c34885af4e0ba31ced60c3e0d5524c0b95f73551,False,0.0,Tests_failed,39ac15372a3ea298b6ff657aadbd19edb1fabbce83bb07587138e0002fb16b82,False
