idx,branch_name,merge,left,right,notes,diff_contains_java_file,diff_size,left parent test coverage,left parent test result,left_tree_fingerprint,parents pass,right parent test coverage,right parent test result,right_tree_fingerprint,test merge
10,refs/heads/main,5080f3253d0526e8616a4507aa2898b5e29bcff0,89beebabbc33bfc81d13322a086bfa752895ee45,8d0ec07e1cc047c5c15e81b4810d4dc3b21a91b1,,True,160,0,Tests_passed,ddd57d10424156f58a409757f41911c9f60b5a2c2136ad6abc74807f2cde5f51,True,0,Tests_passed,c0b9ca474ec849f5c3bdb55bf28d127b56d1721eeae39262a69299dd156828f1,True
13,refs/heads/main,44ed94f351e8aca22beb41186f054c237ab96bbf,f3f5754f82ad6dbacc4007518cf1c727a3fe3c25,b498157b9b802c5613c44a2feae02bc1bd326077,,False,5,0,Tests_failed,68dcc0bcdc80c5ef4409250697e6f2ab0d51079f5cf79a637120c528ee4c3b59,False,0,Tests_failed,2bee43460ebc0eb6d86ac6162116f306e8d566f958802e5e46ec19deba3b5ddb,False
19,refs/heads/main,30884820fca2970e8bc0c02fd31737e7d8ba86a3,0f107af039e1bf4e617a65287f7c3d6199094ce8,55073af4400f8b23d810014a34ec1dfa4d807a3a,,True,13,0,Tests_failed,5890a1122974cc9bb33afd541eb68e6b82f35942ddd61a5fa171592a922ca1d0,False,0,Tests_failed,74b024d4076fc251f852a0ea25ac76d932287c3e93bac39d6e03a61825977989,False
20,refs/heads/main,0f107af039e1bf4e617a65287f7c3d6199094ce8,f357fb4085d9b8e27c2547741e0bc52a12a7d73f,42456dd727922b34ffe5c9078619586118fb837a,,True,4,0,Tests_failed,c7249a912a1dd262612a19bcd7e23dd710e6f8f17be8173a665afbb0549f815d,False,0,Tests_failed,f176c0c4f904afd682bc7aec91f4a2b14e14362463f4851fae5a3adfb8b833a3,False
22,refs/heads/main,b2d8b5f554fb14229c26156cd5e72ff8432b1c62,5a8d1ed4be3ba0f5f1a953b066acd384cfd476ba,a9b2a1e374688863c7e348deb1003a7e69647de2,,False,501,0,Tests_failed,e10286fcec53833b7f9881a035231ee4e71be1604b5edfb81d8ff2327f035e74,False,0,Tests_failed,dea9cdf83bbb54665a2d1855883f455b2ba8eb42631b5c83c4bae2176b05a0ff,False
24,refs/heads/main,a24d807c7100e5ba3618d9730cf8f4c5994f1b21,71aa8c2c1405cd59824449192e08378b9d6de6ef,dd20140ab4b2528e59e00ee2b53ad9a6d1c4500a,,False,242,0,Tests_failed,f8c05ddd21607e880eccae8c321c7a6ec8c75020bacccd58b692c28a05fa68ba,False,0,Tests_failed,6a3ab61a4c2135079cbf25368cce97228453b3e00991b6e3fa9d4b7d0d59ee7c,False
26,refs/heads/main,1ea925d7d6e4c13a71ac9199d46befc753d2e295,dd1cb153700fd10f924c8e8c107e4cfb07c40bbc,490d22f7d8e82c0f1eaff30cbf31b4a94165da31,,False,74,0,Tests_failed,1af9abff0e2dff783d0701472132ff026f51e106b909e48fbd850961f40130cf,False,0,Tests_failed,6f0c914191268d7850778fbae1db9b733a61db353fa2312b24cb5d20c210ba94,False
28,refs/heads/main,0552757cc12b1173867937f12b6955cb7e803f30,1c86ce8210eb542bcfbd60bbf3823baf8ad5b20e,cf5ddae16a6750866236a3ef5c72531eccb5c442,,True,13,0,Tests_failed,be3c56d53f5aeb672dace83c97e124301c211671cdadd82fab918f69c6f6d91b,False,0,Tests_failed,4781e465da5bb5e5b82225c04f452f28c18ba1aa93f2efb36db1a917cfe87341,False
34,refs/heads/main,fe1cc928081c965309b03e04b3d6c87ce86adedc,9d3af5a5b60186717eaea43133a371e6b5eb61ae,74ad91d17366ec342291339b28d2f59a85c64bd1,,True,29,0,Tests_failed,1a237fda0b4076812c72bcd25a081e5d5faf1eec8a45021c613268b05a471803,False,0,Tests_failed,c5877f2265f289d22cdecc321638f8bdeac85357c485031f017a88a6527ab9e5,False
39,refs/heads/main,acf8a91857902cad893b9d128ee1a09c9ad4c3bf,0d24f4eda1f78a285bca5b70955240b25cb53e2e,b496dffb2303cfd8b7c76875a4d8c232ad6c5ec2,,True,57,0,Tests_failed,3d64946f6be535231ba6875aa8b4db873e38df371fee096cabceab0f0ddc5f48,False,0,Tests_failed,e71585026eed1030914d8801512b373a9aed8153b0f9255bf4062831e355c28c,False
42,refs/heads/main,3c3df57f20fdd73c4bc627990b3873d8b47ac38a,b1a3f46844f9e4bab2658b0bbca2b89c0106d367,e7dbf15dc71c5d9ee6a8f9e96fd32177421f0978,,False,463,0,Tests_failed,5c3a3da6844554d88db202615803f4efc1d8616710c18670e30d8d2555919b8e,False,0,Tests_failed,277a874939e0f11ea909498c1b9b6b8b410381c7ef4f8842a53b2adbba2fd247,False
48,refs/heads/main,a0d493742c8272983685e7cb0fab22289de2a136,5a7e6d5bc1e69c1eaed95dbfe1651e3831286021,107d2e059bcc8f7bade586dfc191cd691f4cd44a,,False,12,0,Tests_failed,65f928936c45f088dff3492746cd7473e11887b4549cfb3427180c56f46bcbea,False,0,Tests_failed,79a9b9ff509715846fcd8a78f43ab2e63669f4159dec59000c12b93bc097c11a,False
49,refs/heads/main,624b68474b964e5d264a6e1bf1d10f6be6685538,9654170fd71078c6564f9092d52ceb89b0ac8736,6d54b4013c4a1a62fde018c9090bebe8cec38a03,,False,402,0,Tests_failed,af9f401944d9c58bb94804b1584a7d847c212512604b150d5f0d13e9513f1a3f,False,0,Tests_failed,20affebe87e2feeaf607ac530f8f3ecb17e19373c5424781b78f8287f27f4e1f,False
53,refs/heads/main,0ae81dc5d2acd052d49d82e98a1f74c867de9827,cfa8d3cf896c9c35502199ae5d0e36a1889e0903,d3a7eba982e1d8a7dae9d8e2205d11a2859f2ce3,,True,294,0,Tests_failed,d617b25339b3e90da32ce28478a9266853825ee720f4c9c0e0182e3fd73e8a95,False,0,Tests_passed,4b2f59e1c489097ff16b4d01dc742887932fcefd3e89f5599fe8c0020ea20598,False
54,refs/heads/main,b9ace8eea7461d909c302fa15c0383dcb36f4512,cc941455a75ce4cc0f2458eb9f284acf86a0e6ba,6273fbefd021535aed6a1ac8442829cf8ec2fad7,,True,34,0,Tests_failed,1ea750f2934cc3a8f24684bfc1ea034a763cc268b8653492f22074fda3ca4129,False,0,Tests_failed,0a818912d6c8bcc4e3ae960db82b8e63c986aea1d91de167bca5503af20c5bef,False
57,refs/heads/main,06943a542df19b5c0878b0081a70f0ac2ec0b0c5,0f5c71450e581eb5cd41f06578830a536533925a,1ccdc08f5b923ab5b91636b1c85172e050591159,,False,53,0,Tests_failed,9c4df89873a61f852fab1040075911de9aae8f493d58d139f506e24cf2cc2feb,False,0,Tests_failed,693ec004e2651e44cb68bf01e4c1137e4c12b6b89c110d80a4a0f2f12d5607cd,False
60,refs/heads/main,6b8ac38ae3ebe05626b3d1736661780553edcdc3,2989b4bbd14129314608cdd3ec4bdc63a84b3a26,eb8fd5c35e99ba3a9a538a1ab6acb09bd1a11dea,,True,94,0,Tests_failed,3d819d34477ae7c200c3b6363a7c4708318be29a36335c7cc679e0ba26b06712,False,0,Tests_failed,f6cdbf36b2c201aceb54358e8d94a92d02de717dd456911bea8f4c6fd2701911,False
