idx,branch_name,merge,left,right,notes,diff_contains_java_file,diff_size,left parent test coverage,left parent test result,left_tree_fingerprint,parents pass,right parent test coverage,right parent test result,right_tree_fingerprint,test merge
2,refs/heads/0.10.x-develop,b33d1d095a60678cb7aefd573f5165f002a56dbf,2b937e2331954f6a7243b05507148e28fc53b678,96e6930839676e03eb34c663ee39a38fc885c70a,,True,35,0.0,Tests_failed,da12e24b336dff663e53d7847001240339b5f618ec7b7036bf8ebc2980543121,False,0.0,Tests_failed,0956a6b73adce2a795ea99a9e0c3aca708dc02e1428d34566dd87b785e1f7263,False
3,refs/heads/0.10.x-develop,2b937e2331954f6a7243b05507148e28fc53b678,7f1827cd22683e854b61ca6dc3fd70874e72063c,5526cf230360a29e920ebc8aceec37f1fa286d90,,True,151,0.9040050287356322,Tests_passed,a6f03f8366159e5d6061acabbbf63e362958ef5726b59dc169de7c44c2be1634,True,0.8984830805134189,Tests_passed,5000321ba3c63a28da2a361de79b3320de8e9bdb7fa00919ed63675c6657444b,True
4,refs/heads/0.10.x-develop,7f1827cd22683e854b61ca6dc3fd70874e72063c,e663724e483b221c2b4789929e533259753e17e9,4db834625e5a42207660064d3773b883663e2310,,False,42,0.0,Tests_failed,a3663ada57c03614138d556d486155bd93b74da1d06c43b94d77d7a48de115a9,False,0.9040050287356322,Tests_passed,a6f03f8366159e5d6061acabbbf63e362958ef5726b59dc169de7c44c2be1634,False
7,refs/heads/0.10.x-develop,557dc7f64caf8112bcf9a2e4a93e5923a0afa2a2,0b4c454e4929b27376cf7647170b7eda141f0f67,1845575eb9e40dc8d59dfa86ab5a657228304068,,False,465,0.9041157440690151,Tests_passed,55b28f85f9374e28d6350c74dfbd4cb31e24dd604c132186db85488f770f9f27,True,0.9040050287356322,Tests_passed,8314fbe3be9c3d0ccc419a4767a987df1d0ea8b6a924b333cba26953e70ec2e2,False
8,refs/heads/0.10.x-develop,0b4c454e4929b27376cf7647170b7eda141f0f67,a0017f094773a8fc9960921077d3c51bab03a7f2,a3671fd83d32bd11f6a4237aeffd72a76ce0f88a,,True,130,0.9041157440690151,Tests_passed,55b28f85f9374e28d6350c74dfbd4cb31e24dd604c132186db85488f770f9f27,True,0.8893500529848111,Tests_passed,de3ccb8a126feb0d01758f2c3bec55924c15c3597f1116bf6a0f4ec1cdc220ac,True
10,refs/heads/0.10.x-develop,462dfb4cb47c28e87efb37d8632033bd845ed3d9,28f9a999c09c0119b65ab215a5ea093e6f7c8dbe,a584486c1c005a50517b0de771bf255121370db1,,True,269,0.9040985079992809,Tests_passed,231ec8bc3c38afbf2aab2cdd33c9e1995584808bc42d707791013156f611c830,True,0.8893500529848111,Tests_passed,de3ccb8a126feb0d01758f2c3bec55924c15c3597f1116bf6a0f4ec1cdc220ac,True
11,refs/heads/0.10.x-develop,a17676949bb7f52c0ccd269ffb127eef4932d4aa,b893bd4e3fe76b131d65badbca5717774ca0bf6d,89c7d713db508530763ca0c40c76431ef8a04ca2,,True,1286,0.0,Tests_failed,ceeed9e60b95828341fd5f904233bc3bd6a01b0b05da2082b8a7fac5ecd586c9,False,0.8709092130905182,Tests_passed,bb415adf3f73cc53b9760bac707b395468c51bdc3151189aca1ac4e5f31a9577,False
12,refs/heads/0.10.x-develop,9cb2c762a0b45358b89fddadfb7508904ab2eb0b,1da23769c3dabd864b3a21895eea93770aa99f49,2f435d5558eb89fc37824e54c9f94fa6e8e1cad3,,True,122,0.0,Tests_failed,241dbf1fa1ebf0848a5bfdc02426d32685c9827225f8c9cbb925b6f9223dc977,False,0.0,Tests_failed,8fbdfb8bf4bf26c666811d0c89982890fcdc24014fc4cf0598221f87aecd62d7,False
13,refs/heads/0.10.x-develop,df6a3fe60269a3151eb3883aaf465a5514477a0b,c76da50f269c61a743c4cc1a348677c1fa66fdf7,da853a5295c55e5431f16367e9c908f790b64107,,True,762,0.8752273045181144,Tests_passed,581a3b1d4cc76da803633b625281bf40d80c48c227f68986d15e5ed06f67e3cc,True,0.8728335485624957,Tests_passed,e1d0bcad483d424ef84b49b896516234757ccb04cd452cf90d54000f6cd6a287,True
14,refs/heads/0.10.x-develop,95c40b1599f15b311e2ba2a0aa88629aada4f5d7,42e4156fab031aeb388e06f2bd3d62d8f30fbdca,52a809b37a9a9a76e76a801421f190136314865e,,False,127,0.8756338028169014,Tests_passed,b11be155e9f5c13b0c9d89b22aa3cb58d06a2b1d47ca3650e6ae961028537c26,True,0.8752273045181144,Tests_passed,00fbbcb7112f0cd52917889e6ce084f69124b71833ff5b85f337e1a9a95b684f,False
15,refs/heads/0.10.x-develop,6c3570db25405204cd6894ae5f5a953bcfae61b9,3a4880ff7857ff55f6ba5bf8269266d2fd58422c,ea8a616e6f1e8f6c786c07067eb47c2ce4e97832,,False,2,0.8709723614492338,Tests_passed,ef9d93db8691b61b5abec4bdc86cd3f2793e4f2e7ca26a1258e0817f1aa3847b,True,0.8709723614492338,Tests_passed,ef9d93db8691b61b5abec4bdc86cd3f2793e4f2e7ca26a1258e0817f1aa3847b,False
16,refs/heads/0.10.x-develop,5bcfffb1a72cf036aa9a19ee02b49f87863a9934,fdfa6e56fc2ac3901224e9a2618c07d8063de2e5,283edb2d77a7fb66928f290d46d0b776ee9d689c,,False,63,0.8735994141340169,Tests_passed,84534211ff7dd9c9ead8d32af18a8077de07bab5e5ec9c7bad5a31c444b16bf2,False,0.0,Tests_failed,4fdced1288623bdeedaf44d18ff48bf32381ac50711a1bd5c5cf0fc8905623b1,False
17,refs/heads/0.10.x-develop,312008dde47c0898a1c919460fd2c7e468a4290a,477ef8271db66ffc7b0fcee758f5c9de91f9ffca,6de4524d66a836d4ced4e8000ce69b10adb0004c,,False,2,0.8735994141340169,Tests_passed,21660ba8979992b0d2c7cdaa95acb81d8836d3fb0b48bf83e33cc5a0547212ae,True,0.8735994141340169,Tests_passed,21660ba8979992b0d2c7cdaa95acb81d8836d3fb0b48bf83e33cc5a0547212ae,False
18,refs/heads/0.10.x-develop,15193c8f28c1605de53c0717f91511ca5517e3e4,fd78062d33228c439fa17c0887b18e49c59c8477,c61777098216cf5d8391d69cc8aec415d12566d0,,True,147,0.8735994141340169,Tests_passed,4aab9d44b898ba5df5ab8e173c486007a78c0d51a644ad0c7c75a8b717a2aec9,True,0.8479934843773138,Tests_passed,a1abd535e15561a2d55b376052f57d8c5887dbe74fe0ebe9db2f2e9ae28ab332,True
19,refs/heads/0.10.x-develop,e848f3f1994edc08b09c5896c6f335fa4fb59daf,537eba24f2edad674f018c3edecabacbf27f1daf,9f839fe73a3723a30ef4588591f446575885ceb7,,False,2,0.8821891655397343,Tests_passed,d3d4611fa8d89c4b970aca26ee5a370223666af988b3ef713f59e7e6c063b0b3,True,0.8821891655397343,Tests_passed,d3d4611fa8d89c4b970aca26ee5a370223666af988b3ef713f59e7e6c063b0b3,False
20,refs/heads/0.10.x-develop,72a96dd27944f2bcf07ac82e09b79deaedf5db1f,84c3600ad825c3a77499887bd2b2759f54faa92e,e74816e1d8f7569a32a456112be4a9c23fefe856,,False,2,0.8827155551997438,Tests_passed,f8ebcf2e9ddec134369b7053826d13dddbae02b21127dcea847bb76456a5f2eb,True,0.8827155551997438,Tests_passed,f8ebcf2e9ddec134369b7053826d13dddbae02b21127dcea847bb76456a5f2eb,False
21,refs/heads/0.10.x-develop,910b945cc855361932b45a7d8a526bd7e073a9c8,ca218f868a59faba89c45f809311a339a7bd0e2c,6b20ada7eb6e5346fb23bab9eed704b932784093,,False,2,0.8806916426512968,Tests_passed,95fbffac31f967274edbb4401a845b78bc854bc69dce72ddfa1adc7fcd881d75,True,0.8806916426512968,Tests_passed,95fbffac31f967274edbb4401a845b78bc854bc69dce72ddfa1adc7fcd881d75,False
22,refs/heads/0.10.x-develop,e8cc0fb3e8afc35ec4c3bf38d729f11c00aaf398,2d354a53f4be193703acfc88ddb058b91857f1e0,874c1d4dc2093b4dd3e01f7e91caa5e76e1bf542,,False,17,0.8788431258805005,Tests_passed,bde39fee0f390a2856832dce4759f3109e9ba8b611fac9506d6957127bcf9148,True,0.8788431258805005,Tests_passed,59812407a5f653eda9f93e08043e3b24820ae1f7aa760a1a4e0a95b5a8f098d9,False
23,refs/heads/0.10.x-develop,c921034dd08dc0d34b9b2ba6ec0b5f739b377d01,a49cebbb9a6cbf481b8b0fceeb7f70c813e2b28c,3ae8af4f31e63696868881d4691d50e065e2f460,,True,866,0.883069857811534,Tests_passed,9bb0f20ce5fdd464414e909c9a30d20975bcf4c866f56de7f844d0f733802c6b,True,0.8788431258805005,Tests_passed,35b00caebab4907ca12cf5472bb5ff55489b3499099b00aa2243288b63cfe309,True
24,refs/heads/0.10.x-develop,1c9e125fea9b16dc25b663f16b2d6871936dfdde,7f3335406110a749a3580d42d49ad6d19e03e5ad,47710ede930e65d5aeed2cf848dfa72ea91f9619,,False,2,0.883069857811534,Tests_passed,80a87940b9e2f58907d6b9947bd35d50d205f10efda9001b412d596ede40ba29,True,0.883069857811534,Tests_passed,80a87940b9e2f58907d6b9947bd35d50d205f10efda9001b412d596ede40ba29,False
25,refs/remotes/origin/0.10.x-develop-issue-155-parameterizedRegex,1894b180ff4208944a66ca25117bdf473634094c,53c22bdc0cd77df37202b608ea0fdf93421608dc,58fea6971f68b3a9c8db56cc0c37b0f442d35748,,True,184,0.8816500959358102,Tests_passed,f6e693efb2c8a37615b3b84e818b027108460fabca802fc19bad54488b2e62f5,True,0.8970305676855895,Tests_passed,629bda7661ad53a95a57a24ce96e11c1f2ddc8dd88ae93167c9cdf1830e66c34,True
26,refs/remotes/origin/0.10.x-develop-issue-155-parameterizedRegex,375872e0ee3d4eed1c469f8b5e227337aadd8faf,64b18fb4b90672140f240d5af9f2f8eceb85a25c,a033a57afdfc061d541bb12fdbc737c260fe5f32,,True,627,0.8910873440285205,Tests_passed,5d9c987b53b8dd8de0561f49bcc532ca0bd5e05ecea3cdd29c9d9cd19482192c,False,0.0,Tests_failed,ad57912f6be7241a453d74d4fb7b8de2f4005d69efe464a7e2b02d6112fe58e3,False
27,refs/remotes/origin/0.10.x-develop-issue-155-parameterizedRegex,64b18fb4b90672140f240d5af9f2f8eceb85a25c,63a2bd5ea989ff0d602ec428f6852ffd587243e4,5e081ae71f7e1ab8326aed77612a97c983c9dc06,,True,598,0.8910873440285205,Tests_passed,43ee12ac62e63fe404b433ef2b46bb3359ae2ffd81d8afdbc29eab37af66b76f,True,0.8984830805134189,Tests_passed,4f35e9d5fd84f3d941f8990251addda2e642bee0e558364baa012cd6c9e14eee,True
28,refs/remotes/origin/0.6.x-develop,86c73e2ca353328aa5ab6d84c3c9bc89b9a1bbf2,180464c36785bb7ec499915e954ccaa8ee0c6622,74f2a6fe90ff5bee84140f8cfa0b4faf777dd60d,,False,7,0.8717948717948718,Tests_passed,1917b66211563fa1b3f449d01636fc146998314a1dc379e31d56142778ab18e5,True,0.8714896965524025,Tests_passed,cac08fd1f28c879bd7cc7a1dbec10393d539795213778e2754cc190fb0b1cabd,False
