idx,branch_name,merge,left,right,notes,sampled for testing,left_tree_fingerprint,right_tree_fingerprint,diff_size,diff_contains_java_file,left parent test result,left parent test coverage,right parent test result,right parent test coverage,parents pass,test merge
1,refs/heads/jboss-fuse-6.3.0,6486001fe8dc05eee3d2be9cb3bc7c28c8360283,f68b1f326f796b1fec0002bc4af9f4494019d9fd,dc8e3dfe966d8664d08516db3a3564e973a104e0,,False,,,43,False,,,,,,False
