idx,branch_name,merge,left,right,notes,diff_contains_java_file,diff_size,test merge,sampled for testing,left_tree_fingerprint,right_tree_fingerprint,left parent test result,left parent test coverage,right parent test result,right parent test coverage,parents pass
55,refs/heads/master,f668faee5a18356b3165aeba47ccfee96b2b9141,85d1fdc58e9261835ea83a3ca83705cab9a0961b,7fc5c124a6a74db0a556f81efc2cee31f4d7a217,,False,103,False,False,46ba3f47451f4b433836d0f3c4501a45a0c376f5828c2932580e9c7fe52d83da,6d5e102732e8a5e952bae25c57dd8bed527681abe3e5c7054224d1ab363063e3,Tests_passed,0.0,Tests_passed,0.0,True
57,refs/heads/master,457893126dc7e209d96c2fbc7823bd52e4ee5acd,03ee0c96c5c2881adcb58c879fe332e6212e02e9,778890be53f534ed0d2026d7f0485916e4b22de2,,False,28,False,False,db428f93d992d32f73f493fde9cbadf75930eb13d269350c216ded7a17f6b0f8,af37caff109d58a37e1033c1e75bb7ce0ecdbdc3fd234712cb38fe03f1184047,Tests_timedout,0.0,Tests_timedout,0.0,False
59,refs/heads/master,2fd9ab57e415f0ae45e1ae45a2d26a8d3c622772,9654423e05317adf0716b5b2ef204c1637b8f9a3,b70e642b543e9a05ac7e2c4209e4dbf945a43ddf,,False,29,False,False,,,,,,,
61,refs/heads/master,4945a4b7cd4b2032d9495525e8d4cb7346a94365,bb4221c5cb16ab38426a6cf1e3af14cff8cec4c7,60c992c50e7af0b6a485d5ef96ba7632de0cfa1c,,True,277,True,True,69071d7d192ee35cebe80b6299fad3824b1f91a27180e60c0e5b0572eb5da20d,eee1ce3cdf41d061d22b1ef03ca6037b0f7df05635feb44371b8f3b97264783a,Tests_passed,0.0,Tests_passed,0.0,True
64,refs/heads/master,c329e61fa2f58223c25ce00b216e9c29420c47a5,5dfdf078100dba845bbd994fca026046d2834360,14c0f07a2b2aba886b486840c1041a9054674375,,False,61,False,False,0a988fa40261d993c3c62276c57909225ff7dd9770b40eca7d598c27ae9f534d,51aadd872a83e26b15a44deaa0b21c9cab800db3d3a9c8227103edcdb11e0cbe,Tests_passed,0.0,Tests_passed,0.0,True
67,refs/heads/master,b28785dc0e14013b4c718726a582a790bbae7888,64c1b52738d385d5e033ffeee86497258d300014,588071c6680e9134eb8c79454c2167067b9a78ce,,True,169,False,False,12c9e20b7a29dec8ea70275eca0286c52fc252717d89c9a90c71872d3acde688,faa517384dbedc6b4f1fb99a55afa4e5f539447073f0133fcd83738a3843eede,Tests_passed,0.0,Tests_failed,0.0,False
70,refs/heads/master,ac2493f50491b7ec2f7fee0e6d18be157cb99d84,0d2e54bf0f43ba0e8ee4a7a13066090bda499253,94a74ab2afd531cf4a151942f45ee0974e548c85,,False,166,False,False,08a92cdb7341476e4572d5936c79b5e46844de3c4b03fc79a6e7b1cdba4f67de,1dafca4346472fa188e0806a2a78a561371798a02a8081b1171fcc679c619d0c,Tests_timedout,0.0,Tests_timedout,0.0,False
76,refs/heads/master,6fb9481b61e37587d9a5b94833a4b1156cd09240,445c8f846f5ddb1958194265a178243827320108,27056ad23a06d52dc53cba3b7bbcd42cce7064e5,,False,23,False,False,,,,,,,
78,refs/heads/master,796d6871be75225a9cef192e6f5661354923c9a5,4cdf06d83e4bbf00c32a1a66fa2e229961611e43,90d758c1be7750bbba12654fa3985c944885eaea,,True,24,False,False,8451ad2559e8135d0ac516c272b851aab3683a1c6faca6c6309087bbfe36b1c8,3c542c7230fe0a08f23de12efc26582d4718159a0efab8775317a1c2a99e025a,Tests_timedout,0.0,Tests_timedout,0.0,False
84,refs/heads/master,fadf38ac56cd8518dc89b9960f9f2c1fa529810d,2b85956b49bf2f0fa105b7ed2a1452c37bb9c78d,291df63890281af1adb75c7a6ea46130c872c684,,True,397,False,False,366c1c46e8b0804d1a3dd9997d17567828e89cd8dd3986557557c002582bc261,4ae4e0b9c8630178ddd5b2b1f23e1b051030093ca084b62d1f089fdcd7eb4ade,Tests_failed,0.0,Tests_failed,0.0,False
87,refs/heads/master,8f0098071484b5ede5126a04bcb9ecf8757245f7,bebd2b6166bbd1c1c28c790dc8398f991186d786,aef1cf6e6cf2636517a2c4b04daf903a7d5efe71,,True,54,False,False,f5d82c756b14d495175b509f18108676e93d708ef96d9e525cb869e2a9d067c0,7b93ad61092bcb3c1c570130a435f833113b1cf1e85c012f6a3d95a99dc9d58e,Tests_timedout,0.0,Tests_timedout,0.0,False
88,refs/heads/master,bebd2b6166bbd1c1c28c790dc8398f991186d786,4f7bdb9eaa0f49a8f08244794ac41730c18e150c,293031d0cf2bc6c222f29ed3b244257680e60a9d,,True,140,False,False,da7a05d54e59ee0d609f2ad201f3b450b3cdb4791e4141ef0a7d22c170df16d6,f5d82c756b14d495175b509f18108676e93d708ef96d9e525cb869e2a9d067c0,Tests_timedout,0.0,Tests_timedout,0.0,False
95,refs/heads/master,70f6be9c8e30dfd22102cc7f02c4327d6449d2ac,559d56abfb19ddd7940836ab9a524d64f6564e2c,9dfe2bd673f4b7a6d180eba6d904b0bc24d2064a,,True,322,False,False,5455b0f40828e8411f0b5c67c3092160b0c867c765dc09a79c0ac12263db0396,11aadd5aceee96da7fa53abd664981ec5df8b14c5cdbf1445563c10cfc47da99,Tests_timedout,0.0,Tests_timedout,0.0,False
97,refs/heads/master,5101e1c68d1ad8e0884b8fa5abf3932f0cc53847,c642cfc2bb78a703a3c24f2c329b02f6b05f614d,663deda64d93477fe87cf0171a56e118b72ed415,,True,263,False,False,e0c5c885dda07d095a8dd86f5928ef30101ebfe8f2a0776b870f8d3666ba1f3c,14af5831f44247cc277fddca85759739a583f48b643f88643d88dff8a109b90d,Tests_failed,0.0,Tests_failed,0.0,False
102,refs/heads/master,64d04ecc3c9f2062e3c2427139ac26af983fd16e,1b209fa22097307fd9da27cc96768e0241b4cb99,7ad44db04704f7ca4a88912638f8ef97f93a6ed9,,False,17,False,False,,,,,,,
122,refs/heads/master,5dd58c019e91a1dd171b976012fe832c713b2518,fa1ca05a310dd4e26c304f782d40583d3ad2e466,91dacbe696a0093860c706fe750722effeb7a334,,False,145,False,False,,,,,,,
126,refs/heads/master,9a23edb6eef2a2559b57c0f52e32a06b8f1087ae,092ba7988144ecec17dc872a26b13281e455c813,9538733dcc02656c14cfd8318a8ea4c9c5aaf352,,False,41,False,False,1c77b836d0340d6501c6607a741041e583806de3ccec4aa06e2500d71c1582ae,7901b0d64c9bb9688dd61c1ad848816b68780706138493a416eae1c154c9ee83,Tests_timedout,0.0,Tests_timedout,0.0,False
127,refs/heads/master,092ba7988144ecec17dc872a26b13281e455c813,03ec1bd7f279f88106bbe057ff7b5e6b2fe1b331,6504bc19bac6bd9c2f64ec9aab5459e34b06e05a,,False,496,False,False,995c3ae64139abe550cb189086308184404fe3f9d8e100ee715b598935a521c4,ee5b2d6bb43432fb7805534d2a599a96e69b328fb9101773912513a4544c4e85,Tests_timedout,0.0,Tests_timedout,0.0,False
128,refs/heads/master,9d12988893124f4d43b371e20ac1ab7abf313cd4,03ec1bd7f279f88106bbe057ff7b5e6b2fe1b331,f153f4e79cc76c0dc935158e6df3a584c88f692d,,False,839,False,False,,,,,,,
133,refs/heads/master,03f7b224734fe913e9ef503059eda61fa36da972,49ae6eee298d40c3358ecca34a9cbef478a8ae68,f162fa94b6b168bf943e75128cece8bbe97062f9,,False,2,False,False,,,,,,,
136,refs/heads/master,577b2f97b980a2a6454a67c9684debb661d8ca79,31da81c85c3df04d836aca5035742d5b008f40e1,47e2a295862aa7c4a88f763cf71b4cbb98b49b22,,False,2,False,False,7f07434c81a1c1bbf067e91e0fe4ca96ef7c1abb025d2252fc23fae7e9d01200,7f07434c81a1c1bbf067e91e0fe4ca96ef7c1abb025d2252fc23fae7e9d01200,Tests_failed,0.0,Tests_failed,0.0,False
139,refs/heads/master,0d0601a4f06c794d0cb37d3c69c2f239c4e34e11,ad9f0bb5b28440f48b0b3d9c2c226c36514497eb,3a732a60560b3d70c5891c3c23a2bc74263386e0,,False,3,False,False,7f07434c81a1c1bbf067e91e0fe4ca96ef7c1abb025d2252fc23fae7e9d01200,9d522a6a4fef4db5daf4617e8a4760ac1332e3e98344803ea2e88b51703d512b,Tests_failed,0.0,Tests_timedout,0.0,False
141,refs/heads/master,ad9f0bb5b28440f48b0b3d9c2c226c36514497eb,7e0d25968117daed8f06147b91235b1a9b1c901c,fa8f5b1776279bc08aa6efc7c30c246982d4647a,,True,4066,False,False,0e019b91c7eabeb3caf05ef05e831b63acc4d50e1c9b4536a1ad0c82508e2978,9d522a6a4fef4db5daf4617e8a4760ac1332e3e98344803ea2e88b51703d512b,Tests_timedout,0.0,Tests_timedout,0.0,False
142,refs/heads/master,4dfe36f930bdfebe7476513fb55d2c2e09b7963e,42a332b3da63e335b152684a845d53687b7bc730,1560b849ca4972e7e146d5d1de86fe5194045bb3,,True,4063,False,False,6f03c179d9e3bc92962c266587f29e913bf5f3859c2ee922880d90ff8676b9d1,08b328f9bf982445f7c9cdaf36e886c9d567771228ec43f867e7449786d81817,Tests_failed,0.0,Tests_failed,0.0,False
143,refs/heads/master,1560b849ca4972e7e146d5d1de86fe5194045bb3,426e3f9050c872a3d1bcfff357b62691a4e8d882,ca0edbecb58fae6647ab20c59a6bca2fbb7daa4b,,False,7,False,False,,,,,,,
145,refs/heads/master,69b43ed96fb1d4e22216b2ddff60e82bd024cd23,2c86cd919ab160c5cdb0a08ab62f222b67250514,b95d095ef8fc9614053cde6d0c6afd4fb428c737,,False,33,False,False,,,,,,,
146,refs/heads/master,2c86cd919ab160c5cdb0a08ab62f222b67250514,e822cf8f309524487c97430a119c404144ad8a94,8461ba99a048858bd3c596d22cdf5530080e5246,,False,3,False,False,3dc5f8856a995ba9395a840b989fe403fecacd02228208d12c707c135475afe3,9c32ba4a134dad325560d0ddd23bad909cf80a2e5118a63906c71f888c8a27c0,Tests_timedout,0.0,Tests_timedout,0.0,False
150,refs/heads/master,45564ae8ae97684b29b8da68740bd78a5eeacb5f,3e54677631efc76d8030b4c48e94191215956f88,cfb7d02c04dec24560525e4ab0b29445f98c0a7a,,False,101,False,False,,,,,,,
152,refs/heads/master,2869be112f1ce8a6a603b8afdee31e1ad5eaeba7,856f34a7f53329122858163eac1b1c9fcbf2aeff,8a270babcd809c56bf40811a1f0cb897dff97de0,,False,33,False,False,,,,,,,
154,refs/heads/master,399b13a03490e2eba336627583f9bd36e8379857,862f91cf24afba7a3250c5a79417eddd2d6fded5,bfb39ecaedef1fdbce0042cdb8b45fd9aa956fdf,,False,28,False,False,,,,,,,
155,refs/heads/master,862f91cf24afba7a3250c5a79417eddd2d6fded5,7f24099bed71b8169acd872407c58baeafaee7ef,e8a4de47291dacb33120f581358936c06b3ee5b7,,False,86,False,False,2a888ac00032792eef921a23c64cea084aa234224dc613c3362b288ead5c99e4,2185dbc9108af0201846cdf229c57e20ed2ff470686afeed43607ae35d9a6c0c,Tests_failed,0.0,Tests_failed,0.0,False
156,refs/heads/master,7f24099bed71b8169acd872407c58baeafaee7ef,a68600bf970a339aad207773f4bbb6a1a7c5c8d8,9a94f66627fa589968ff11744ad7d6c83a6716bb,,False,163,False,False,546ed0514fddc74256599695d17a06c0ee0df67893cd6e083a43d43827df0a20,fac6b5d9c9fba1f0d6d94eefcb855236a5a126193ce564c83f7233cbe52ecd7f,Tests_timedout,0.0,Tests_timedout,0.0,False
159,refs/heads/master,58c3b4ada78c58a8ffd0533f7617e10c4dc9f270,1d31dd520cfe5bbc123748465b23cee1bebf3fee,790f51ffffd76c4e8abb45f8e13d3c60541b0301,,True,201,False,False,c5578d9cb1f590abec8b6e02143597d63e3feb2b6166f21e7c12dee8740956b9,5181d97379891eceb7aec494c7add64fc98749aea6de0bf1a8a0ee3d0ded6883,Tests_timedout,0.0,Tests_timedout,0.0,False
166,refs/heads/master,f107415c2b0dcdff3cc1901a714ed84f2bdc7c55,2fed14e1689943d85c7e67f4962fb2be4217ed99,c8820eafe7a484eeb69fded8f9398f12148852c0,,True,2914,False,False,b8e5d2552f279c652f006f79c743b36f17c826ae492bb001e12cab95dc091100,1287ec827e387d23c16caebaad042fab507b5972722e05b0b9b7fb96bc9ce764,Tests_failed,0.0,Tests_failed,0.0,False
184,refs/heads/master,d39ecddaeceffae34500f3a3cbb7ec558d6323dd,45aad68f56a1d7b6f9a94d1bc63ce693827b071a,2519c38270304acb636094e194367fcef72c3f79,,True,342,False,False,ecf39f9d5119c4cbec051be118b44f4d9949addc16db47455a879be91d26db41,307b5927cadbb3aa1be339eb7f4933386d5ca0b9112f892768915f4293a26361,Tests_failed,0.0,Tests_failed,0.0,False
189,refs/heads/master,1410de50386430126a3379434ec2eaefda2535ed,f4d35215dd74a520daaf54381b1a72707f8e9314,21cc878ce03fb58082872934a5b3ece9f4b27056,,True,328,False,False,99b46dfe846f94d353f487242871e470919806b2dae589f486adf5a9847686fd,eb8cf1ad22579c5ef439ead93635cf06e838061c2c244edef7bd15912b2f8bee,Tests_failed,0.0,Tests_failed,0.0,False
199,refs/heads/master,5a9e28b19036440f429550542b760a3e1ac47805,632453f5beb1eb1558bdcde8f3fa1e875a203685,dc2910d4ef2139dfd49c19cce3130ae3722d1932,,False,572,False,False,46b79081c836db20cab5c181a7887f103e583da8ddaf4215ef5e8aa7261353f1,a6845d27db772600cf23d0883f91ef05b8e73aa243a3316e0e1360fdac5b3dbf,Tests_timedout,0.0,Tests_timedout,0.0,False
200,refs/heads/master,632453f5beb1eb1558bdcde8f3fa1e875a203685,eb4b95da16b9bced60edfd3d137aadc64b6befb5,70fd4034dbca59a0ad133e0fa0e526f838f64c7f,,False,584,False,False,,,,,,,
201,refs/heads/master,eb4b95da16b9bced60edfd3d137aadc64b6befb5,d4035d3a7fbe1447fd9cc4c24dc60a00353477fa,123350384dd578b564a36685bb405902b5dd3ffd,,True,378,False,False,5f670ec6cf1e3ed090b37ef9522d93a2838a4888389de19830e51dcc847d9875,32e04ab0c6393215830b94ae0234654e49f5c781ff466603e176850a77fa998b,Tests_failed,0.0,Tests_failed,0.0,False
203,refs/heads/master,568b979f7b11d677e2f3b0b9573598aa140b54f6,298e0bdba865305d1f8ea3a81e5ba3863d569a67,8cfefbb29cdd4022f1178b8f800191ac75f92da5,,True,186,False,False,ddf788fa4c0355c128521b37fd75d6aa6b74ddfde1cfbc0346a0828ec84292da,16e0ab843eb397479726bcf9c0074363ff2fc2d87f86bc6a3ef1997d1f6f4891,Tests_failed,0.0,Tests_failed,0.0,False
204,refs/heads/master,298e0bdba865305d1f8ea3a81e5ba3863d569a67,f5caeebc4d111e09b21d6edf890e08ba0ff9749e,a959fabbaa7f6f94014e1251b3a24dab1efc3137,,True,804,False,False,c9d67bd4f392a1a64e5e01f35bcdf51ed52093246fd27923093d02161e01485e,e7208697ecf6a7de94f9000ef80fd600c079558f67ea6f3bba670f0378ee83d2,Tests_failed,0.0,Tests_failed,0.0,False
205,refs/heads/master,f5caeebc4d111e09b21d6edf890e08ba0ff9749e,b985bd75d148dc3187711df40c1c33cb5f9064f9,139f734f18eefd6b95f4ad54f745c21c54e19ff7,,True,800,False,False,6561500f386a571e3a1c7e3b8aefbde6272253160c8d3daf73cf933a4e5da824,9baa694e90868203b859a28ecf8fa2a70ca420cb9604c4e4432e21c32897d255,Tests_failed,0.0,Tests_failed,0.0,False
212,refs/heads/master,0ca655a69f8313006786d8a4cee2cff0082b4c46,da96f6d32beee038fbc1096e6f892b6413217422,e9188d7dcb82aed78ba39ae5a9a6f1b1469d83a6,two initial commits,False,378,False,False,2469a36096d8b2c05af325937b928657e0b387ded98bcb5e13a294a7f3c19fac,7a7a25f1ae51767e04b6e8d6317e8005f5b54191e84218b20d06f3e3f69c9197,Tests_failed,0.0,Tests_passed,0.1954837766734873,False
213,refs/heads/master,da96f6d32beee038fbc1096e6f892b6413217422,c0b02e3d92e51a3503b177269336ccabe4e6c09c,e55b1e18eb495b05fa8b1d8eeabca2881d1f8558,,True,49,False,False,c6c4a1a17a1337f4d0134994526bfb625cbfa0b2156d23e22242d171022898a5,94889ca8beca97569a2ff6c6019d35d66f052140f0e13d100682d9555de6d2fb,Tests_passed,0.0,Tests_failed,0.0,False
214,refs/heads/master,e9188d7dcb82aed78ba39ae5a9a6f1b1469d83a6,ee712b54831d367ce1f3db8d8c7412bced103b8b,8c21d61896a0a13fd98857d74336a058081ca72e,,True,121,True,True,bc22523b300758b1ad143b146c78c17b21a6d02f236d415147bd1098e575a3ab,58a3b3e26c9a9461015ea43d5ea78f2956a2e6475728bce2c390112a5ae68145,Tests_passed,0.19307109346806206,Tests_passed,0.1954837766734873,True
215,refs/heads/master,ee712b54831d367ce1f3db8d8c7412bced103b8b,ff0bd0f9e8c4aa9b463eddd8c2f6ce38b3d9a985,c5d3d91ac840f60c345495cdb85a5089468339f0,,True,58,True,True,ba7648ea812040e28161bacce3e83c6ade094f2a4182727fd9cbc4beb747982d,78df376f4e93a0a46ccb1ea61467ed642cbc4cf25fda0301a0345ddd80b2db1e,Tests_passed,0.19307109346806206,Tests_passed,0.1847810377222142,True
217,refs/heads/master,c0b02e3d92e51a3503b177269336ccabe4e6c09c,05c66a2bb2638f8638fc13c78f99fff632a86e59,5093c93dbe64e3a05ae749de4e7a6b33fe656d99,,True,191,False,False,e8289139774133442892561bf38d74cd553923e0b215828573d6dfe962c0044a,18e4e4349e3e0fc16040d76ea12bb2813103c833c8e425a07c3274a6024cfb21,Tests_passed,0.0,Tests_failed,0.0,False
218,refs/heads/master,d1a0611d476c9551f8c91e5eb4de9b36bbde00ff,9890a43e6cac77f00348d32c1eade4a670849ef2,8a3656266d863f522e7946c650c1a6713b671123,two initial commits,False,9,False,False,,,,,,,
219,refs/heads/master,9890a43e6cac77f00348d32c1eade4a670849ef2,0f60a91ce7b498529e836bf241a0cb65f3016728,e25cf1819a277b496b6e3464ab19bda24c7faceb,two initial commits,False,2,False,False,6ff15ccb1144fb1a268b872180ee39a6879d29047895e4f887d58910cbe600f4,dfe687a7c38bf9360589351d3c216cc1194844671f8ac6875b30de0df2e311ea,Tests_failed,0.0,Tests_failed,0.0,False
220,refs/heads/master,0f60a91ce7b498529e836bf241a0cb65f3016728,c4829b5b068468a2eb81c19bfbfb4655b8eab45a,59602cfca1027bd93c55195367c54405f2ddc683,two initial commits,False,9,False,False,,,,,,,
223,refs/heads/master,855c989d888a5e58b1cd8c9ab805d11b2e77b543,3e3f85e81898f9175f526774e546f85f6dbc6522,8505c12f8cddc8498c622cef2fbdf5362bf58367,,False,107,False,False,4e26c2737644cfebe31c2c69ea57dd84c8e0566bf2f98281f41b0c2e5d2acc15,659a79af3a86e10f342ab1bd65b89d96a2397386f034c83e2cdda4abcf3078d9,Tests_timedout,0.0,Tests_timedout,0.0,False
228,refs/heads/master,2b0351eb18a602ac6cbb08167c0ac35044c6a7e6,e8015123f3d605fb625b023b06d8a359b9cf74fb,d80a036b827ee208fa070df3a2d8cc2a948ffe41,,False,88,False,False,d1c3529901e0baffe44028406f6f1e3f46fc04cc37c6d2e3106dd26fd7814474,223f3d08b04b4e57135802bb0f4e4260e2f0bb8393adf43c86eafacbaf9cdc1a,Tests_timedout,0.0,Tests_timedout,0.0,False
229,refs/heads/master,710a9056bda72b173424d927eadbc879ca5844bd,75701fa68d251361ec600207a0c77d043b8ea1f6,a85b6affa8ce5362062cbf1beee2bd4d0ad63f7d,,True,70,False,False,f0b9484d9a6c3a0e6d1289a2a2179cbb7a38633a8a2f913d8f429dfed7c08bac,374ae53b4eb47bbe4423e02a6b85da61a5fe9225242d4f6eb7a4a6b9979250a8,Tests_timedout,0.0,Tests_timedout,0.0,False
230,refs/heads/master,75701fa68d251361ec600207a0c77d043b8ea1f6,451a272ea1590ea585e9a1ffb7ce4567068fc089,c76c5eaa28e4d31a53b4d464481bccd41c04f5e1,,True,110,False,False,d07915e786dcabee0454238114a1604775d9c96b448c0be0f34b07653173147a,703927f0b7033d670899e71291134fe921e2c951d9235e8c7541e9ffbdefc745,Tests_timedout,0.0,Tests_timedout,0.0,False
