idx,branch_name,merge,left,right,notes,diff_contains_java_file,diff_size,left parent test coverage,left parent test result,left_tree_fingerprint,parents pass,right parent test coverage,right parent test result,right_tree_fingerprint,test merge,sampled for testing
4,refs/heads/master,73d4675278db926199a781853ef673a0a09133db,3463c8575aac5f3b451c7a086e5e20ada83f3c81,2741158c38b1a0b42dbfc785a3de24c22716dd5c,,False,213,0,Tests_failed,3f31a8ad6680c14db5605492fa6870989b43455df1119b9c8c3fc541d2406af3,False,0,Tests_failed,769bf3e6ef0ef6315d0eb4de07fd6487c06fc6ee012a8b0adfd79ce1bbe59616,False,False
