idx,branch_name,merge,left,right,notes,sampled for testing,left_tree_fingerprint,right_tree_fingerprint,diff_size,diff_contains_java_file,left parent test result,left parent test coverage,right parent test result,right parent test coverage,parents pass,test merge
3,refs/heads/master,a88f3b4218fedc1821a9cd0b1845612d9f128729,9b1868a6b108f40747accd73da0c556879177ba5,4fe219e8e17b782c42e18372674ad1fe08638c41,,False,,,7,False,,,,,,False
4,refs/heads/master,4fe219e8e17b782c42e18372674ad1fe08638c41,02ed3227f5362bd944d3dcc215052be2fa87ea1a,74eefcdc92b32936b3db319cce1b10a5cdde5c20,,False,,,7,False,,,,,,False
6,refs/heads/master,4d5faa4e1b813f99b825fe451bd67a955be95d44,5dbdb37be7280af6ce71ae80876d3a337419b694,f701a2275ff86753f0dd603bc142a1f89f483197,,False,,,5,False,,,,,,False
8,refs/heads/master,5d179593742c20e15d9f3492d435806f6a69b821,0d31058ccdb3a09fa996cac75d45031223d8493f,be86edc3cc956c5c29b4274fd8f06ea8322af738,,False,,,3,False,,,,,,False
10,refs/heads/master,cd2c22074de705a97239da220de3d29b5fcf75f3,712fdab846cba7906a25ac51b2c7792b0e3f1ceb,c3d3620796b410f81fd7436264006c113cd439f7,,False,b594aa1f8e9936d89e5776ea03ea5aa111bcea9be26d2041ef5b6df49ed503ae,a8c2b0497639ca079ad1dc5e1227593b8e337d9199dcdaafcf951555872d35c4,58,True,Tests_failed,0.0,Tests_failed,0.0,False,False
14,refs/heads/master,600e79d83a9c5e115cce09ef0ce36e9884e39adb,ff55c936751070ea678e89b2d699faf7e6d4e293,c181dfa19d9b9a7d76f575d1176c48c6feaa93f7,,False,,,2,False,,,,,,False
15,refs/heads/master,c181dfa19d9b9a7d76f575d1176c48c6feaa93f7,c179c0094c10ad1dde52b867aad9d973feca1f4b,7a8ebab3979fa5422dbd5e21f4fe4da3694a8580,,False,38be64e12d4f1daecf6b5975d5c9a154c43703efecd97963db1af2fbd7203323,1df0bc5aca2a2c243642f3c0420e92d3ac791312ff3bfd1158fa7e2e6c4b01fd,35,True,Tests_failed,0.0,Tests_failed,0.0,False,False
17,refs/heads/master,c179c0094c10ad1dde52b867aad9d973feca1f4b,164c56990dcdfc916291bf19b64567239fcd9caf,62c8de1d8401f4d7d34be636eb67decd59dbae66,,False,6dbbd68f9e09c3f37b0a548e40b0b64ea3d7bbbdc829386f1508150d8d966b09,1df0bc5aca2a2c243642f3c0420e92d3ac791312ff3bfd1158fa7e2e6c4b01fd,51,True,Tests_failed,0.0,Tests_failed,0.0,False,False
18,refs/heads/master,62c8de1d8401f4d7d34be636eb67decd59dbae66,26f2e0afc70ebe0a17109989a457755f3ef9e758,8e1f96c648a6cc0d31a053ef6441a9a9e972c5e9,,False,,,18,False,,,,,,False
19,refs/heads/master,26f2e0afc70ebe0a17109989a457755f3ef9e758,4ea124f816bdcf0c7f7f134c6c1b5809599c7c84,9bd485145f796fb86092d4ebea065085fae0313c,,False,,,15,False,,,,,,False
