idx,branch_name,merge,left,right,notes,diff_contains_java_file,diff_size,left parent test coverage,left parent test result,left_tree_fingerprint,parents pass,right parent test coverage,right parent test result,right_tree_fingerprint,test merge
2,refs/heads/master,a78b5a8562af40eee8dfd812427f3a8e29d8a590,1f2f926a0afbd2f5f301d744ef3ccbe78d48379f,eecac805d27701a1316c2ff417779cb7c8ee5de8,,False,49,0.4326948695935344,Tests_passed,ee36ff0b0df0519626524d25295c0bc1607ec80342e84eb350ab1cb3910265ea,True,0.43173551763905726,Tests_passed,8815824f81389d3978a364b1824d0af8e52398bd0923ab413ee56d0ca6c9a5bd,False
22,refs/heads/master,4d1b54abb23971600b5284092dbcedd7b4a8c9ae,ffc8cced0919e2d364488f5e71db3e61e64ca518,4bbfe5ddc3ccf4e8420fbc6ab3843c2be7826e00,,True,91,0.0,Tests_timedout,a1771f12597bc9927f50de413dca14d457098500c7d790ed397591cb9453ad95,False,0.0,Tests_timedout,1eb501ddab0012afe517ba90f2efca1df37a5242728789dee306678a0bcb9b70,False
23,refs/heads/master,a682ae0b47672f0fbc081bb85fcef3ab8b699ffb,c8d3fec91f250e2c5ec36fe5ff5adf1675c4c58f,a704589def72fe86f2452faa277c771e8cdf6266,,True,28,0.4317650034781509,Tests_passed,eba620803cf1b468e46e1dd1ff468474c7e3c901b0096220297f1981b3e5e9a6,True,0.4305177111716621,Tests_passed,467fe713116b2ad33b0eb2d1fb1ebf2882ca592771903dd2868823e1e93ec55d,True
24,refs/heads/master,082db8c4c022ec85d57f31bd143cdf9af44d611f,776bb456c86504d3e862ea81fd2e47f193c36a4d,9aff7d4d3d1d7567909fb0c8e391d139c22a7af0,,True,59,0.0,Tests_timedout,0d11680f4399a583cafbcafb12abb5576d546d3464ab772cdab699c91a3bcdb9,False,0.0,Tests_timedout,0b3dcc13e64da6d7ee9b87eff212b954557f8393d3e3c55d40db6e761b54d142,False
25,refs/heads/master,776bb456c86504d3e862ea81fd2e47f193c36a4d,d6425b9698cd1654d6f77df5d9460a7de5dd9570,060d8f52cb1bff4c22e1bbcde0723560d6130cc2,,True,84,0.0,Tests_timedout,8d79f15b7538c4d542d201ee7b907d23274149feca48a1b9c40909b79b25d929,False,0.0,Tests_timedout,82963ebce2bee2e3293308654bdd1496795b4a5fffa34263e0cbd537f1cb7b01,False
31,refs/heads/master,b4cdc7c3808715f3309d0c2ddd471b6b08904f9c,017b4d9623f226c15e60e75416e93f256be3f279,3fa6745e7b0c757dd6f17b64973c95d4c8cf59ef,,True,70,0.0,Tests_timedout,774692ddad931cbd6779ee9a5461be6047a00508c8357d459782207d4306322d,False,0.0,Tests_timedout,b855e1ac6dbd9faff79597060691d85fdc0c4f3eea9ab9293aeebdf5892a04d6,False
33,refs/heads/master,3f3773a81b6a7186ef133984ff27f32f31ef0030,e1fa3390ad9299ebf164d80a83bb2cde976b5e19,cdb9c37ce575cb9766ec825340bdfe4eeaca182c,,True,149,0.0,Tests_timedout,27877afe9887cadc574cd7b8209e57e29b44c197a49b7d3b71ba5da481ccec02,False,0.0,Tests_timedout,334038786f8319d58421561c94bb002116d304f23375345b523c6d4dfe9d31d0,False
35,refs/heads/master,18cc6baf4264306f5021eb5c95c54e0a193bc5cb,b49bbbfffe12ff76ac26dc88ca8f621f320bc161,15ff10bb38f74561d1f001c7e45247fec6a89f41,,False,104,0.0,Tests_timedout,1fc4878c1bd804cf9136b435fd2e3ea645bb0113c041cd9c89abafa414ebc21c,False,0.0,Tests_timedout,ef79701cc8911ddd7ab8ea38936847e3a77e4fb5942d22247a440235bb99d272,False
36,refs/heads/master,eca37e42a2b9072eebf09e4c400b0331189abb5b,bd157312d98336f263b3073a7d6342ddbf8e6ee8,6e8fe82d485b8b0563be7aa88e2bf0c5fb16b2bf,,True,80,0.4343320721273477,Tests_passed,08d1059f244f0cf690e6f73808808e8efd5ccaceb12426ef6970d5e2e8645c4d,True,0.4402033826489178,Tests_passed,be50a72bedfdf43ea94965e20f947613e5188a81c18c4d4e27fab4947333e99f,True
41,refs/heads/master,427f18381c4d2416281aeaa36e66154e53195c64,5965423343eeaccc966c635edf64e9dce1c025ee,d47fba0ccf47df1e62369e5b02a6487834aa2945,,False,117,0.4359986154378678,Tests_passed,f6168b43eb6ad1550d93d189fa7cf817aed6e5ead2425959ba49043d307695df,True,0.43544093753240914,Tests_passed,ffd94bb0ddc486306c6a26399b663779eab206b7da2a75f74e95802d7de85afb,False
