idx,branch_name,merge,left,right,notes,diff_contains_java_file,diff_size,left parent test coverage,left parent test result,left_tree_fingerprint,parents pass,right parent test coverage,right parent test result,right_tree_fingerprint,test merge
6,refs/heads/master,f909f466e3d0bdaf8789ed1ae3ebcbbef0966665,b7738998544b6ccdc349e5c4eafca5953ab70cf6,3c02dfc467dfbfd5f1a40ad15b55df04e9441895,,False,27,0.9590410810224128,Tests_passed,4d5b2ea2278f407c73e9e8ca796cba07de4a51c64c50e61fafd5bec5badcac54,True,0.9589946013401698,Tests_passed,a37eb71d1440abee1071fb1479235e58a495c46d2f791665f2382888f5948876,False
7,refs/heads/master,2cf6486197b268bac818d05e38173ab57ce16315,e9f3ece022854a7c415b6ce8435ca803dc8aee8b,2986222b8c3ce04ffe7380cde78b40c91a2df3d1,,False,8,0.9589095058273792,Tests_passed,fd336f6945926656a1c8c935c58284cb8403ab21575374b6e9b011102ef5b1d7,True,0.9589119269545368,Tests_passed,895657ae7339fb5d6f91877ce56ed2e1bca1de99102342b55c0eb2a953481f1a,False
10,refs/heads/master,b6253688d3cd7d4d8c2ba14c2150bc446f0aa6a6,ca3574f08bc258f82c5f5d72b580452b53fd2672,59d201f7be16f724e52023330258f44876e545a2,,False,31,0.0,Tests_passed,9ad358039ac548916c1df20bacbadc558e31229e4ad31f711bc04ddd07da7a02,False,0.0,Tests_failed,e2137959855aa5535e9da6b6701a2e99cff1eae800d481476e1d794c9b67f1f9,False
11,refs/heads/master,c2c7862e3b9050c9e6da0b7533071e6840f3bfe4,b548be5f6425ccb32122aebd76c0a3cca3986d8a,70f5a13a6c4d67a2bee8e0eebdeb6842c0032cf3,,False,4,0.958848909150114,Tests_passed,280284b43cd8e5eb7de1c07163c31d91adda24a3dfc504a2503e4b1ffa5633d6,True,0.958848909150114,Tests_passed,b46bb3a379435cc10558f19f7740c7844177cfd4e7024962e2279c407e97071b,False
13,refs/heads/master,d6ec3655b12c3b5e96de4570987dd7e64960487c,351df932767f250b38c6deea8e9b7e02f64823b3,63cc351c73be29a93c6e5df0cfb0c83cc8a77aae,,False,248,0.0,Tests_failed,5e48411ea3f56acfab54ebe88bd66ea2d86cc2bcb083e2f88e3ccff3358815ac,False,0.0,Tests_failed,04672652737b167274034254686005aa1e6e2d052079d4a49c5ec578c290883b,False
17,refs/heads/master,a123c892e2097f54b3e28afcc843cfd9b80c8d56,932b1ae52c5229d53606e56becf0790fb9e25d78,80b36f1ea6a0a0f692dad23a65cb9c2547a6874c,,False,120,0.9556931294003399,Tests_passed,925f6863db73670230b6d64057c11237c60137a59f3d6d69f86855f766db0f88,True,0.9578646381268376,Tests_passed,70e633df142370e4a29df55683ac8760bb56f0d2ea7b7ebe300e6046e3e58722,False
19,refs/heads/master,25000a62f4eae00b5d48dda427340937a912cd7d,247cae4896c282f50570374dc41b62269223ee36,65fb650380c063f1aece7e93d14e2052fc2ec747,,False,149,0.9559974670924107,Tests_passed,cbb1cfd79c34f366d391d3fbc0f551007848e8daaadddff8780fa6b34b9f4f9f,True,0.9559416692522494,Tests_passed,07beaae1046c2d607f1db00cf862c9a89bef3df36fd3593f093d7fb01cda7db5,False
21,refs/heads/master,69202d5f164d1fa0049965e6cb19e9bf99b41549,9bf6b2fb41704f3a3eadd4816bdff3c4ec24604e,cd0a380f046ac0dae54c75b48ff09d4b996f4851,,False,13,0.9542659907237623,Tests_passed,618c453505c0c7d4950ae07a707f88fe3aedc5317344688e525242f590240565,True,0.9542377909014913,Tests_passed,c29b564ff03896f4a6728e32f63c6f070396b440a4c7feaeb89f27fb187f36c7,False
22,refs/heads/master,fea878d6ebde1b7764ac93cd62696e2f7599d79f,33e5a955d53efc0a17ed8ef135ef6e39aa30982e,d9e27a9485541c32de3009b8d862aff1a7d69720,,False,4,0.9542077372203719,Tests_passed,9b98c0cae3d48bcdf23f5d3a0fbecb2f9b1fec5267f0eb26f2dd8560b59f2b47,True,0.9542077372203719,Tests_passed,05c122fad16ace7eccc352e32e8db64898ed13c5bc38238b1a57480927fb4414,False
27,refs/heads/master,f892c9072a8860e56095d75f05a7b42e3ea61081,858d53687312aae22c050cad24274a7d08227319,18a82dc4ae9c1095216b6cb288b3c5567ffd179b,,False,362,0.9535944606611907,Tests_passed,03eb16301ddd2ea5c3e9b91280f04ea00717a8144daae0767f906ef69a33d2c6,True,0.9535240526265767,Tests_passed,027cfe4a9d583bcf81fe6605b92bb7d2cd6a6c88dfe9aaf47907bb061dbfba3f,False
