idx,branch_name,merge,left,right,notes,sampled for testing,left_tree_fingerprint,right_tree_fingerprint,diff_size,diff_contains_java_file,left parent test result,left parent test coverage,right parent test result,right parent test coverage,parents pass,test merge
1,refs/heads/master,85da7ade89df984d8e4b380bb0543c85568dbce3,228176e562a0c4b15d7dfa58e1ee95dc2b352796,9f6f0659680d9a1d5d3b0440c2185f5314dcaf0d,,False,,,2,False,,,,,,False
