idx,branch_name,merge,left,right,notes,diff_contains_java_file,diff_size,left parent test coverage,left parent test result,left_tree_fingerprint,parents pass,right parent test coverage,right parent test result,right_tree_fingerprint,test merge,sampled for testing
2,refs/heads/master,7a39972138dd0bf586b88dea8a134a7ae0566606,1a121ef8eebaca811c29f3e41ce8497e9480f600,76842c7a1c685643e2c9c2d73e3836801f7b982c,,True,145,0,Tests_passed,a42c99b15647a5051b7286c5ed8b3ce66e96158323ea5a4f6b86ac1c83a57f7a,True,0,Tests_passed,6bdab40ee40cfc4723d706da91ff6600e90a24eedcc564c182cbf4885550a6a2,True,True
4,refs/heads/master,988e98a61a087388cc5f5200c4a699e1752e689d,1974a55c4c5ea5717a3ea298feca9db3728f5dcf,b20145f83f6bcb0bedbd4fa40f8021ba1d2fb61d,,True,39,0,Tests_failed,21ba0e4ad45f57e77279d6b36cdcdeaff2d6610eac4514894f1d167e5ce7f2e0,False,0,Tests_failed,2c0a88314b3aad1e8de99e32e0afe4309ce4e76b27473cf1b5cc96834e789576,False,False
6,refs/heads/master,cbce2af4dc30c3c3763d29e32959e7cbbb94f434,e9d3653d45cbd16b552dcc0c7e30098d1e1ea6d3,6ca01dc71f280e41769ba6d7509c4d4c6a54b99b,,True,108,0,Tests_passed,f49ea631c243e4ffee1c2e0be2b3205c08a99954f9632078436a3ea553aef6b8,True,0,Tests_passed,df4f24f07a3c43986624d3a7f0d3d247caac326c7c3dca5dc889c978cfb2839b,True,True
10,refs/heads/master,0b802155c76e818f32bb044240d991c0e8bc4867,d0f68b14af33a4b5cc60888a7ed228d73c32322c,35ba439a741a000b3f640083d5122f972bdd8aaa,,False,6,0,Tests_passed,c471ff14f6590db469e7c0633075ac9b69ef32450d58ff0a812c983d8c487f58,True,0,Tests_passed,f92254fe199aabb3e751034fc8e09003ccddbc3fbff3ed862afad30bb4414828,False,False
17,refs/remotes/origin/pull/38,d5d755ff53918fc972bdea42b6b3a88a8eab5983,f7fa94aa293aa750d0bbc616de1d6256d2016586,84721606538ce4e4fc3cba2f352884f1341f1b90,,True,74,0,Tests_failed,8714e1f6b6ceb6bc8fa6868fed9691edbe2e358a4a8bb2c89c7c77502ceb7506,False,0,Tests_failed,08bed4d951d109588901c3c0d23b2d59d7a8f4a5bd1ae3ebe8936831880637bd,False,False
18,refs/remotes/origin/pull/40,7adf05686f4056af8f5cd1e26e52f3b9ccc7e181,76ad7c27b897a6125173cd208670802218568ae5,863ec3ac300d8b580fd38250b79125003ec78351,,False,3,0,Tests_timedout,840db85913d3f6f1e1c040fdf897de65ba4cac98ac74248c46ec49db1acbe0cb,False,0,Tests_timedout,840db85913d3f6f1e1c040fdf897de65ba4cac98ac74248c46ec49db1acbe0cb,False,False
19,refs/remotes/origin/pull/40,76ad7c27b897a6125173cd208670802218568ae5,ae34c92b6a14db2088fb4469b24757735f740b84,0b802155c76e818f32bb044240d991c0e8bc4867,,True,704,0,Tests_timedout,887ecae10506ec757696c761d8121eade9e09b6681ab8d43066c52d965736f27,False,0,Tests_passed,a41917bfcbb9a6b486c1bd400bfd7bbd27adbbbc763d426455ecf7dfab7845e0,False,False
20,refs/remotes/origin/pull/40,863ec3ac300d8b580fd38250b79125003ec78351,ae34c92b6a14db2088fb4469b24757735f740b84,0b802155c76e818f32bb044240d991c0e8bc4867,,True,704,0,Tests_timedout,887ecae10506ec757696c761d8121eade9e09b6681ab8d43066c52d965736f27,False,0,Tests_passed,a41917bfcbb9a6b486c1bd400bfd7bbd27adbbbc763d426455ecf7dfab7845e0,False,False
