idx,branch_name,merge,left,right,notes,sampled for testing,left_tree_fingerprint,right_tree_fingerprint,diff_size,diff_contains_java_file,left parent test result,left parent test coverage,right parent test result,right parent test coverage,parents pass,test merge
1,refs/heads/master,76bbb82521e684c201628b1b626fd8e9c0811cbf,dcc7dddb264a9b471a8be97dd36d2b2f0d78f916,6537dcb8a8f696254a8b335e596146a24e210b5b,,False,b2312828f97a767456f595c47d5cf2c1ab41b4d23f734f5610c176620811ed26,75b6c370952dc9c1c7b914dfcc78f746a7bf3911c68d26078e6b963d5b93b456,1448,True,Tests_failed,0.0,Tests_failed,0.0,False,False
2,refs/heads/master,0ddeaf6925798afc6bc62aebe9ace7657a5f2006,8f0d081612743fae0d129bffab6fda63a51b8178,51447f1f4c0b2ab8990066902050e0b1ee993bfb,,False,,,14,False,,,,,,False
4,refs/heads/master,5d00779ca020df4d87706d897a6c9886dda4b4b6,32367877c72f86ac7ffb7dc6c32a2f79353ddd3a,43bad60ed812e5a5a4c706c6c58d62eaa06cd24c,,False,4c4eba61dfaca38feef6fc3e234a0b7f7d3f94450643b7057cd5e01d89e8479d,4650ea0a8cd9e6a9fe816ae4a5887384c38a266b3ec0203a94772f7e32b50d69,222,True,Tests_failed,0.0,Tests_failed,0.0,False,False
5,refs/heads/master,32367877c72f86ac7ffb7dc6c32a2f79353ddd3a,52831503fd90bc068017315adf0dd4fc1863816d,0a7785eb9a470cf3ada5506bf94404be7e3beeae,,False,,,7,False,,,,,,False
6,refs/heads/master,2111e7f4431c34b99cadc368e9a172b090c3fff4,9333bc349db33622369224470297bea25ba34de1,70c8d15e7b7b69053d0dfccb8561f5f27f712a17,,False,d177714a28de9cb1481b8d72431e703374347028d8876d2617cc645ea75724b0,9714bed36f4c81f78611a054d12c77200cf1cfd978d4f37eb7af67d0e1f1ffcc,622,True,Tests_failed,0.0,Tests_failed,0.0,False,False
7,refs/heads/master,6614924d5c180ae8cdb261f29040bb437b55dab2,cd58df073f96c8f09eaf48d271412a76a7637b63,f58f28a55abbdb802de0a5dfc0a04427fc162f7a,,False,c12347d43d154972cd98f84e70100a66c5977eac40af5d63359145d1d57f3a61,b7f3f6be42394e185fd9d9108e1e99bfda7512b893172a1aa8bd8dd2029a9f21,579,True,Tests_failed,0.0,Tests_failed,0.0,False,False
8,refs/heads/master,cd58df073f96c8f09eaf48d271412a76a7637b63,61c7993a25abfe0529d68383a331cb4cab350df4,b2c8c5029b8ad7dd468a0d7bf0a5a4ace70ed80d,,False,3e586e4ebdeef1e21c5f6b7d957cd4fa7781dd7ac9d07739ad9814749bf73db8,c3651167ff3838a52718f3d565be06ec72009526b0e16a13e54f588613d9eb9e,793,True,Tests_failed,0.0,Tests_failed,0.0,False,False
9,refs/heads/master,61c7993a25abfe0529d68383a331cb4cab350df4,ba02088c5ebe41984630ed2cf7834da245b5ecf3,8516ed8581f8e7b55ddf1e09130936b173257834,,False,3739675c60dccb2b5f61ef766b7f72ca076d0307b7b30d95f7d4855abc2321f1,4ef88227badd4cb8dc29cdfb45c8773ec874b59cf4c663010b07460bb860e55a,676,True,Tests_failed,0.0,Tests_failed,0.0,False,False
10,refs/heads/master,fb4106fc21610851cc624e5ce046e37938e0fdf7,03895e12d3fd16292880bc55ef22c62b678a7827,ded726775dc0bef3935c6b5fdf372f98519e44b7,,False,70fd7aedf40beb5b8debe112575dfe07252caff4472c89766189b931065ab64e,95770813bc501f452c6db0bafaa4f8f5ed312594e6b0fe351117e398859824ec,2785,True,Tests_failed,0.0,Tests_failed,0.0,False,False
11,refs/heads/master,03895e12d3fd16292880bc55ef22c62b678a7827,846e5578422eed1b5b3e0cdf3d28e5f6418fed9a,2baa6eb54706926f74d8ca5a10c7f0448acb5fe6,,False,2fc45d950ba892ceb270cba5d406fd1af21faccc5c643ae03fca5cb0aa145089,3a65bda8873ecbbeb3f8750e037f1e01258a8c2d05ca022e172dd63e72338041,9039,True,Tests_failed,0.0,Tests_failed,0.0,False,False
