idx,branch_name,merge,left,right,notes,sampled for testing,left_tree_fingerprint,right_tree_fingerprint,diff_size,diff_contains_java_file,left parent test result,left parent test coverage,right parent test result,right parent test coverage,parents pass,test merge
7,refs/heads/master,24f0a575662b8e373706b70306f5953cb03f7b4a,c26ab4d4fa72aea3156e3af16a0513e4c4088382,59d7134ab288657fff1cb2f9e36b5a679185b16f,,False,,,35,False,,,,,,False
9,refs/heads/master,bc2ddecb7c2baf50a3207fba0e30d0d7e41fc15a,3f36ab5c0ad81f4796652cecf2ea00a2141f66d0,ae136131e5c2b0ca7b996ae879f6074978957c53,,False,19466ea4fbfcc005546e77f8811c4da94ee8f28b088601e078cba67a77c914f9,9eef684e0b5d8165de4c77d15a632e7e8786312306fe3ea5fa405cc3a6ccb113,55,True,Tests_failed,0.0,Tests_failed,0.0,False,False
10,refs/heads/master,d4b6a58c253c0605834579def25f86c2b969ad21,5214b6626164e19077228b9f4ee9b4dd0e1b2494,b0427e64564068df21e6899933966fddc376eacb,,False,20835491f0ae96f3b9aca96810b5d76116cfbf57ba263b0afc3eb4b6c7603907,d6980c4e3502ae3e6d4699cc687cd45e65ae387cc673946d1560791d197f970a,152,True,Tests_failed,0.0,Tests_failed,0.0,False,False
13,refs/heads/master,2b86aa5a6c95ac1e32d1b7c0d5b3010d3f060477,f7c56bc8a5d308637e34c73e9f2fad6a53810896,2982d12506c9899772478baaa4d6321702c6addf,,False,,,76,False,,,,,,False
23,refs/heads/master,bdee53ec7effc91a1c91483892b897be74b4503d,f068e2e599aafa36ae0725d894cc59d9f6d71d2a,5b3ba29e8b295b04116b00c7b258ab30e6b8d07c,,False,,,5,False,,,,,,False
25,refs/heads/master,1f119467b9690ae0860d6ddab1ce2c6eb9b8da54,7e0cc9f86763a6746ae9583d4d1f56e312a1258a,9e707b6d873eeaf53a30806c1da3bdc5e5ec39e9,,False,71cfbfdacfe79336006ab63d66a76176fa3c1e5071fef48f71681f661f70e861,faf1e3e649c477df65882530c0c310002e922277572fc3d1400ee2590d20cd08,250,True,Tests_failed,0.0,Tests_failed,0.0,False,False
33,refs/heads/master,858d6c47bb95fa081f2852dfc94c843d77fb954d,76f4807bdf9ab9f4bddc85c33f4244c5467d0457,d1c3f8ff35fe47041554de36c289bad33038db80,,False,81ac993a3686f3df80a7be554f0f561a7ef445fc59e82c47fcf9cd22ddeb730a,28ca3182c5e849d00c9e8f8064ad5e757bad81114d7cab90a51747ac396c2525,3,True,Tests_failed,0.0,Tests_failed,0.0,False,False
38,refs/remotes/origin/pull/1162,0d2277fe6fbb248e5da8c5e5a0358e13a654baea,6402f4f72990459a4c7bd2230aab30b2986ddcca,a9e36dc3f0ffb1c2c234ad249ada4d0e7aedbe7d,,False,,,296,False,,,,,,False
40,refs/remotes/origin/pull/1162,2b8e48d1759e942aa25fd1faa85144ecb0381dfa,ea598538963eb68eec3e4d57734b8ac27242bb74,728feae5f6db5512113002fd257039d68d25e28a,,False,,,124,False,,,,,,False
41,refs/remotes/origin/pull/1559,2412330d6382a4190ee49d628d6600319aac4dd3,48fb5348c3c8be439f2d0f05dd8fbc2112d32458,29a907842e4dbbbeface00c0bd30162829f6743d,,False,,,139,False,,,,,,False
