idx,branch_name,merge,left,right,notes,diff_size,diff_contains_java_file,left_tree_fingerprint,left parent test result,left parent test coverage,parents pass,right_tree_fingerprint,right parent test result,right parent test coverage,test merge
564,refs/heads/master,115f3385a3c3b06ebbc96df3cb21b872cf4c6ed5,bb3c18d7595031d32a5458a0ff577d9110896cd6,91c451a2b1240e260b2ffe22630e49910527d88a,,352,False,9e9954a77a9c0389744e61ee4ce7339ce831966ba042109bb8380f092ff8d227,Tests_failed,0.0,False,c0b75ef2af41960b6eb03dbee3e7ced0f635f097137b31c953519598d937a79d,Tests_failed,0.0,False
570,refs/heads/master,994a60e5a4e7818dfa7346d639af0b5a5015cb15,42b1c652df1f71562adadc26836e6ac0a474c884,f72d3ec66d0e03f9157cd09ec85d26ad75021bf9,,1615,False,a6fcdc53bd242ae7109985c8ab29b9f7fa1860ab4c5888e5091c1aacb79e11ab,Tests_failed,0.0,False,bf651a4fe54e0aa8c1e0cdfb4beeecbb71653b6b2db16969ad4800c6bcf3374f,Tests_failed,0.0,False
580,refs/heads/master,c82d7d1aa684ba1e81f89cb6ff0654f11d6e2123,15d18fbc671af5401f103c0300be747b9c1b3f73,3ad5cb19abc15d5d139404a2d1e97a7e837decd1,,10,True,595f013c2493755f742e587e500c00431bc1858759906fac40b621f7da399ab9,Tests_failed,0.0,False,597faa6ee65202f1f6c3ba814c24692ec8aa71a18678782a14575a1bed0e422c,Tests_failed,0.0,False
589,refs/heads/master,109d3c8107d2e80f188312b6eb9b72cd68eabf58,0bd1ce8a0870dfda2176270ae9ece135d3d8df63,2b65e77984354e03da7e416a63ab83903d2ca31d,,230,True,57f044547f61c256411d2b1243a5a643aec44d12d582c88df97e94cad9beb7bf,Tests_failed,0.0,False,ae844c8371fb3b85d9499454f1c316f8deb40c92c032e0b78a33eda2e300adf1,Tests_failed,0.0,False
598,refs/heads/master,38de793f2bfefa0ce4d0aef8d03cf22873a547b9,43601642a0ee878d68ac7a0556b3628c38cb8b26,1e2fce75ab2420e10c1ac408852e79227367da2b,,180,False,101949eea39b1a1414b67ca84b735402bba0993ff8afd015f645317fbc8de9ee,Tests_failed,0.0,False,bf55015b28748aff245990a4d3e1f3205901a60e9eaae8accea7a1d2be9f9e73,Tests_failed,0.0,False
608,refs/heads/master,4a8ab5872bb458973a7da62eb51dd770e8456c6d,256becfb81e16aae71e786fee85d466073f985a4,7770a16b1c699ceebb9c16c9ed0a69574db94cfe,,155,True,1fdd84d2e0edc1ba91cfa12e515c45148931125edd326749b86cce640e5ccc7a,Tests_failed,0.0,False,8a23fa8ecd37c23ef41446d41c8b849e01f8a2acd1c278508a608ecea59dd04b,Tests_failed,0.0,False
623,refs/heads/master,17d320dcd1ed051cad98b145ada78b114716a1b6,a9d47c17c9d2faf02c86e0db67123df85dc79dd6,6c6196c0af668479bf019151b05a525d1825c814,,46,True,a37ac49c6bf70156bd7c5563dc36c933d0ab46d23254fe767c6d4116e9ca9b25,Tests_failed,0.0,False,150961b33562873af2a24ca7328cfa0c45db0e77dd82606f62720abcfe309ee1,Tests_failed,0.0,False
640,refs/heads/master,4999a76a14740b4b9914335a8b16136e4e72036d,531f529fd99ef5268aa60eccd4b3f3cc5a031607,f3dde8d5b738fd8edffa110d645cf1a8b8594390,,149,False,9cf83c432b30637f088618b964df23d49d35a4ed8b91366719154a754edfa386,Tests_failed,0.0,False,4e50e9224511fc1e9ae23b20192539a766e7e30f5a497196fecd0e9d7ff583ad,Tests_failed,0.0,False
647,refs/heads/master,937d1f9292d5face4f418e849e9efece48bc5caa,b4aea40869346bcec43eac07e2f1118fe9211101,65ecea1bc4c44e7c9f721777239c30161a183fb9,,59,False,e84f2f12323621f5a30ffc84826f1e5a26a59a996dfe14301d91d15b6304bb99,Tests_failed,0.0,False,1db02d7053d00fbcc89083b05d7c82dcb1c5f5e7755801b30ddf3a62ad727d72,Tests_failed,0.0,False
656,refs/heads/master,a6ed3eab5b5c385fbca5a2f313960b7ec8e412c4,ed316bf53635a56afa87f847b8f4ebb9c8c9856d,fec5fdf7d3c7ba0a83170ac65472279f0a4c7148,,4,False,8d133f176e10c088de55fc268786c994f22bde9162fb79f43db25314e39c254e,Tests_failed,0.0,False,6384e8ab4160ae600ffbd3a88073e5f8a2404c15259ca77b74489f3e3a4d4e87,Tests_failed,0.0,False
