idx,branch_name,merge,left,right,notes,sampled for testing,left_tree_fingerprint,right_tree_fingerprint,diff_size,diff_contains_java_file,left parent test result,left parent test coverage,right parent test result,right parent test coverage,parents pass,test merge
6,refs/heads/master,cbe8c03edc1d80e3af8a20968f45c0f7004835e2,088a1e4d3a70b7ced15fb6cb5ceff69f769658d5,56168d5f2932cea77bf2df43098cca117cdf6583,,False,,,71,False,,,,,,False
7,refs/heads/master,088a1e4d3a70b7ced15fb6cb5ceff69f769658d5,aa95e105dcd268356c3bf940c2b4cfcd684163ba,7beabe63ad2ff4db9e06e30845b2fc14cc298044,,False,,,10,False,,,,,,False
8,refs/heads/master,df7be7dc5ae5bc641fb4acb2291a928aadcc60d4,7516b1832ad8054c949570a37da6eeef43e9bb87,dc78bcd107a2852a8e8401f188ce4e5e97b8508e,,False,,,2,False,,,,,,False
9,refs/heads/master,94dd5f14e7be3a4293249091698227908c9701d0,584dd9f1549cc1a7096f30cd210cd061005b1ea5,dd623e8069221940439c8d4dbc867be91c75885d,,False,,,9,False,,,,,,False
10,refs/heads/master,e7cf16601ca07dfc2f03fecc40d68e241132fccc,1d3da753e6661c375bec27cf21880a9364250a4d,53e666502080d6a9131b4aef43021dec5928977a,,False,993eb62d4374e240294a111d20a2b8e56921a478e64c43dc4b15581b2989d46f,035bad1c7be37d36e97b04ff8615ad31fe8a8254798b73f48af23c3b52195b54,201,True,Tests_failed,0.0,Tests_failed,0.0,False,False
11,refs/heads/master,4c5df03f4d3359ea4403bc870f5525b378f73e4e,644b814d18a1081233011fa745c5ab3503fd9b29,485b6e64c87b402bdf571482893684c038a80afa,,False,,,340,False,,,,,,False
12,refs/heads/master,644b814d18a1081233011fa745c5ab3503fd9b29,6e87a7ecc06f6d544ffe809e370c329da7610575,9df63cff7dacd28ff8145bb649babaacccf13555,,False,b13e6e0fbdca5547add759c34bdbc00b4502d43076930fe549d4a867fe38f559,09ae4e980944aa20b77d0edb0156933ea38ff737bc5eb11b8b353f8092dc6515,106,True,Tests_failed,0.0,Tests_failed,0.0,False,False
13,refs/heads/master,de4f3c780348badb142c991a244fd86c1ec0396a,b16f26a2e7a4a06bfa0fd258dba1a2190a8c2464,52564d9686b5b4e3f76158992ee9b528fc088eef,,False,daf55fc909d23ccc3908a71966e0ae9fdae50f327a2ef48a9a22fd6a7565930d,56ecfd5add65165374c94dc690d8bab74b26e1b0578539e472e0c2bf0ccae138,110,True,Tests_failed,0.0,Tests_failed,0.0,False,False
14,refs/heads/master,1c04f0a4a32bc11fd5e69740f1a346d80d33d4cf,5b987be4ee90be5a810e0f716d07cd5e69b6d570,d4a6064b1c81213a3add3dd4a06892317d77c46c,,False,34bf1ed839457f6d22d27a17fcc70b8ea4d5e3f7dd6a61e908ab3c6e30c70929,44fa1a44ae023a56282d6973486a3ca0efa747f88d6600887d11243d337efae4,115,True,Tests_failed,0.0,Tests_failed,0.0,False,False
15,refs/heads/master,afae23909948bc00764d6de8201ec33d51b8f4be,1d32c31963ce84ed329597ab3142873757073f72,a12972eba960cf07505472eebefaede75490bcd9,,False,,,12,False,,,,,,False
16,refs/heads/master,4d05f6e4bbab4a1c56db37ee8d2607c6130104bc,3d98a9b2f8f3e5f26c0c495c145dfd860c132a13,052c93dceee433d845b6dc7c3d20c8d3cc51640d,,False,,,17,False,,,,,,False
17,refs/heads/master,9278a4b0d2307b6012011cd8bdedf0cf2d3f2de3,87dcfa6fe852f3bbc99468f987d0ce0cda7947ff,75edbbed27b0de8f00f9618742f16bb0df7a98e0,,False,d17dcff05c3dfcf26fd4c57af2e4247fec0fa4bc8d4068c7f4811ade87f551ac,a07234bede04e4310a798f26dd73b19a580ae2447b84f0aa888d032e5127e14f,366,True,Tests_failed,0.0,Tests_failed,0.0,False,False
18,refs/remotes/origin/pull/57,021dd7c5a82b253c18a7c38efacdfb995f27b8d2,cb2f53038e5269a6fdcbdc202c7953a2a8739aec,d300b118476aaec5a755eae68ea3bcff75fd247e,,False,9869ba1e589afaa8c1222e4de2849d2fb3ec8dcc5c1d354536362d9f40f1c566,6bee037281c5f75ddd3ad7f2ef8cf0fc78d030daa20f4ef95d5b389e5f483f0d,2,True,Tests_failed,0.0,Tests_failed,0.0,False,False
