idx,branch_name,merge,left,right,notes,sampled for testing,left_tree_fingerprint,right_tree_fingerprint,diff_size,diff_contains_java_file,left parent test result,left parent test coverage,right parent test result,right parent test coverage,parents pass,test merge
15,refs/heads/master,c8ba7e0895ba10c360ff0195cf446711d7e4b554,e758503a8dac6b0825dc844a5cf4aea836e885be,29efd8fc22117dcb3ee95bf0457a3359a813963f,,False,,,3,False,,,,,,False
18,refs/heads/master,6f75c7857711bda80083e0cebb0e3bd0aeca0fe0,ea46d3ebb741215b74195e2a386fb17454fc3bf9,ae617f16da15273b5014e1ee68a87c84965c1fd7,,False,,,96,False,,,,,,False
22,refs/heads/master,73181f5b09a8702fcf2820cec49f7e16743f6df5,0da2f6785039f4aae859df3ddbefd2ee29957adb,893de54d0e1caaa7d236980c8f1de254eba94248,,False,ba34bec5d5373b0bc05162bd6f639cca187213bf1dc50ec0f70e344f74c07ffe,fe787bb04b559a8c5f40950dccdcb086f28b9ca7bc41709edec0bf3d42a875f5,111,True,Tests_failed,0.0,Tests_failed,0.0,False,False
23,refs/heads/master,b3104cfaa9f3fca3f8cc38d4b9fa58df5ab1d8ef,73eb52862fa32d29b560f172a08fb8dd61815155,91417f3a40dfc461ba6b1f5a6fb532e4d98093d0,,False,,,26,False,,,,,,False
24,refs/heads/master,73eb52862fa32d29b560f172a08fb8dd61815155,3a5274035a0854c5649e9561ce7139f56f69886f,571c71e1b8a836f5e6e3612f76c342328d080a7f,,False,,,15,False,,,,,,False
27,refs/heads/master,47cdd0dc4820ea031f7bde4114ebdab0e1cf093d,548238ce5ab1d0f7da2602103d9eee806eaece1d,de8518a553ea753b46ff5c4d5f072da9f1354986,,True,5e4592c84c5c19de91a9666c52fa600b6924c9383d765eafe1b8ac6f0e927079,529ae01b049ff8ce607093c9f4d8756994eddeb72da986451f0198b5404ac338,660,True,Tests_passed,0.19519812609798945,Tests_passed,0.3510947490796357,True,True
28,refs/heads/master,abd8ca9e4b3380a1a07b636b7d70e7d2c2df0907,d554175208763f5fc80458868e6a0987a5f99a6f,7705f2928d31ad61671ccef17838cc8ae4a59b60,,False,,,2,False,,,,,,False
32,refs/heads/master,e84f1f82a07f2d372f9e54128ef71edd81fb3b5d,58eedb40def2140f2e08b534387a50013753765b,f7cffd647a173241deb1cb07008774ac027dc73d,,True,dd176b074b91f985e5101847efc53124c69efcaf0114cbc0820b529b4da6eccb,924a38caae28faf72d24ab661a0ae8bb6a98210cdad1afbbaf54a709ac90f7be,93,True,Tests_passed,0.20267531414673692,Tests_passed,0.20837674515524068,True,True
33,refs/heads/master,ddbc4d4f3e7850c8fd0e7d34696ae582bcba26e4,cc9aa7957c076c881bc133266c9c6b5305d5ba06,42d34da734679d97574500a6e03450b833b2fa86,,True,d012d783d361b4de3b6c5710c6eb0a7b5eeddd941b837637deb8e22b830b9992,a4683411a21a14bb2da22429c268e93232f8f4acaa456e53694549a35a44ab37,160,True,Tests_passed,0.20636639237765267,Tests_passed,0.20837674515524068,True,True
35,refs/heads/master,cc9aa7957c076c881bc133266c9c6b5305d5ba06,5f327609c8f2ed112b93c6a8c5fe363e4fb0e9d5,f49db6acf7af63f796342cd2e201c119b4f327db,,True,3fa9675e89ee43ff4f6f4a45a610ec4a5ae7d1444883fa1b0f25eedd5875f760,a1bbeeb072df1c84de322caf57d0c13456d868d1ea0443836b24f86819135767,62,True,Tests_passed,0.20645580589254767,Tests_passed,0.21215494211932323,True,True
36,refs/heads/master,813f83b673ac76d5e779d19f146833e1646e09cf,84a94c3b791dbd85b99a40a88a75343fe831573e,f49db6acf7af63f796342cd2e201c119b4f327db,,True,4484a3aa7796e1e5727ca87c88ee09918915f20bac17188b87a28028c0ecffef,a1bbeeb072df1c84de322caf57d0c13456d868d1ea0443836b24f86819135767,87,True,Tests_passed,0.20254777070063695,Tests_passed,0.21215494211932323,True,True
37,refs/heads/master,fc09974e321c776c104d43286f7f3e50569a3ba9,89d796964b08a90ec06b44f64448e743af8c543b,7553ae14a4de54c3122d726966eb8f9caf885eac,,True,823cdf0962201c85d4f3a2a1ba7331eaab60ae508cf1d46168f7454a57013dfa,84bd18cf2a8e9ceee1a328234872bb19202e76000b08d9eb29da7ccff8da44f4,70,True,Tests_passed,0.20276301806588734,Tests_passed,0.21215494211932323,True,True
38,refs/heads/master,89d796964b08a90ec06b44f64448e743af8c543b,c8220af0d34c5089068d58d68e0703439f1d5e50,1239100892564e2c78b6013c8c779664d75761af,,True,d462e9cdcd7741d2a58522ae5ba79b007769c30f8537de4097f39f69d23e0cfb,19339e3f6abb4128f75a629391aa59c7aeaf09f2462089e0b1d8c88e780b7266,75,True,Tests_passed,0.20297872340425532,Tests_passed,0.21239135279696902,True,True
