idx,branch_name,merge,left,right,notes,sampled for testing,left_tree_fingerprint,right_tree_fingerprint,diff_size,diff_contains_java_file,left parent test result,left parent test coverage,right parent test result,right parent test coverage,parents pass,test merge
5,refs/heads/master,ab544f9464acace234ed164113e9d6fc42fcc898,cd770473148aa5a7de33b3505b2257416a605c55,285cd0684d635bc4f6288be7b66d5513ff2f5268,,False,,,42,False,,,,,,False
6,refs/heads/master,cd770473148aa5a7de33b3505b2257416a605c55,cfaa2e961bf0bad111f7cad90f35e189c6d84d3b,24ae6009efadf158401862338e84f7ba0cf2b354,,False,,,24,False,,,,,,False
12,refs/heads/master,f1d35bd181db43614059b2646a9ef70a3d0d2a05,d0535915b49396cf67fa8d8b968dd25e4cc482f1,0bd31a97a67c4d2b845d892930f9e3e9801cae2c,,False,075cc93065dc98962f15601387e570b96f73d6f2d1618b86cd5f359fa2e449ff,7a3177fc0df9f02135c9d7b0e5436998c32ef6524a937884aa42f561898d9275,10,True,Tests_failed,0.0,Tests_failed,0.0,False,False
17,refs/heads/master,290ade1949f239b459a594f52a7e6c65761dee0e,aad8ce2dd613feb15666ede6431b89ffdb4094cb,085f18e2b02e73f8d059b1495278f621c55a3131,,False,,,3,False,,,,,,False
18,refs/heads/master,747ac6436519481f5e5d0c0a4c055d97b9bb9e83,f7d879f19b21ce0c8be827d331f3299e823adad0,536940c51bbd0496c9546bc227339f356ef97862,,False,,,16,False,,,,,,False
26,refs/heads/master,ca4646de22a994e12bde93d704adb6d8b19353e2,a1155726d9f93e099d3a0171c94112e0be9c6e34,20254c3d6e6990b68c90f749dbc83c70ea139093,,False,a23a99d5e747ff27a6e1686e1c445c44d5a9d9421bec70eed5dddd12a9569a9d,03190dd5270292eb55cf9592288405ed47af131b56a555f5f349b5f61d6408b7,654,True,Tests_failed,0.0,Tests_failed,0.0,False,False
29,refs/heads/master,df9250f0a336f0495ebe83602129f8a3965f1982,0f262a5fda7c34d8e35d9fe89aad1493ad5bb735,958eb53a1e7c99e6d1c270b2055a638677646f60,,False,063810dcae0f1822c5f5094387f30d3f36c63381274d3c904a32e788a67d3771,58c2cae68aca7a9c0b4f6c909662dc1fc0df2c1cace34be249426c9321e42316,724,True,Tests_failed,0.0,Tests_failed,0.0,False,False
31,refs/heads/master,670701e716513592e6d68f7442e3d42b3c902d54,f916358f4c5adfd94383c67f555777afc123f1ee,7dd1ba70eba9b844be29aee95e3c1ae90e3228f8,,False,3f7ae5e048a7a1ad8f4be0e437973144006a7f2ca639611f6716f608b38a1f1e,a23a99d5e747ff27a6e1686e1c445c44d5a9d9421bec70eed5dddd12a9569a9d,348,True,Tests_failed,0.0,Tests_failed,0.0,False,False
33,refs/heads/master,81c7cf0013f065e84ac84f4f0e565f81af6c8682,e1e3a4f8c00a363f1c9282575699f86613b5601a,06dd53c09b7fb301f4640ac1ae37f3f00f8c2063,,False,89ef91bc24f013f4921f57b76c1ee793a8282433073b4b40dbdcfaa8a241f42b,a23a99d5e747ff27a6e1686e1c445c44d5a9d9421bec70eed5dddd12a9569a9d,48,True,Tests_failed,0.0,Tests_failed,0.0,False,False
35,refs/heads/master,10a764d81f16109f3497207e718614ad29990f06,e6cfde680c83e683bae52472a03c29063a68ea90,c13007eff65524a4e049339c07052a838573acbc,,False,18da8d6d6671097013426da680bcff5c4a1e187d9c4ef5e037e401e510cd67f9,8aab1c4c38f3564b110881ffbd6c3bbd294e1a92b84d888f5a292800b1103c45,297,True,Tests_failed,0.0,Tests_failed,0.0,False,False
36,refs/heads/master,aaf28548283d16b71d2a141e2eac72ac8209b706,beb9d227d5bc277d003b09ccb2de4e7dd540057b,c13007eff65524a4e049339c07052a838573acbc,,False,79af62a3201e57f75f957f273f93c510452818a7d9969a9d57031c80329de923,8aab1c4c38f3564b110881ffbd6c3bbd294e1a92b84d888f5a292800b1103c45,26,True,Tests_failed,0.0,Tests_failed,0.0,False,False
37,refs/heads/master,efc562edefd81bf73b66e6778f44ce4c7aa819cc,f94bb98ba78ee398c8acf6a4e692d36f4842ddac,eeeab616e4970b050505385744cdd64520d63a93,,False,,,3,False,,,,,,False
38,refs/heads/master,f94bb98ba78ee398c8acf6a4e692d36f4842ddac,5dcf3f22e136b2c7d82c5f18606b883e44398ed4,848ff550a73b6250adb291ecfa8e6e4463e7db73,,False,,,19,False,,,,,,False
41,refs/heads/master,faacd623205962cf08e51a82ccda1dd0765981a3,4a8a3456268fbadb341f6d7bfad17ced6c9a0096,6e62b2fd1a99e3756201f1b79ad7a59e1fc04cb4,,False,,,219,False,,,,,,False
43,refs/heads/master,bab4c27cb07d22f8eeadd2f37dfbe9cafdb237f9,9521ebc92ad5121c6ae6a65095b67fa57e0f4be9,01ed43179208b4b4883e5bc3b03ecdd17e0995d6,,False,,,32,False,,,,,,False
45,refs/heads/master,eeb6c5b3e9d4a169c86220adb416701dba6771cb,7f144f936fe658d775e35610974d859a8950d955,b2fd37f7e50f42939a81ec64d36658be36e024d0,,False,,,23,False,,,,,,False
46,refs/heads/master,b2fd37f7e50f42939a81ec64d36658be36e024d0,97f888437c99097ff19cfa0f4e07ee7ee2ad278c,3467040e54e31625425eb33dcd0f20a8da575dc4,,False,,,83,False,,,,,,False
49,refs/heads/master,97f888437c99097ff19cfa0f4e07ee7ee2ad278c,1bee0f9ff26eec08128f8257992b8f8a9139416d,bcafdd48cecf26a74735a936dac09bcb602ada8d,,False,,,82,False,,,,,,False
51,refs/heads/master,1bee0f9ff26eec08128f8257992b8f8a9139416d,a0f12e268348cbe36691d3c21a1a867318a41cf0,78d621a607c4b33493e3ca3778614ab774f98cbe,,False,,,41,False,,,,,,False
58,refs/heads/master,425bbe467bcaaf28d4c14f6e1ea22299d026268f,b054b00fc4c0e45a2023a859f7ffd074fff4cadd,22f3082ddb165e71c90f1073beecbfb324703540,,False,,,15,False,,,,,,False
59,refs/heads/master,b054b00fc4c0e45a2023a859f7ffd074fff4cadd,e04f3676b788cc52a053e4bd2269a04831d2bc5c,0503547f99c734c0d96cc7eb2c12305ee55ced70,,False,,,50,False,,,,,,False
61,refs/heads/master,e04f3676b788cc52a053e4bd2269a04831d2bc5c,e4cb92f010703620902264e9646f85ad6849056c,30d8918985d3345dd74d134344afa023da13f0d5,,False,,,3,False,,,,,,False
63,refs/heads/master,e4cb92f010703620902264e9646f85ad6849056c,995849f5081aa37972c381c002c29d74beae99a9,ea9db28b8611f99dd8ca4643a6dbef457d5bab07,,False,,,21,False,,,,,,False
64,refs/heads/master,ea9db28b8611f99dd8ca4643a6dbef457d5bab07,ce04fb2dd83cb30a1c522e84632aa53d9c326683,cc02b709019f6f5f5c1c22bd0acaad32a1c912d7,,False,,,64,False,,,,,,False
66,refs/heads/master,ce04fb2dd83cb30a1c522e84632aa53d9c326683,b91983feb800785bd7c6460b0dc3aca0801b0895,7f9cd0a8b154579a1946d363540c7679dc67d262,,False,,,14,False,,,,,,False
