idx,branch_name,merge,left,right,notes,diff_contains_java_file,diff_size,left parent test coverage,left parent test result,left_tree_fingerprint,parents pass,right parent test coverage,right parent test result,right_tree_fingerprint,test merge,sampled for testing
1,refs/heads/master,0a8f35a039acdfc499f11477889fb4d80501f226,caee897e42ec729c56383286aaee81d748669b9c,4be0af00c9aa91e3ac2e95db4bf17272fb24437d,,False,8,0.0,Tests_passed,1312c1cffd29a27200ede83973f518b7d95df57296beb39bc5c8ef27867edad5,True,0.0,Tests_passed,ab3252a0aae8da969881fd609575caa192903a73370b3f4c60d72450357cac39,False,False
2,refs/heads/master,75c34530bf863a4014f099191cfb121cd192ed62,0a612d79aaa2b22fd36a9b2e1294a776a1b189b0,9ba9f68c98f76b8111017ae4026e4334330d2b2d,,False,18,0.0,Tests_passed,8fdec5393673f7c7ef1c345084efed0b82abcdd1587f76aa1086b51c1735d3f3,True,0.0,Tests_passed,9ae5180b63a62c570008dd1d73c5e6b12dfc8d871cda972ad663b57ddaf672ef,False,False
3,refs/heads/master,30102e3a0a6cfef8128ffd1328f793db3f09cc77,517ceea533b6e016ffb076ad88b8c2c3f07aa95a,0fcfd88f9dd8f4dc3ab0b97a1d3c30e5e362f9cb,,False,39,0.0,Tests_passed,6ec0c8d827d8686aebb27baf55f94f92e0eff722fabd0b8c861d24f136865ae8,True,0.0,Tests_passed,408281367302acfb9114132497b6ccffdb70b891ae0841966bd1ff428f6a383b,False,False
4,refs/heads/master,ed7485494d9a0645105064e3f05c2adbcfc3c622,17eb7cb4c0bc99b4b912efbd4954d0f5f19261a3,2b16fe9dd84e5bca91a9f889e92dc1c5d6c56aee,,False,171,0.0,Tests_passed,f6f1e5235793bc3ddfb6e45c88bf930a7f0ecb15101744a42f8dde5b469b5193,True,0.0,Tests_passed,c8726f2cff2fe16f66f2979500a2b8219650a6cbe96f39f576d01c6f2051573e,False,False
6,refs/heads/master,ee829acdbcf0d185dd105e2a5be292a25164925c,a9d7ca976ef227cd2a74c0c7cf7e0e503a2ab636,9547202b7f0aeefd4a6025acfac7115e913789ac,,True,16,0.8019014357780365,Tests_passed,5b8f0ae8bd4564cecad2d483e50049442daed329a8c038e94ad42aaff8c02c13,True,0.8013579049466537,Tests_passed,6da853d826601873522d38d769ff47bafc5bf4fcdbfcc498f34aceed9f20fef9,True,True
7,refs/heads/master,a9d7ca976ef227cd2a74c0c7cf7e0e503a2ab636,4531ac9c33b91c1ad442ace13d976dd98fbd8ced,13ecf9082640032f7e96e26655f2aca063544113,,True,56,0.8013579049466537,Tests_passed,53a1c7e23262f3a86f746132a5a391095731ad172d07e0d30eacc9c211a19480,True,0.8019014357780365,Tests_passed,f8af4de01b60be1d387e4f92af9d54c41a5d8c44eb947990ff59aa8af20d4e22,True,True
9,refs/heads/master,000db6528a0a3dca6d8331c9a58798d58526b796,8bfd7635416db67e6f55fab86beae8bc53ada8e9,6ed7f3cc78ad3e6c5425ba2c5bc781383f420276,,False,79,0.8013579049466537,Tests_passed,9b28cba81e0341d2f5f2fb7d6fd09adf0bfcc5f9975e0739e33d3d444c4be7e2,True,0.8032564450474898,Tests_passed,87651709b54ba66413e2c9fca7de3d709d7df5909393f47b9ba930e6da157f83,False,False
11,refs/heads/master,f26e8240f961399728146bbeb3ada05ad7fd5b8c,4a0264eea2d32532cd551c4e29a74d61ada02ef8,d690ffd31700c011b08a30d80d073af446d8fbed,,False,22,0.8034917555771096,Tests_passed,98350b74a2fb318d89f66eed582504135209a9f5b63abf8413e1b2987ecd1c1c,True,0.8011242488854429,Tests_passed,a3e6bee54ce68bda8649ab9cbc675bb2134a5a4c97f7b62ddd7e7f593ae9b87d,False,False
14,refs/heads/master,e7ecf9e2b400f9d2dc7ea333578f171072eeec07,516552828b7ee2a9ac2e5d58c987cccedd0aa857,7f02be4a08481fe319126b797353f641e9a42214,,False,37,0.8032564450474898,Tests_passed,b047e5164de51fee8eea7ca06b06038cae246e952a740d03e779068479a4f1bc,True,0.8032564450474898,Tests_passed,ec3d0a0c37f27a999ee4d3be2725c2576cfff000f7c083d40a2aed5dc188a1c7,False,False
18,refs/heads/master,09d63053a3d295462e645feca9a67668cd19518d,6692f153835bdc95437f68419d0d8a953235fb39,178ff6e52239ae1127ad8d77c286fe2f41fc80c4,,False,53,0.8032564450474898,Tests_passed,a9571cda4bc551e1742c00103c02a3fd6ec11f3912b688566c0d27e994c1db2d,True,0.8032564450474898,Tests_passed,c98c3adc289b54dd4588824325a0ae680028eef6d08b936f1261c577e50d0635,False,False
20,refs/heads/master,5352ef0a1c914473de0820fc962cb81d8c5b6167,60841db2d680495b6d7c1cca1663cd6d43ddaae2,c621327337252d06f48f2ee67ef8b676671685b8,,False,191,0.8032564450474898,Tests_passed,bf2f3e1be4bb768d42dba9f9d204d5932c628027e00ebd70aeacf70f0e39e59d,True,0.8032564450474898,Tests_passed,1a1edaa2e6f260d0b41e4bdc5178e61e7e194e77436a8cb60a95ef5273b1b1b8,False,False
22,refs/heads/master,ace4719d5e49b34e390908687aea438be1ea8250,8cd22e5ea4f84157e01da9b6f339823ff926c321,f2ee201c39322e73d5cde42e5a0d22754b4def0f,,False,21,0.8032564450474898,Tests_passed,484c488ca2640808376aaf62b272ccccd4e5c475be83e83504dbe5fd64264d4c,True,0.8032564450474898,Tests_passed,8551f800f81b247b9978fef620c3fb04ce5495ff1aa79bc112a8640708b228d3,False,False
24,refs/heads/master,3095f8726304fa370ea336063a487f1292a9d990,b27fca22a365bc9449f9c7d1052965d0a6b71046,5cfdf5d260f0496de1c1bafe417494b212ab6c79,,False,17,0.8032564450474898,Tests_passed,d8e29784d33a6b5682abae79643d10a050a39181930961113ed82ab75ce7091f,True,0.8035332945059211,Tests_passed,f4e51c676d95d20bcdd2d2f99c67c9fe4758e545cd79bcadb45b90644e322906,False,False
25,refs/heads/master,b27fca22a365bc9449f9c7d1052965d0a6b71046,32eade4883d367a2103ea9a0be68f057604adb37,1c732d7ed34fa025327eeb6a2f3b7a6647d408a7,,False,18,0.8035332945059211,Tests_passed,39c4eea897845ae922ee9bfa1209a17791a46cbf30c3793039f4fff72f6e843d,True,0.8032564450474898,Tests_passed,b74e6683fc30cbbfbd9b10ab97e6b1d3995f9fd16b0b52ac88d57f309b9a1c4b,False,False
29,refs/heads/master,68dbfbc80b20aefa52c8f29d23512d4366f73924,849ae27c03afa3c0b8ef7ae153ef9ff3d778f2ea,b33dda73d7f3eaeded6e592ed6b1e9c3c521743c,,False,67,0.8047692904226444,Tests_passed,57ff99329ca7a7c656ab9cdd418cbdfa4493cb6fe68349475a7d9f01d711489a,True,0.8038379530916845,Tests_passed,379255dacb19a371bd83794d60d8c4249ef843fa95c70f16e8787664c5d81304,False,False
31,refs/heads/master,d863336acc9d10ea5e6df7ee18d69cdcfb86b26d,d2dbb56218e0e96681eaa6d6be5436ee71542e4f,a16a10fcec1a6f75fe172c67a96dffa1d49b4f1d,,False,14,0.8047692904226444,Tests_passed,b07fb26811ac15a7591d417cb857fa7506cc85f6f2d0dcc45e1abd3e6fe5641b,True,0.8047692904226444,Tests_passed,60218cf6bcebdd0e4739e3aa00cf89983dfd224b94e71f340fb222dd0d70641c,False,False
33,refs/heads/master,5d3e1d8f4eafd654dec3e0ece71940597239a5e9,e25b70889f2f0d8563f90f50bdc388d2536b3cc8,1b10014dddf12527f8dbad24169e4f6a9434e8c5,,False,68,0.8047692904226444,Tests_passed,3cf00d7a323f190508123d98ad51d8cb0cfdb4ee7fd642406bc12b4309162661,True,0.8047131543364883,Tests_passed,5736c3cc1b8062325082bf12feedafa77b5e37d3b23174926a613d2b9a543ac3,False,False
34,refs/heads/master,e25b70889f2f0d8563f90f50bdc388d2536b3cc8,66427249f9039ed8f65343f94946a3eb6f395cbf,06357585199fe659d9cc4914d04279bb6d5d18ec,,False,63,0.8047692904226444,Tests_passed,8c5124dbe2f95a1be127496ebdfbfa3a724044ee0fa143aa74f140ddb0f3fdb0,True,0.8043646195442256,Tests_passed,0cd432ff32beaed72781c52197585e39167091a0f4213853e8988b9d9e0f48af,False,False
35,refs/heads/master,66427249f9039ed8f65343f94946a3eb6f395cbf,5b4060f9936a985444482db91cc4c5828ca7fdee,f2fa3c4b49493048dbc7b73fe568e6884550fa60,,False,26,0.8052977571539056,Tests_passed,09732c86b9a3ef21254531c0cc16fcc7e49a22ec25c46c17b742fd58d8feee07,True,0.8044573643410853,Tests_passed,a6750f47954ba3e2e79402a29990a84a8d806d674e94767d721a8e4244a34e9e,False,False
36,refs/heads/master,5b4060f9936a985444482db91cc4c5828ca7fdee,ee6493a473e242f6082c0388df02f9878ef331a7,149d38d7c1ff0e9f934774c7ad29eba0667d0d8a,,False,30,0.8047131543364883,Tests_passed,c73bc1299da3e43e822d3c9e8fa400e52056d4f57ee1da0f32fb09c162904722,True,0.8049487724724531,Tests_passed,ee947702a2ca4a202678725299aa03b374852b5dd57628f936aeaf0b09e1cd4e,False,False
37,refs/heads/master,ee6493a473e242f6082c0388df02f9878ef331a7,a27bfc5f7b84b6a2fb37666de3e64bbec020d2e0,1e5b6abfb28c7e3d2a101d1647a9d160eac76217,,False,12,0.8047131543364883,Tests_passed,c73bc1299da3e43e822d3c9e8fa400e52056d4f57ee1da0f32fb09c162904722,False,0.0,Tests_failed,850962a1be92e0a32b47c9608a55e2be44891c1d256a9dacf92f6d86f8e1d679,False,False
38,refs/heads/master,a27bfc5f7b84b6a2fb37666de3e64bbec020d2e0,b15a80643cc22978b3a4492747b4f7479e1d6c42,1622178f71718b81ef18e729682bc2ccd468b838,,False,11,0.8047131543364883,Tests_passed,53e54ef5ab6625898c96882428272ac57446b43b47b026a9628376c4937af3a2,True,0.8049864708156166,Tests_passed,f1d5b778ac4042189a4c24858ad435b63b80bc141dfaa57c1635485bc4bf720a,False,False
39,refs/heads/master,b15a80643cc22978b3a4492747b4f7479e1d6c42,289acf537a5d6f3ea5149ff03c10ee33c1d4bded,4539ecbd688a419cc17b5d8a77999ca7c825a007,,False,80,0.0,Tests_failed,850962a1be92e0a32b47c9608a55e2be44891c1d256a9dacf92f6d86f8e1d679,False,0.0,Tests_failed,48695745a8c6f38ac0b7c562a70d1e754882159723113ee4acc6175a812a7575,False,False
40,refs/heads/master,289acf537a5d6f3ea5149ff03c10ee33c1d4bded,6a9f8bbbaa0c43b78c2dd104b37ae5bba3743610,4ed760006fca648688a8e35d61160db5fd891956,,False,111,0.8049864708156166,Tests_passed,9804bd51a14c779040141a7563c6eeae8e40bb8f7803bd4145793b25a2f6f590,True,0.8043646195442256,Tests_passed,ddd5da977314ec295e6c541cf9dd8a2e684a852bcbd579bfa57c38addd2bad5d,False,False
41,refs/heads/master,6a9f8bbbaa0c43b78c2dd104b37ae5bba3743610,163a5e0586f2dba40ffc8f1e78de28784445bbe7,97b14cff6818a84b95ec427b4897b08c4e71a42c,,False,110,0.8049864708156166,Tests_passed,9804bd51a14c779040141a7563c6eeae8e40bb8f7803bd4145793b25a2f6f590,True,0.8043646195442256,Tests_passed,bc99ba978cd38a52301a0bc0672ef38b8757595281d1ce9fe74300c6af211812,False,False
42,refs/heads/master,163a5e0586f2dba40ffc8f1e78de28784445bbe7,97df33168544c752b6645a7afacf465508db5da8,94757a73c2cbc449390e692112e19692de0582e7,,False,109,0.8049864708156166,Tests_passed,5626fd88ced89c84f864f64cfcb95ee200cf30d5152b372cb5369a1254b4aea8,True,0.8043646195442256,Tests_passed,73a66c55265c4c7bb1155819085c77770e55cf576275c21e3e94576b7a0ebbc2,False,False
44,refs/heads/master,2b2aa182598d2227bbd83b94c6835a9df05465d9,d0742654660382c2d9a8672aa1ab79d3a797b23e,3d9884c3c526bea4557e229cc5faeca1f3dc643d,,False,7,0.8043646195442256,Tests_passed,c713c27ef3c68c86ad148729e7781223b0d29c65d4d1fd1cba76af0658790423,True,0.8043646195442256,Tests_passed,a4a5fe4ff1ca0dc0af93a337d0c6707774d4f5de8cf4266b375affe1aa419418,False,False
46,refs/heads/master,a6d4eaca585b3a2719b38432335bc3086fe9d08f,6edc12f3ab551806a26eb32e0423dffee4e78ecd,80385a158432483a7e195a17df0dd74a5ad4ddb7,,False,20,0.8043646195442256,Tests_passed,9b16964590ecaea73692e897fa03a5ac403c36e0628add7662f54d2e8c9770cc,True,0.8043646195442256,Tests_passed,1539c7e5ca7b911f920edb3addb56c890fc6e065f017a8dc43d8b4188bfa4281,False,False
47,refs/heads/master,024a5de0789fc72ac63d9cec8824facf5b0a87ad,98163a884e48c149d534af5eadeebd9cf9346c68,43ac01c0851f8d903c69927340444c7b4bbd975a,,False,4,0.8047793409134708,Tests_passed,03386d5c22ed66c8b0aacc069db97f7a4fcaa27947fac36243128aaeebcd52f1,True,0.8047793409134708,Tests_passed,9ee9ab3272d03b27ec8bd58d4c92c58d06ed503988a94ec9a477384e1fb844f3,False,False
49,refs/heads/master,53c8d88c1173ec40df46d287e6623b9c95ccfedf,3e66bc70acd29c1a2c0dd4d7027c2b3bb72db811,366a30ca239fd74d033ce9e90c6e4433d39ea2d1,,False,48,0.8047793409134708,Tests_passed,734eda335ded4ef7ff47175a2a737ef6bc59117db6a5344ac9636dca470369db,True,0.8047793409134708,Tests_passed,deb10b7f47298192f34b9555b5606c1a4e6bbbc2c03d4150f57b34bef2385afb,False,False
50,refs/heads/master,3e66bc70acd29c1a2c0dd4d7027c2b3bb72db811,0e39fdd14aba67013d47ee9a02b5ee8ac1d1f246,fa9a36e9a0c71bfe283a63f56d14cfc019fdb058,,False,40,0.8047793409134708,Tests_passed,734eda335ded4ef7ff47175a2a737ef6bc59117db6a5344ac9636dca470369db,True,0.8047793409134708,Tests_passed,f02a60d33b289cc416a9967744535f444715777756ca100f3d3439ac02112ae3,False,False
51,refs/heads/master,0e39fdd14aba67013d47ee9a02b5ee8ac1d1f246,5f9b18d1d103b0a840215b0d13f8ddb0c5e5506c,4f919bf37a771edd79843fcc0b2868331c414c99,,False,39,0.8047793409134708,Tests_passed,e953e3d0ae5738983e7130c0277c86b6cc04162fbe3c83e507ab58ceee8e6245,True,0.8047793409134708,Tests_passed,918452cec5b4a579e248217a9b00fd7c4005bfb6e6fc288ca0a0f902456eda80,False,False
52,refs/heads/master,5f9b18d1d103b0a840215b0d13f8ddb0c5e5506c,bfea06aa2435022b05f1e9ce4c2d2d3e0691bc1d,6851161286124635c2d293339a42b9cc9ef2c2cd,,False,38,0.8047793409134708,Tests_passed,e953e3d0ae5738983e7130c0277c86b6cc04162fbe3c83e507ab58ceee8e6245,False,0.0,Tests_failed,2713b7fed24da8eceee865a8b597b232f041bea0cf1110c7b06d6ead027f5838,False,False
54,refs/heads/master,368c17f5b9e50480525a71510b9d265d164cb479,b8c93ca536ab4765e51275f73738f5b847936f5c,c0f8c663a9db0a62fa45c77e224036fbf36c3ac6,,False,23,0.8047793409134708,Tests_passed,5fdaaf2889cdf51b209a666dbc043643ec87c1e09ca92258ebf22a4496546f15,True,0.8047793409134708,Tests_passed,badb9a4a4ba4ca4295923a56049f65fb795c989eda2a5b1e18759df098d01c8d,False,False
55,refs/heads/master,c0f8c663a9db0a62fa45c77e224036fbf36c3ac6,bf7157c065c9708cbb31700812a6e98ca7dbb5ab,d04b645f173911b85cb9f4c4affcef728b7e1564,,False,10,0.8047793409134708,Tests_passed,0fae34668adf3b9965167c2c6cfd69e752710ac3e075f5398c22d2d2e704f27a,True,0.8047793409134708,Tests_passed,7d138084560632f30f09f63a86f59050b7fe77c70a399f19fe9e95604443c38f,False,False
56,refs/heads/master,bf7157c065c9708cbb31700812a6e98ca7dbb5ab,60d4c29485b4ee3d5af8c8f0ded3e8a85983c826,59a057f43a4190a4d13539fec1716989b0a6e9fd,,False,18,0.0,Tests_failed,2713b7fed24da8eceee865a8b597b232f041bea0cf1110c7b06d6ead027f5838,False,0.0,Tests_failed,98c529e9356aa55a3bd6b53180c4645c135f834f5a4aede4105a207e30ccdaca,False,False
59,refs/heads/master,ab984cfd4749624b1ffb08092bb4644b7aeb822c,382eeb9bae186448f17746b2ce3c755748565d02,3d40135939c9c26756f1f43806b985948fe12131,,False,3,0.8047793409134708,Tests_passed,701c36bf0be304095b87625e5c7502b7d604a94c0d62f2b1c7d7d8eeadfb6b17,True,0.8047793409134708,Tests_passed,6ca832cada166f38a55e10344b8dacc1e6aace9603f22fe343a17dd1b3350667,False,False
62,refs/heads/master,d61216573bf26a6ac6461a822111d84cad9e26b0,7d97c491fda5fecdebaf259c503c9cba81b5327c,1a8a103eefa5616503e9947804c6a20b12669e42,,True,69,0.798562587342783,Tests_passed,39c5081fa5f3212acc9bae3feab00c14bed9d97b215f4e9fed6036870a335984,True,0.8150563129816242,Tests_passed,958314c65c483532998af7a2917de307f31f1df96f97a1c2aa5190d2a1e325d0,True,True
63,refs/heads/master,7d97c491fda5fecdebaf259c503c9cba81b5327c,24eff9bcd1d3a4414f7faee681a00089d821c2f2,34138b1531853b977ba78429ae30a5ff0baebe03,,False,4,0.798562587342783,Tests_passed,a3eb96444e907d6884d9aa614a2976e2bcaf846ca39c81c3d11f0d1923cdddf2,True,0.798562587342783,Tests_passed,33fab43e437c8d077062322a29275f996be7feed4ef9c6a897b48329c9235d14,False,False
64,refs/heads/master,c101fc23b22efe3454b165d96659dd457ef4e8d3,537b7f0ba98f08f284d90bdf9be700deb9414414,7f5b0d9a50b4b929bbec4fbac98b22957a603648,,False,3,0.7976451806026741,Tests_passed,5239ca48f15f1a127ce41ebace0b9b6f4727768cf310374a0e5c6bcb90cece0a,True,0.7976451806026741,Tests_passed,9154d621c89d2cdd40d2903fd6cf34ac491bdf017375f9d183b4247b73590c76,False,False
65,refs/heads/master,88273eb84d6da9c1c0f584f7700da0cb499deafb,4938b9cb50cb952483d12831e24a598e1fc787f3,41694d54cf4fc2d8db1d3cb2651e52ed72aab166,,False,57,0.8097994624767417,Tests_passed,460561e9958059729332e8805a21d570fa724fd37430d9ea0f2360955aa56325,True,0.8017008919311346,Tests_passed,8da582ae551a6e2c5237f2e918faafd0dbf8ed23981fefe3fbc94a0066cd38f0,False,False
66,refs/heads/master,4938b9cb50cb952483d12831e24a598e1fc787f3,998e93b29067f41093310bb47da4f63a1a884fba,10d22ac91834cc61a7de41451be1d1f15e881733,,False,29,0.8096420442789158,Tests_passed,21299d4e11923e3936e747a319942632909e5bc19723b2202e8954ea5e0be770,True,0.8097994624767417,Tests_passed,f6a97fad66f215705ddafd2d42caa6504606f0202ce691449058aea61a49bc17,False,False
67,refs/heads/master,2cf7d09fefb17c59e5a776fd6850aebdf41046b2,ed6c3a405de8959db6dc3a35118ead31df07bfb2,047f31576411beee69cf75584ae76531cc9ac753,,False,107,0.8019473793246322,Tests_passed,394e605d8dd52ceaef2aa1f704d94ac68b49a8d068b306a3a962163360b53c25,True,0.8019473793246322,Tests_passed,7a6f0a7f4a05fe50a7bd31d4dd0d7046c2ecb84955af29d7b59c60f7172b8738,False,False
68,refs/heads/master,4242ff461ef2fd28a41b04946c0161f3d891da54,180f6138b185a03ae1ee154b8048d67cf23af181,b57dcf4d3d5a63f05e9ac16286a9aac79f580a7f,,False,46,0.0,Tests_failed,3be1fb6c87156f85477156c0547e81cd0482657e5f0509f801801124339cd753,False,0.0,Tests_failed,976421537e3a55fe3f3e8f098b15eda4282a4c4badde2049194c9f071f6d60f8,False,False
69,refs/heads/master,86a79bceac4a267819de986ca814f11b48d81da3,94e5e1a77e4319c98dea22c051e19c1e57c58c00,f8f529ee0baecc9262317cc5375af1eb42aadab4,,True,28,0.7845056065239552,Tests_passed,729d988934d30343f54ff19fcb57b3347e104b9bfe27bf31566523ad051f15d1,True,0.802422723475355,Tests_passed,196feaefddc2fd8597192f263c3cb64086dc7b406ce4ce0dab80f9d7ea8bc443,True,True
70,refs/heads/master,ea453a7dd1420c185ab29598563375b4d06cfc80,a9b9f11b27aa5dc203785e20242423c0c3c0f39e,4789a970deda3e60190d6a7eb8b51ce80a51d7b0,,False,22,0.793859649122807,Tests_passed,fabbff82d9d12132100ac73db7e6724f511e4611943cd368f0201205a9186f4d,True,0.793859649122807,Tests_passed,8dea9f2440496117e2f9aac52bf127b1510b0b7741f5bc277ad1b77c7980d98e,False,False
71,refs/heads/master,93ba79168f0c74b0bacb4e3aced58a66b29056a4,8bdd12c56bc797ed21c0f37fac5adcddc8367225,e8cb900d1c40f189279eb58627ee36679a4809c2,,False,15,0.793859649122807,Tests_passed,569ba10284636e6a57db46e750ce2eb6ac787882d74581b4a69de42bb2b40627,True,0.793859649122807,Tests_passed,99293578041ecbb6aaa1998e17ad37c4910ffde07332f68f1d4e68f6fc3c813d,False,False
75,refs/remotes/origin/pull/1,30fea2d67a6418cc39b82bf33ad75dadafabbcf2,8f03ddb786427fe6a21ca849204ea9dae1c0faee,ec1469396f17fa3e96cb648d78405c26b26596e4,,False,3,0.7373684210526316,Tests_passed,cf77ab9dec287a7c62b696c634c36f49a0cc899e27857fdc3801b7fc63c6f2a3,True,0.7373684210526316,Tests_passed,4c2498a791e135271c17957e4ba2de912bc46a91eac9b6a09fb3132b6d472503,False,False
77,refs/remotes/origin/pull/215,ddb5c3d5fc2cc43d16abd5188e9a96abf6138e34,9d123546faa3cadb3df506fa57d006b981d30b5d,1988b33576e6bda50410a2575da94d4ea323b14f,,False,2,0.8161579068166169,Tests_passed,09ee7a415ea1b91ed3bf6476e37e25133944e0abd894eb1d837f8be6e5eeb087,True,0.8161579068166169,Tests_passed,8185da11eca683f015bc924f8260650108088b50847f8ab171feb90ba1d7d688,False,False
78,refs/remotes/origin/pull/215,9d123546faa3cadb3df506fa57d006b981d30b5d,eeb57aea83126e4964ade8bb8298b55c14d38901,9291d82cf1d16622ea4cf3f8fb323d4fa10174d9,,False,2,0.8161579068166169,Tests_passed,38c0c0104ede2939474d56ce47b5751b3570721643d3e99ae17a424e2aa40acd,True,0.8161579068166169,Tests_passed,d02c351f3fabfe0bb6a03adc11a5463fc32c01a6f3d131e280408eba6279bea4,False,False
79,refs/remotes/origin/pull/215,9bd30cf0e626e5edc97e86bdad5f75a6b31b87bc,7c589d95d32a76218f443034af07ad5bfe20b6c3,94ef5dcc2e96c5fee42239d1777b6c305f589dc6,,False,4,0.0,Tests_failed,177fa01f1fe25baa0cd5a5e3441e1e715261623bfc364b23220dcf0cc5e06762,False,0.8161579068166169,Tests_passed,7d878ea1892e2dd23305a5e86b2557229807875e3a852dadd0ccaf476867cc37,False,False
80,refs/remotes/origin/pull/215,2d7ff46a9d8a21eddc8095b692874db1bfda644b,8dee56be4f8f95de627c9022db30f3717d38c9dc,f2c3f2740207b707b954e526425968a0a5fc73c9,,False,7,0.8161579068166169,Tests_passed,ad7796446594b03a5da312426aa6df55bbb0babeec5857733b5320d604ebcd4e,True,0.8161579068166169,Tests_passed,9c6b0477fcc9ffce0bba5c5e4d1711fe3bd951045e39dd6e5e4c8052ab2444c8,False,False
81,refs/remotes/origin/pull/215,27354ed4bc1625b83083903fcb863e104f0cc581,15c78b8f2355c70d75be2baf85d42cadda366c2e,056369364c251c56568743c2b98970725f2bb7cb,,False,2,0.8161579068166169,Tests_passed,ad7796446594b03a5da312426aa6df55bbb0babeec5857733b5320d604ebcd4e,True,0.8161579068166169,Tests_passed,ad7796446594b03a5da312426aa6df55bbb0babeec5857733b5320d604ebcd4e,False,False
82,refs/remotes/origin/pull/215,4cb1206d2dad39ac929ef3c725b78a5f02f2c5c1,6a6689efdcbf10d62e5ea8bd8b52bd3a7f853c97,5f0380f19ae735425df0083762f999f58fd94c36,,False,10,0.8161579068166169,Tests_passed,ad7796446594b03a5da312426aa6df55bbb0babeec5857733b5320d604ebcd4e,True,0.8161579068166169,Tests_passed,8515297cca46804bd9b1c19b21b127764fb6d4d997a6167b0b83ee78d9b09c3a,False,False
