idx,branch_name,merge,left,right,notes,sampled for testing,left_tree_fingerprint,right_tree_fingerprint,diff_size,diff_contains_java_file,left parent test result,left parent test coverage,right parent test result,right parent test coverage,parents pass,test merge
1,refs/heads/master,0b17cb8a0308652fbe047b19a7ec0216fa25ef6c,65b2fdff04881cd22851a05b8a115e654232601a,2f10f64690d9b3aac22e9f09b689ff437f7779e5,,False,f943bb8b013d30cc94be04cd3d92981676432dbb62f9ce2b6567e054649ac151,3c150ba1b9fd3ff18f6317af2ee6195534f699bc7c7dd1eb2a86da87c6c11e2a,11.0,False,Tests_passed,0.0,Tests_passed,0.0,True,False
2,refs/heads/master,5d4e63c26eaaf6684f30e78f1672776addc9b52a,64522c1d3d6bc0adf4ce9c1de70c92c6bc07e817,909558ec1a12150596ef53779ed2d255d58327a9,,False,d741a2d46c585658c18d11c63fcb889e74254d2726f5df5dd1b9a5f63e6458e5,3c150ba1b9fd3ff18f6317af2ee6195534f699bc7c7dd1eb2a86da87c6c11e2a,513.0,False,Tests_passed,0.0,Tests_passed,0.0,True,False
3,refs/heads/master,2f95d985a87673781d05c0d0c3cc5440e4db50a5,ef39ef8e48856db4bcffbf0c9e2380ff76aadbb1,c4854d5cf594e2cc03f3a3413d1576180617b843,,False,9dc8c83fc9f94900c2f6d324f18e21ff1beaba65839ca83e4aaaa13abfd2fd41,4f2af391e6e3edaafba65e52cf62f92785f78e2a6b1cebaad151c696e061a705,45.0,False,Tests_passed,0.0,Tests_passed,0.0,True,False
22,refs/heads/master,01e417a6e11047ac1d86c9907184c2ad8a1f198f,7f9a8c870bb42ea159d2efae6dc2f4ad89e2fb85,fdb604c2928ebbdf0ed828578bda6c50133ce9ee,,False,13de389cdd0a098a0c82f25003f38781f54014d61ed26f78947117b06eb98f92,c7d079e054c41ccdda2990a201b4f703748a175157e81c0df33ffcd1935ed87f,625.0,False,Tests_passed,0.0,Tests_passed,0.0,True,False
25,refs/heads/master,844b9256d6ea95fd1909366d0d0a9910d7ad5f0f,b0652e1007db3cc54cc8b3fab1d24c16129a5e58,325061dbcffc5c87aee120fcc5071e3ca25ef2f1,,False,4ba5505755ce00959bd2e6faba107078a371c8c7d366600704ddb8fa9495d4b8,14f51a256bfaf4ef7bba1d98a2d91e29b935abd4e08f7cec9e0054bc496cb173,7.0,False,Tests_passed,0.0,Tests_passed,0.0,True,False
26,refs/heads/master,b0652e1007db3cc54cc8b3fab1d24c16129a5e58,8d2103a67ec66350ca453933e59e00b73c08ad8d,eae6570d5aa984341d28f4814a31b329e64e85ad,,False,4ba5505755ce00959bd2e6faba107078a371c8c7d366600704ddb8fa9495d4b8,3723761648f1181a93068032932683b1fa90e4bcc6e9324e19ea9c8a7f4eb6ed,5.0,False,Tests_passed,0.0,Tests_passed,0.0,True,False
30,refs/heads/master,1a56b5b7af2ea41d4523e9961a9b8351aeb136ab,fb01e9908d6dc1b562c20d875687ba1cc8ebf8e6,522b303a92be158e2c53b3c524c6cf75459f4188,,True,d4df2bedd7b2f6c23208a5c1c73401a56412a72af1f83962922f8550d5fcc25e,62920ed1d39ea314cdb28218fa8dfa3dd46754ccb5163dbf1b95d355b756b275,134.0,True,Tests_passed,0.0,Tests_passed,0.0,True,True
31,refs/heads/master,fb01e9908d6dc1b562c20d875687ba1cc8ebf8e6,b18f23fb9b3d072769dc0f64044ce76b2527f8ac,d20bf5b279c76838d6cb7a92d41ca1f97716aeab,,True,8ea84b017998e2cf325324c66634410e4d0c85be7b80bc25403ecec08495df30,0ea7e80b59354cdda8ddb971b1ef57531e63b26d31f7f4990be835bb182bbbe7,162.0,True,Tests_passed,0.0,Tests_passed,0.0,True,True
32,refs/heads/master,b18f23fb9b3d072769dc0f64044ce76b2527f8ac,f4985ec30d5b0368c17792dd31aa0befb5171b34,64ea331d140bed1990875ff57250332fcc681b92,,False,135381fad77839f434c8053cb603b4b4507ccfd3897cc80637a6d231c25c5655,5d5aac7aec507361f4fecb76d19d422bba60f0e006f5de32850c59fc7f23d6fe,159.0,False,Tests_passed,0.0,Tests_passed,0.0,True,False
44,refs/heads/master,06669e7978846489c0b80ca5a18f3cae0283f089,fef0dd6abce2b52d45d9f33da837491d0e4e17e0,6b79ff852485291e7a534e12448288328e2d6c61,,False,1fb0cd975c6a761930d8614fce54203744a46e36ecfc1c60358858a9be5ccfb7,ae6526e4e487b79ba424cd6d6d12eb6a9b0205a73df6cc35aaa45476da20f055,145.0,False,Tests_failed,0.0,Tests_failed,0.0,False,False
