idx,branch_name,merge,left,right,notes,diff_contains_java_file,diff_size,left parent test coverage,left parent test result,left_tree_fingerprint,parents pass,right parent test coverage,right parent test result,right_tree_fingerprint,test merge
2,refs/heads/develop,21de4689ab71e9e82b58b2fdfb25e6d90c9ec3e7,028f1ed4a45c29a517b30656324f06815ad23654,07e83a421b939bd711a09d0a9918a968c592eb8f,,False,11,0,Tests_passed,24b6e1d4c1a92f91cba1f319479efff776605375d264901f1aa750cc88185889,True,0,Tests_passed,c9ff30d050ffd4907b9ab58e8e24880f944733d57ee1afdc89817cad7cd14c46,False
3,refs/heads/develop,fd4a136f9a583fbcf240b1d73103f9353391afb0,9e59b37834f9577e29ed8fc9cdde66ca386836e2,3688226e327266cb3cfd1a1e3777ad94ad68d6f5,,True,698,0,Tests_passed,1cefc08970911f0ad0e2dfabce00a0347726f24912660f76cba37d92b06e8b88,True,0,Tests_passed,9fd4add0292704f57bed9cf9b9f2c8669ff8a6051377bd6b23655df3748842dc,True
9,refs/heads/develop,f45a8ff3e79397023595c4b336fbe8dc7b25094e,dc7218eba3fb07bc5a45819560c41cc4c9cadfb8,904cd282366e936c1c95f151eebb4ef8af2b6e7b,,False,347,0,Tests_timedout,d04e230109fe7255c95acb1e14473ab372f73801dea66163cd96593d17ce6aba,False,0,Tests_timedout,5326cb8dc8de15d99aa578f8d964b2c0402954dab9183ed3929efebbfcf53f89,False
10,refs/heads/develop,dc7218eba3fb07bc5a45819560c41cc4c9cadfb8,31c4e48e794754b3301057be05ffc015b0e3f4b9,838c47f1f6a6274f0d18f432c00729957be0e90d,,False,456,0,Tests_timedout,c5ce7c042daaacd4ce56a6fe854a3494b021b93719d8df8b50d36129802c42ee,False,0,Tests_timedout,9f3dab3cecb934c4a37afd438d67879c0b6d46698c0d226d3f655c63bedca108,False
12,refs/heads/develop,6647af8d6177a0ab776c0bba0eac7b380bda3b3e,da357f0370f4baf44c8e7bd54deaf11e84284acb,b74264be6981e72b6785fc7fc02b5e22feabe7a2,,True,1373,0,Tests_failed,7df240f06d1335fe556f1fbc91d8816ef75213c4c8f60001fa4f84e7b0e9bd8c,False,0,Tests_failed,a6146be0f54ddb5646e2e1242930400e118cea4817a79fe812833dd256d68303,False
30,refs/heads/develop,692605bd75b30da1676e7e533f4279502bb48b72,34da2fb3a02708b562ec747679ef0cd8d171a042,f110147b6228fd9e1db2253155b0c101b151becf,,False,72,0,Tests_passed,520cde036642267ee5a6fcd7548adfcb4afaed09129df2fb8910d6d9749c6a11,True,0,Tests_passed,af7c036d07d7c2945d78ab351fd4aabdddfbb80670254a876bc994d5d2976868,False
34,refs/heads/develop,04978f912d23c152ecd0be308f74895f9a1a50a5,1068e185a0a005403d14e3e498fc2a1017ebbca8,113eaa4baeb8dcb8d45a62d49aff5b75ead34c2e,,False,311,0,Tests_timedout,e622bb023931fca9b20ece3e480ed6627544a99d26c78c807e9241841c8664c7,False,0,Tests_timedout,6ba6f296e30ac15f22a65d519cc3050bb92b9aaf98f7a96a842eeeb23daddeef,False
40,refs/heads/develop,71b7dfbf9a0677a98273d4606353945e1287bad0,d92dc8397f336c2757ce4559ac92daf7bf82aa61,54127318a4266fc53037e9f1b51a6eb3102e7aaf,,False,155,0,Tests_passed,05f00a4d36d2de1fca6e25a01fda26af17fae921527c384bc61efb26232552c2,False,0,Tests_failed,d3ab8094991fc0c21667d7f227ed2a78cb6762ae31c324eeb535f58321263917,False
42,refs/heads/develop,1d536cf7057e32b34fabb4ef54011e771f29f12c,b2aa5e2677d117926d67c45eddbaa60b9d0e6a4c,f68795d7dd1ad3202a59ab9d49030065992001b1,,True,169,0,Tests_timedout,3297ce24d7ea830246b0d153ae2551fcbbfd46a6a9e4d6462fd5433c47f22b86,False,0,Tests_timedout,137d3ae1f6d214ca25c612334f5285a44e8a663faca6cd2779cb128291c52c96,False
49,refs/heads/develop,7945c0612d9bf9a26f14178019c73759aa7a95ba,71aa04c89f27f6a74ca981f19b3f9cc38a7c29d5,f24410d7bfe6230bccf34a36b438c75785e09646,,True,45,0,Tests_failed,8343841bc3ed00aa8f3e8bdf0cc4fa82b1981768bd0410b39eedb8412cbe5a6b,False,0,Tests_failed,7244161e8973d12762ee2c2078b9a73b579653192ed06fe1d890bd53a1a2765c,False
50,refs/heads/develop,f24410d7bfe6230bccf34a36b438c75785e09646,c966a2015cfbaaf761f627c11665b767ca939c54,2fd0e192fdef9316d93d101b4fc333ac9ae13fd2,,True,99,0,Tests_failed,0c8a60df66c0e52365afaa6def197483159132aeacdcc8a5f4e37eb3b53fca2c,False,0,Tests_failed,cb7af38aa37610d0c5b36dbc2c92f5f8a6a08ce8c5fbd6ec1a83156666b2eede,False
51,refs/heads/develop,c966a2015cfbaaf761f627c11665b767ca939c54,98281ab26e67f4309a4a0b7b4b41ca1a66e74de7,f1b3a29d6ff09efefef343c7f3d697e51a3eeea5,,False,99,0,Tests_failed,855c26f010a284fffed203de7eb21e73d8bc1e296cee718731addef61b6a06fa,False,0,Tests_failed,22cfbf93be73c7c604103403b24cbf79a01f736713f0f64dbfde216b156811a4,False
52,refs/heads/develop,0af0badd253f61964199267683f159d6790add12,c97dcfd93b1315965a475cd2f9c2e8f458cc0ae4,0b8fab1bfa87429e2be6af6375e21be953bbd713,,False,96,0,Tests_failed,9430c25443084f923baf9dda7974177986dd5d5a50993c10a56df2b50edb2e67,False,0,Tests_failed,628168602d1ef5b5b10cd2b4693194650ebcab79497419a8c0d1e8bdd48731b8,False
53,refs/heads/develop,c97dcfd93b1315965a475cd2f9c2e8f458cc0ae4,e0d98df20ca3624c88476ed26f407db13de4a11f,8327e482c9baa1038fcd89bcbe60d7ec625b7303,,False,96,0,Tests_failed,9430c25443084f923baf9dda7974177986dd5d5a50993c10a56df2b50edb2e67,False,0,Tests_failed,628168602d1ef5b5b10cd2b4693194650ebcab79497419a8c0d1e8bdd48731b8,False
54,refs/heads/develop,e0d98df20ca3624c88476ed26f407db13de4a11f,750d656ae9bf83143e17328179b9c18189eb3499,38eedabef99b7c5e639f3fac6c408fa59ee8b091,,False,96,0,Tests_failed,9430c25443084f923baf9dda7974177986dd5d5a50993c10a56df2b50edb2e67,False,0,Tests_failed,628168602d1ef5b5b10cd2b4693194650ebcab79497419a8c0d1e8bdd48731b8,False
55,refs/heads/develop,750d656ae9bf83143e17328179b9c18189eb3499,06386a72ce77da3793008b8738232e5334124dfc,95da41f08b1c68e2c0ff04bd0d770b35db278e6c,,False,96,0,Tests_failed,9430c25443084f923baf9dda7974177986dd5d5a50993c10a56df2b50edb2e67,False,0,Tests_failed,628168602d1ef5b5b10cd2b4693194650ebcab79497419a8c0d1e8bdd48731b8,False
56,refs/heads/develop,06386a72ce77da3793008b8738232e5334124dfc,97738aee4680e3304024ef39077671b41005aaf5,c79cd1dfa07304dee4ac299fc131c7c888024315,,False,96,0,Tests_failed,9430c25443084f923baf9dda7974177986dd5d5a50993c10a56df2b50edb2e67,False,0,Tests_failed,628168602d1ef5b5b10cd2b4693194650ebcab79497419a8c0d1e8bdd48731b8,False
57,refs/heads/develop,97738aee4680e3304024ef39077671b41005aaf5,d1cb985b57f2014d22afb5ff71b4d95c1f7d8732,cc2d7af70a5a8adba06071494c1f9d87df7853ca,,False,96,0,Tests_failed,9430c25443084f923baf9dda7974177986dd5d5a50993c10a56df2b50edb2e67,False,0,Tests_failed,628168602d1ef5b5b10cd2b4693194650ebcab79497419a8c0d1e8bdd48731b8,False
58,refs/heads/develop,d1cb985b57f2014d22afb5ff71b4d95c1f7d8732,155825088c147a7230942d7b04139b35dc29ae79,8335d18c79decf58f41fe94b418dc720d9886f91,,False,96,0,Tests_failed,9430c25443084f923baf9dda7974177986dd5d5a50993c10a56df2b50edb2e67,False,0,Tests_failed,628168602d1ef5b5b10cd2b4693194650ebcab79497419a8c0d1e8bdd48731b8,False
59,refs/heads/develop,155825088c147a7230942d7b04139b35dc29ae79,410daa94e1223fe5fe841e13cfa654d0dd3efcfe,8815934f88a49d8a96b82b9e6918d0f02cf9c7ff,,False,96,0,Tests_failed,9430c25443084f923baf9dda7974177986dd5d5a50993c10a56df2b50edb2e67,False,0,Tests_failed,628168602d1ef5b5b10cd2b4693194650ebcab79497419a8c0d1e8bdd48731b8,False
60,refs/heads/develop,410daa94e1223fe5fe841e13cfa654d0dd3efcfe,86cc3c8659a9af4df8053c028cd54217094b9ec6,09fb39f431e84eb4f87aaaef7abe506659ed8231,,False,96,0,Tests_failed,9430c25443084f923baf9dda7974177986dd5d5a50993c10a56df2b50edb2e67,False,0,Tests_failed,628168602d1ef5b5b10cd2b4693194650ebcab79497419a8c0d1e8bdd48731b8,False
61,refs/heads/develop,86cc3c8659a9af4df8053c028cd54217094b9ec6,fe9dca12477ca86588de79522aa3ed1a9e26f9dd,fd6037af26c71a3b30d82382fcf680897ac6acc3,,False,96,0,Tests_failed,9430c25443084f923baf9dda7974177986dd5d5a50993c10a56df2b50edb2e67,False,0,Tests_failed,628168602d1ef5b5b10cd2b4693194650ebcab79497419a8c0d1e8bdd48731b8,False
62,refs/heads/develop,d7f8c1d862c640702491c34d5451f12238ee6a70,ab5ac9d7969ec73354700670741e02098b23a597,7fd58a94a8c3f566a78afddc06124609e916b6a2,,False,333,0,Tests_failed,46f96dffd6930d17a52f00722309fa682c9a3326b3ae952addfdd03be41bd614,False,0,Tests_failed,628168602d1ef5b5b10cd2b4693194650ebcab79497419a8c0d1e8bdd48731b8,False
63,refs/heads/develop,d78a94f7f71024761b21f5e0bc85467fe8a6ebcb,be892b80bf6682cd063d30ac25a79be0c079a901,a67f60b01b54f6789cba4d227d9292dda5b25ac0,,True,22,0,Tests_failed,15a851b4cee0a5ca7f7da59501104511902afd35bd65b5ff01e17b909a4d89e6,False,0,Tests_timedout,3fc180b7d1e55b29be82e0f82b55719c1f2f1399e48fd494fe8df6a5d02a1307,False
64,refs/heads/develop,fe80950ee93126665faaf958f306e983615be322,c7d1ed7d201515fbf479dcb62c612711af56070a,0037529c8716aa36daa66174f08911c99aeb3fea,,False,3,0,Tests_timedout,96490506cadd7ce7d76636990fb31690ccf75a42443d939d3306719633e8104d,False,0,Tests_failed,f432bd6c2f5771c9c13b94dad8f82cfadd239d92fb21a9e672429d9e8f50fc5e,False
65,refs/heads/develop,0037529c8716aa36daa66174f08911c99aeb3fea,c701fe8d38c8060e97df3efab64ae4a0d94c0245,adf545483797392333135a3d7900b31b71110d9d,,False,3,0,Tests_failed,f432bd6c2f5771c9c13b94dad8f82cfadd239d92fb21a9e672429d9e8f50fc5e,False,0,Tests_failed,5a3bf6523a157b35f8e4e950fe7fa90b02592fab98bc86582dcaa8dcc665cc95,False
68,refs/heads/develop,b6b991a09b622af654930650a414d237b9ece401,f02f469c6928af0ac182c597ed0289b9e9c75924,9e1b7ed3f7ea40f9a29023be82b1f22eff6a389e,,True,60,0,Tests_failed,2fe1faa36f9d391feeacc21364bfd57b50883fde449a106b534aa8bb59ad4221,False,0,Tests_failed,1723f3c12d0316502130623dde6906cc31fd1cf1a21cd4fa3a7e51bc0704e591,False
