idx,branch_name,merge,left,right,notes,diff_size,diff_contains_java_file,left_tree_fingerprint,left parent test result,left parent test coverage,parents pass,right_tree_fingerprint,right parent test result,right parent test coverage,test merge
1,refs/heads/master,cd7e028b23b8736145ddbc723cea92f6fd2e55ab,2b437addace10e3649577109891cf061aa9c8d5f,ea727e92253ebc3d4a8f08dde635b93d86f71fb0,,4,False,71fcd183336b51519161f214505a76a443e364d139c32b5f86c42317fba9d7fe,Tests_passed,0,True,9d2e2bec1dac071b4224d816c46daa57ed21accfe608a3c88f55445bdc6dcc11,Tests_passed,0,False
3,refs/heads/master,820b462f4957ee1e547f21de712c394c5eb159b9,ca876f1fb99b224369fb27056d462e22cec8700d,50ac6c8494ad496fc1c1b4632a32baaa692007e4,,2164,True,61d86800cd87baf765d7df257a0b35eafcd858cc659cd85d2b7b35dbb19be2e9,Tests_passed,0,True,ead63826e7e026b606bf36a5eb5734dc188954f5129f5b5cf4369a0c399bc269,Tests_passed,0,True
5,refs/heads/master,43010c72e3715118368d069d5492358a93b578f1,3cf93d5e061bad59b57c7ccd938fad8ba1a187b0,f4a6baeaeeb0acde65d3a6aaf3e14f02f6d3ae36,,20,False,77ae41277a43634644c7fdbcff6b47baa2c6fb481a7927f8a8a092c00132020a,Tests_passed,0,True,ee5dbf18ad978df899d4792b879e193abf113ac6b1ce27efa72914cd3f1bee15,Tests_passed,0,False
7,refs/heads/master,b13071f9800c850ef536a3e3869f6c8c4c8ee423,6c3781f1789355796fb5d7cea6958f60011ea47c,9f8cbc6fcc38b3031c2765ce1952e1e4b5767451,,86,False,c648f4dc551f3ae47af4be672fc88c0a199ab4424b061f09b7b9f095c508af3f,Tests_passed,0,True,bb98cd0264032d004311a267018fbce56b4d485a2800e9b92cfd78fd7b884c8d,Tests_passed,0,False
8,refs/heads/master,74587d98f5f9018129e9bd322bc58a30916d2d8c,9e94d9521f93879c554ccc8442c3ea82e8edffd1,a19ab7cb1d6153639b51c8b3f4c5dfffd338238b,,175,False,0c7b6c1e8ae8fdbc12b699152bc83cd578997d53b8475675acec31bb22357418,Tests_passed,0,True,68742d3a961864bcae38e498f452a0f0cb2943eb40f1959803a2006cf36b6632,Tests_passed,0,False
11,refs/heads/master,0c7460a2a2d464990056c54fbf887024e7640666,c41d10e8dcc09fb357ff146fe2e482104794420a,2a509a3bcadae792b686cd4cd9da98f89e563719,,494,False,400778f0a4f55f4cfe625bbada03554b61fef2d7d67bc795a1eb6a04543edecb,Tests_passed,0,True,9b4318b85b2e0041568c97712b5fdb3a50c6426ebc16bcd100a9a6771cef9aa4,Tests_passed,0,False
12,refs/heads/master,2a509a3bcadae792b686cd4cd9da98f89e563719,109cde8d8037998f63d3f6135e12d3ae43abc94e,7ff8ffdf37781f67d5500479f8492b9d957da889,,37,True,bb3241a7a8b7193670e0c448a50053d856e2c82c6f8b813c39a623f4c0bd2ed5,Tests_passed,0,True,359e7fd70a0eba8497698195598be69f04ffecc96de59f19c2bc8ccb16caf8ad,Tests_passed,0,True
13,refs/heads/master,003f0f4ffa07cbbc7500c1bece37a41813eb670e,e839533bb43b3c12f41a9123c07792d024fd4143,4b77243d9e518a9a0e5aae3f4346d42acccb20b4,,119,False,ef8a5cd832306465c7c39dc0ede7dda8d817d16adba932d907149354f9d2eccc,Tests_passed,0,True,8d8bd88510226cf1097513926df25bc46b617d5e8ea726d17004ccbca6b32f75,Tests_passed,0,False
14,refs/heads/master,e839533bb43b3c12f41a9123c07792d024fd4143,ebdf0d3e3a604133e1a54e79aecd7299e6b7c55e,b09dde0b3991f458dec1e90e74e6fce0639cb849,,120,False,14640901f09e2c3795a35995c1ae9d29ed4fbd539d97370fde97bc62c2803e87,Tests_passed,0,True,c1de20657882f11bf793b072424ff430c1c050fafe9682272419247dfaeef7a5,Tests_passed,0,False
18,refs/heads/master,981084fe11ba1116d3ad732fdef88efd8f53121d,1a41ae8d30e82cb4b0202bb79fa3ab5b541069f4,18b126742ee8da021c0ad5bcc6dd1eeb001bfcb9,,100,False,b1cf965ea90d9f79d0bfd60b98c004b91476fc6c7b50708d382c96b25d778268,Tests_timedout,0,False,2fa5934cdf4db365922e3261dc40568a1e22197ce0f287848ea8575a4fc5739a,Tests_passed,0,False
19,refs/heads/master,0d37336eba84fbd6ea89279b5992c56777253462,96bdba81bb0818f2fe7691c2140c81879594686d,3190d00fd1c368dc83d90d050dd88e1ed46b544a,,65,True,cb50b9dc718853faff9fdc3f02ca858d41c82622b34bc983d794cb56a9501d8a,Tests_passed,0,True,b1e457ff3deb80c0baf65cfd94e4f3ac28a52d75a58ffb2fa3b572da81a96d41,Tests_passed,0,True
21,refs/heads/master,389975c8fb8a10e5d1db1c711103264486405b67,979d96c0832e3853b4d5fd92d593d1eec12ed745,64617c814025c44c0ac28a546bfdb03e60800aa0,,88,True,04f5b7d8f305912a4fed7ce5ccf90c2958ed7cba02366858b2ab22104649630f,Tests_passed,0,True,d4263d1ab601a9f2af47fc7c7f11e62c80d040c585f0ca778fbcd08fa1d45f41,Tests_passed,0,True
22,refs/heads/master,64617c814025c44c0ac28a546bfdb03e60800aa0,8c143c9610819fbcc74b05f23dfc2cddc1e0c56d,62783067c2d729c3b2c6e4248455cf77536bde30,,63,True,21a5ecb698b341b5282350d4d415c4ede1dc25fe02c524e7066d7ac4b7e08eaf,Tests_passed,0,True,f7d765b4434e35c41913f43fdbb0e7243e0b7bf8a10e011eed268e88f8039bea,Tests_passed,0,True
