idx,branch_name,merge,left,right,notes,sampled for testing,left_tree_fingerprint,right_tree_fingerprint,diff_size,diff_contains_java_file,left parent test result,left parent test coverage,right parent test result,right parent test coverage,parents pass,test merge
8,refs/heads/develop,4b4b78ff234ee3185e06bd359f467fb3e25c8c40,0b5f5d9863f88c5381c1771c865ede2f8f0c6b54,549b1c96bbc4ebaf3ffe3d673cb6f070b2e1f80b,,True,aea2b47b5f5415251f444befb900ec4ba402190e531db4d0fd8022899fe846a8,cd8e371a90e364acadcfb96c029ae82fe3544b829500c8667372e5897e57e267,38,True,Tests_passed,0.7731115353149713,Tests_passed,0.7731115353149713,True,True
10,refs/heads/develop,066c9cb16ec1bdf220f74c06576aed90fe488513,af86b50c1da23ce39d09b507f62236bd1cd99c8d,5429fe18191605e321973f25e18402e2c78e85fe,,True,99c2f7e16ec176da4968a5ef55d6f6aedc7b2624f820a68afca2384783eabe59,1b73210d8b5ca5906b8daadad64f654935ca9ed5f57199e433da7e6a3fc5695e,43,True,Tests_passed,0.7802880542219712,Tests_passed,0.7814773363178511,True,True
17,refs/heads/develop,beaca8f54011179d96b14ffef8de0190377eeac5,d73d1bbf0c57523a39efce4b3c39f88bb943903f,1cec91b8a011589118a24bcc14aa5bf4d90fa0d5,,False,,,6,False,,,,,,False
19,refs/heads/develop,4d0945b3dcbfcc10e87129992767f0b1a2bd3656,2fce55756090a697a441eb633c798872e7562959,6c4e3dcb099644f4918d610e7366c02d774c9eb9,,True,8bfeff21404482bce732a4c08e4903b9150faa035bbcb813bb693e255360d8ab,d5d027d1bd871361ebd0f918c44a710a3e65be8f123d7b4f8771b0a8c89e1e08,60,True,Tests_passed,0.7443093922651933,Tests_passed,0.7439134355275022,True,True
21,refs/heads/develop,f655ad10350483f7ea38a9bd90f269b04f86b40c,04202fb271dd4da20bf90cd999d2bac4542ff624,735b0675590f2ba68b0c0888483ec5b4d21e2e88,,False,,,8,False,,,,,,False
23,refs/heads/develop,a81dc1868b796a2d9751a9f28f31a61839fd4c48,0b42da84b038949fc4ad7a1d7401d9083d87bbb1,e429fa13bdb43018f6bd5c9c51a265ee90331ad2,,True,61b5b99f81a42c08042d978995c677ee3ffcf9db38d0e2bf968cebc4088e8ac1,3050908846a420d0373b0e3a55e49da3a6e723dd7be2aaf697b075c851f51b50,106,True,Tests_passed,0.7416038382453736,Tests_passed,0.7429990966576332,True,True
25,refs/heads/develop,0e01bae7824540ca4121ced0254f5afa5875927d,74024973222c31a7a7b82faa4ce62f4e8349b274,f36e0f6056fc709e25b184ab4214ff92727fa4c0,,False,,,3,False,,,,,,False
30,refs/heads/develop,c4515951c60baab6e2c53a2baf5d31313ca373ae,31f47877dac7396cb289c86e1980ce003dad8319,48e9276283ea344bc3ba09289f385b29375d974f,,False,,,7,False,,,,,,False
33,refs/heads/develop,aa57149a68d9810ab14bab6f46d0add4f3fdf1d5,4150dc3394dafa37bb2d1c3c1e7251bec88ba0a3,43fc334d373f4491c6307faa51015550957e4b82,,False,,,30,False,,,,,,False
35,refs/remotes/origin/pull/100,efdd938e7a692b6e6f5cc759202a445f8c1d58e6,74f37e6c3fdaf31c8ffcb7562dea81b6cf48ef66,5b9ff524c314835010d92e74200a4f2f66377d3f,,True,c82ab7e00366a2f9d675099d7d0af778474a762c96e95ac74c3b75684f8f38b8,0fcfb9942c9e8f8509892a7db28250ad676b82fbf2727bda4785cb1f7ef402a8,45,True,Tests_passed,0.7739744634610161,Tests_passed,0.7731115353149713,True,True
