idx,branch_name,merge,left,right,notes,diff_contains_java_file,diff_size,left parent test coverage,left parent test result,left_tree_fingerprint,parents pass,right parent test coverage,right parent test result,right_tree_fingerprint,test merge,sampled for testing
2,refs/heads/master,7456bddd7df011edcee1fa5fe9d3add876f1586e,fbfa3ee0a106bb9f547b9af6860c0c0731c1ac28,d359808e924c84535e83c47b06a7144675769a72,,False,4,0,Tests_passed,dc0bf06b15407c1b77e56b085a5281fdb950b257950c83b500985ad402ded7b0,True,0,Tests_passed,f6b9ea62ec70c4e18ea60545262f0c25b9f8d84a6d76176048c85f3a3b514646,False,False
3,refs/heads/master,239ee6a30744049ffbdc9b626dc3884c8bb9e7b6,7430e723689a242f5344c854674319727180c877,abadb27b8197b732f5d7fe2f622086729034deee,,False,318,0,Tests_passed,8981c5ed8c4e4070833f24dccc92b41b188a48a8e9d5e6c41fa8f4ff8d37cf4e,True,0,Tests_passed,cc70cf342eec072012ecfec780541f3f0c00f9131b817d560998125d99787095,False,False
6,refs/heads/master,1fda22e541aa9cf02a698a24266b56e7abcd52d2,e8968cc09c35f0ba0ce1f3e3b974eba58ba4d3cc,bacd0dbd9a6516dc4aa54c01efec2ea51295a3b8,,False,1220,0,Tests_passed,6fb2590e3d014775859d852ce5a04a62ad068b8d360d475b01b49e68d6257ea5,True,0,Tests_passed,8e58718754bf4c5a0a5e269554221bbdd3f3e359d4710bccb37961d8196570ce,False,False
8,refs/heads/master,f90b17639054e33312d70a02f4e9a3b729c8ada7,a4196bf81fe3f41eab65de507fbdef104bdf560f,9f58fc16abf36ac62b63b8f8d5c5fe2d6c7a4c94,,False,155,0,Tests_passed,e1070ee522fcd16691d86b1f99847c7d9e9d79a1b3db8dec863ff0f0c968e3af,True,0,Tests_passed,25c0573d35e5c7cc07aac23a16a97eb7893dc0733b312594d97fea5f58390799,False,False
9,refs/heads/master,1f43da5cac539042d794564770aada4cd1f16b63,65b8a9733e04ec1a9013d1e5f444a6f6cfc215d7,0284cb5ddfdb421cd368bb1eca62efd52c605041,,False,252,0,Tests_passed,b1c34c99a012ae5f81f74e5700f8f9953346b5c3b90c59f9789cf3b821410ddb,True,0,Tests_passed,782a9282c1bfb2a1a1a6317c6cd5555981282e163bbd2a34f9dd4eae2254a802,False,False
10,refs/heads/master,f6e5b3bf932d0c105bc467d29495310c6ddc5678,93494d833fecc8c07a5d001264c748ff6b4c5808,553bb346a7fd4583478e45cf6cfcd19de9bdcfba,two initial commits,False,57,0,Tests_passed,a395b6c6625e7fbf658c6b7b9e87029453cbcd7398ffe698a1b5708d8eb70f05,False,0,Tests_failed,0f6499beb12ca3a96cc2bdf3c20a37f51e3e84766682b2b57722bd0f291a2972,False,False
11,refs/remotes/origin/admin_vuejs,e322d32e358a429ea0decbb261b38e6a5c4e67e9,15b7c0d360438d34ac74d083f4ea3807cd8db362,8d24d210090c57fcb5580c4a9f25afe3532cdc95,,True,1594,0,Tests_failed,a4cdea70f7ad4b345b11f68e62d5697ce79a75b8ac41c17a95a744b74b9f6f99,False,0,Tests_passed,651414456b6b0b0f278bde0616f6e989acf787cb5f53936edb198fdaabc76ca4,False,False
12,refs/remotes/origin/admin_vuejs,103f54802aa961a1314e19dd5a1c15bf62840dee,b0db6fc7df10611fde819ad687a2df2f9ede77b9,50492cc40e1dfe651400dbc73902304ab576e8b1,,False,2034,0,Tests_failed,31230f90067eb153ef4a315ac9cec9bf4d6c78800f101033421ad9a84578ec16,False,0,Tests_passed,2f57d5a2dd5812b4384c6b0580415a361531fd88e687cd6318fdd6f90e938d78,False,False
13,refs/remotes/origin/admin_vuejs,8d771aaa13c7decbcd0bb653358c6cfcdf4bcd99,67afd8f9387f6d657dfd34eeb81c2be2d7f7e609,ec149f312c9e4505c5f3b4ba871941fb25b1b47b,,False,6,0,Tests_failed,3c3f4a22e7a2f100e6ca424a2dbdc74ab8d5f3977caec36773688177b6ccc13d,False,0,Tests_passed,89d62cb44d8f2f9eec72085cb03c16fa3631d346ab2c2ed8edcb9a0c26c1fd54,False,False
14,refs/remotes/origin/admin_vuejs,e189ad9ba439820ef9c0bfecf6efcb459e0f2d00,602e213bf996ea8748c6334c75d68876e61e80c8,a01d77fcf35e3e3f3815b128380b159afb94034c,,False,468,0,Tests_failed,d521d711ef912ba9f862bfde7436f38a03918a6bb6f48d2b8ff648d615759d91,False,0,Tests_passed,6da22db8c6bc1e63a2f60fcda63e4f1f3b68ca72f707e2dece3c698d5f072348,False,False
15,refs/remotes/origin/automate_build,b21da6e9a93df53e0c4a4332bee4e980fca65575,60eaa013d826c1614eec4357cba6d5975b8a17d3,6ec321a42dadd2676022d9a9414723b841ed71d4,,False,86,0,Tests_passed,98a9748846dae5913ba1b38b359cd182241934e4b34630f8725c37c8b6f8644c,True,0,Tests_passed,e0dea01b05d43116169a9a319ba5597d35c8b2820828c20713a417af04c50b55,False,False
16,refs/remotes/origin/dependabot/maven/install/org.postgresql-postgresql-42.4.1,121ecff85af91ce4db4be5ecca4a72694bdab7bd,cb3eb0939a8ebd53cc67f034b5fcfcdfbbd04913,c50b333f1c3be3d936cb67d1cfa5b36aaef01c19,,False,5,0,Tests_passed,3fc54ad03077e3c21f351c6afbe730992c02c8ab44a932237bb3a1f328040932,True,0,Tests_passed,5bae4aadf8778569cc3f2c03d476ed734cf6a3fb0a13cd2b1722943298f293e8,False,False
17,refs/remotes/origin/develop,b2560113bd281a5c22df2ee856844be185795ecc,7d89c61d7e7f68f0d74886d97755543f1c9c1cb8,2740428bba79b2c83fa29ddd673aef6cbb6c3d87,,False,65,0,Tests_passed,1352e9d55c17f786a5d07f2b83675f50e698882cc6783d9862a0572d74994447,True,0,Tests_passed,96ad516977c316a9161e24eedd9a7e49754ca98615837cf3a290499384831ddf,False,False
18,refs/remotes/origin/fixed_media_dir_in_docker,23d665a72274357d0eb5b3371168fbcb1ae8ba13,ab89539b937753056b5916d15bf16e47763ee332,c50b333f1c3be3d936cb67d1cfa5b36aaef01c19,,True,1034,0,Tests_passed,0cd6f23af2ad561af249cf809531544283fc6d681e1f306707c797e0fbba5fc3,True,0,Tests_passed,5bae4aadf8778569cc3f2c03d476ed734cf6a3fb0a13cd2b1722943298f293e8,True,True
19,refs/remotes/origin/fixed_media_dir_in_docker,ab89539b937753056b5916d15bf16e47763ee332,17e807ba353d33b8d4c80cf15db215050164816b,2740428bba79b2c83fa29ddd673aef6cbb6c3d87,,False,68,0,Tests_passed,2c0db1b4cb3fc82a8a682a30a1142629a6818246f906a10e6ee87aab38d3e778,True,0,Tests_passed,96ad516977c316a9161e24eedd9a7e49754ca98615837cf3a290499384831ddf,False,False
20,refs/remotes/origin/pull/47,f7d78796ea49c83a32159c19ca093ddf9faa39fe,9bd998077268d376b670ccd640119e895cd655f5,b1fdf4cf47f4688efc5e7b081421bafe30bc62e0,,False,481,0,Tests_passed,85957a348dd96ffa0116fc0e44aa616fd4aea614a9a27eb69fdf70c5beee685b,True,0,Tests_passed,812306684f9eb3bd21c8d2571c4eb7fcf0b69f53af16c10ddd1f28a090030bf3,False,False
21,refs/remotes/origin/pull/59,b96b23dff445e54a6d927add900e3934d3783a81,f7fbd35ae80438aa0dc3f1863bcf9070a5d84ad5,c6d85dc50f7185fb259729aeb2980f47145ed47b,,False,7,0,Tests_passed,33b979caca6fc58dbe2b59ab41200781cda70a12b2e4baaad20547ed43de157b,True,0,Tests_passed,dd361b05c1636bace182c567036d828e3f3dafed5a45370d2757b1cf787a9e76,False,False
22,refs/remotes/origin/pull/66,6a5a12bd9270357fa5d5921257f85518be917d01,d82f7af2094c1cdf78c6a383a39632284d266bc4,6ec321a42dadd2676022d9a9414723b841ed71d4,,False,86,0,Tests_passed,98a9748846dae5913ba1b38b359cd182241934e4b34630f8725c37c8b6f8644c,True,0,Tests_passed,e0dea01b05d43116169a9a319ba5597d35c8b2820828c20713a417af04c50b55,False,False
23,refs/remotes/origin/pull/69,1cb0de5345ada28e76070e5b7326bb8aab45900f,308700beb1666ab1bd68779179f9183c379c2147,77e78b80f8639ae8029ea8ef4834c1c60030bbd4,,False,17,0,Tests_passed,1352e9d55c17f786a5d07f2b83675f50e698882cc6783d9862a0572d74994447,True,0,Tests_passed,a403d428341d6b1f386305309f9233469703b9e6f725bfe73336c74456ab1dca,False,False
