idx,branch_name,merge,left,right,notes,diff_contains_java_file,diff_size,left parent test coverage,left parent test result,left_tree_fingerprint,parents pass,right parent test coverage,right parent test result,right_tree_fingerprint,test merge,sampled for testing
10,refs/remotes/origin/master,ce5678a2476da883eaa04a02b0cd148acc9ca1fa,ba3f455e344e4536e9e5adfc1e632ca4914621f6,0d2e13efc1fdcd0441ffa259e87fb368580688f6,,False,95,0.9431072210065645,Tests_passed,f00140c53c8462f5c3d50bcc5d75bc13a25272646625dd6d34013e81e420aaa7,True,0.9431693989071038,Tests_passed,ba53c51ac4a5b6e6047f4ee2f9d9a73043cbb65be8351145414ddcf868566754,False,False
