idx,branch_name,merge,left,right,notes,diff_contains_java_file,diff_size,left parent test coverage,left parent test result,left_tree_fingerprint,parents pass,right parent test coverage,right parent test result,right_tree_fingerprint,test merge,sampled for testing
1,refs/heads/develop,021d11845ddcf588910f1acb1b825146faef1092,b6ff6f6e7b8dd0d7eb06ab236013f0b5e9b94eec,b5c80beb3e6943dd7367311e3d3d046caac001f0,,False,3,0,Tests_passed,96b78c2b91ed539237b6872ae797c73a13929eda4aabe7bfb82bf3d40f69cbd9,True,0,Tests_passed,5cfde86cc60e34cae6f1cb2f2041c2356f39a227c5606568723af8e0b9ee1b97,False,False
2,refs/heads/develop,b5c80beb3e6943dd7367311e3d3d046caac001f0,f5e16ca687f037e7cacfcfd3c4c242764f6d0a54,4ddae3edfa890747f2778e38bbc6f2598e61d239,,False,11,0,Tests_passed,4aafa7a191add61dfa210f6b64755037867ff0fe41fb31b887b490b1289e6c82,True,0,Tests_passed,96b78c2b91ed539237b6872ae797c73a13929eda4aabe7bfb82bf3d40f69cbd9,False,False
3,refs/heads/develop,6897b19f84158422a59b91c920805f15151691fe,2619c739c6dcd666ca9bb7e3e412c95babb2791e,60d9464fe51aa46c44f44dd9bf13cf3bcc1891b5,,False,15,0,Tests_passed,9d2dc60a366475a9ccd85eff250cb0932ae718a1742a5a22aa8d635bd7fb3d71,True,0,Tests_passed,13329a76f238388db06f26c463c61fb53cfea1ae605e347f63a1c121e11ac8d7,False,False
4,refs/heads/develop,4fc86b4e4643f3816a00e85fc579e6e887d4e12e,a0d525b08157c1271565aa03b3746b9e919af9b5,6897b19f84158422a59b91c920805f15151691fe,,False,7,0,Tests_passed,13329a76f238388db06f26c463c61fb53cfea1ae605e347f63a1c121e11ac8d7,True,0,Tests_passed,8f4a6cdb3e8bcca09b872acdaa89420ae69924e1063cb1793a25a2144283f173,False,False
5,refs/heads/develop,df5b5140437d9c8878fda2ba15f8bfc298623a5e,900caf2a27668e078c3a9088bb546cd5c3dcc140,ac41969621f85c20c3cf6099c3cae4ad430e110b,,False,2,0,Tests_passed,8f5dbac79918f65134e6cb8605ff33960241e9d4ad985327b2d8a9779e575b50,True,0,Tests_passed,8f5dbac79918f65134e6cb8605ff33960241e9d4ad985327b2d8a9779e575b50,False,False
7,refs/heads/develop,a01fe81e6c07a0e6c03401a403eb542ce4e6a654,580d99cd3e82a044a5df3117af88cb3995bc1d3f,f70491d3d5cce3628c6b5db2f0314af873df7235,,True,1034,0,Tests_passed,65d9374af73461e8de9fbc1c96ab07ed2004cd4d8b60a0d7969e3183c1b0e174,True,0,Tests_passed,87fba0d4dac80d63e22cf5d1dabdbc3d8ff5790b5551006bd265f53db9050da5,True,True
8,refs/heads/develop,2fcc600e268ff8cf3c450760e25dfbff153d4164,3f6614707b34aa8689afe069d74ed319c8a8b2ea,94169b8e47e56e397298903d4613672184c510b1,,False,43,0,Tests_passed,d9befe47347b1879fb92c6ebfcd81f5b56686415ab3cf6ee5976af203fa76b79,True,0,Tests_passed,5c2bf4e7dca1860a422347610cfb390008dbd556e6eda6b3c82cd770ea433377,False,False
9,refs/heads/develop,02219c313c29776f24cb702fd8cee47c111f5349,b3328d19cd1e7c264cacdaccf38d6dc0cfeb03a4,c222c3518bb9fbd887289c5332dd6a270ffa3ccc,,True,296,0,Tests_timedout,ce8ac00d9b37f94b82b7a9671d30b3e12ab46110487ab3cf6c7f0f2ea647ee73,False,0,Tests_timedout,d3d29b67d0772974ba9222ca19647809502d7ddf79b23c2ee4c3659395f94f23,False,False
10,refs/heads/develop,2e0d77de644de0f129e04367ba700c68e386a2e2,89c860dbe087090c013f9b61d0a5189479c86ec0,02219c313c29776f24cb702fd8cee47c111f5349,,False,2,0,Tests_timedout,d3d29b67d0772974ba9222ca19647809502d7ddf79b23c2ee4c3659395f94f23,False,0,Tests_timedout,d3d29b67d0772974ba9222ca19647809502d7ddf79b23c2ee4c3659395f94f23,False,False
11,refs/heads/develop,2ce3a746efd1b97d5f42382efd66efa89be20717,474f51d629610b4e2916b3202f4821dba01bcfbb,5bafa6da1934263503b4244c928d618e46c0b6aa,,False,2,0,Tests_timedout,eff5d38e96dde77690b14dd746d52ee3c50fbc55eaee717ef61d6e131ab29ff4,False,0,Tests_timedout,eff5d38e96dde77690b14dd746d52ee3c50fbc55eaee717ef61d6e131ab29ff4,False,False
13,refs/heads/develop,08f04e395308ce2e5e2031a509dcba1dd08c690d,b5b1c003979cbf8573df980d63f3c2c4aad7174e,11fde8b06e3474e7e7f9500826ba8b6d551d0c74,,True,881,0,Tests_failed,fe6122359741c0e7aa50f3a82b7eb2e60d10c0989e88faf6bab81f77b61a5489,False,0,Tests_passed,6955787c57b6c2a766dbcde573574c030cb9d404093e62f9d94acdcdea11c835,False,False
14,refs/heads/develop,694665f10f7b2c840624b6e1db7c3eb026313979,ad5f36b616bd090b338dc0b1af41ce17e571603b,cf706bb89ebae023432c2bbd949266bfd68401e8,,False,2,0,Tests_failed,2faff6e9ba72443b4788aafe398bdaf05907ebf84b377f903e7891473381623d,False,0,Tests_failed,2faff6e9ba72443b4788aafe398bdaf05907ebf84b377f903e7891473381623d,False,False
15,refs/heads/develop,cf706bb89ebae023432c2bbd949266bfd68401e8,3e7f87adb7c65086351661cf5376c73e3f20d7c3,4d69670710441527e4a81f19596960986d30f63e,,True,487,0,Tests_failed,a2a902e5dd16d024e7ebc5166f2b160f12aad1c411be6dafcec88b8a16207552,False,0,Tests_failed,2faff6e9ba72443b4788aafe398bdaf05907ebf84b377f903e7891473381623d,False,False
16,refs/heads/develop,272b381a6fce93c25270b38b3512d6c4f69a7ac7,e657f214382261300839ea0f53d49c641a97f35c,c7f2ebd9726c7507f47a2cbf3f6acda897bc90b5,,True,9,0,Tests_failed,ec0953560011df5abf19131dcc9d6f7d72c1f3377e51594b99efebf6f1740f55,False,0,Tests_failed,d96cfed3e5c4b6b618541ed4ff0d418bb613b3555c8380da5caed9712a2306d1,False,False
