idx,branch_name,merge,left,right,notes,diff_contains_java_file,diff_size,left parent test coverage,left parent test result,left_tree_fingerprint,parents pass,right parent test coverage,right parent test result,right_tree_fingerprint,test merge
2,refs/heads/main,8a2a794b16bb706158b8585f52c27b7a4d984d32,d58659f52e4b508884f8b4f8b5fec42f5f57b5ee,f2fd9a9f60da1738bef2f4f820c366a56267bc79,,True,13,0,Tests_passed,a6a402c04c7350cbcd2a58772426bbfe529241f54470e636debc4febf61d8f93,True,0,Tests_passed,3920a98eb9ded432ec13030b44e60c07038188d5d0172dceed42d581a07f761b,True
10,refs/heads/main,6b2a453651ba1b115cdbfe284a153d0b2b8d9081,3b46e4bc1201cd34edfd396c4cb4dd5179da29f8,5fa6347bb529ebb4c1743c1d164fda10b50330fa,,False,4,0,Tests_passed,245ba6dea3c569f1476ad65a2098bffee0f1318aeeb0cc066e083ee0d5c445e3,True,0,Tests_passed,6b75442f3ac38e4476009df56c7b45eda94926f160ef3b69452028efec0193b0,False
16,refs/heads/main,1a7e8de8147dc7b6be1a767a8ab529cdfdb001f8,2337c66dd290007c151eb091dbb1ea0bb448cee4,95b461f4c777143077c97f54a96432b7c0f2fd61,,True,48,0,Tests_passed,dea168826f3c5eba905d984197d48f1f3c030ac645bb9e083c2997c38214f385,True,0,Tests_passed,4e6365447eea194e3a492400b532f7d9bc429470358a70c64303c5623a0bc55f,True
18,refs/heads/main,4c28b0df0f7612d680d82d792f8b012afa23b586,056625bd0f9ef805ee4f8d79712ffc06b3c80723,0e2770812e18ea19382b7069458dd9e17fa9a91d,,True,62,0,Tests_passed,f10356451506a639ad14e858e947b4e3533fa2a0b1800cc8d63d2a2ca83d3249,True,0,Tests_passed,af50f3d2d9851eaec9e3d5991b21a27200ecf85c93e493501eb1747528bf2af6,True
20,refs/heads/main,762d77c1b5c6f0cdf0ae7a5729933cf9ac4c7c64,2cf26c4f678b460adab797ca41f914ad978169d2,f23d78d87a345fd62eca42352b44f570d132e399,,False,55,0,Tests_passed,81983bff1ece3eba2fc58d5b6ef4bce7189a71ea27cc236bab0cd003bdaf7221,True,0,Tests_passed,126571892b47da187117b138cbadab321c9abaad60fb85256495520e65aaa617,False
21,refs/heads/main,2cf26c4f678b460adab797ca41f914ad978169d2,1ff290cc4a184fc4bd50a6e57402f84677c5bb01,3f2c1c3fd6611df144c2e390c228cee8b60473a5,,False,3,0,Tests_passed,600c915e1c7c5e14361090e83e3c307c263e277a04e0a813c26bebf7d91eec75,True,0,Tests_passed,81983bff1ece3eba2fc58d5b6ef4bce7189a71ea27cc236bab0cd003bdaf7221,False
25,refs/heads/main,8b8f5e2d7d93963899f418be01139cd3cbed766a,42c8791e7b421551b3f979b30586623eb1c25758,7e163ef1425cce95266657442f6ebac703e6373e,,False,58,0,Tests_passed,a966992e7c6fbf8b0406361aba5f504c405faa4c66dd62dd12fb38f48354d937,False,0,Tests_failed,f06853713ed62c652ea7cd700cdfed45ff275808d38011a94594d4c4c9d3a1ff,False
26,refs/heads/main,42c8791e7b421551b3f979b30586623eb1c25758,97910a0db7883dc3e8730dfe33c5aaf3ba6b7b6a,4b565328ee0b42d1a02c0fa73a83e494bdf0f618,,False,78,0,Tests_passed,9dd995c15cb689e83495b4502966412f0aa1934fa839e40cbbed46943c6512f7,True,0,Tests_passed,c0972e3b075cbf3540bbcc13b8b17dbdaa4031b9854489a736f83d38f9be6365,False
27,refs/heads/main,037f515a10034f3298dc357ab7a69b86eae25784,69d52e890c13bdab8fa017c2e971391bd8004398,4c0ec5aae1f94a7bc6dfeac9f126560220f97c7c,,False,11,0,Tests_failed,70cbcf8543d72e3dd4e9906022845c7520286adb5240ecb04bbf9463d68926ba,False,0,Tests_passed,23c3246bd786cbf6b6da7705eed253d4dd7eacecc14c479320171f299ec1cab6,False
28,refs/heads/main,69d52e890c13bdab8fa017c2e971391bd8004398,dbad9d64769a57a677256449f5de2b6b76d38e8c,892a3d056d19efd88208f593034e174c8e6d24dd,,False,3,0,Tests_failed,4455f38b1db3125e6af1320c6787a51858603e154016a600c6ea0ace047e5130,False,0,Tests_passed,1f61c533cb45401bc70dd4d0a8e56a9a3109c0fd629116de8c8266576b1d87c9,False
