idx,branch_name,merge,left,right,notes,diff_size,diff_contains_java_file,left_tree_fingerprint,left parent test result,left parent test coverage,parents pass,right_tree_fingerprint,right parent test result,right parent test coverage,test merge
206,refs/heads/master,136b432f4f33979097c2e14c21abb743479e86ec,8e6532a74af934ba10d305ec2b27cbeb7548cf32,09db5a0cdf4707d145d0cad60b25077a9c20fefe,,179,True,019526c1f59b175dd5707936a400ffe99ad4c7945ecab0d60cf328ff97a6d162,Tests_passed,0.0,True,a453a104c419f0f2fd4509c5df10217d67be9fc84787d77dad8b035bdc23c309,Tests_passed,0.0,True
208,refs/heads/master,8e6532a74af934ba10d305ec2b27cbeb7548cf32,d4f734f5defef1c91c86dd12c7f3a7ffe476857c,f131a1d9418262e65d8433bf347a69591f01a477,,336,True,5f874f81093ad67d0492ce63c72b3ee88fa4d82902358ea32a7242dbfdfe96cf,Tests_passed,0.0,True,215dba8a99306cf02c4447dba03fffc997382396306158905c13b0fec70032b7,Tests_passed,0.0,True
214,refs/heads/master,2805b0f68bd2c0c5802ade9f31cc076aa1b13929,b993a72b83e868a3d3ce826a5c823f582afb2912,70f5099b9f5d4523c18575f2d4660c377dc9ae51,,213,True,d00b2f40dc5c9f2ad7d199f2e2ab117e1a2ca14def20fb85c7a3741d77230301,Tests_passed,0.0,False,c1352d3836acb3e6aa08ee83aa2f59a3df56b8a666a9caeb72d8c6ede6d100e9,Tests_failed,0.0,False
215,refs/heads/master,b993a72b83e868a3d3ce826a5c823f582afb2912,cac3f8932ecea7972f6dc6d6d9a00c761a152182,6d3c761ad944f8b98751168fe3360045c0a6188f,,8,False,c8134b00da6597f5dd3345e3f865216f5a4514e80604cce9707d2ff18347f0e7,Tests_failed,0.0,False,d00b2f40dc5c9f2ad7d199f2e2ab117e1a2ca14def20fb85c7a3741d77230301,Tests_passed,0.0,False
216,refs/heads/master,6d3c761ad944f8b98751168fe3360045c0a6188f,6d2f51d52e69fa1bbb576f08a542fc97360dae49,112794a548a6bf71b8469391d1d6f0a0cf1a5792,,70,True,c8134b00da6597f5dd3345e3f865216f5a4514e80604cce9707d2ff18347f0e7,Tests_failed,0.0,False,c392ce7ffe9bab3d3f527058ffe573fadef8ddb6ab4f9037935f6dcc4795a315,Tests_failed,0.0,False
217,refs/heads/master,cac3f8932ecea7972f6dc6d6d9a00c761a152182,77e9da81ade4b3bdb129c87e82fc82425a7d3c60,6d2f51d52e69fa1bbb576f08a542fc97360dae49,,2,False,c8134b00da6597f5dd3345e3f865216f5a4514e80604cce9707d2ff18347f0e7,Tests_failed,0.0,False,c8134b00da6597f5dd3345e3f865216f5a4514e80604cce9707d2ff18347f0e7,Tests_failed,0.0,False
218,refs/heads/master,6d2f51d52e69fa1bbb576f08a542fc97360dae49,76f5ecb3b85c962401db24eff6ac91d26d512f24,1a80c02da0d967f5441451a191fcff3ac3533f42,,74,True,43aba7155ae11b685d7535baeeed625189e39eee54086b91400b088ac85d6ade,Tests_failed,0.0,False,0566e85c9cf9aaf19d5f47420daa496c3fcbf9bb304392ef392f2903e01528e1,Tests_failed,0.0,False
221,refs/heads/master,a2fdbeb8e011071839ca844a9d6ed26b116bc3ea,e2c81a41919c7537888953cd2e189a2fd400bd6b,76f5ecb3b85c962401db24eff6ac91d26d512f24,,147,False,f74ca576c844e5786b3bd9e6d5856a04ddef905cf42cf490b9ea852a5dababca,Tests_failed,0.0,False,43aba7155ae11b685d7535baeeed625189e39eee54086b91400b088ac85d6ade,Tests_failed,0.0,False
224,refs/heads/master,5adcd6b00c995ca8420191bc5832d6bc68666d4d,0f0ee1e88a07ec16222049256fb9c76601507f18,93fc18f7f23ed6b48a6b68d962842c34d8da5dfb,,110,False,31a3fae7ff1cb5a818272982b9aacc612cfaa8c3eebcd7f2301da01a8a211621,Tests_failed,0.0,False,f74ca576c844e5786b3bd9e6d5856a04ddef905cf42cf490b9ea852a5dababca,Tests_failed,0.0,False
225,refs/heads/master,93fc18f7f23ed6b48a6b68d962842c34d8da5dfb,7db9a94a4b1adf618751248a78fc222c700b9805,427a6cdab71b43ff3e661fb4663f93afdc1fdc57,,30,False,75fe3d15396f45262b6579d4642674c34e41d893d59f7b9407f0e3c037979c6c,Tests_passed,0.0,True,6c9ba9c9c75add243665ba0fd5582638746af7d385f238cb1d0df1ccaceb758b,Tests_passed,0.0,False
231,refs/heads/master,bb6db28f19d6bb7778708839c8d028fc3968fdf8,1733a2a20ff66a8fd65fd6d5221106f23865db69,f63380de815e1fef8f85fc4b5fff491671bdb3e9,,1418,True,71399cec181b9f37bc9abe4a14745fea284c659044c2a19252e24d9217e90876,Tests_passed,0.0,True,a9898ba1a60b35e6803bcdfdf9ab1fc8429c3d74f4a33c463281419b0ba51a84,Tests_passed,0.7404228058936579,True
232,refs/heads/master,1733a2a20ff66a8fd65fd6d5221106f23865db69,f9e03b030b83c4238940b7622cf9ffa7a5a68685,9b5008651b0012fe9582e88bde16d51a9f79b260,,8,False,8f7b4545013c8f1d0c9c90ca6c59711bc9d9bf919ffd278dd3ec0347d6f0ef54,Tests_passed,0.0,True,a9ad8f94e88d1ee28f933f63473d09b984d6e6041d081b8f0ffad63d4507ef90,Tests_passed,0.0,False
234,refs/heads/master,f09dda0f74102430ac777e650d4b0e6db1d83c8b,cff71fd0556b1869a587cb219727f2bd84ceb379,c4d907f37ebb9e85a46dc97b9cd6455f2b15ee52,,5,False,31a3fae7ff1cb5a818272982b9aacc612cfaa8c3eebcd7f2301da01a8a211621,Tests_failed,0.0,False,d41e060f755996b5fe07ffdbdb360bcdf5be289c7f7c23867ea9671600d21239,Tests_failed,0.0,False
238,refs/heads/master,f7673c24c49c8f4328e9cc5b1b82cffde5c0df97,dea8a2432f51d231ac337e7cd4c63c1a176bcbd4,5193eedcb65502f616fdecb57eac18f33358c87a,,268,True,c2601b987263304a7bdbad0df82621a15af4e091c4a70e90f01e00a337d6c02d,Tests_passed,0.7870073180125818,True,37258e6fb1c85e31d5eee6a3b41e3613945b9b77a07e50c30c9b3df9759020d7,Tests_passed,0.7391529594612097,True
247,refs/heads/master,a5fea50fe3ce34fbe6c0ccabc6e79663fad66dbd,0d55672f665ba4f90ee0943c6f4e5d44d54421af,a55f82bd310cf1703a8eacf27d9096fdbaa4ef71,,1430,True,be5dfe3573ed5ee716daa1b00eaf7169f21834384049647c3716ded056b2885e,Tests_passed,0.7398561890087314,True,5163a526ed5bae7022b4056a2ee29771f4776d83ef14f682c556b763f472527d,Tests_passed,0.7240566037735849,True
258,refs/heads/master,6d6febf41b0d92d9706e7ba24558cbf53aa05202,a05aba3051e238aabd2e6e81f4f60e50ed4058e0,b066a555d83d451c2d6a17ddf8ed0b6bbc094be1,,597,True,47aa97127a3ae9f4c64ab778069247e9d42745c7fef445875bb5f68b12bef2de,Tests_passed,0.7162553426168482,True,7f194986347f3a655f21e0a860403c0a8f32fd2c0166476de813c8fcd4b5dc86,Tests_passed,0.6830097775258609,True
260,refs/heads/master,bb0e0d4819ef9dc7dac8413826ce867366ba8f72,a417a04127bd9f8f0124fe525b696568742293cb,08c24b7f0127f61b0ac31accc7e73ff9bdfc7e1a,,309,True,fa0519f352b6d054d4f5687cd20ee03af96d7cf3f1b3febbef18d3437886dfda,Tests_passed,0.7149159084642955,True,3c1d9e0487c6b21e80f1e2ee98b4e5848d92565021e901d60de18d797df28338,Tests_passed,0.703663053916861,True
262,refs/heads/master,0d9eac55b10917c1826b6ac95a8f1e529ab4e16b,50c0956ca26b316f6944e3a8f752a389b3445618,d1b92287663b6a1938e5795d17d881569c384e8e,,307,True,f82c3434321673ea7c5005d2514a4233c355668d33c0f27689260ac291a00e0c,Tests_passed,0.7149159084642955,True,bae88d357b36f24892839146820a445d0fba3820a4f1ca2a0e868f91d6d6c802,Tests_passed,0.703663053916861,True
265,refs/heads/master,ce73f32ee277d9c451ee7fae53bf045514d03c56,af8d827d7d56823935ef849206d7bc591f0b5c56,e61f35546fc7ddd8e6f317550d7fb4e0d858fe06,,220,False,48404eaa09d24ad90a9d21611f3de0c9090fd40aec8095f4b074bfb31c38737c,Tests_passed,0.7024861878453039,True,56b37b203f10ef85f8770951a3ff1ad1d5a77737bc5d3f161be2aee0e9a9aa0d,Tests_passed,0.703434065934066,False
269,refs/heads/master,40dbb69a15a65940207beb137a9861b57bbe66fe,bab02b083ae897d636eba26f27481c0c3b8c0606,43ee0ba354ed29ca2a3c7d74b1ad910acc19504d,,347,False,8b600cd5289cce36ec96e4511fdb2b642c49dfed487f0a70eeb924abaacda64f,Tests_passed,0.6827251995438997,True,b5e1a29d629346b1c73f3dc1ce8b33c8d783ac2097a68d036f3030bba6112a5a,Tests_passed,0.66189111747851,False
272,refs/heads/master,1f7c823324aadbcc86c0de96e1b6340b0362070e,d0fafbeda944363495ca761f79158a4cf82297be,c56a68e6f10558881213370407ddede0f7c3a725,,280,True,927cde772835816d8dd5d6e6c54a2ec067f025897f6d7b4016834913de2e424e,Tests_passed,0.6683295324971493,True,b0c060cec66dcf4a0fdd9df39c6309ef294e0fa7e78d66d1c61422ed4ad98174,Tests_passed,0.6785509736540665,True
274,refs/heads/master,157f0f385b5749bb31f22616d3bd9356391df987,9029dc63acfebeafb1e5d0c83185b44201e52990,a973d3c58053a8c3fef14414b630265041a26ec3,,239,False,408e38d147f0f7e2f39518943bdbe062182ad50151120609127096ecf0a66dde,Tests_passed,0.6660492947713349,True,38692dfe79344e3bde9e18982ce470998d5423f449d43aac931eda0b45ed11d4,Tests_passed,0.6645189003436426,False
