idx,branch_name,merge,left,right,notes,diff_contains_java_file,diff_size,left parent test coverage,left parent test result,left_tree_fingerprint,parents pass,right parent test coverage,right parent test result,right_tree_fingerprint,test merge
2,refs/heads/master,bab409d203df1b8681876ae3df368f630f5ac104,6c8e1a6a9c929cb9095009cff33c612c56e9e0bd,ffcec54f11b9471df920a004acd68fb1cb9cc2d3,,True,183,0,Tests_passed,98753b4a77b11a3c08aca4f3af00ac38c6e30961f88a93a51c79aee98cd33d1e,True,0,Tests_passed,3d2646136b11fff4df80bb5ade0eebb6edd3d0deae041b1a15c6ba8b33f99adf,True
3,refs/heads/master,004ffe4a1fc578b8cb26b5637beb2d6ea14b27bc,25f57e3f288740f96cd0d929c4236e72a7c5f3e2,408d943ec991ccfaefe72bd9a087481275d58693,,False,19,0,Tests_passed,8b0efdc7c3dd74d6f6675a87620dd78a01d1ab8dc3241fcb2400651b74b3ea21,True,0,Tests_passed,cd54867114029a0592bf1cb23108d3779b75f30a3c9c4ad321b03ae819023003,False
5,refs/heads/master,e107dbd54dba287233251342af45e343f0208278,20460f19a9d63ed328d7213fefbb28dfd460e853,12ee95ef9c5f08ffc6aab1f32be0cb2b992de74a,,False,14,0,Tests_passed,255004cd0e0aa77a7110b41e4d9820295d8a457a93a5ea49f39a5f57238f5f48,True,0,Tests_passed,c4ea0203b4d83cc9ed86ad7c2ef4f008798e1fb1d009326174173566fb280ba5,False
11,refs/heads/master,ee372a960a9cf9ac72bfd981550bb6b47729d0b0,d1b31042df183f87c5a7e96cd0e7ee572f58dbce,cc1c91d4ff367bcce799b56f683fe7d4db5b6598,,False,40,0,Tests_passed,b48d67e0516da88e191fdd74aee6f3a3a2f38d1e0373ef010c06bcdefe9e0589,True,0,Tests_passed,2eb252776c6bfdd731a986efdfe5cb51fca094b7bd08105068ec4b4a3e59da71,False
12,refs/heads/master,d1b31042df183f87c5a7e96cd0e7ee572f58dbce,93bcc7f90ed421ff2d0cdb2be60a135c3ba8405f,7822dee28156953629f64d5d60a595e06a6b20f6,,False,76,0,Tests_passed,01e407ea82eecdaa8a32b8d0073bc74400a3bdd9100f151b92f1845e12dc673d,True,0,Tests_passed,34de41dd1878b4cda93c72dcd084639738be11482f32ea163e8d64670cf03f8b,False
15,refs/heads/master,8054dfcffea548ae785308f94f658ab8038e1a71,1462cbb733a44542491acb1ef070be8ff99d36d7,35e942608bbabc3dd5ce589a14bb04da19ac81e4,,True,83,0,Tests_passed,44abf6e0ecfc5d7b4a6a731dd41ba2b0d2888847ee9bc26e262a5d9f07010690,True,0,Tests_passed,155203e59a9d72c6a081d91a56f26a5f517e15038871e7de4b86bb74ef51bba1,True
17,refs/heads/master,1462cbb733a44542491acb1ef070be8ff99d36d7,672e63003d72a4c1e85035c7f25d13126ddb49ce,a681d2a35584f2b87d1b2b35e6268d5df86d8f67,,True,281,0,Tests_passed,28c135810a3fd3b5f3d71cdd3af4205a768c4e769718d95a299bd0b774db00dd,True,0,Tests_passed,44abf6e0ecfc5d7b4a6a731dd41ba2b0d2888847ee9bc26e262a5d9f07010690,True
18,refs/heads/master,25dd20006f69e132dfe3f0db1039f71ce3a9e109,f12d0921352730f329921dfbfcb0010d71da00a1,98d4bc0ff48789553bb74e9b19a4219d88dc2abd,,True,121,0,Tests_passed,9e64e5f916e58e7a175c48736fa1270d8c3f40378ee5d55b7bd5faf58ff272d3,True,0,Tests_passed,348d7215288429d349273841f764c3a1a7ff3ef87fec12060f2aad993ff75027,True
23,refs/heads/master,debd617d636fa3bbd231ee31d499b5cbecd5a34a,aff2ab1420a7be55d74501d10a4edf3c043771a8,ab09d06f36bf3262a0aafe8cfe9f1faa3d09b098,,False,160,0,Tests_passed,5e0be4bc06ab959fb022ea221bf1f4e1dd4bb72cdbd5b4600fc46a27634ee210,False,0,Tests_failed,20f0605a3df47560bf59b40981e133b05526c04b1d7d2c598918c919b5476549,False
25,refs/heads/master,eaa8735a70f7f9a5fd6d805ebacc5bfaacc57ba9,0788df55efc3fabf5f2543bf129d4a006dcf4078,1ce9943944ab374049a8ca8bd98ea8567f160f12,,False,171,0,Tests_failed,ff23f8ce2fab25ed95160ea44f2ba494865b0bd4087990eaec3632e7e0246fcd,False,0,Tests_passed,9c49d5785ab928b00b84a4d4e40c16d1638cda83b80088ade7fb4f50a2ef39aa,False
