idx,branch_name,merge,left,right,notes,sampled for testing,left_tree_fingerprint,right_tree_fingerprint,diff_size,diff_contains_java_file,left parent test result,left parent test coverage,right parent test result,right parent test coverage,parents pass,test merge
4,refs/heads/master,3e147de947c4c2ae82dbb543bac868014fbb60aa,a280bba82b2809e18fd70f6b6ccc20640d1f6d64,80c53856453caa720f314a358dc4f3d3480f2732,,False,,,19,False,,,,,,False
5,refs/heads/master,a280bba82b2809e18fd70f6b6ccc20640d1f6d64,502c9b262cc91d68a1c1970dde3f923c15128be5,4cf80fde7091c3c4d18904161e5662cdadf39356,,False,,,4142,False,,,,,,False
6,refs/heads/master,da2ceca8bdb24d73b2d66851e04d9c08d91c250d,ec866ca500da4e454db8cb9322da2ab225b503cb,3e5fff9b9a7cba409c62ea93b563e7b75a2a20aa,,False,,,51,False,,,,,,False
7,refs/heads/master,b912e3cbb729bb19d479b80c36c20389914124e7,ce6076724d4dcb16d9e990b3a8555e547c2ddc5e,cbf1fce76206dde81977cbba1f34dd91f911d461,,False,,,17,False,,,,,,False
8,refs/heads/master,1457dd0be0c3646f237aa009992fae6b09e86e84,458f00f3704e3a7fc6d8f35b1e95b8f85ba0f80c,dbbaaca1c44fe8e4aa27bbfcbea66bdd07df3d62,,False,,,3,False,,,,,,False
9,refs/heads/master,f9c244cd788e6b929ae1a0323faac1dd34e74a48,17a6217495c5d4cb83e26054e6bb24e10a83518c,007dbef809e29050e704db30bbe74b171d33eccd,,False,b1100b631feca5c6d7aabc2ce0ecd86778c17bb75234690f25c7622c0c55345f,4e3ea8a9926b2bf4271dca235458dbd58eba41d08055912b79a7e340875bd960,3710,True,Tests_failed,0.0,Tests_failed,0.0,False,False
10,refs/heads/master,a70bd2ad409d8531545e3e8aa6c09ed94c9d8753,8bfad9367e37508261632bd6e163526dc525b3b5,ee9052c2fb839e1547ac7c4b7238bc9312f7dc4d,,False,,,89,False,,,,,,False
11,refs/heads/master,737ea15d127233fa1c240e1490592f5b6aa7d91e,68a5edeca4dc76276db68683d62c33544e22a1fb,c1cab9ed75953d64943790b8e0aaecbbff74f61c,,False,,,60,False,,,,,,False
12,refs/heads/master,33c11e1bc70c41d588d7d4ae093f6124412e0c48,ccc54932bd38ad6ef888d0e20c393b2764735736,ef5dce01554c814d38f0fac207287b30d3de4029,,False,,,4,False,,,,,,False
13,refs/heads/master,ba5f5672d256efe3f36b980dd1f3c86ccfb2bf55,08cec592437eedd1cc5aec1bc00fdf0397f953d5,45ad7deb6abdab1ea5bf69ddfdcadd58058e418c,,False,,,48,False,,,,,,False
14,refs/heads/master,c9661b152d4a73d8610358c50ae41501f9c7f75a,aecf894269a8e3782ffc6c9b2763964f4c15d3ea,ac7813e9eee32facc4489941a95d587997b2e613,,False,,,112,False,,,,,,False
15,refs/heads/master,46f1e33baf2a8984fdc29cfc512837a09f12735e,d75cb3ac772c3b3009ecb1d381b5348a8189e723,c1be815f0eb8de05a97ba73a64e511df529a7fb9,,False,,,58,False,,,,,,False
16,refs/heads/master,d8bb928a977a2487a13484670282e81ece7da316,c22e15ccab74f78dc8433483010e0b1d184a0f00,94262f16c17d1160c987241aaca11d3ed97c9187,,False,,,18,False,,,,,,False
17,refs/heads/master,0a33e2f2fa170b62122996f2ab79ec51e3e9121a,233143720b2ce6a4e5d0b6e48680e8ce4f534e65,619d2f07ad8b00bc1e5da77e3c639aee3b9a0216,,False,,,41,False,,,,,,False
18,refs/heads/master,233143720b2ce6a4e5d0b6e48680e8ce4f534e65,24613ab35a8a5bf74dbbc8c0be0c96069cdffbfc,1758184abfa6c4d8d2bda69a896ae3acf725be06,,False,,,81,False,,,,,,False
19,refs/heads/master,1758184abfa6c4d8d2bda69a896ae3acf725be06,6e14eb9e5bfa4b13bba0c381d4a48a7544764edb,a89e96757d2d90e14d95e25fbd78bba126178fb5,,False,,,15,False,,,,,,False
20,refs/heads/master,d581bc64cd784f484f63a36ea706d9c8d0389a7e,67fc10c5903553110e00db10fb47d337f3dbd875,895482e451d097edc037e731afd340306d664b24,,False,,,6,False,,,,,,False
21,refs/heads/master,24613ab35a8a5bf74dbbc8c0be0c96069cdffbfc,a74619c52d695192b3bd4cd424bc3c6a87783883,6a268a63c42828bc16020642ea381b093bb52aae,,False,,,51,False,,,,,,False
22,refs/heads/master,c0f1a8d800832eaeabc2bb3793781c5873c7012f,09285af953c8f35d57076b477282e20d5bf4bbe5,e89bd9225c9556496c551efc01671dfbe4100199,,False,,,31,False,,,,,,False
23,refs/heads/master,fab2f3aea7453edc166fdafcf03eb512b5de5aee,08baf3c6d221f142d111aec2d4776f9a65476b5a,ffa8fc5a59d56b90b42cce835da033e147a6753e,,False,0bfaeaa6430e97a1afd51c752d6e5e320501e27163b0c73a938a137f360531e2,1497566ff1f9020a41875abb4b08a883f9601c6354fc17c64745fceb952364e5,7,True,Tests_failed,0.0,Tests_failed,0.0,False,False
24,refs/heads/master,21ebafeac7f748dd48e8dc1ae500d765470796e1,82aac2ff247adfed038a9a662e3033ba5b95c23f,192a8fc57959f12a10a3ee771aa745913c7f33ab,,False,,,38,False,,,,,,False
25,refs/heads/master,e17955b73b4713e1efc66911a1ffa9be453e93af,fc3ae60041b9eb177480cd9230f97a81884fa106,fcf36b918770282bc8891ae7f07b58ddc0083fbf,,False,72fcd254165c34aee13228cea3a5ae5e8c96710dd2bf4e6c9be5b03e0310b3aa,ae7e79dc942b393071d8d2e0c47f1dc5079b2aec51c54e4faf32a9261abd967e,90,True,Tests_failed,0.0,Tests_failed,0.0,False,False
26,refs/heads/master,87754576b24e13a0c6a2a0fa29c1d5370d0c0989,3a45f6c9b11e01a3f21e8dc427a7885b9d3fc5d0,3ba773da39843bf6a35603ba20afcb07d58bebf7,,False,,,5,False,,,,,,False
27,refs/heads/master,304098c989c138babb15ffe6b7acd18eac62e9c3,464fa5cf42e1867a03e5616138e9ddf12382ab74,42bd205782163fd24159e22016e273b0182f58fe,,False,,,95,False,,,,,,False
28,refs/heads/master,9be907596aef12d5967432ce17705c2471b15dcc,5c9698e5ea27ff0b6f927689d38aa093faedef20,5c8d10b9cb2d37d47b32af4835b9cd325b4fed7e,,False,,,167,False,,,,,,False
29,refs/heads/master,43123a8f4e4a5524eea653be4903db6453778758,2fcde921095f4000164b67b2721dc862c401b2e3,7e85d5926ca42f51a0bd6e6398162a72cb886260,,False,,,455,False,,,,,,False
30,refs/heads/master,d09555e1b53c1f0b09c921da28184e59ea7b417e,9610f1b10d7e4626609386866ff9348351b28340,7becf9f5bcc90ada8346a63032fd8d35da0a93cd,,False,,,21,False,,,,,,False
31,refs/heads/master,a6074ae3d1fd72395fc71ed6c58ae091d59c5c16,d4db109e2fdfbb9f1b936aa9de844b6ebb8fcbeb,1f32cb176a01c5cb5a9d125fee1e65e515f79512,,False,,,39,False,,,,,,False
32,refs/heads/master,db48a2a842e2d1d53f7484edc51dc98c25ee2849,3fc2fe7e93e4511e0cd444fb55cc3a649c68b0c0,51a1d2213da379975149b9cb39a662b31bb3c84c,,False,,,12,False,,,,,,False
33,refs/heads/master,2b0e9c3f164fca1e6af7b9d226bbe5b43f458fe4,d8e0babbe0936fc24e93041a5e00db1f23032d5d,d13f1e381c95f6ec074f78d40fbd8c47a4f795a5,,False,,,8,False,,,,,,False
34,refs/heads/master,d8af5f156b0d03719fa259dfb6988df78ae21535,6166f542ca57c93818510cce83fe7164f9e7b391,cb250956efb6444dfcd0cb8ed67637837a0d2487,,False,,,19,False,,,,,,False
35,refs/heads/master,b695fe63e507c816b789acc0ca064919767691d1,a2397dc4e8bed15c44cb868121e8ac580af0f53f,949528446ac80cfc6729ecdd840027ff6462561e,,False,,,27,False,,,,,,False
36,refs/heads/master,dba197883603d8e42ee37dfc78e28042fb3796cc,ec46590e527aff0fdaad4d11187c2d70100c4abc,d07266522afbca323da121e426298adb961dc0b5,,False,,,32,False,,,,,,False
37,refs/heads/master,6196d08069579b9bd2c08d300f37b14616cfb29e,e111683620ff87d5044b77861cfd506c8f5ddf62,bf028bff4d9907621de6b0a03fcf104d002fc9be,,False,,,35,False,,,,,,False
38,refs/heads/master,c36cfb5fec3faad7984b3dff9ce226067010f383,a1d26c7cf988f704b6e6b30f104c5d01c14dc6d6,53eab49c80761f10168e831ac32aea2c0f4c1636,,False,,,7,False,,,,,,False
39,refs/heads/master,5f300fda6ad07c1e39d49e932d5331a1e961620e,2e64371a042418cd2237ec85afb49c324997a8fe,e3694de81b001d404086f5d82d950060e57ce732,,False,1c34fa84b79a9d0a84a9aadc09a0d4d3fa097d820ac805c5531bb33b7261bd01,b9bfb5201b67f4893a74268b5f68c194e090bdfaff83ba6fe629ff84a7f2f1a4,637,True,Tests_failed,0.0,Tests_failed,0.0,False,False
40,refs/heads/master,5d558e3471bf75273eb442032342e96df1993f93,906bce021c8681e222d1dadf3d0543f7f494a605,8e08ce31fefe8cb362c598ebfaddcff0a71e95be,,False,,,112,False,,,,,,False
41,refs/heads/master,906bce021c8681e222d1dadf3d0543f7f494a605,059293fce79a7dced37afd8200e5a6d7c3a69fb1,ab76fd7270f6095c7a8f83541f119b7c4694a6dc,,False,,,84,False,,,,,,False
42,refs/heads/master,8e08ce31fefe8cb362c598ebfaddcff0a71e95be,fca1cb20b67bcaec58687ab53f202e2e07203ccc,9227d823385ee5b6192b76ae2ef84cb06604b2da,,False,,,32,False,,,,,,False
