idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,non_java_involved,num_diff_files,num_diff_lines,test merge,left parent test result,left_tree_fingerprint,parents pass,right parent test result,right_tree_fingerprint,sampled for testing
3,refs/heads/master,1f97de78f4156947c322a92e556e8d8384be5a8a,961b384f4f2e1356073591fcf9c8004995bdf48b,62adf3b509056f622b2b5b20372eff60689fda0a,,False,True,True,10,471,False,,,,,,False
4,refs/heads/master,961b384f4f2e1356073591fcf9c8004995bdf48b,11479db1b2b5e0e06de4f0d84f4f4dd02f8a2fe3,606424809fa80316f2a740878309e7be47119d44,,False,True,True,22,1910,False,,,,,,False
7,refs/heads/master,ae837e88626116b10f7ef474265214298936d06d,944e1cccc3a53c6e1ff7e9cfce411268904d8c3a,402b28d7c26450ac3360e3013a9e543ea0d61419,,True,True,True,15,428,False,Tests_failed,e4f14e18d387dea96b7d1d01cfe9808f92917e3567d24db4fcb8a869e079b60e,False,Tests_failed,793c1903a7633ed626bda3d78a9ca059955cbd588ad7b459faaeda062b59e8aa,False
8,refs/heads/master,944e1cccc3a53c6e1ff7e9cfce411268904d8c3a,5907f3d67a8b37cd0c7915131b8bdb5a1e9f5e53,c1614b4b9d2b7ee66229bc0d9c55a014a23caf15,,False,True,True,2,215,False,,,,,,False
