idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,non_java_involved,num_diff_files,num_diff_lines,test merge,left parent test result,left_tree_fingerprint,parents pass,right parent test result,right_tree_fingerprint,sampled for testing
4,refs/heads/master,6be5d39fd818b28c35c2fdf6721dc31da5223173,3fac5de75ec33052b5666fce0d15977cf68fc7cf,cc3a7078f992061b7c75aba294a6237e9cbf97be,,False,True,True,42,216.0,False,,,,,,False
5,refs/heads/master,17feced504bd9b495eba2363f80ff92719c3c465,e9de1a985e4d4658de19abb1ff6166646a7b57bd,7ddb451670982d72ca23f2cb490e7eab0be770b3,,False,True,True,6,47.0,False,,,,,,False
6,refs/heads/master,ec21e9cfd543c8c6b3fe39db722e019fa50d8bae,9ab068ba8a2de43e3f802fa71321b2f132f14c99,c08ba8c4b60cc49a0126128e763db1d55bba1e9c,,False,True,True,21,78.0,False,,,,,,False
7,refs/heads/master,9ab068ba8a2de43e3f802fa71321b2f132f14c99,aea44b1a21215ee55386b4cb58714ff1e2bd34de,80d7d7ab2eee31004374e31134a5f92de36a13ae,,False,True,True,134,1323.0,False,,,,,,False
8,refs/heads/master,aea44b1a21215ee55386b4cb58714ff1e2bd34de,e3fadd1dc1c06d8d01e59356449bf04e58a0dfd6,5a1fb1a5a809a4a2b54775980e6306aebf26761c,,False,True,True,296,3572.0,False,,,,,,False
9,refs/heads/master,e3fadd1dc1c06d8d01e59356449bf04e58a0dfd6,e3b48f1024212630e5b66cba58004910974a9650,afeda0dc46c3faa7e0e09bc02604f5bb1c763db1,,False,True,True,296,3570.0,False,,,,,,False
10,refs/heads/master,e3b48f1024212630e5b66cba58004910974a9650,1d0817555fe622a484b0067a76ba148fb01b7252,9c3bac6f8d7d9b163e625ff593ab0c13a14d108a,,False,True,True,296,3568.0,False,,,,,,False
11,refs/heads/master,1d0817555fe622a484b0067a76ba148fb01b7252,69e6907935390f032e4f7a61a1f2ea710eae1999,0aea41f3cf6c6538ed28c9a71303c39bda9a726c,,False,True,True,296,3566.0,False,,,,,,False
14,refs/heads/master,b275434868d617a6727065ee960eed7fa3526b63,97d22852ffe2e8e9ccf349994f32f6d3f7ebeadb,a0783aabdc17023a7a39050fab780b3a90aaece1,,False,True,True,185,2122.0,False,,,,,,False
15,refs/heads/master,b4532665a379e2cc6416ea88e741bc030bf9d1df,3688ff9ac9190f5cb3beceba4c4ce7535c7ce871,a9194eb4c1e7a5fd3dc2ba588794f847b4cee555,,False,True,True,67,810.0,False,,,,,,False
19,refs/heads/master,b948886a639d6609f679cebf024f2dbf6d746cdf,d02c8cc9d1f4d714e1588d4704d46db4223859a2,c3a5f1c1ccebbcfba6656296123cf3b09c4b21e6,,False,True,True,11,340.0,False,,,,,,False
23,refs/heads/master,25e841fa5d0a3b300fd53c8a6d42b4ddde497c40,18b7a6b01c1aaa629c44c24572d53392d9b696cb,69fb42e87645f6740f167489d304c135df40beae,,False,True,True,24,155.0,False,,,,,,False
25,refs/heads/master,c579ae9c288062a9113c3aba3331607afc938142,3e19b3c50f8e3bc045c47e638565125e680af308,8069df6afbe3c3f1f84ae28e0a12f0b63a578cfa,,False,True,True,5,31.0,False,,,,,,False
28,refs/heads/master,1571b55f4b470341a6ff1ef05e5ef3410cbc0418,2c944d6a12023c5ed33046fcc8ae99ce6ef6d146,3d550d56429568679fae47c9d1d640e2e3477cc8,,True,True,True,8,171.0,True,Tests_passed,fb5fe927362e284a846fce49ddc75a818be3bd204c48efda9267b523a1b8c7bf,True,Tests_passed,38490cf7d91b2434f63c5614a2d9495896940e09efd5847e0a3fc6c7d3bb6e62,True
30,refs/heads/master,8aa871844f3a96ea64aabd1bbe2b61dddc58cc13,044e0972348186cc283a6aa7fce257824481179d,53c61a51ede64f9fb62a924fafc661f601c09250,,False,True,True,23,68.0,False,,,,,,False
33,refs/heads/master,a1e47cf064db35c28ca47a803ab6214846daac85,a5d3e02a81c1506e271c1fdfb7d97c7592c1551e,afac2d0468a0026a2c59432ab2cef55d034eadbf,,False,True,True,10,86.0,False,,,,,,False
35,refs/heads/master,6ce59f8e748b926352c268d7981422e0e67e0e1a,927e8b452451ec6f00569f57eeff6dae74a02cb4,d692003f655a896030fd30512b35e16a4cfa5bcb,,True,True,True,208,4636.0,False,Tests_failed,0f6459aa3893b41d06ef10fbb346fff6f5c2eb3340cdf0c994b695034de82293,False,Tests_failed,d6aa2b039ef162621f6b91ba07375203cc8738e7c49724dc6c60a8ed471bccd6,False
