idx,branch_name,merge,left,right,notes,num_diff_files,num_diff_lines,imports_involved,non_java_involved,diff contains java file,diff_logs,test merge,left_tree_fingerprint,left parent test result,right_tree_fingerprint,right parent test result,parents pass,sampled for testing,gitmerge_ort,gitmerge_ort_merge_fingerprint,gitmerge_ort_ignorespace,gitmerge_ort_ignorespace_merge_fingerprint,gitmerge_recursive_histogram,gitmerge_recursive_histogram_merge_fingerprint,gitmerge_recursive_ignorespace,gitmerge_recursive_ignorespace_merge_fingerprint,gitmerge_recursive_minimal,gitmerge_recursive_minimal_merge_fingerprint,gitmerge_recursive_myers,gitmerge_recursive_myers_merge_fingerprint,gitmerge_recursive_patience,gitmerge_recursive_patience_merge_fingerprint,gitmerge_resolve,gitmerge_resolve_merge_fingerprint,git_hires_merge,git_hires_merge_merge_fingerprint,spork,spork_merge_fingerprint,intellimerge,intellimerge_merge_fingerprint,plumelib_ort,plumelib_ort_merge_fingerprint,plumelib_ort_ignorespace,plumelib_ort_ignorespace_merge_fingerprint,plumelib_ort_adjacent,plumelib_ort_adjacent_merge_fingerprint,plumelib_ort_imports,plumelib_ort_imports_merge_fingerprint,plumelib_ort_version_number,plumelib_ort_version_number_merge_fingerprint
72,refs/heads/master,f03fcf1bdf4070e224e56d26eb0d2da20d71bb9d,a66a58f4683f76cd189f7c976497b8d3b568722e,34934670b4760870bc03ee52ea80fc3ea32815c3,,38,603,True,True,True,"{'base_left': 'cache/diff_analyzer/logs/spotify/ffwd-java/a66a58f4683f76cd189f7c976497b8d3b568722e_34934670b4760870bc03ee52ea80fc3ea32815c3_base_left.log', 'base_right': 'cache/diff_analyzer/logs/spotify/ffwd-java/a66a58f4683f76cd189f7c976497b8d3b568722e_34934670b4760870bc03ee52ea80fc3ea32815c3_base_right.log', 'left_right': 'cache/diff_analyzer/logs/spotify/ffwd-java/a66a58f4683f76cd189f7c976497b8d3b568722e_34934670b4760870bc03ee52ea80fc3ea32815c3_left_right.log'}",True,8bd78f5802142070f576f5c30820424e9920556bb69a1bab3d14c15d80624163,Tests_passed,a67c13e0249d404dfb9d623d7289f385a2bae35904eb4996f27cdd7bb257d2f6,Tests_passed,True,True,Tests_passed,dbaba0c22818ce705eb9adcc41e8e9f495bca55896d31c029ef2ba8a4e7f457e,Tests_passed,dbaba0c22818ce705eb9adcc41e8e9f495bca55896d31c029ef2ba8a4e7f457e,Tests_passed,dbaba0c22818ce705eb9adcc41e8e9f495bca55896d31c029ef2ba8a4e7f457e,Tests_passed,dbaba0c22818ce705eb9adcc41e8e9f495bca55896d31c029ef2ba8a4e7f457e,Tests_passed,dbaba0c22818ce705eb9adcc41e8e9f495bca55896d31c029ef2ba8a4e7f457e,Tests_passed,dbaba0c22818ce705eb9adcc41e8e9f495bca55896d31c029ef2ba8a4e7f457e,Tests_passed,dbaba0c22818ce705eb9adcc41e8e9f495bca55896d31c029ef2ba8a4e7f457e,Tests_passed,dbaba0c22818ce705eb9adcc41e8e9f495bca55896d31c029ef2ba8a4e7f457e,Tests_passed,dbaba0c22818ce705eb9adcc41e8e9f495bca55896d31c029ef2ba8a4e7f457e,Tests_passed,1173d04ad56ce84febc9f6c85ef948093742d8de804fc44365362947f3a3e075,Tests_passed,dbaba0c22818ce705eb9adcc41e8e9f495bca55896d31c029ef2ba8a4e7f457e,Tests_passed,71e42bf6f8b694847473880519db41284c68fd89016d35f142ce26b2483e91dc,Tests_passed,71e42bf6f8b694847473880519db41284c68fd89016d35f142ce26b2483e91dc,Tests_passed,dbaba0c22818ce705eb9adcc41e8e9f495bca55896d31c029ef2ba8a4e7f457e,Tests_passed,71e42bf6f8b694847473880519db41284c68fd89016d35f142ce26b2483e91dc,Tests_passed,dbaba0c22818ce705eb9adcc41e8e9f495bca55896d31c029ef2ba8a4e7f457e
