idx,branch_name,merge,left,right,notes,num_diff_files,num_diff_lines,imports_involved,non_java_involved,diff contains java file,diff_logs,test merge,sampled for testing
1,refs/heads/master,15f9d85b8c8259c1efaca51973141bb8afb6a030,86b7ed3951e8862d9140d9e84ee74c4ccf491519,6fe901ec86622d02da5b84f0aac4ab5b22aef2a1,,2,0,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/premium-minds/wicket-crudifier/86b7ed3951e8862d9140d9e84ee74c4ccf491519_6fe901ec86622d02da5b84f0aac4ab5b22aef2a1_base_left.log', 'base_right': 'cache/diff_analyzer/logs/premium-minds/wicket-crudifier/86b7ed3951e8862d9140d9e84ee74c4ccf491519_6fe901ec86622d02da5b84f0aac4ab5b22aef2a1_base_right.log', 'left_right': 'cache/diff_analyzer/logs/premium-minds/wicket-crudifier/86b7ed3951e8862d9140d9e84ee74c4ccf491519_6fe901ec86622d02da5b84f0aac4ab5b22aef2a1_left_right.log'}",False,False
2,refs/heads/master,86b7ed3951e8862d9140d9e84ee74c4ccf491519,3b9495ea012d2adb9705a1c65595739532035ee2,4ef74020270a73a759a45578a6f9820184512cbf,,2,0,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/premium-minds/wicket-crudifier/3b9495ea012d2adb9705a1c65595739532035ee2_4ef74020270a73a759a45578a6f9820184512cbf_base_left.log', 'base_right': 'cache/diff_analyzer/logs/premium-minds/wicket-crudifier/3b9495ea012d2adb9705a1c65595739532035ee2_4ef74020270a73a759a45578a6f9820184512cbf_base_right.log', 'left_right': 'cache/diff_analyzer/logs/premium-minds/wicket-crudifier/3b9495ea012d2adb9705a1c65595739532035ee2_4ef74020270a73a759a45578a6f9820184512cbf_left_right.log'}",False,False
9,refs/heads/master,4d83e2315ccd651eb98bdf17423890500c81caa3,f1822970730bac759dda278f72b77cffa21707c8,9ed64b5d03d936fe4a098d250975c3ac0fb0f514,,20,2,True,True,False,"{'base_left': 'cache/diff_analyzer/logs/premium-minds/wicket-crudifier/f1822970730bac759dda278f72b77cffa21707c8_9ed64b5d03d936fe4a098d250975c3ac0fb0f514_base_left.log', 'base_right': 'cache/diff_analyzer/logs/premium-minds/wicket-crudifier/f1822970730bac759dda278f72b77cffa21707c8_9ed64b5d03d936fe4a098d250975c3ac0fb0f514_base_right.log', 'left_right': 'cache/diff_analyzer/logs/premium-minds/wicket-crudifier/f1822970730bac759dda278f72b77cffa21707c8_9ed64b5d03d936fe4a098d250975c3ac0fb0f514_left_right.log'}",False,False
15,refs/heads/master,450c20c8f4890cac77d046d7e2428dc5af30545c,971525d2dbfa24bea85c08ecb4ea6f32008a397e,242f2f12afd0d4c76ad49c182133a3b2f05c39e9,,2,0,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/premium-minds/wicket-crudifier/971525d2dbfa24bea85c08ecb4ea6f32008a397e_242f2f12afd0d4c76ad49c182133a3b2f05c39e9_base_left.log', 'base_right': 'cache/diff_analyzer/logs/premium-minds/wicket-crudifier/971525d2dbfa24bea85c08ecb4ea6f32008a397e_242f2f12afd0d4c76ad49c182133a3b2f05c39e9_base_right.log', 'left_right': 'cache/diff_analyzer/logs/premium-minds/wicket-crudifier/971525d2dbfa24bea85c08ecb4ea6f32008a397e_242f2f12afd0d4c76ad49c182133a3b2f05c39e9_left_right.log'}",False,False
16,refs/heads/master,971525d2dbfa24bea85c08ecb4ea6f32008a397e,0c201ebee47602bb9a508f71d0f7ad895abc532d,853fcfb4afcf5a75246f5e416fec94abe5ba4798,,2,0,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/premium-minds/wicket-crudifier/0c201ebee47602bb9a508f71d0f7ad895abc532d_853fcfb4afcf5a75246f5e416fec94abe5ba4798_base_left.log', 'base_right': 'cache/diff_analyzer/logs/premium-minds/wicket-crudifier/0c201ebee47602bb9a508f71d0f7ad895abc532d_853fcfb4afcf5a75246f5e416fec94abe5ba4798_base_right.log', 'left_right': 'cache/diff_analyzer/logs/premium-minds/wicket-crudifier/0c201ebee47602bb9a508f71d0f7ad895abc532d_853fcfb4afcf5a75246f5e416fec94abe5ba4798_left_right.log'}",False,False
22,refs/heads/master,b4ab5fab6dc5a8c77c3677cbe48f5656b42b9b8f,7bee87024a63867894ec14a6c356d945899ccc90,37f5cb900c6bde8017ecdd6f2b8c17edc98cde9b,,3,4,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/premium-minds/wicket-crudifier/7bee87024a63867894ec14a6c356d945899ccc90_37f5cb900c6bde8017ecdd6f2b8c17edc98cde9b_base_left.log', 'base_right': 'cache/diff_analyzer/logs/premium-minds/wicket-crudifier/7bee87024a63867894ec14a6c356d945899ccc90_37f5cb900c6bde8017ecdd6f2b8c17edc98cde9b_base_right.log', 'left_right': 'cache/diff_analyzer/logs/premium-minds/wicket-crudifier/7bee87024a63867894ec14a6c356d945899ccc90_37f5cb900c6bde8017ecdd6f2b8c17edc98cde9b_left_right.log'}",False,False
24,refs/heads/master,7e89124601e8ceab8237fe4ba999440202862ef8,588f1df63ff15ddf98ec1708d4575bde776a4f2f,cb130719bb22906fd0900f97bd6c3a5d84c593e6,,2,0,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/premium-minds/wicket-crudifier/588f1df63ff15ddf98ec1708d4575bde776a4f2f_cb130719bb22906fd0900f97bd6c3a5d84c593e6_base_left.log', 'base_right': 'cache/diff_analyzer/logs/premium-minds/wicket-crudifier/588f1df63ff15ddf98ec1708d4575bde776a4f2f_cb130719bb22906fd0900f97bd6c3a5d84c593e6_base_right.log', 'left_right': 'cache/diff_analyzer/logs/premium-minds/wicket-crudifier/588f1df63ff15ddf98ec1708d4575bde776a4f2f_cb130719bb22906fd0900f97bd6c3a5d84c593e6_left_right.log'}",False,False
34,refs/heads/master,1d3c8a6c962292806ce2d29693f298331d9eeaed,f7cf838ab6cc7b6ee74edcff90a1ffd8f13f7ef9,0bfad5723f34c65145f84278255ab2bab8f335a2,,3,1,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/premium-minds/wicket-crudifier/f7cf838ab6cc7b6ee74edcff90a1ffd8f13f7ef9_0bfad5723f34c65145f84278255ab2bab8f335a2_base_left.log', 'base_right': 'cache/diff_analyzer/logs/premium-minds/wicket-crudifier/f7cf838ab6cc7b6ee74edcff90a1ffd8f13f7ef9_0bfad5723f34c65145f84278255ab2bab8f335a2_base_right.log', 'left_right': 'cache/diff_analyzer/logs/premium-minds/wicket-crudifier/f7cf838ab6cc7b6ee74edcff90a1ffd8f13f7ef9_0bfad5723f34c65145f84278255ab2bab8f335a2_left_right.log'}",False,False
49,refs/heads/master,702dd98ba4f221ae440743d57ebaa59720c23aa6,63bfd468fcc21685e6d92914d01e9c8179493847,46c9aae316b244494fb6ab17ca01f03186bf47e8,,3,1,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/premium-minds/wicket-crudifier/63bfd468fcc21685e6d92914d01e9c8179493847_46c9aae316b244494fb6ab17ca01f03186bf47e8_base_left.log', 'base_right': 'cache/diff_analyzer/logs/premium-minds/wicket-crudifier/63bfd468fcc21685e6d92914d01e9c8179493847_46c9aae316b244494fb6ab17ca01f03186bf47e8_base_right.log', 'left_right': 'cache/diff_analyzer/logs/premium-minds/wicket-crudifier/63bfd468fcc21685e6d92914d01e9c8179493847_46c9aae316b244494fb6ab17ca01f03186bf47e8_left_right.log'}",False,False
56,refs/heads/master,9173c76a91316aadb1e9f79ca3e8f213573fb830,887fe86c315bc294bbeb14bbf66a4133978a56a1,c07984481563f00f5d09d62a15b2efb627680bfd,,2,0,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/premium-minds/wicket-crudifier/887fe86c315bc294bbeb14bbf66a4133978a56a1_c07984481563f00f5d09d62a15b2efb627680bfd_base_left.log', 'base_right': 'cache/diff_analyzer/logs/premium-minds/wicket-crudifier/887fe86c315bc294bbeb14bbf66a4133978a56a1_c07984481563f00f5d09d62a15b2efb627680bfd_base_right.log', 'left_right': 'cache/diff_analyzer/logs/premium-minds/wicket-crudifier/887fe86c315bc294bbeb14bbf66a4133978a56a1_c07984481563f00f5d09d62a15b2efb627680bfd_left_right.log'}",False,False
