idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,non_java_involved,num_diff_files,num_diff_hunks,num_diff_lines,num_intersecting_files,test merge,union_diff_files,sampled for testing
2,refs/heads/master,06ce2eb700a8deebf79681e0cdf4773efe50c517,6e417ae2775d78e0f737678bd40b5bc67ac9f621,9f80461bec7a02d4290da586d5d9dd1c10c1e5da,,False,True,True,4,7,53,3,False,6,False
3,refs/heads/master,fc8b65c494034e4f64ec0b8f3a4033592acd207c,8a26351c1ab346599dad130925a55ebc5b10b896,494264dc2214fc15e93de140e8573a26fd121791,,False,False,True,3,3,12,2,False,4,False
