idx,branch_name,merge,left,right,notes,diff contains java file,diff_logs,imports_involved,non_java_involved,num_diff_files,num_diff_lines,test merge,left_tree_fingerprint,left parent test result,right_tree_fingerprint,right parent test result,parents pass,sampled for testing
3,refs/heads/master,240715a57fe803b4e6c481d36724162163dea04a,61eb3e57e8db8abc1342243aefa7d6a03d1722ea,1c084fb45d6ae10c4dea39515449edab9a539168,,False,"{'base_left': 'cache/diff_analyzer/logs/Sander2798/Enderstone/61eb3e57e8db8abc1342243aefa7d6a03d1722ea_1c084fb45d6ae10c4dea39515449edab9a539168_base_left.log', 'base_right': 'cache/diff_analyzer/logs/Sander2798/Enderstone/61eb3e57e8db8abc1342243aefa7d6a03d1722ea_1c084fb45d6ae10c4dea39515449edab9a539168_base_right.log', 'left_right': 'cache/diff_analyzer/logs/Sander2798/Enderstone/61eb3e57e8db8abc1342243aefa7d6a03d1722ea_1c084fb45d6ae10c4dea39515449edab9a539168_left_right.log'}",True,True,5,74.0,False,,,,,,False
4,refs/heads/master,1c084fb45d6ae10c4dea39515449edab9a539168,760e22a9ecdd2bfe60a1f5ee0a4b34f0314ba81b,989b566e393e0a52f9de3dfda53d534b78c9e1a6,,False,"{'base_left': 'cache/diff_analyzer/logs/Sander2798/Enderstone/760e22a9ecdd2bfe60a1f5ee0a4b34f0314ba81b_989b566e393e0a52f9de3dfda53d534b78c9e1a6_base_left.log', 'base_right': 'cache/diff_analyzer/logs/Sander2798/Enderstone/760e22a9ecdd2bfe60a1f5ee0a4b34f0314ba81b_989b566e393e0a52f9de3dfda53d534b78c9e1a6_base_right.log', 'left_right': 'cache/diff_analyzer/logs/Sander2798/Enderstone/760e22a9ecdd2bfe60a1f5ee0a4b34f0314ba81b_989b566e393e0a52f9de3dfda53d534b78c9e1a6_left_right.log'}",True,True,8,572.0,False,,,,,,False
5,refs/heads/master,706839c4fea6590cca0f01390981e227c4812742,bd768db91cf47285ca9c730d0b4c3e62148ac88a,806e4217de7cf5561437347f6b40c967652a3993,,False,"{'base_left': 'cache/diff_analyzer/logs/Sander2798/Enderstone/bd768db91cf47285ca9c730d0b4c3e62148ac88a_806e4217de7cf5561437347f6b40c967652a3993_base_left.log', 'base_right': 'cache/diff_analyzer/logs/Sander2798/Enderstone/bd768db91cf47285ca9c730d0b4c3e62148ac88a_806e4217de7cf5561437347f6b40c967652a3993_base_right.log', 'left_right': 'cache/diff_analyzer/logs/Sander2798/Enderstone/bd768db91cf47285ca9c730d0b4c3e62148ac88a_806e4217de7cf5561437347f6b40c967652a3993_left_right.log'}",True,True,11,64.0,False,,,,,,False
8,refs/heads/master,3447f49bf49c20e95ab686145f937e780624c1f7,cdd8a4d95468837c815b418c4d8dee305cb6900f,a5b5035764387e258d17b2ccfd1735d38bef9155,,True,"{'base_left': 'cache/diff_analyzer/logs/Sander2798/Enderstone/cdd8a4d95468837c815b418c4d8dee305cb6900f_a5b5035764387e258d17b2ccfd1735d38bef9155_base_left.log', 'base_right': 'cache/diff_analyzer/logs/Sander2798/Enderstone/cdd8a4d95468837c815b418c4d8dee305cb6900f_a5b5035764387e258d17b2ccfd1735d38bef9155_base_right.log', 'left_right': 'cache/diff_analyzer/logs/Sander2798/Enderstone/cdd8a4d95468837c815b418c4d8dee305cb6900f_a5b5035764387e258d17b2ccfd1735d38bef9155_left_right.log'}",True,True,39,238.0,True,d76fbbaf4a996bc9d81ec6d380df141ec237cc7399dbc26c4e6e6823669df31b,Tests_passed,b948e4a8849750059e9e5acb9e77e849f89b1fe6878f8e4c6f1c60a883e7d506,Tests_passed,True,True
11,refs/heads/master,b515bac1b027442fee058b69e9c56f1d7941d55a,f3c670bc92b436f2fed3d5764c12c83904c3201b,5041a4756178745685ddbfbac216c28f075666c9,,True,"{'base_left': 'cache/diff_analyzer/logs/Sander2798/Enderstone/f3c670bc92b436f2fed3d5764c12c83904c3201b_5041a4756178745685ddbfbac216c28f075666c9_base_left.log', 'base_right': 'cache/diff_analyzer/logs/Sander2798/Enderstone/f3c670bc92b436f2fed3d5764c12c83904c3201b_5041a4756178745685ddbfbac216c28f075666c9_base_right.log', 'left_right': 'cache/diff_analyzer/logs/Sander2798/Enderstone/f3c670bc92b436f2fed3d5764c12c83904c3201b_5041a4756178745685ddbfbac216c28f075666c9_left_right.log'}",True,True,27,0.0,True,0f8f980b330aabf53adfbccb3b4e60b2913a8bc70bbfe04177fa79a9615d5a53,Tests_passed,96721ab95d8c8330b1feaa337005a441183f839a065e6fe043033305a8a43ff3,Tests_passed,True,True
13,refs/heads/master,8e17a2983e231cf884b35d94c95cbcac6c4d0af4,67e753b46b2b76ea189ef8a540b2b9ba6b3c7d1a,e85904399fbc734b1d5bf49099d4863901c9c986,,True,"{'base_left': 'cache/diff_analyzer/logs/Sander2798/Enderstone/67e753b46b2b76ea189ef8a540b2b9ba6b3c7d1a_e85904399fbc734b1d5bf49099d4863901c9c986_base_left.log', 'base_right': 'cache/diff_analyzer/logs/Sander2798/Enderstone/67e753b46b2b76ea189ef8a540b2b9ba6b3c7d1a_e85904399fbc734b1d5bf49099d4863901c9c986_base_right.log', 'left_right': 'cache/diff_analyzer/logs/Sander2798/Enderstone/67e753b46b2b76ea189ef8a540b2b9ba6b3c7d1a_e85904399fbc734b1d5bf49099d4863901c9c986_left_right.log'}",True,True,64,149.0,True,786e535345f93d29955491eb2b3ce05c6b4b12ab94aa10bc7d068674d810c9b4,Tests_passed,e5b44bc3ec31f2eb8426e2d5bf79da91ebbea9478c1bbbf6be93fba8d22b1fc1,Tests_passed,True,True
16,refs/heads/master,ab585820cb76ad711b09fdfb7612349dd6bd9c11,07e2cbd5709aa4d24c85f6e7f60a0d9e3a9b0748,09469dc3a9ed2600431ce42eaa446cc9ee75de0b,,True,"{'base_left': 'cache/diff_analyzer/logs/Sander2798/Enderstone/07e2cbd5709aa4d24c85f6e7f60a0d9e3a9b0748_09469dc3a9ed2600431ce42eaa446cc9ee75de0b_base_left.log', 'base_right': 'cache/diff_analyzer/logs/Sander2798/Enderstone/07e2cbd5709aa4d24c85f6e7f60a0d9e3a9b0748_09469dc3a9ed2600431ce42eaa446cc9ee75de0b_base_right.log', 'left_right': 'cache/diff_analyzer/logs/Sander2798/Enderstone/07e2cbd5709aa4d24c85f6e7f60a0d9e3a9b0748_09469dc3a9ed2600431ce42eaa446cc9ee75de0b_left_right.log'}",True,True,29,73.0,True,b500eac88b16c598959f35ed67f4af18ec2f338a071ddceab6051d2ab0a50f6e,Tests_passed,99ace64a04d3cda99a341b4bb8d9a9cee78797b25c8ce9c679f125c78355ca54,Tests_passed,True,True
18,refs/heads/master,17ed8520dacfc399023efb73188f3fd9c599bf01,db7fa49901da8ec75d476bfa8fdd01d724137c47,3dd7e1beb24b9cfd7e4fdf90e9df0e969a01bbb9,,True,"{'base_left': 'cache/diff_analyzer/logs/Sander2798/Enderstone/db7fa49901da8ec75d476bfa8fdd01d724137c47_3dd7e1beb24b9cfd7e4fdf90e9df0e969a01bbb9_base_left.log', 'base_right': 'cache/diff_analyzer/logs/Sander2798/Enderstone/db7fa49901da8ec75d476bfa8fdd01d724137c47_3dd7e1beb24b9cfd7e4fdf90e9df0e969a01bbb9_base_right.log', 'left_right': 'cache/diff_analyzer/logs/Sander2798/Enderstone/db7fa49901da8ec75d476bfa8fdd01d724137c47_3dd7e1beb24b9cfd7e4fdf90e9df0e969a01bbb9_left_right.log'}",True,True,59,89.0,False,,Git_checkout_failed,,Git_checkout_failed,False,False
20,refs/heads/master,bcbb2f07e93c46525d108890ce815f19ffae6574,63086c2d87d53566e817e2d1658ab9abc3d44b6d,92d3c3b170d45d1cf95eed47ad94276b4d5d9660,,False,"{'base_left': 'cache/diff_analyzer/logs/Sander2798/Enderstone/63086c2d87d53566e817e2d1658ab9abc3d44b6d_92d3c3b170d45d1cf95eed47ad94276b4d5d9660_base_left.log', 'base_right': 'cache/diff_analyzer/logs/Sander2798/Enderstone/63086c2d87d53566e817e2d1658ab9abc3d44b6d_92d3c3b170d45d1cf95eed47ad94276b4d5d9660_base_right.log', 'left_right': 'cache/diff_analyzer/logs/Sander2798/Enderstone/63086c2d87d53566e817e2d1658ab9abc3d44b6d_92d3c3b170d45d1cf95eed47ad94276b4d5d9660_left_right.log'}",True,True,9,48.0,False,,,,,,False
22,refs/heads/master,6f5b23a41c276e8b6f67aadd0c792c34dde3dc6d,37409a2535e3252ab6f6bd0e7fa1e3080666f729,f96fe3072a95d91deafaa2d5c883a1f65323d67d,,False,"{'base_left': 'cache/diff_analyzer/logs/Sander2798/Enderstone/37409a2535e3252ab6f6bd0e7fa1e3080666f729_f96fe3072a95d91deafaa2d5c883a1f65323d67d_base_left.log', 'base_right': 'cache/diff_analyzer/logs/Sander2798/Enderstone/37409a2535e3252ab6f6bd0e7fa1e3080666f729_f96fe3072a95d91deafaa2d5c883a1f65323d67d_base_right.log', 'left_right': 'cache/diff_analyzer/logs/Sander2798/Enderstone/37409a2535e3252ab6f6bd0e7fa1e3080666f729_f96fe3072a95d91deafaa2d5c883a1f65323d67d_left_right.log'}",True,True,3,16.0,False,,,,,,False
