idx,branch_name,merge,left,right,notes,test merge,diff contains java file,sampled for testing
1,refs/heads/master,9d4adcc02dbbe21f365b072176a695f08ccf611a,ff1fa1a4b7e9dcf21c503e4f489b1f460752e46f,b55f94a5861a5a69bc4cca74133c6521ac96d91f,,False,False,False
