idx,branch_name,merge,left,right,notes,num_diff_lines,num_diff_hunks,diff contains java file,imports_involved,non_java_involved,num_diff_files,test merge,union_diff_files,num_intersecting_files,sampled for testing
1,refs/heads/master,799e2a6d23676307a33e1f6d799668bd4f67c6fb,2cb77651591458ffd55e3a00e94660cc6a204479,f601f12bf1d8a869a2a275e55f4f9d63ef39c25b,two initial commits,28141,287,False,True,True,388,False,Error while retrieving base sha,Error while retrieving base sha,False
