idx,branch_name,merge,left,right,notes,test merge,diff contains java file,left_tree_fingerprint,left parent test result,right_tree_fingerprint,right parent test result,parents pass,sampled for testing,gitmerge_ort,gitmerge_ort_merge_fingerprint,gitmerge_ort_ignorespace,gitmerge_ort_ignorespace_merge_fingerprint,gitmerge_recursive_histogram,gitmerge_recursive_histogram_merge_fingerprint,gitmerge_recursive_ignorespace,gitmerge_recursive_ignorespace_merge_fingerprint,gitmerge_recursive_minimal,gitmerge_recursive_minimal_merge_fingerprint,gitmerge_recursive_myers,gitmerge_recursive_myers_merge_fingerprint,gitmerge_recursive_patience,gitmerge_recursive_patience_merge_fingerprint,gitmerge_resolve,gitmerge_resolve_merge_fingerprint,gitmerge_ort_adjacent,gitmerge_ort_adjacent_merge_fingerprint,gitmerge_ort_imports,gitmerge_ort_imports_merge_fingerprint,gitmerge_ort_imports_ignorespace,gitmerge_ort_imports_ignorespace_merge_fingerprint,git_hires_merge,git_hires_merge_merge_fingerprint,spork,spork_merge_fingerprint,intellimerge,intellimerge_merge_fingerprint
12,refs/heads/master,ee0f3d4470642db81ebb0be600934b61863d34dc,ffee60c7c591da9d3d359b84110612a97559404e,5f3f5c73b72e1d38062f40e0c0d2c4cf99a05dbf,,True,True,aaa28a0f4cd86b88f5134dde37a39c1827c7dd04a61ce37f2f52cf2ccc2058d1,Tests_passed,861d79b1fb9e64dc96a7cf57a9a08522a1f1008c262eb9e7436db703d3550190,Tests_passed,True,True,Tests_passed,dffd6a6ae486ff8484dc4c4f40eb9a4ead3775bb4cfc727e2f7b107433bf2de4,Tests_passed,dffd6a6ae486ff8484dc4c4f40eb9a4ead3775bb4cfc727e2f7b107433bf2de4,Tests_passed,dffd6a6ae486ff8484dc4c4f40eb9a4ead3775bb4cfc727e2f7b107433bf2de4,Tests_passed,dffd6a6ae486ff8484dc4c4f40eb9a4ead3775bb4cfc727e2f7b107433bf2de4,Tests_passed,dffd6a6ae486ff8484dc4c4f40eb9a4ead3775bb4cfc727e2f7b107433bf2de4,Tests_passed,dffd6a6ae486ff8484dc4c4f40eb9a4ead3775bb4cfc727e2f7b107433bf2de4,Tests_passed,dffd6a6ae486ff8484dc4c4f40eb9a4ead3775bb4cfc727e2f7b107433bf2de4,Tests_passed,dffd6a6ae486ff8484dc4c4f40eb9a4ead3775bb4cfc727e2f7b107433bf2de4,Tests_passed,dffd6a6ae486ff8484dc4c4f40eb9a4ead3775bb4cfc727e2f7b107433bf2de4,Tests_passed,dffd6a6ae486ff8484dc4c4f40eb9a4ead3775bb4cfc727e2f7b107433bf2de4,Tests_passed,dffd6a6ae486ff8484dc4c4f40eb9a4ead3775bb4cfc727e2f7b107433bf2de4,Tests_passed,dffd6a6ae486ff8484dc4c4f40eb9a4ead3775bb4cfc727e2f7b107433bf2de4,Tests_passed,051e1af36681192251e71a7b1eba2d728baa779b8eb873f71339a5f4684278a9,Tests_passed,dffd6a6ae486ff8484dc4c4f40eb9a4ead3775bb4cfc727e2f7b107433bf2de4
13,refs/heads/master,d9b8ae4994ed1a742e205d42e49babeffe200531,bf268c7c1ae38c40712233a8f3070735e590613e,5152ce927699e6c9ebf7285232076dca8616a1f1,,True,True,561e2639fa23196be29a2192901aa94554256aa8b1064e65497a82f503a87205,Tests_passed,7f239ced3c635b4a616adde4fda3003d232e513fa7e4525ce6f8c43dba7e8098,Tests_passed,True,True,Tests_passed,98db846202fa439184a587aa9ea0833598708c24e6dace385641b5422553ca60,Tests_passed,98db846202fa439184a587aa9ea0833598708c24e6dace385641b5422553ca60,Tests_passed,98db846202fa439184a587aa9ea0833598708c24e6dace385641b5422553ca60,Tests_passed,98db846202fa439184a587aa9ea0833598708c24e6dace385641b5422553ca60,Tests_passed,98db846202fa439184a587aa9ea0833598708c24e6dace385641b5422553ca60,Tests_passed,98db846202fa439184a587aa9ea0833598708c24e6dace385641b5422553ca60,Tests_passed,98db846202fa439184a587aa9ea0833598708c24e6dace385641b5422553ca60,Tests_passed,98db846202fa439184a587aa9ea0833598708c24e6dace385641b5422553ca60,Tests_passed,98db846202fa439184a587aa9ea0833598708c24e6dace385641b5422553ca60,Tests_passed,98db846202fa439184a587aa9ea0833598708c24e6dace385641b5422553ca60,Tests_passed,98db846202fa439184a587aa9ea0833598708c24e6dace385641b5422553ca60,Tests_passed,98db846202fa439184a587aa9ea0833598708c24e6dace385641b5422553ca60,Tests_passed,e050b215f9c175a8abdb803d4683d301b5fa0092d362b3ddfc4120495ebd6c51,Tests_failed,7970f1543fe937adfcc31fd02a553fde1dedccacd165166c8139fc2019f47c1a
25,refs/heads/master,de300005f033a22b2c6424745628cbbc1f7cb509,e8d74077f2669e40b84150ee511c12aaf3088f35,cf388cd07945edd6c5a94735b44b68b83ddbc924,,True,True,d660b78da129c0d3fd4beffa312259413c88a6887de4760ef400cae4289a76f7,Tests_passed,05ab0097dd96e7b08c9c00b4ec91a42547707693329be247ada26422bad7274c,Tests_passed,True,True,Tests_passed,e2c0ef768bf4bc95b0c73e12ddfd01284aeebcb6f646619de842dd699c65574c,Tests_passed,cd56c0aca1edf00578ae78f77b602ff518cb0b5c0626dc42a18dc28774839431,Tests_passed,e2c0ef768bf4bc95b0c73e12ddfd01284aeebcb6f646619de842dd699c65574c,Tests_passed,cd56c0aca1edf00578ae78f77b602ff518cb0b5c0626dc42a18dc28774839431,Tests_passed,e2c0ef768bf4bc95b0c73e12ddfd01284aeebcb6f646619de842dd699c65574c,Tests_passed,e2c0ef768bf4bc95b0c73e12ddfd01284aeebcb6f646619de842dd699c65574c,Tests_passed,e2c0ef768bf4bc95b0c73e12ddfd01284aeebcb6f646619de842dd699c65574c,Tests_passed,e2c0ef768bf4bc95b0c73e12ddfd01284aeebcb6f646619de842dd699c65574c,Tests_passed,e2c0ef768bf4bc95b0c73e12ddfd01284aeebcb6f646619de842dd699c65574c,Tests_passed,e2c0ef768bf4bc95b0c73e12ddfd01284aeebcb6f646619de842dd699c65574c,Tests_passed,cd56c0aca1edf00578ae78f77b602ff518cb0b5c0626dc42a18dc28774839431,Tests_passed,e2c0ef768bf4bc95b0c73e12ddfd01284aeebcb6f646619de842dd699c65574c,Tests_passed,576909d7d7708601b11ddd335ca189dd849a0200b3ac3557a2229332362b3309,Tests_failed,2fdd0d2e83adfccc5fde6fafeff482a207ba8b20e43ea7511cb246b58095d267
26,refs/heads/master,114dfe4331fb79230632ec54ba8155ec149431c3,2bb9003f119e2370d93b60400bf501f9cd0a9397,29f103ccec3c2f0950bcc464c84bcd09f6d3d6c3,,True,True,c873c0ffebb2c012533e2e693560bda19ba09a38f80343cd055dbacd6755fe0b,Tests_passed,cdaab6df99e89f541da93c32e49738a030adc842c69fb365dabdd447f0f1897a,Tests_passed,True,True,Tests_passed,5ab1ddf8c40211a37d8c20aed200af98d134b42fded358deedc57d568dc8cb43,Tests_passed,5ab1ddf8c40211a37d8c20aed200af98d134b42fded358deedc57d568dc8cb43,Tests_passed,5ab1ddf8c40211a37d8c20aed200af98d134b42fded358deedc57d568dc8cb43,Tests_passed,5ab1ddf8c40211a37d8c20aed200af98d134b42fded358deedc57d568dc8cb43,Tests_passed,5ab1ddf8c40211a37d8c20aed200af98d134b42fded358deedc57d568dc8cb43,Tests_passed,5ab1ddf8c40211a37d8c20aed200af98d134b42fded358deedc57d568dc8cb43,Tests_passed,5ab1ddf8c40211a37d8c20aed200af98d134b42fded358deedc57d568dc8cb43,Tests_passed,5ab1ddf8c40211a37d8c20aed200af98d134b42fded358deedc57d568dc8cb43,Tests_passed,5ab1ddf8c40211a37d8c20aed200af98d134b42fded358deedc57d568dc8cb43,Tests_passed,5ab1ddf8c40211a37d8c20aed200af98d134b42fded358deedc57d568dc8cb43,Tests_passed,5ab1ddf8c40211a37d8c20aed200af98d134b42fded358deedc57d568dc8cb43,Tests_passed,5ab1ddf8c40211a37d8c20aed200af98d134b42fded358deedc57d568dc8cb43,Tests_passed,bbc109bf0242bb1b0a99f4b6bfa6af8319f5fcd12b04d788fe03167b2bdbb035,Tests_failed,ffb6062cf9942614268515832bb8906a9790a78be11432353dd8b06bd196f4d9
37,refs/heads/master,963121eabbd86f4422d4bd0f03e30b075f618cc1,590b6cec4180c9c566efd9f2e696fe8d2ea9c36b,2801691097aa575aa585885d91a47adcfafbded4,,True,True,ab7fa744df35886c46ea1881afbaa39a2db9dc38e2d4f20c228600afab2931b5,Tests_passed,eb9921c0107ef744f3760f241445c2786c4e4ad9d9054ac51a6f0e496ae2516e,Tests_passed,True,True,Tests_passed,b845af7614704474e81792bea018dc9b92b2be87ccd5e79f3ed461a692626aa4,Tests_passed,b845af7614704474e81792bea018dc9b92b2be87ccd5e79f3ed461a692626aa4,Tests_passed,b845af7614704474e81792bea018dc9b92b2be87ccd5e79f3ed461a692626aa4,Tests_passed,b845af7614704474e81792bea018dc9b92b2be87ccd5e79f3ed461a692626aa4,Tests_passed,b845af7614704474e81792bea018dc9b92b2be87ccd5e79f3ed461a692626aa4,Tests_passed,b845af7614704474e81792bea018dc9b92b2be87ccd5e79f3ed461a692626aa4,Tests_passed,b845af7614704474e81792bea018dc9b92b2be87ccd5e79f3ed461a692626aa4,Tests_passed,b845af7614704474e81792bea018dc9b92b2be87ccd5e79f3ed461a692626aa4,Tests_passed,b845af7614704474e81792bea018dc9b92b2be87ccd5e79f3ed461a692626aa4,Tests_passed,b845af7614704474e81792bea018dc9b92b2be87ccd5e79f3ed461a692626aa4,Tests_passed,b845af7614704474e81792bea018dc9b92b2be87ccd5e79f3ed461a692626aa4,Tests_passed,b845af7614704474e81792bea018dc9b92b2be87ccd5e79f3ed461a692626aa4,Tests_passed,1392d55f770c583a3865aa790efbf0a60d0aea0f11cdf2d6f4df64858992a886,Tests_passed,b845af7614704474e81792bea018dc9b92b2be87ccd5e79f3ed461a692626aa4
52,refs/heads/master,284a4457cf126bf3101c9c8b16e98dda56a68ec3,b95d079b7069ef4a1f4468a408a36598a0858400,6cb6d63dfdae95efda6af6e38df33493e03fed7b,,True,True,a264f7fcbd5c08bdbc51df911ea5190c22cd54041ae21d5c74492f98458ff328,Tests_passed,65a1bf09a2d2685d0bf5bfdbb43db887da5583cb25229fe08fe8f048ac1a7a53,Tests_passed,True,True,Merge_failed,62668e24026407fb08c3038b7edbe61557e054a9b930932c05eff956052357ca,Merge_failed,df662a18ff2e1108ea8bf7ab34ddf1de101e9f9d690d885b3824374ad7bb82cc,Merge_failed,62668e24026407fb08c3038b7edbe61557e054a9b930932c05eff956052357ca,Merge_failed,df662a18ff2e1108ea8bf7ab34ddf1de101e9f9d690d885b3824374ad7bb82cc,Merge_failed,62668e24026407fb08c3038b7edbe61557e054a9b930932c05eff956052357ca,Merge_failed,62668e24026407fb08c3038b7edbe61557e054a9b930932c05eff956052357ca,Merge_failed,62668e24026407fb08c3038b7edbe61557e054a9b930932c05eff956052357ca,Merge_failed,f4833a70dc016072bbf9ce4b209b4ad91c46037ca5f670627d89e553b02a5ca5,Merge_failed,123c63582dfe038dde57ba6bbe4cc329eda36928f90e1a9ee8b5ef88b721a5bf,Merge_failed,e1b982d8b45f8371f36dc1a758edd37ba2cc4b6d4332fce82b4319dfd59d91fb,Merge_failed,05925eecfa9eadc23dec30080569a33d08add84496b614833bfa7a4aca4f6e80,Merge_failed,c7bd1eae2ecfb3e629816e45f546d81cc3ea148d0b43e78a97212b52359021e1,Merge_failed,849ec3351ed22ee0709de51e679ce365f9405b8a9ee9fe3706d15b1a11f86bd9,Merge_failed,b4e6982285d2046fd1d4e0404dcd0ced64253d2fc9e93c36e950c821e072dc61
64,refs/heads/master,9654c1b2d617e7bd98da540388059f490c4be931,1a1ce1a64de83ab8baac54d6ce0541913c2f3bf2,f88db2e1d33844d20786cfae1bff61010517d461,,True,True,c170b9ff09358fc25d8318872a20e81220e3c1d4dec1eb30f5ada9b07dee8599,Tests_passed,e70f7d9e3d11ba6d44b497ba17e6f066b8220bf62078f4bd7cf4a02f69d25748,Tests_passed,True,True,Merge_failed,8100849e97c7716a5ea1370ecff625ec79aed49d3e7f4e6d677b792e7441e479,Merge_failed,b638dab4828e61ef0c978745a66eb8a8c505bd518b385544ff887484bb401a11,Merge_failed,8100849e97c7716a5ea1370ecff625ec79aed49d3e7f4e6d677b792e7441e479,Merge_failed,b638dab4828e61ef0c978745a66eb8a8c505bd518b385544ff887484bb401a11,Merge_failed,8100849e97c7716a5ea1370ecff625ec79aed49d3e7f4e6d677b792e7441e479,Merge_failed,8100849e97c7716a5ea1370ecff625ec79aed49d3e7f4e6d677b792e7441e479,Merge_failed,8100849e97c7716a5ea1370ecff625ec79aed49d3e7f4e6d677b792e7441e479,Merge_failed,2332c8950995bfe6dad4abcd9185e91125c7dc653c0cffe8d793114ce6eb2955,Merge_failed,503194b6738d4c8206a51a20081132a01c67e62583fe64b43535fe2c15726bb3,Merge_failed,2e1784e1f115c72153773c9ab369ed448f5e11cc2a24dcab12ebdae2c4652134,Merge_failed,5f4323e9dfe48d4bab930df6beb5db48430f8412fbfed52580b295352b17ce30,Merge_failed,7cfa8560eb209ba01f87f38834d439119b3cd7fd7a03d4017139ecb83a6a3e0a,Tests_failed,f07b08be9a0852c89ed5d42b9ca43f380c3446e2a210646f41120467d23fe3dd,Merge_failed,27f96031f97a0127e97a3ef10bdca379b5184502232255ccf615eae324329820
66,refs/heads/master,7659ef627d8f6658067f3c004438b25002a856da,6ea8aa24025f263125de78a3fd3b0c586c332328,6a6dafb55ca9957f2e7e17a002721836bf79845b,,True,True,cc159f20427c3b0b54e0faab3ee91e981a793f7534df8dcd7710aa171e154ef3,Tests_passed,cec1b8d3ee6dae0fd8ee8dab7d3cdd6089b3146657b9602bee245ab45c86ce03,Tests_passed,True,True,Merge_failed,ccc4d5abe0f7f5602e815402e769455324ba249d11ab29e48252eb30de83c98f,Merge_failed,4ed2cf588dc1df99e07a1b8099c6e3486faba11a39c38a239b306995385e8cec,Merge_failed,ccc4d5abe0f7f5602e815402e769455324ba249d11ab29e48252eb30de83c98f,Merge_failed,4ed2cf588dc1df99e07a1b8099c6e3486faba11a39c38a239b306995385e8cec,Merge_failed,ccc4d5abe0f7f5602e815402e769455324ba249d11ab29e48252eb30de83c98f,Merge_failed,ccc4d5abe0f7f5602e815402e769455324ba249d11ab29e48252eb30de83c98f,Merge_failed,ccc4d5abe0f7f5602e815402e769455324ba249d11ab29e48252eb30de83c98f,Merge_failed,f4322ffdde183fca859a2fff607ab5ba14c5f8d41086552a412d5c5859dab646,Merge_failed,69bb3013890a6bc35a80c5f377eab16353b72f8aa802824085aa381f1c668952,Merge_failed,688024c5af35dbb1a2a36abe291cbe42fd5048dff41f36aef8ab0e0ae841da1a,Merge_failed,5efa49c882040f21aabd0be091e38f257c8cf1dc866b568b10c2e045291de0c1,Merge_failed,a0f1cfbd975727dd7a859a4bf805beb576ad91096129d7897b27d6c50455c60e,Merge_failed,5308988065fa6f9310a5a0b2b424a3388e63e1bfe7e2bd8c908915586921468f,Merge_failed,69bb3013890a6bc35a80c5f377eab16353b72f8aa802824085aa381f1c668952
69,refs/heads/master,6ea8aa24025f263125de78a3fd3b0c586c332328,b50441dee6a707f8a1de80bfc0cf0cbc60c83c23,f0ea75977ae3ce8d5e675fdeb178996c6a26938a,,True,True,eabeed9d20dcb2dd2371fc4f89310eb219f203d29c3805f343f136e38b91be4b,Tests_passed,d7385053920fcae158b1292b74e9ab5dab3b8311d4a5fb87b2e3425d7c7e1b87,Tests_passed,True,True,Merge_failed,12088bd38a8f6e6fb0f0e740c41afb88d8f4248ef59fb68daf944a3f895da486,Merge_failed,1788c1c85cc736f5e427ad4f854073cf12c7f357c3da9fb0646598bd3911d8b4,Merge_failed,12088bd38a8f6e6fb0f0e740c41afb88d8f4248ef59fb68daf944a3f895da486,Merge_failed,1788c1c85cc736f5e427ad4f854073cf12c7f357c3da9fb0646598bd3911d8b4,Merge_failed,12088bd38a8f6e6fb0f0e740c41afb88d8f4248ef59fb68daf944a3f895da486,Merge_failed,12088bd38a8f6e6fb0f0e740c41afb88d8f4248ef59fb68daf944a3f895da486,Merge_failed,12088bd38a8f6e6fb0f0e740c41afb88d8f4248ef59fb68daf944a3f895da486,Merge_failed,17a5b354f5b4b57ad44ef051b0b7bae5a9da2294efd838878981d7352a5d2496,Merge_failed,c61c3775fd1ceaa7b9667d3561ad1bac73cace5bf76a84c7ac0a2000d491d81f,Merge_failed,8184e53a4f069d88a1856cd507822fce42bacc452cd433b05c4232366cc3ea9f,Merge_failed,ac4030140e256d0e1d8d82fb19eb2b109cde9a042c1b022a05a69f492e013498,Merge_failed,5ea7272b6991fef5729225b9c5bcc3597b13e9e6297cb06875ac11c08ef70e2b,Merge_failed,292455be8e8e3ec5cfc2d16b7a55dbd3805baf209c3e262c80443cf417186420,Merge_failed,e2a1a5269d51159a04c38e319a805c13c042158573db16645fa325df81fb0f84
70,refs/heads/master,171fbd3ff576afba81e75fd2e766b838610fb7a3,0741adeead0871fa483f0aae1f826c0fb46bb5b6,f0ea75977ae3ce8d5e675fdeb178996c6a26938a,,True,True,6ebac7eeccdc8c61b676bb57685e96b682a555cc402b571e4ef53b256a280b6c,Tests_passed,d7385053920fcae158b1292b74e9ab5dab3b8311d4a5fb87b2e3425d7c7e1b87,Tests_passed,True,True,Merge_failed,23bf22ab3b83f2424b65b469b51615bd317d15c0eb97ed06c26263f41a379bed,Merge_failed,f2482c52138045c05f44a405a3690581029e5908b8df80bd38043738cd7c6d0a,Merge_failed,23bf22ab3b83f2424b65b469b51615bd317d15c0eb97ed06c26263f41a379bed,Merge_failed,f2482c52138045c05f44a405a3690581029e5908b8df80bd38043738cd7c6d0a,Merge_failed,23bf22ab3b83f2424b65b469b51615bd317d15c0eb97ed06c26263f41a379bed,Merge_failed,23bf22ab3b83f2424b65b469b51615bd317d15c0eb97ed06c26263f41a379bed,Merge_failed,23bf22ab3b83f2424b65b469b51615bd317d15c0eb97ed06c26263f41a379bed,Merge_failed,0ccaedbe8f28122377ec52af994479cce1b75faa01ea56a81eb21cfdfec9c3cf,Merge_failed,a3f6718653992fa31b7ecb88816f8111260b4a261f5b8c2c973269051a0111c7,Merge_failed,c3dd48d0f72d47bf73d32beb654f7a93b67753339d92c70827a8e9f66566ad7c,Merge_failed,9f09cda008be9ab702928fce31f4a7fe1fd26981663ef3966f6e0ee2f28821c9,Merge_failed,c718ee6cfd623aec68d10b4e7f1f39dbb710661b5e72a67dd55584059724ca14,Merge_failed,f592631df79e5d48bb7e3c2c5cbf0df8741c91c60097144c38caa014402418d2,Merge_failed,4caf4d966d507ccbe0b21ae4aefd45e93b7e7194356d7256ebd7212e35711cfc
