idx,branch_name,merge,left,right,notes,left_tree_fingerprint,left parent test result,left parent test coverage,right_tree_fingerprint,right parent test result,right parent test coverage,parents pass,diff contains java file,test merge,sampled for testing
1,refs/heads/master,34b4c544ccf612cbc3d405bf255f7ffb2909572f,08d61729520a5987ae697c328857cf837d1e5e51,1acd62000baf73c04c45a75eaae0100acb64b548,,,,,,,,,False,False,False
3,refs/heads/master,8a2b4a762a8ff5be5722016e8ac67852aa6847ab,76742f105ca9623f30ee7a7c41c5556293bfb64d,e8a12b6d3b50c1027934a344fdb2c3474a741ff0,,4d32c41536dd36dfdf485341ebc9571e504d1226747bd1d93c64e4a29cbe1093,Tests_passed,0.5967174677608441,40b74e1215807d10425caef202cfcd95450642474fd095c06567c14fbc92c489,Tests_passed,0.5902612826603325,True,True,True,True
8,refs/heads/master,e7324481d10d0c4cc92c008d91fecacbf91a3b75,4a6b1ae134c8d313b7ab5c0669968ea265830fa4,ba9d2e069cd920ca1fa78f387beb1ae3c1fb6e5f,,,,,,,,,False,False,False
12,refs/heads/master,cade2cdd4d0363375cbb382041b8834c8075a280,3bd608a42111efe66a3b8430f183a460017f4117,0848c88339be4f9dedfd90e610565795405dff23,,30738290b1450ca9ad2d657c83a6cb58520cfe79439c71f8225e2c758c0cd6db,Tests_passed,0.6446961894953656,0783643116fdedd58e369ad24623f7fc489883d89999512b6efc32c7ddfcff17,Tests_passed,0.6441025641025641,True,True,True,True
16,refs/heads/master,578902a4ec6f0dad6994e19381c435fef7081339,b15a5f3f89a34337220eb656cf6c3410690bfca0,2cd3bfa47fc0e71d120a6664b6041b364a4aee52,,,,,,,,,False,False,False
19,refs/heads/master,3442dd4647a7a08d6d25f34774a19567acc3ff54,eaa231f0c8336270c42daccae04c3324cc47d4eb,b23408753ce43cf5bc008f8ed57cdd824965e58b,,55ab6990a832b7f437b7ff4a851ddeffa288a0da400e5b05c72de53d569cf95e,Tests_passed,0.6466942148760331,b04cd97daa807ae24d4551c2336c57fa96443246ac32cf1550a1eccb6d2cd7fd,Tests_passed,0.6519052523171988,True,True,True,True
21,refs/heads/master,b1e4e4ec27ddf31fac8fe4c22ec348258c36246f,25b37cd33460a55066aee8bf3a2751a5a11c866e,cef44172bcf38dfd770a7b97c58194ab125684c2,,776809be5aec4238b92ba9320a320842de1b016b5c41c475803734519efe236f,Tests_passed,0.683991683991684,f15c1d1db1e52aad4a81191efa640c8617792f96ddea6baf82406148b6fc3a64,Tests_passed,0.6459627329192547,True,True,True,True
27,refs/heads/master,9d31f8111075f508c9ecfbe3680b12d13a48f927,47b363321c14cd5e46ef5d2eb91463007b8916c5,7be1073b258791c55ebb6a8d499f0b8ad76e6cc0,,80df0a65c04ce8cc250a78293d6a24c463f1564052101bcaffc8a04e27f74d05,Tests_passed,0.6813688212927757,984964b6a6d87f1e8c8d38fda84d3053daadcd389a6a6376443b81db4dec6603,Tests_passed,0.6843679880329095,True,True,True,True
29,refs/heads/master,a344c80e8aa9e6fd0b60fd3cecc5bd0334692daf,65da87d7e8d8abc84f3dea57700cc3da511c1589,ac46098dc2512e9e25c3d8754dfb8af9beffb757,,ac04e10c8e7c442e71ad6030d80d7a1176be82dcfad3ad77ed1180e10a04e339,Tests_timedout,0.0,aa7c201fbe5f5ddbdce2c1b33007ef2d0d7496f4007d31cbcfdaa94338e2a081,Tests_passed,0.6776416539050536,False,True,False,False
30,refs/heads/master,65da87d7e8d8abc84f3dea57700cc3da511c1589,1f0c17236121316f96cce028163e55d34e362ad2,41adbbfed16aa2e084d4eddceeab570726cb9ca7,,165be5ca60aeada2a7f176ba236e168259f6838461857266f2ffbc665161c497,Tests_passed,0.6771714066102997,2a417d3bfbece7adb235b6402abff7e9a001fd2b013406821a11a32747115ea8,Tests_passed,0.680672268907563,True,True,True,True
34,refs/heads/master,81fea5278d856d57c0b5f949c6a33d59d6c64a23,d11ce6881b363867a35294e61e53658507983d3c,e80156bd2dfd5e7923577667a38233c9963da021,,f22ffec4f835564dccfbb287a3e27f6cf66b6aee1e71487e44ed40a8cb161e5c,Tests_passed,0.6759259259259259,d4a5d546ade00d856df31d032f05586fcc5a77ba73e1530e3a189cb056e6b0ee,Tests_passed,0.676923076923077,True,True,True,True
36,refs/heads/master,33c77b075a606e4d4129fc4bd675bb11ee919dd0,afd533946e47b6cdb8a45e3a22c37693848b15e6,37f1ef61dcdf03f9a1be47cf70264dbaf04c2ae5,,,,,,,,,False,False,False
37,refs/heads/master,afd533946e47b6cdb8a45e3a22c37693848b15e6,86bfb7da1e96f5e6d6f6a975b85fd2d2fc8ad7f3,8b4f437ec5db8151d1e1f173f444ecd80ba94b12,,,,,,,,,False,False,False
49,refs/heads/master,5abe0dafb06d127dad1380af7f4df5cb23bc5149,05c01801de02a1caa208b41133119f98b46dc3af,cc05b4b74f61f2dd4988c418bf3c33275f18fb7e,,1f0bdd094658f2027e05fe94d3c08d0e91b517dc651d806c411265dab79433ed,Tests_timedout,0.0,2a4db24813eb3fb3c6423217fb4d790c00c2b631a65c50f71218ff24bf004ca8,Tests_timedout,0.0,False,True,False,False
