idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,non_java_involved,num_diff_files,num_diff_lines,test merge,left parent test result,left_tree_fingerprint,parents pass,right parent test result,right_tree_fingerprint,sampled for testing
1,refs/heads/v3.1-maintenance,1c0803e0bee3925cdee84a8dfb5d6ff5c415b99d,f41db8a2b201f1400631b3256d2c7c3df3d8d3c1,2fa5d7d107f2de56f77dbefba13b3eef094ff4d4,,False,False,True,2,8,False,,,,,,False
3,refs/heads/v3.1-maintenance,ed9396b8c0a9f052a13620122de1a270bbb026af,f4b4afc62d21d3e9198288a2052a4cac4aa3a504,9dec67b8b45860651ad87f342d5cbd124d397bdd,,False,True,True,71,297,False,,,,,,False
6,refs/heads/v3.1-maintenance,5244ad0b109cc2814221012c959aee61705efe5b,32f5ac65aefa8fa8a9b4d96ad60eac5aeb01f096,ccd21978ea0d9b2ec4e5680e81093ae1c54f0c7c,,True,True,True,75,291,True,Tests_passed,7487bf355c7c49ad1c8f49aff0184e5177884159b82a2abc679229a05bd1160f,True,Tests_passed,07606770b047e7a96c5615ad76379d1f66c829ada41d83970efae9a6657350af,True
8,refs/heads/v3.1-maintenance,ce2fd1e8981887d6025c289914c6f478615fcf33,c855fc655ff8e31c391c585bef6792c0dcec892a,9b55d46f782c7f67412e7c96d10142b14d4fa116,,False,True,True,8,82,False,,,,,,False
10,refs/heads/v3.1-maintenance,f5855066f8c161caa045b73f727fd895148d16e0,28480de648a4a1ebabb62354002659984fab9cce,fa19d5f675b877f6d16d1d6c129bf496d0beeb9e,,False,True,True,8,25,False,,,,,,False
14,refs/heads/v3.1-maintenance,dfc615837b4ab3eb6bf187406d6c948e907568dd,2fae0ecbde483ef002f8ee96b18b0790265573bd,18b480a2827976c4ae956b0ea3596a3adeefadd4,,False,True,True,16,126,False,,,,,,False
15,refs/heads/v3.1-maintenance,3836a6266d6f7bbf3593dabe14d0804b431af275,77cacbfefe1dc46562689970cfc618a20c6472f3,cf60590887f141aacb76711edbf78163d9c54149,,False,True,True,3,68,False,,,,,,False
17,refs/heads/v3.1-maintenance,1e026d599de3a83d3f1e4a8575bc1515817aa4e0,dca92e0577ff8fb3422af4c72fad1c2a3d41730d,7a53e932609e31eeab7ec0bb8a31025994d29f14,,False,True,True,42,225,False,,,,,,False
19,refs/heads/v3.1-maintenance,6de1e10d43ce4b199b01687003ac782c2367a15d,4b8f31ae1ada6e14c6d51fea08f0d76d0f93e353,1336028f56fa6c4d829d1c095351469fee0ab946,,False,True,True,10,0,False,,,,,,False
20,refs/heads/v3.1-maintenance,fe5370a1e3d79f1301ffea0ebbc8f3428d888f8d,ce1b9e1fb51a691acc36e733727dfc51348de20d,f20740a536472ecdb0003adb200054745a4e6216,,False,True,True,38,211,False,,,,,,False
21,refs/heads/v3.1-maintenance,ce1b9e1fb51a691acc36e733727dfc51348de20d,9cf1da17b93ceea00acfeafbb6889836e1d4fedb,638dcc849d97b872e126ff911347787ea4649c08,,False,True,True,20,55,False,,,,,,False
22,refs/heads/v3.1-maintenance,9cf1da17b93ceea00acfeafbb6889836e1d4fedb,bd56aa2ff696be3a03fb3369ab73eaa6ac9bc98f,f58bdf3e106070b1149e322578482ba87c7fc970,,False,True,True,20,119,False,,,,,,False
23,refs/heads/v3.1-maintenance,bd56aa2ff696be3a03fb3369ab73eaa6ac9bc98f,d4b5f8032f3529759f07da80e716c80bea5bc11a,c1bef3be92aafd5d8b21350c89edcd4b8fb1495c,,False,True,True,6,36,False,,,,,,False
25,refs/heads/v3.1-maintenance,8a2f1e593b87a470d665be9cfff5c7f6f6ab33f8,38dd0fb410b29692f3270920f295c3cefbbda0f5,c53a82b75950f4a321acd24dea590aae9fbbe60e,,False,True,True,10,82,False,,,,,,False
27,refs/heads/v3.1-maintenance,6611678e2884b677c5252b6424bff5d4dcc56bfa,cd4eb32a50aaee4d7a9109e45fa7b0c5cee9258a,e6edfcdf4659fdce28dee43fbf01ee10e02196e4,,False,True,True,9,15,False,,,,,,False
33,refs/heads/v3.1-maintenance,3a466eb3cb5fc3f7bc1dd0a08b1f3cf1887960fc,df0a52ad778998f48b73b62e30a54c9827b637b8,cfd69d6d583dcfd1a9e3406ca43aabc1e02ce44b,,False,True,True,11,65,False,,,,,,False
35,refs/heads/v3.1-maintenance,58bcecccfabe1451fea7a9ff603d1b36a8800db6,cf2c3ceda1bf775994cd139a8f8158e3519a1850,95305df32cd0c545f1f6fd25fa83c48ce03acbcf,,False,True,True,37,523,False,,,,,,False
36,refs/heads/v3.1-maintenance,fa675c6b574615e93c2063774dd2d1715919132f,f3e4ccec6658a052167f007b27b5a85e30033d7f,011476cdea309476812b89cd080caaddfe46f6e8,,False,True,True,23,23,False,,,,,,False
38,refs/heads/v3.1-maintenance,2cd586853a1db5637e1bca29525d42672622cf5e,155edd794928c349e8c1dbfb1d2ffc6b6dbbf089,7dff275454032fc6a9489e13bdba16b7f7cad77a,,False,False,True,2,2,False,,,,,,False
39,refs/heads/v3.1-maintenance,b975eb31b35a2ed09fdc95282b681a87bfad82c1,de2cf4d28a372dbe1fa2badd87855641160c2cb0,d796d21fb11eb1c3d2244cc77fdbb6b107767a04,,True,True,True,20,263,False,Tests_failed,c889937e262130406c77c9c0d36184c651977c2f4e48b0c20ce40ace0006f5d0,False,Tests_failed,5141fadbaa12f0d9776b025d6fe840d536cda9d2fc084a26cb7bd62057054121,False
40,refs/heads/v3.1-maintenance,7877484d19f71d48796745dcbddd1f90953f415e,bbe82773ba3f1db1fa516b0f5d5809f93b1bf0c2,e69b3c26f0f34b5c2ba3e878754cfb4a498a0e23,,False,True,True,9,65,False,,,,,,False
