idx,branch_name,merge,left,right,notes,test merge,diff contains java file,left_tree_fingerprint,left parent test result,right_tree_fingerprint,right parent test result,parents pass,sampled for testing,gitmerge_ort,gitmerge_ort_merge_fingerprint,gitmerge_ort_adjacent,gitmerge_ort_adjacent_merge_fingerprint,gitmerge_ort_ignorespace,gitmerge_ort_ignorespace_merge_fingerprint,gitmerge_ort_imports,gitmerge_ort_imports_merge_fingerprint,gitmerge_ort_imports_ignorespace,gitmerge_ort_imports_ignorespace_merge_fingerprint,gitmerge_resolve,gitmerge_resolve_merge_fingerprint,gitmerge_recursive_histogram,gitmerge_recursive_histogram_merge_fingerprint,gitmerge_recursive_ignorespace,gitmerge_recursive_ignorespace_merge_fingerprint,gitmerge_recursive_minimal,gitmerge_recursive_minimal_merge_fingerprint,gitmerge_recursive_myers,gitmerge_recursive_myers_merge_fingerprint,gitmerge_recursive_patience,gitmerge_recursive_patience_merge_fingerprint,git_hires_merge,git_hires_merge_merge_fingerprint,spork,spork_merge_fingerprint,intellimerge,intellimerge_merge_fingerprint
1,refs/heads/master,2661959e12e382d8efdc7b33f22a9ef31627b37c,198c171d8b2b7ddf330f3e2c1ead6a0d98de5ddc,dad0905b994f54a013d6658ff9619ae3d6c1a15b,,True,True,a46cdaf655a3d0383c4cd0a2a0d218c2c36f6b6657efc292fb83403a5030c789,Tests_passed,b1b6bde00dc0d32bb62ec8af1b6e542defb657bd8b5342b1bdce7179005a07f7,Tests_passed,True,True,Tests_passed,c49a697619885541ded1801508fcd6186c93b070e9599dddf5d2bfd743378130,Tests_passed,c49a697619885541ded1801508fcd6186c93b070e9599dddf5d2bfd743378130,Tests_passed,c49a697619885541ded1801508fcd6186c93b070e9599dddf5d2bfd743378130,Tests_passed,c49a697619885541ded1801508fcd6186c93b070e9599dddf5d2bfd743378130,Tests_passed,c49a697619885541ded1801508fcd6186c93b070e9599dddf5d2bfd743378130,Tests_passed,c49a697619885541ded1801508fcd6186c93b070e9599dddf5d2bfd743378130,Tests_passed,c49a697619885541ded1801508fcd6186c93b070e9599dddf5d2bfd743378130,Tests_passed,c49a697619885541ded1801508fcd6186c93b070e9599dddf5d2bfd743378130,Tests_passed,c49a697619885541ded1801508fcd6186c93b070e9599dddf5d2bfd743378130,Tests_passed,c49a697619885541ded1801508fcd6186c93b070e9599dddf5d2bfd743378130,Tests_passed,c49a697619885541ded1801508fcd6186c93b070e9599dddf5d2bfd743378130,Tests_passed,c49a697619885541ded1801508fcd6186c93b070e9599dddf5d2bfd743378130,Tests_passed,c49a697619885541ded1801508fcd6186c93b070e9599dddf5d2bfd743378130,Tests_passed,c49a697619885541ded1801508fcd6186c93b070e9599dddf5d2bfd743378130
27,refs/heads/master,9520e8169d869e4785405643b6ed494cc7a8549b,66e593d7f14df23d25ad75d68881612e1855d18c,f9759b2bc5e431b5810060aa37faec15e8b0be92,,True,True,936113e0c543398ce754bfdeedcdd8030f8976bc7aeaf1a79935901987e1aef0,Tests_passed,1ec3b21dc47eb77360b890a1debb93605b7c0f38a8c705e24818f1e8d467833c,Tests_passed,True,True,Tests_passed,fa79af9144c70d13b462845e53a205dc8d2034315571da5c988627b556ae0c25,Tests_passed,fa79af9144c70d13b462845e53a205dc8d2034315571da5c988627b556ae0c25,Tests_passed,fa79af9144c70d13b462845e53a205dc8d2034315571da5c988627b556ae0c25,Tests_passed,fa79af9144c70d13b462845e53a205dc8d2034315571da5c988627b556ae0c25,Tests_passed,fa79af9144c70d13b462845e53a205dc8d2034315571da5c988627b556ae0c25,Tests_passed,fa79af9144c70d13b462845e53a205dc8d2034315571da5c988627b556ae0c25,Tests_passed,fa79af9144c70d13b462845e53a205dc8d2034315571da5c988627b556ae0c25,Tests_passed,fa79af9144c70d13b462845e53a205dc8d2034315571da5c988627b556ae0c25,Tests_passed,fa79af9144c70d13b462845e53a205dc8d2034315571da5c988627b556ae0c25,Tests_passed,fa79af9144c70d13b462845e53a205dc8d2034315571da5c988627b556ae0c25,Tests_passed,fa79af9144c70d13b462845e53a205dc8d2034315571da5c988627b556ae0c25,Tests_passed,fa79af9144c70d13b462845e53a205dc8d2034315571da5c988627b556ae0c25,Tests_passed,fa79af9144c70d13b462845e53a205dc8d2034315571da5c988627b556ae0c25,Tests_passed,fa79af9144c70d13b462845e53a205dc8d2034315571da5c988627b556ae0c25
33,refs/heads/master,1a792b3c90be058a6c0e06511b70565bdfbcff3f,6b3a611b9d0955e2b8ec817365a56cc35be78fcb,4564bcfd36f4721881fcf880fc7edd7c1cb536ea,,True,True,a8ef9f89d087d2e90ade58e04bc656adeb7d86e8f29f23624a47173c84b206ac,Tests_passed,3b98049aefdd5e77690cd4acc06e4da9d85ec5ea9dfb1b318645fa23c74d34a8,Tests_passed,True,True,Tests_passed,3b98049aefdd5e77690cd4acc06e4da9d85ec5ea9dfb1b318645fa23c74d34a8,Tests_passed,3b98049aefdd5e77690cd4acc06e4da9d85ec5ea9dfb1b318645fa23c74d34a8,Tests_passed,3b98049aefdd5e77690cd4acc06e4da9d85ec5ea9dfb1b318645fa23c74d34a8,Tests_passed,3b98049aefdd5e77690cd4acc06e4da9d85ec5ea9dfb1b318645fa23c74d34a8,Tests_passed,3b98049aefdd5e77690cd4acc06e4da9d85ec5ea9dfb1b318645fa23c74d34a8,Tests_passed,3b98049aefdd5e77690cd4acc06e4da9d85ec5ea9dfb1b318645fa23c74d34a8,Tests_passed,3b98049aefdd5e77690cd4acc06e4da9d85ec5ea9dfb1b318645fa23c74d34a8,Tests_passed,3b98049aefdd5e77690cd4acc06e4da9d85ec5ea9dfb1b318645fa23c74d34a8,Tests_passed,3b98049aefdd5e77690cd4acc06e4da9d85ec5ea9dfb1b318645fa23c74d34a8,Tests_passed,3b98049aefdd5e77690cd4acc06e4da9d85ec5ea9dfb1b318645fa23c74d34a8,Tests_passed,3b98049aefdd5e77690cd4acc06e4da9d85ec5ea9dfb1b318645fa23c74d34a8,Tests_passed,3b98049aefdd5e77690cd4acc06e4da9d85ec5ea9dfb1b318645fa23c74d34a8,Tests_passed,3b98049aefdd5e77690cd4acc06e4da9d85ec5ea9dfb1b318645fa23c74d34a8,Tests_passed,3b98049aefdd5e77690cd4acc06e4da9d85ec5ea9dfb1b318645fa23c74d34a8
34,refs/heads/master,6b3a611b9d0955e2b8ec817365a56cc35be78fcb,164f3c6a862f8d8c70769d5c7b6c7465ca7e898f,37a00db02ef100b99a65fc09c798fcf6b2517aa2,,True,True,dc41a0f7b54f7ff74d383e5ebfaa13ec805871135cfd50ca6b4e4adcf684a575,Tests_passed,a8ef9f89d087d2e90ade58e04bc656adeb7d86e8f29f23624a47173c84b206ac,Tests_passed,True,True,Tests_passed,a8ef9f89d087d2e90ade58e04bc656adeb7d86e8f29f23624a47173c84b206ac,Tests_passed,a8ef9f89d087d2e90ade58e04bc656adeb7d86e8f29f23624a47173c84b206ac,Tests_passed,a8ef9f89d087d2e90ade58e04bc656adeb7d86e8f29f23624a47173c84b206ac,Tests_passed,a8ef9f89d087d2e90ade58e04bc656adeb7d86e8f29f23624a47173c84b206ac,Tests_passed,a8ef9f89d087d2e90ade58e04bc656adeb7d86e8f29f23624a47173c84b206ac,Tests_passed,a8ef9f89d087d2e90ade58e04bc656adeb7d86e8f29f23624a47173c84b206ac,Tests_passed,a8ef9f89d087d2e90ade58e04bc656adeb7d86e8f29f23624a47173c84b206ac,Tests_passed,a8ef9f89d087d2e90ade58e04bc656adeb7d86e8f29f23624a47173c84b206ac,Tests_passed,a8ef9f89d087d2e90ade58e04bc656adeb7d86e8f29f23624a47173c84b206ac,Tests_passed,a8ef9f89d087d2e90ade58e04bc656adeb7d86e8f29f23624a47173c84b206ac,Tests_passed,a8ef9f89d087d2e90ade58e04bc656adeb7d86e8f29f23624a47173c84b206ac,Tests_passed,a8ef9f89d087d2e90ade58e04bc656adeb7d86e8f29f23624a47173c84b206ac,Tests_passed,a8ef9f89d087d2e90ade58e04bc656adeb7d86e8f29f23624a47173c84b206ac,Tests_passed,a8ef9f89d087d2e90ade58e04bc656adeb7d86e8f29f23624a47173c84b206ac
58,refs/heads/master,6a51bfbbd7f103bdbb7620d51d501812334a5d58,c2baa30184ddb28bc94b7924733d08c8844a4b2a,45967c23ad77033442d9eb6c5dad40c6dccc5016,,True,True,2f277681f8cef1a0842a53d0eb515940d8a62c0c1acd54400e4f046657388e5a,Tests_passed,fc8e4d8d9789a390523aca5c74ce273ed659c5599cf31db32cf88edec777f9fa,Tests_passed,True,True,Tests_passed,fc8e4d8d9789a390523aca5c74ce273ed659c5599cf31db32cf88edec777f9fa,Tests_passed,fc8e4d8d9789a390523aca5c74ce273ed659c5599cf31db32cf88edec777f9fa,Tests_passed,fc8e4d8d9789a390523aca5c74ce273ed659c5599cf31db32cf88edec777f9fa,Tests_passed,fc8e4d8d9789a390523aca5c74ce273ed659c5599cf31db32cf88edec777f9fa,Tests_passed,fc8e4d8d9789a390523aca5c74ce273ed659c5599cf31db32cf88edec777f9fa,Tests_passed,fc8e4d8d9789a390523aca5c74ce273ed659c5599cf31db32cf88edec777f9fa,Tests_passed,fc8e4d8d9789a390523aca5c74ce273ed659c5599cf31db32cf88edec777f9fa,Tests_passed,fc8e4d8d9789a390523aca5c74ce273ed659c5599cf31db32cf88edec777f9fa,Tests_passed,fc8e4d8d9789a390523aca5c74ce273ed659c5599cf31db32cf88edec777f9fa,Tests_passed,fc8e4d8d9789a390523aca5c74ce273ed659c5599cf31db32cf88edec777f9fa,Tests_passed,fc8e4d8d9789a390523aca5c74ce273ed659c5599cf31db32cf88edec777f9fa,Tests_passed,fc8e4d8d9789a390523aca5c74ce273ed659c5599cf31db32cf88edec777f9fa,Tests_passed,fc8e4d8d9789a390523aca5c74ce273ed659c5599cf31db32cf88edec777f9fa,Tests_passed,fc8e4d8d9789a390523aca5c74ce273ed659c5599cf31db32cf88edec777f9fa
89,refs/heads/master,9f9ba060b53e7fd1c5d20775edb50991393ac22b,b492d4861f18318bca13361603c3c50ccca1c4e5,e6c68a6fd553cdca86ad1c1508c5f4ef57c8cf0d,,True,True,d1f2c7b2fe1995f1ef28a47f447c1a1a678b3c8066bc50b342dba6ef7c0034fa,Tests_passed,49132a0380229466145ae70cfb777dc9a7135ad0f486d1b3a25539b63d9017de,Tests_passed,True,True,Tests_passed,49132a0380229466145ae70cfb777dc9a7135ad0f486d1b3a25539b63d9017de,Tests_passed,49132a0380229466145ae70cfb777dc9a7135ad0f486d1b3a25539b63d9017de,Tests_passed,49132a0380229466145ae70cfb777dc9a7135ad0f486d1b3a25539b63d9017de,Tests_passed,49132a0380229466145ae70cfb777dc9a7135ad0f486d1b3a25539b63d9017de,Tests_passed,49132a0380229466145ae70cfb777dc9a7135ad0f486d1b3a25539b63d9017de,Tests_passed,49132a0380229466145ae70cfb777dc9a7135ad0f486d1b3a25539b63d9017de,Tests_passed,49132a0380229466145ae70cfb777dc9a7135ad0f486d1b3a25539b63d9017de,Tests_passed,49132a0380229466145ae70cfb777dc9a7135ad0f486d1b3a25539b63d9017de,Tests_passed,49132a0380229466145ae70cfb777dc9a7135ad0f486d1b3a25539b63d9017de,Tests_passed,49132a0380229466145ae70cfb777dc9a7135ad0f486d1b3a25539b63d9017de,Tests_passed,49132a0380229466145ae70cfb777dc9a7135ad0f486d1b3a25539b63d9017de,Tests_passed,49132a0380229466145ae70cfb777dc9a7135ad0f486d1b3a25539b63d9017de,Tests_passed,49132a0380229466145ae70cfb777dc9a7135ad0f486d1b3a25539b63d9017de,Tests_passed,49132a0380229466145ae70cfb777dc9a7135ad0f486d1b3a25539b63d9017de
128,refs/heads/master,5973a84372adae2dd0022ab50ccf2b8318566922,18df6e63c4a08e09f61e2e4285c2da7167ae7666,a1e570c2c076a6a78e5fad7ccadcf7d3ec2c2619,,True,True,70211caccb2a9542aa2157364175ba1ba40af778d6da970a809dea6f239be24a,Tests_passed,e726707a91ed97f6a12df83771603284f1f54c7f16892c9332511cff93191a2b,Tests_passed,True,True,Tests_passed,5a8bee734e61309817e05de38e7e954b3ec5e3938c9e63f00f809dc37c856548,Tests_passed,5a8bee734e61309817e05de38e7e954b3ec5e3938c9e63f00f809dc37c856548,Tests_passed,5a8bee734e61309817e05de38e7e954b3ec5e3938c9e63f00f809dc37c856548,Tests_passed,5a8bee734e61309817e05de38e7e954b3ec5e3938c9e63f00f809dc37c856548,Tests_passed,5a8bee734e61309817e05de38e7e954b3ec5e3938c9e63f00f809dc37c856548,Tests_passed,5a8bee734e61309817e05de38e7e954b3ec5e3938c9e63f00f809dc37c856548,Tests_passed,5a8bee734e61309817e05de38e7e954b3ec5e3938c9e63f00f809dc37c856548,Tests_passed,5a8bee734e61309817e05de38e7e954b3ec5e3938c9e63f00f809dc37c856548,Tests_passed,5a8bee734e61309817e05de38e7e954b3ec5e3938c9e63f00f809dc37c856548,Tests_passed,5a8bee734e61309817e05de38e7e954b3ec5e3938c9e63f00f809dc37c856548,Tests_passed,5a8bee734e61309817e05de38e7e954b3ec5e3938c9e63f00f809dc37c856548,Tests_passed,5a8bee734e61309817e05de38e7e954b3ec5e3938c9e63f00f809dc37c856548,Tests_passed,5a8bee734e61309817e05de38e7e954b3ec5e3938c9e63f00f809dc37c856548,Tests_passed,5a8bee734e61309817e05de38e7e954b3ec5e3938c9e63f00f809dc37c856548
247,refs/heads/master,3e678bd5d5c4f8ca8fbb241817c40668b9c4c009,511c252d5bc7e20ef84579ce987b21684a4eac31,b2e9a19c6bdb66375ab34a281a02c6d059f1aac3,,True,True,692a9632e617de79a0e05e81309bc5ea8217802f25a4c2e74c65d5e92b9ca152,Tests_passed,3ba542970f23ed41209f98c4f6b40a4d905f56e175c1c639fe22fd2e19c95ec2,Tests_passed,True,True,Tests_passed,3ba542970f23ed41209f98c4f6b40a4d905f56e175c1c639fe22fd2e19c95ec2,Tests_passed,3ba542970f23ed41209f98c4f6b40a4d905f56e175c1c639fe22fd2e19c95ec2,Tests_passed,3ba542970f23ed41209f98c4f6b40a4d905f56e175c1c639fe22fd2e19c95ec2,Tests_passed,3ba542970f23ed41209f98c4f6b40a4d905f56e175c1c639fe22fd2e19c95ec2,Tests_passed,3ba542970f23ed41209f98c4f6b40a4d905f56e175c1c639fe22fd2e19c95ec2,Tests_passed,3ba542970f23ed41209f98c4f6b40a4d905f56e175c1c639fe22fd2e19c95ec2,Tests_passed,3ba542970f23ed41209f98c4f6b40a4d905f56e175c1c639fe22fd2e19c95ec2,Tests_passed,3ba542970f23ed41209f98c4f6b40a4d905f56e175c1c639fe22fd2e19c95ec2,Tests_passed,3ba542970f23ed41209f98c4f6b40a4d905f56e175c1c639fe22fd2e19c95ec2,Tests_passed,3ba542970f23ed41209f98c4f6b40a4d905f56e175c1c639fe22fd2e19c95ec2,Tests_passed,3ba542970f23ed41209f98c4f6b40a4d905f56e175c1c639fe22fd2e19c95ec2,Tests_passed,3ba542970f23ed41209f98c4f6b40a4d905f56e175c1c639fe22fd2e19c95ec2,Tests_passed,3ba542970f23ed41209f98c4f6b40a4d905f56e175c1c639fe22fd2e19c95ec2,Tests_passed,3ba542970f23ed41209f98c4f6b40a4d905f56e175c1c639fe22fd2e19c95ec2
250,refs/heads/master,cb14d1bf5c41aafc6d8a9c37919ae111bc121102,99d66429f21716ab96fe19855727cf83803de1be,7093e45d56dee7679af2709fead51cd2bf8b16b3,,True,True,13e58c0f1990154a3e06363be6cd05532a285500dc9f6781be8ffee5f0752ae3,Tests_passed,e9f5d7da955fdfb7efe508f0f90f147c9096161775a1115b2ba97fef2facd33a,Tests_passed,True,True,Tests_passed,e9f5d7da955fdfb7efe508f0f90f147c9096161775a1115b2ba97fef2facd33a,Tests_passed,e9f5d7da955fdfb7efe508f0f90f147c9096161775a1115b2ba97fef2facd33a,Tests_passed,e9f5d7da955fdfb7efe508f0f90f147c9096161775a1115b2ba97fef2facd33a,Tests_passed,e9f5d7da955fdfb7efe508f0f90f147c9096161775a1115b2ba97fef2facd33a,Tests_passed,e9f5d7da955fdfb7efe508f0f90f147c9096161775a1115b2ba97fef2facd33a,Tests_passed,e9f5d7da955fdfb7efe508f0f90f147c9096161775a1115b2ba97fef2facd33a,Tests_passed,e9f5d7da955fdfb7efe508f0f90f147c9096161775a1115b2ba97fef2facd33a,Tests_passed,e9f5d7da955fdfb7efe508f0f90f147c9096161775a1115b2ba97fef2facd33a,Tests_passed,e9f5d7da955fdfb7efe508f0f90f147c9096161775a1115b2ba97fef2facd33a,Tests_passed,e9f5d7da955fdfb7efe508f0f90f147c9096161775a1115b2ba97fef2facd33a,Tests_passed,e9f5d7da955fdfb7efe508f0f90f147c9096161775a1115b2ba97fef2facd33a,Tests_passed,e9f5d7da955fdfb7efe508f0f90f147c9096161775a1115b2ba97fef2facd33a,Tests_passed,e9f5d7da955fdfb7efe508f0f90f147c9096161775a1115b2ba97fef2facd33a,Tests_passed,e9f5d7da955fdfb7efe508f0f90f147c9096161775a1115b2ba97fef2facd33a
304,refs/heads/master,8a3e115a381b9a77bb30809d6d377dc91812698c,f1fac5a2a2d47d960c3aa5a4b5818adf7289dcba,bfdd9ead7778aca327cd91524dd5254dd3028a6a,,True,True,dc2ba85fe5d7012def9dc74566d7ecd3c1eb10a1a5dd0148e79079d3d6f3ff5b,Tests_passed,481bff9b74d0ed27ef1754747491f7c6b7d0c8036de6a9bafe3bae1bb9b68081,Tests_passed,True,True,Tests_passed,93b01f0712c89cec383d20712ad09cf979c546f0464d483bab3e8ce7a88a6f5f,Tests_passed,93b01f0712c89cec383d20712ad09cf979c546f0464d483bab3e8ce7a88a6f5f,Tests_passed,93b01f0712c89cec383d20712ad09cf979c546f0464d483bab3e8ce7a88a6f5f,Tests_passed,93b01f0712c89cec383d20712ad09cf979c546f0464d483bab3e8ce7a88a6f5f,Tests_passed,93b01f0712c89cec383d20712ad09cf979c546f0464d483bab3e8ce7a88a6f5f,Tests_passed,93b01f0712c89cec383d20712ad09cf979c546f0464d483bab3e8ce7a88a6f5f,Tests_passed,93b01f0712c89cec383d20712ad09cf979c546f0464d483bab3e8ce7a88a6f5f,Tests_passed,93b01f0712c89cec383d20712ad09cf979c546f0464d483bab3e8ce7a88a6f5f,Tests_passed,93b01f0712c89cec383d20712ad09cf979c546f0464d483bab3e8ce7a88a6f5f,Tests_passed,93b01f0712c89cec383d20712ad09cf979c546f0464d483bab3e8ce7a88a6f5f,Tests_passed,93b01f0712c89cec383d20712ad09cf979c546f0464d483bab3e8ce7a88a6f5f,Tests_passed,93b01f0712c89cec383d20712ad09cf979c546f0464d483bab3e8ce7a88a6f5f,Tests_passed,93b01f0712c89cec383d20712ad09cf979c546f0464d483bab3e8ce7a88a6f5f,Tests_passed,93b01f0712c89cec383d20712ad09cf979c546f0464d483bab3e8ce7a88a6f5f
