idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,left parent test result,left_tree_fingerprint,non_java_involved,num_diff_files,num_diff_hunks,num_diff_lines,num_intersecting_files,parents pass,right parent test result,right_tree_fingerprint,test merge,union_diff_files,sampled for testing,gitmerge_ort,gitmerge_ort_merge_fingerprint,gitmerge_ort_ignorespace,gitmerge_ort_ignorespace_merge_fingerprint,gitmerge_recursive_histogram,gitmerge_recursive_histogram_merge_fingerprint,gitmerge_recursive_myers_ignorespace,gitmerge_recursive_myers_ignorespace_merge_fingerprint,gitmerge_recursive_minimal,gitmerge_recursive_minimal_merge_fingerprint,gitmerge_recursive_myers,gitmerge_recursive_myers_merge_fingerprint,gitmerge_recursive_patience,gitmerge_recursive_patience_merge_fingerprint,gitmerge_resolve,gitmerge_resolve_merge_fingerprint,git_hires_merge,git_hires_merge_merge_fingerprint,spork,spork_merge_fingerprint,mergiraf,mergiraf_merge_fingerprint,intellimerge,intellimerge_merge_fingerprint,adjacent,adjacent_merge_fingerprint,imports,imports_merge_fingerprint,version_numbers,version_numbers_merge_fingerprint,ivn,ivn_merge_fingerprint,ivn_ignorespace,ivn_ignorespace_merge_fingerprint,gitmerge_ort_plus,gitmerge_ort_plus_merge_fingerprint,gitmerge_ort_ignorespace_plus,gitmerge_ort_ignorespace_plus_merge_fingerprint,gitmerge_recursive_histogram_plus,gitmerge_recursive_histogram_plus_merge_fingerprint,gitmerge_recursive_myers_ignorespace_plus,gitmerge_recursive_myers_ignorespace_plus_merge_fingerprint,gitmerge_recursive_minimal_plus,gitmerge_recursive_minimal_plus_merge_fingerprint,gitmerge_recursive_myers_plus,gitmerge_recursive_myers_plus_merge_fingerprint,gitmerge_recursive_patience_plus,gitmerge_recursive_patience_plus_merge_fingerprint,gitmerge_resolve_plus,gitmerge_resolve_plus_merge_fingerprint,git_hires_merge_plus,git_hires_merge_plus_merge_fingerprint,spork_plus,spork_plus_merge_fingerprint,mergiraf_plus,mergiraf_plus_merge_fingerprint,intellimerge_plus,intellimerge_plus_merge_fingerprint,adjacent_plus,adjacent_plus_merge_fingerprint,imports_plus,imports_plus_merge_fingerprint,version_numbers_plus,version_numbers_plus_merge_fingerprint,ivn_plus,ivn_plus_merge_fingerprint,ivn_ignorespace_plus,ivn_ignorespace_plus_merge_fingerprint,gitmerge_ort_run_time,gitmerge_ort_ignorespace_run_time,gitmerge_recursive_histogram_run_time,gitmerge_recursive_myers_ignorespace_run_time,gitmerge_recursive_minimal_run_time,gitmerge_recursive_myers_run_time,gitmerge_recursive_patience_run_time,gitmerge_resolve_run_time,git_hires_merge_run_time,spork_run_time,mergiraf_run_time,intellimerge_run_time,adjacent_run_time,imports_run_time,version_numbers_run_time,ivn_run_time,ivn_ignorespace_run_time,gitmerge_ort_plus_run_time,gitmerge_ort_ignorespace_plus_run_time,gitmerge_recursive_histogram_plus_run_time,gitmerge_recursive_myers_ignorespace_plus_run_time,gitmerge_recursive_minimal_plus_run_time,gitmerge_recursive_myers_plus_run_time,gitmerge_recursive_patience_plus_run_time,gitmerge_resolve_plus_run_time,git_hires_merge_plus_run_time,spork_plus_run_time,mergiraf_plus_run_time,intellimerge_plus_run_time,adjacent_plus_run_time,imports_plus_run_time,version_numbers_plus_run_time,ivn_plus_run_time,ivn_ignorespace_plus_run_time
29,refs/heads/master,f4aa5c9e2a5e5009160e2d1062d540641e668ee1,53405b48ba245741340013ef7859304fd8cbdcac,c029ac02521337ef75360e6cd06e8631516b15e1,,True,True,Tests_passed,e53d14076a1f9a9cbf5d5b48f6a6124bf7171f48d69bd814edff2905f4ffc858,True,33,139,966.0,4,True,Tests_passed,db280075ffab9e7baace574aa523c1a00e8973c308285c92b27e3e9bbc4b3024,True,33,True,Merge_failed,92129439c011d9c390c94b65023c871c5520bb93fe10ba6c7a1c18b186aa56c5,Merge_failed,92129439c011d9c390c94b65023c871c5520bb93fe10ba6c7a1c18b186aa56c5,Merge_failed,92129439c011d9c390c94b65023c871c5520bb93fe10ba6c7a1c18b186aa56c5,Merge_failed,92129439c011d9c390c94b65023c871c5520bb93fe10ba6c7a1c18b186aa56c5,Merge_failed,92129439c011d9c390c94b65023c871c5520bb93fe10ba6c7a1c18b186aa56c5,Merge_failed,92129439c011d9c390c94b65023c871c5520bb93fe10ba6c7a1c18b186aa56c5,Merge_failed,92129439c011d9c390c94b65023c871c5520bb93fe10ba6c7a1c18b186aa56c5,Merge_failed,43382d7d3757c6beb3fffaf37d759bff9983f30f6d9f7d1988a849f318d8b337,Merge_failed,7af6bb242f12a12b59abd240e04de9cede600fdf153c3ced02f32f8b1b1e6a17,Tests_passed,6ad516ec7e228c75070add55746fa77e5e406d1fdd8a9489bcdc3b7e6b9b15a2,Merge_failed,f67d9be614edeb2d9583d71fd1de374d3ea58aed40af4dfac5047155e1a1b82f,Merge_failed,6faa722c2e30b94a412009243385713eb393e883730961dac1655c3bcbfa0ea0,Merge_failed,92129439c011d9c390c94b65023c871c5520bb93fe10ba6c7a1c18b186aa56c5,Merge_failed,92129439c011d9c390c94b65023c871c5520bb93fe10ba6c7a1c18b186aa56c5,Merge_failed,92129439c011d9c390c94b65023c871c5520bb93fe10ba6c7a1c18b186aa56c5,Merge_failed,92129439c011d9c390c94b65023c871c5520bb93fe10ba6c7a1c18b186aa56c5,Merge_failed,92129439c011d9c390c94b65023c871c5520bb93fe10ba6c7a1c18b186aa56c5,Merge_failed,92129439c011d9c390c94b65023c871c5520bb93fe10ba6c7a1c18b186aa56c5,Merge_failed,92129439c011d9c390c94b65023c871c5520bb93fe10ba6c7a1c18b186aa56c5,Merge_failed,92129439c011d9c390c94b65023c871c5520bb93fe10ba6c7a1c18b186aa56c5,Merge_failed,92129439c011d9c390c94b65023c871c5520bb93fe10ba6c7a1c18b186aa56c5,Merge_failed,92129439c011d9c390c94b65023c871c5520bb93fe10ba6c7a1c18b186aa56c5,Merge_failed,92129439c011d9c390c94b65023c871c5520bb93fe10ba6c7a1c18b186aa56c5,Merge_failed,92129439c011d9c390c94b65023c871c5520bb93fe10ba6c7a1c18b186aa56c5,Merge_failed,3ea7fa62f444a259e41e57aa5dd91b4b7a91123db939c7ced5dba83c959cc5be,Merge_failed,7af6bb242f12a12b59abd240e04de9cede600fdf153c3ced02f32f8b1b1e6a17,Tests_passed,b0af6641862910aa2d513cfe3384033b127d8456926eec62bfa9a45733a86cd8,Merge_failed,f67d9be614edeb2d9583d71fd1de374d3ea58aed40af4dfac5047155e1a1b82f,Tests_failed,3d13fcc6b2abcd9fdf1f4e2e7c3b37a2834a67ea91b763eb959bf5e91916d309,Merge_failed,92129439c011d9c390c94b65023c871c5520bb93fe10ba6c7a1c18b186aa56c5,Merge_failed,92129439c011d9c390c94b65023c871c5520bb93fe10ba6c7a1c18b186aa56c5,Merge_failed,92129439c011d9c390c94b65023c871c5520bb93fe10ba6c7a1c18b186aa56c5,Merge_failed,92129439c011d9c390c94b65023c871c5520bb93fe10ba6c7a1c18b186aa56c5,Merge_failed,92129439c011d9c390c94b65023c871c5520bb93fe10ba6c7a1c18b186aa56c5,0.03698539733886719,0.04671454429626465,0.05628323554992676,0.022404193878173828,0.03972887992858887,0.055013179779052734,0.02562260627746582,0.29799938201904297,0.24357271194458008,1.7471787929534912,0.054663896560668945,0.5181500911712646,0.04610943794250488,0.0912940502166748,0.04998302459716797,0.08840394020080566,0.08469343185424805,0.08399081230163574,0.09044003486633301,0.09292125701904297,0.09001302719116211,0.09148430824279785,0.0834357738494873,0.09224081039428711,0.16270899772644043,0.17810821533203125,1.9522554874420166,0.12852048873901367,0.6902034282684326,0.0924220085144043,0.08856582641601562,0.09060049057006836,0.08966398239135742,0.08388400077819824
